Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.48867,-47.949,-37.349,-37.2133,-37.053,0,37.053,0,0,MINE_TEST,1.25
0.515339,-47.1968,-36.5968,-36.5556,-36.4927,0,36.4927,0,0,MINE_TEST,1.25
0.542138,-46.4342,-35.8342,-35.8735,-35.9166,0,35.9166,0,0,MINE_TEST,1.25
0.569236,-45.6852,-35.0852,-35.2063,-35.3451,0,35.3451,0,0,MINE_TEST,1.25
0.596095,-45.0141,-34.4141,-34.5885,-34.798,0,34.798,0,0,MINE_TEST,1.25
0.623198,-44.4378,-33.8378,-34.0463,-34.294,0,34.294,0,0,MINE_TEST,1.25
0.650023,-43.9833,-33.3833,-33.5964,-33.8487,0,33.8487,0,0,MINE_TEST,1.25
0.67683,-43.6307,-33.0307,-33.2459,-33.4735,0,33.4735,0,0,MINE_TEST,1.25
0.703416,-43.4065,-32.8065,-32.9933,-33.1743,0,33.1743,0,0,MINE_TEST,1.25
0.730083,-43.2714,-32.6714,-32.8303,-32.9511,0,32.9511,0,0,MINE_TEST,1.25
0.756842,-43.2157,-32.6157,-32.7435,-32.799,0,32.799,0,0,MINE_TEST,1.25
0.783701,-43.2404,-32.6404,-32.7154,-32.7092,0,32.7092,0,0,MINE_TEST,1.25
0.810462,-43.2918,-32.6918,-32.7271,-32.6708,0,32.6708,0,0,MINE_TEST,1.25
0.837116,-43.3637,-32.7637,-32.7609,-32.6728,0,32.6728,0,0,MINE_TEST,1.25
0.863906,-43.422,-32.822,-32.8028,-32.7049,0,32.7049,0,0,MINE_TEST,1.25
0.890401,-43.4473,-32.8473,-32.8447,-32.7591,0,32.7591,0,0,MINE_TEST,1.25
0.917077,-43.5038,-32.9038,-32.8839,-32.8288,0,32.8288,0,0,MINE_TEST,1.25
0.943478,-43.5134,-32.9134,-32.9224,-32.9087,0,32.9087,0,0,MINE_TEST,1.25
0.970023,-43.531,-32.931,-32.9638,-32.9941,0,32.9941,0,0,MINE_TEST,1.25
0.996539,-43.6022,-33.0022,-33.0123,-33.0798,0,33.0798,0,0,MINE_TEST,1.25
1.02335,-43.6469,-33.0469,-33.0703,-33.1597,0,33.1597,0,0,MINE_TEST,1.25
1.05046,-43.7098,-33.1098,-33.1384,-33.2269,0,33.2269,0,0,MINE_TEST,1.25
1.07733,-43.7885,-33.1885,-33.2133,-33.2737,0,33.2737,0,0,MINE_TEST,1.25
1.1059,-43.9075,-33.3075,-33.2858,-33.2924,0,33.2924,0,0,MINE_TEST,1.25
1.13269,-44.0167,-33.4167,-33.3395,-33.2757,0,33.2757,0,0,MINE_TEST,1.25
