Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
4.98663,1.63463,0.0146251,0.0198703,0.0204311,NO,1.25
5.03858,1.63911,0.0191068,0.0199174,0.0198612,NO,1.25
5.09092,1.64187,0.0218671,0.0201391,0.0191158,NO,1.25
5.14297,1.64214,0.0221371,0.0202394,0.0183251,NO,1.25
5.19467,1.63848,0.0184758,0.0198865,0.0175837,NO,1.25
5.24617,1.64538,0.0253771,0.0188314,0.0169023,NO,1.25
5.29802,1.63363,0.0136265,0.0169638,0.0162281,NO,1.25
5.34953,1.63919,0.01919,0.014426,0.0154974,NO,1.25
5.40234,1.63471,0.0147057,0.0118482,0.0146693,NO,1.25
5.4542,1.62325,0.00325244,0.0103166,0.0137375,NO,1.25
5.50598,1.60768,-0.0123152,0.010633,0.0127439,NO,1.25
5.5575,1.64364,0.0236369,0.0123774,0.0117989,NO,1.25
5.6091,1.6454,0.0254037,0.0140222,0.0110768,NO,1.25
5.66103,1.63881,0.0188059,0.014248,0.0107641,NO,1.25
5.7133,1.63249,0.0124888,0.013019,0.0109846,NO,1.25
5.76538,1.62431,0.00431402,0.0113267,0.0117498,NO,1.25
5.81729,1.62956,0.00955647,0.0102161,0.0129553,NO,1.25
5.87434,1.62998,0.00998133,0.0102313,0.0144113,NO,1.25
5.9258,1.62619,0.00619037,0.0115169,0.015883,NO,1.25
5.97756,1.6312,0.0112026,0.0140102,0.0171499,NO,1.25
6.02923,1.63734,0.017337,0.0174046,0.0180873,NO,1.25
6.0808,1.63953,0.0195312,0.0210212,0.0187216,NO,1.25
6.13247,1.65094,0.0309399,0.0239394,0.0191927,NO,1.25
6.18476,1.65159,0.0315923,0.0253869,0.0196438,NO,1.25
6.2361,1.64825,0.0282493,0.0251409,0.020139,NO,1.25
6.28793,1.64313,0.0231338,0.0235848,0.0206634,NO,1.25
6.34042,1.63934,0.0193409,0.0213723,0.0211636,NO,1.25
6.39268,1.6412,0.0212029,0.0190907,0.0215781,NO,1.25
6.44537,1.63542,0.0154219,0.0172527,0.0218578,NO,1.25
6.49731,1.63395,0.0139482,0.0164444,0.0219995,NO,1.25
6.54892,1.62814,0.00814014,0.0172057,0.0220698,NO,1.25
6.60043,1.63505,0.0150505,0.0196027,0.0221881,NO,1.25
6.65211,1.6465,0.0264951,0.0229447,0.0224712,NO,1.25
6.70373,1.65104,0.0310427,0.0260688,0.0229755,NO,1.25
6.75537,1.65199,0.0319947,0.0279785,0.0236692,NO,1.25
6.80706,1.65167,0.0316711,0.0283165,0.024447,NO,1.25
6.85848,1.65049,0.030487,0.0274176,0.0251709,NO,1.25
6.91593,1.64262,0.0226231,0.0260304,0.0257096,NO,1.25
6.96742,1.6405,0.0204991,0.0248761,0.0259639,NO,1.25
7.01927,1.64407,0.024067,0.0242735,0.0258886,NO,1.25
7.07083,1.64681,0.026812,0.024105,0.0255154,NO,1.25
7.12238,1.64223,0.0222288,0.0240905,0.0249601,NO,1.25
7.17434,1.64438,0.0243772,0.0240288,0.0243918,NO,1.25
7.22599,1.64507,0.0250687,0.0238402,0.0239663,NO,1.25
7.27777,1.64395,0.0239513,0.0235258,0.0237548,NO,1.25
7.32981,1.64199,0.021994,0.023168,0.0237049,NO,1.25
7.38181,1.64369,0.02369,0.0229097,0.0236598,NO,1.25
7.43431,1.64035,0.0203534,0.0228651,0.0234382,NO,1.25
7.48569,1.64301,0.023013,0.0230091,0.0229363,NO,1.25
7.53715,1.64365,0.0236531,0.0231378,0.0221771,NO,1.25
7.58945,1.64663,0.0266287,0.0229667,0.0212512,NO,1.25
7.64104,1.64168,0.0216751,0.0222752,0.0202087,NO,1.25
7.69312,1.64139,0.0213897,0.0209456,0.0190211,NO,1.25
7.74504,1.64313,0.0231287,0.0189293,0.0176486,NO,1.25
7.79683,1.63632,0.0163242,0.0163387,0.0161252,NO,1.25
7.84907,1.635,0.0150008,0.0136214,0.0145736,NO,1.25
7.90094,1.62673,0.00673473,0.0115127,0.0131526,NO,1.25
7.95312,1.62239,0.00239432,0.0105523,0.0120007,NO,1.25
8.00472,1.62587,0.00586579,0.0105001,0.0112121,NO,1.25
8.05645,1.64641,0.0264146,0.0104381,0.0108351,NO,1.25
8.10816,1.63373,0.0137337,0.00974413,0.0108651,NO,1.25
8.1599,1.62069,0.000685551,0.00890884,0.0112322,NO,1.25
8.21182,1.61804,-0.0019646,0.00910205,0.0118099,NO,1.25
8.26334,1.6275,0.00749713,0.0109183,0.0124566,NO,1.25
8.31504,1.63927,0.0192663,0.0137658,0.0130726,NO,1.25
8.36678,1.64142,0.0214223,0.0164388,0.0136316,NO,1.25
8.41845,1.63969,0.0196941,0.0180606,0.0141702,NO,1.25
8.47011,1.64082,0.020818,0.0184413,0.0147523,NO,1.25
8.52226,1.63739,0.0173894,0.0178187,0.0154334,NO,1.25
8.57403,1.63905,0.019046,0.0165204,0.0162226,NO,1.25
8.62597,1.63547,0.01547,0.0149532,0.0170446,NO,1.25
8.67778,1.63248,0.0124837,0.0137453,0.0177435,NO,1.25
8.72946,1.62659,0.00659049,0.0136551,0.0181606,NO,1.25
8.78122,1.62803,0.0080251,0.0150896,0.0182344,NO,1.25
8.83272,1.63658,0.0165781,0.0176084,0.0180277,NO,1.25
8.8845,1.65014,0.0301419,0.0200557,0.0176565,NO,1.25
8.94126,1.64668,0.0266836,0.0213387,0.0172019,NO,1.25
8.99358,1.64204,0.0220377,0.0211276,0.0166923,NO,1.25
9.04591,1.63829,0.0182932,0.0197902,0.0161453,NO,1.25
9.09758,1.63516,0.0151646,0.0178071,0.0156003,NO,1.25
9.14913,1.64538,0.0253814,0.0154781,0.0151093,NO,1.25
9.20079,1.62898,0.00897881,0.0131523,0.0147155,NO,1.25
9.25294,1.62466,0.00466442,0.011386,0.0144571,NO,1.25
9.30449,1.62631,0.00631315,0.0106361,0.0143928,NO,1.25
9.35604,1.63467,0.0146662,0.0109521,0.0146139,NO,1.25
9.40797,1.63197,0.011968,0.0121656,0.0152203,NO,1.25
9.45939,1.62831,0.00831268,0.0142306,0.0162764,NO,1.25
9.51095,1.63242,0.0124185,0.0171314,0.0177855,NO,1.25
9.56279,1.64536,0.0253583,0.0205477,0.0196939,NO,1.25
9.61474,1.64535,0.025354,0.0238444,0.021892,NO,1.25
9.66728,1.64813,0.0281286,0.0264104,0.0241939,NO,1.25
9.71882,1.65178,0.0317798,0.027972,0.0263384,NO,1.25
9.7706,1.6501,0.0301042,0.0286636,0.028052,NO,1.25
9.82228,1.64839,0.0283864,0.0289209,0.0291359,NO,1.25
9.87393,1.64487,0.0248707,0.0292139,0.0295027,NO,1.25
9.92577,1.65013,0.0301274,0.029706,0.0291505,NO,1.25
9.98334,1.65238,0.0323774,0.0300717,0.0281309,NO,1.25
10.0346,1.65173,0.0317327,0.0296402,0.0265442,NO,1.25
10.0865,1.65378,0.0337838,0.0277956,0.0245396,NO,1.25
10.1383,1.65207,0.03207,0.024443,0.0222966,NO,1.25
10.19,1.63632,0.0163182,0.0202197,0.0199944,NO,1.25
10.2415,1.62791,0.00790835,0.0161576,0.0177882,NO,1.25
10.2937,1.63282,0.0128226,0.0130336,0.0157978,NO,1.25
10.3457,1.63171,0.0117106,0.0110259,0.0141107,NO,1.25
10.3977,1.62565,0.00565284,0.00992633,0.0127923,NO,1.25
10.4491,1.63032,0.0103195,0.00948759,0.0118935,NO,1.25
10.5005,1.62856,0.00855562,0.00958492,0.0114452,NO,1.25
10.552,1.63032,0.0103229,0.0102183,0.0114479,NO,1.25
10.6042,1.62648,0.00647715,0.0114221,0.011858,NO,1.25
10.6557,1.63428,0.0142811,0.0131029,0.012575,NO,1.25
10.7073,1.63501,0.0150085,0.0149472,0.0134425,NO,1.25
10.7596,1.63969,0.0196907,0.0165166,0.0142806,NO,1.25
10.8121,1.63833,0.0183292,0.0174366,0.0149352,NO,1.25
10.8642,1.63932,0.0193195,0.0175283,0.0153177,NO,1.25
10.9165,1.64042,0.0204185,0.0168801,0.0154218,NO,1.25
10.9697,1.63483,0.0148344,0.0158462,0.0153148,NO,1.25
11.0213,1.6311,0.0111013,0.0149033,0.0150997,NO,1.25
11.0732,1.63228,0.0122786,0.01434,0.0148699,NO,1.25
11.125,1.63603,0.0160309,0.014067,0.0146904,NO,1.25
11.1764,1.63713,0.0171295,0.0137892,0.0146162,NO,1.25
11.2292,1.6301,0.0101015,0.0133905,0.0147181,NO,1.25
11.2818,1.63625,0.0162505,0.0131492,0.0150848,NO,1.25
11.3346,1.6286,0.00860026,0.0135952,0.0157862,NO,1.25
11.3904,1.62597,0.00596969,0.0150697,0.0168149,NO,1.25
11.4456,1.64113,0.0211291,0.0173285,0.0180544,NO,1.25
11.5004,1.64538,0.0253788,0.0196347,0.0193104,NO,1.25
11.5545,1.64261,0.0226051,0.0213349,0.0203905,NO,1.25
11.6069,1.64183,0.0218286,0.0223153,0.0211723,NO,1.25
11.6601,1.64376,0.023756,0.0229134,0.0216105,NO,1.25
11.7125,1.64128,0.0212774,0.0234621,0.0216939,NO,1.25
11.7651,1.64098,0.0209766,0.0238859,0.0214068,NO,1.25
11.818,1.65114,0.0311428,0.0236482,0.0207353,NO,1.25
11.8696,1.64937,0.0293695,0.0221963,0.0197087,NO,1.25
11.9216,1.64033,0.0203285,0.0195658,0.0184374,NO,1.25
11.9735,1.63191,0.0119062,0.0165097,0.0171075,NO,1.25
12.0274,1.62907,0.00907408,0.0139748,0.0159311,NO,1.25
12.0788,1.63109,0.011091,0.0124721,0.0150862,NO,1.25
12.1307,1.63222,0.0122237,0.0119471,0.0146878,NO,1.25
12.1853,1.63077,0.0107658,0.0121182,0.0147925,NO,1.25
12.2395,1.63356,0.013563,0.012845,0.0154128,NO,1.25
12.2926,1.63029,0.0102929,0.0141946,0.0165142,NO,1.25
12.3446,1.63319,0.013189,0.0162356,0.0179925,NO,1.25
12.3989,1.64122,0.0212183,0.0188439,0.0196514,NO,1.25
12.4516,1.64061,0.020614,0.0217103,0.0212281,NO,1.25
12.5042,1.64563,0.0256273,0.0244668,0.0224801,NO,1.25
12.5569,1.64815,0.0281534,0.0267434,0.0232797,NO,1.25
12.6094,1.65002,0.0300195,0.0281437,0.0236404,NO,1.25
12.6618,1.65366,0.0336571,0.0282908,0.0236639,NO,1.25
12.7145,1.65092,0.0309194,0.0269881,0.0234569,NO,1.25
12.7663,1.64455,0.0245452,0.0243756,0.0230736,NO,1.25
12.8189,1.64289,0.0228922,0.0209774,0.0225074,NO,1.25
12.8712,1.63697,0.0169666,0.0176384,0.0217281,NO,1.25
12.9234,1.62848,0.00848008,0.0153151,0.0207287,NO,1.25
12.975,1.62548,0.00547766,0.014652,0.0195423,NO,1.25
13.0345,1.63649,0.016494,0.0155663,0.0182232,NO,1.25
13.0868,1.64019,0.0201948,0.0172574,0.0168253,NO,1.25
13.1382,1.6398,0.0198039,0.0186645,0.0154027,NO,1.25
13.1897,1.64366,0.02366,0.0189557,0.0140277,NO,1.25
13.2415,1.64215,0.0221508,0.0177898,0.0127998,NO,1.25
13.2934,1.63911,0.0191146,0.0153987,0.0118285,NO,1.25
13.345,1.62793,0.00793239,0.0124683,0.0111964,NO,1.25
13.3973,1.62547,0.00547337,0.00975178,0.0109296,NO,1.25
13.4498,1.62888,0.00887838,0.00769647,0.010997,NO,1.25
13.5018,1.62611,0.00610622,0.00645754,0.0113386,NO,1.25
13.554,1.62309,0.00308752,0.0062255,0.011901,NO,1.25
13.607,1.62338,0.00338471,0.00737722,0.0126621,NO,1.25
13.6589,1.62194,0.00193558,0.0101856,0.0136333,NO,1.25
13.7115,1.6345,0.0144964,0.0143772,0.0148299,NO,1.25
13.7631,1.64027,0.0202711,0.019003,0.0162064,NO,1.25
13.8163,1.65076,0.0307558,0.0228062,0.0176035,NO,1.25
13.8679,1.64994,0.0299424,0.0247964,0.018776,NO,1.25
13.9201,1.64803,0.0280292,0.0246445,0.0194942,NO,1.25
13.9726,1.64824,0.0282442,0.0227501,0.0196399,NO,1.25
14.0252,1.636,0.0159975,0.020058,0.0192335,NO,1.25
14.0835,1.63591,0.0159134,0.0176406,0.018408,NO,1.25
14.1349,1.62653,0.00652609,0.0161009,0.0173698,NO,1.25
14.1859,1.63753,0.01753,0.0151948,0.0163595,NO,1.25
14.2377,1.64409,0.0240867,0.0141575,0.0156031,NO,1.25
14.2889,1.636,0.0160026,0.0126275,0.0152568,NO,1.25
14.3411,1.62128,0.00127751,0.0112009,0.0153666,NO,1.25
14.395,1.62378,0.0037841,0.0109806,0.0158655,NO,1.25
14.4466,1.63185,0.0118522,0.0126501,0.0166038,NO,1.25
14.4984,1.63054,0.0105366,0.0159956,0.017398,NO,1.25
14.5505,1.64183,0.0218346,0.020065,0.0180863,NO,1.25
14.6039,1.64968,0.0296752,0.0235858,0.0185801,NO,1.25
14.6561,1.65103,0.0310298,0.0254394,0.01889,NO,1.25
14.7083,1.6519,0.0319048,0.0250947,0.0190971,NO,1.25
14.7606,1.64702,0.0270159,0.0228386,0.019271,NO,1.25
14.8123,1.63463,0.0146293,0.0196226,0.0193959,NO,1.25
14.8654,1.63354,0.013539,0.0165758,0.0193788,NO,1.25
14.917,1.63252,0.0125232,0.0145113,0.0191366,NO,1.25
14.9687,1.63046,0.0104619,0.0137505,0.0186774,NO,1.25
15.0211,1.63065,0.0106542,0.0142161,0.01811,NO,1.25
15.0739,1.63664,0.016645,0.015567,0.0175899,NO,1.25
15.1261,1.63717,0.017169,0.0173008,0.017247,NO,1.25
15.1777,1.63807,0.0180668,0.0188606,0.0171268,NO,1.25
15.2291,1.6476,0.0275958,0.0197905,0.0171652,NO,1.25
15.2804,1.63903,0.0190314,0.0199046,0.0172128,NO,1.25
15.332,1.63878,0.0187793,0.0193306,0.0171081,NO,1.25
15.3836,1.6398,0.019803,0.0183326,0.0167548,NO,1.25
15.4354,1.63675,0.0167462,0.0171014,0.0161449,NO,1.25
15.4889,1.63574,0.0157393,0.0156949,0.015322,NO,1.25
15.5409,1.63522,0.0152238,0.0141185,0.0143525,NO,1.25
15.5927,1.63416,0.0141593,0.0124371,0.0133361,NO,1.25
15.6449,1.62635,0.00635437,0.0108296,0.012405,NO,1.25
15.6971,1.63148,0.0114823,0.00957467,0.0116661,NO,1.25
15.749,1.62741,0.00741042,0.00898643,0.0111386,NO,1.25
15.8009,1.62321,0.00320519,0.00926063,0.01077,NO,1.25
15.8557,1.62806,0.00805687,0.0102228,0.0105202,NO,1.25
15.9091,1.63594,0.0159417,0.0113014,0.0104188,NO,1.25
15.9613,1.64014,0.0201399,0.0119711,0.0105305,NO,1.25
16.0154,1.62945,0.00945347,0.0122529,0.0108761,NO,1.25
16.0673,1.61946,-0.000537165,0.0124924,0.0114033,NO,1.25
16.1263,1.63963,0.019629,0.0126792,0.0120233,NO,1.25
16.179,1.64673,0.0267264,0.0124206,0.0126439,NO,1.25
16.2343,1.6238,0.00380386,0.0117227,0.0131623,NO,1.25
16.2873,1.62762,0.00761646,0.0113635,0.0134681,NO,1.25
16.3419,1.62099,0.000985403,0.0121016,0.0134962,NO,1.25
16.3951,1.63666,0.0166596,0.0137136,0.0132906,NO,1.25
16.4481,1.64557,0.0255656,0.0151078,0.0129897,NO,1.25
16.5043,1.64221,0.0222134,0.0154119,0.0127246,NO,1.25
16.5594,1.63019,0.0101882,0.0147107,0.012537,NO,1.25
16.6099,1.62139,0.00138748,0.0136158,0.0124095,NO,1.25
16.6612,1.64688,0.0268789,0.0124214,0.0123514,NO,1.25
16.7121,1.63278,0.012778,0.0111059,0.0124073,NO,1.25
16.7613,1.62386,0.00385883,0.00998253,0.0125875,NO,1.25
16.8104,1.62405,0.00404692,0.00978004,0.0128438,NO,1.25
16.8596,1.62559,0.00559187,0.0109095,0.0131379,NO,1.25
16.9103,1.63127,0.0112721,0.0128631,0.0134957,NO,1.25
16.9596,1.64958,0.0295827,0.0146093,0.0139745,NO,1.25
17.0088,1.63692,0.0169168,0.015603,0.0145921,NO,1.25
17.0585,1.62703,0.00702579,0.0162146,0.0153091,NO,1.25
17.1073,1.6319,0.0119011,0.0170483,0.0160593,NO,1.25
17.1578,1.64256,0.0225562,0.0180523,0.0167723,NO,1.25
17.2067,1.64944,0.0294354,0.0186112,0.0173654,NO,1.25
17.2559,1.63695,0.0169451,0.0183787,0.0177479,NO,1.25
17.3058,1.62892,0.00891872,0.0176495,0.0178613,NO,1.25
17.356,1.64169,0.0216863,0.0169299,0.017718,NO,1.25
17.4051,1.64159,0.0215869,0.0165269,0.0173879,NO,1.25
17.4546,1.62173,0.00172597,0.0164593,0.0169393,NO,1.25
17.5037,1.64405,0.0240456,0.0165084,0.0163914,NO,1.25
17.5524,1.64428,0.0242804,0.0163088,0.0157266,NO,1.25
17.6014,1.62778,0.007777,0.0156789,0.0149512,NO,1.25
17.6505,1.64203,0.0220291,0.0148034,0.014143,NO,1.25
17.6999,1.62147,0.00147425,0.0139656,0.0134283,NO,1.25
17.7502,1.64553,0.0255296,0.0132155,0.0129146,NO,1.25
17.7994,1.62568,0.00567688,0.0124298,0.0126441,NO,1.25
17.8492,1.63729,0.0172916,0.0115967,0.0125923,NO,1.25
17.8992,1.62592,0.00592246,0.0109182,0.012677,NO,1.25
17.948,1.6263,0.00630199,0.0106246,0.0127807,NO,1.25
17.9966,1.63603,0.0160283,0.0108037,0.0127933,NO,1.25
18.0455,1.63248,0.0124803,0.0114875,0.0126516,NO,1.25
18.0961,1.6204,0.000395998,0.0127136,0.0123501,NO,1.25
18.1466,1.63899,0.0189919,0.0142373,0.0119324,NO,1.25
18.1966,1.64212,0.0221217,0.0153906,0.0114752,NO,1.25
18.2451,1.63754,0.0175386,0.0153832,0.0110581,NO,1.25
18.2942,1.63577,0.0157676,0.013868,0.0107287,NO,1.25
18.3437,1.64,0.0199985,0.0111823,0.0104937,NO,1.25
18.3938,1.61781,-0.0021872,0.00826422,0.010344,NO,1.25
18.4423,1.62427,0.00426936,0.00622996,0.0102878,NO,1.25
18.4911,1.61793,-0.00206946,0.00581384,0.0103536,NO,1.25
18.5398,1.62887,0.0088655,0.00704198,0.0105657,NO,1.25
18.5886,1.62169,0.00168731,0.00930521,0.0109355,NO,1.25
18.6374,1.64497,0.0249701,0.0117694,0.0114863,NO,1.25
18.6861,1.62843,0.00843286,0.0138214,0.0122586,NO,1.25
18.7352,1.63632,0.0163174,0.0152894,0.0132713,NO,1.25
18.784,1.64406,0.024055,0.0163577,0.0144692,NO,1.25
18.8335,1.62305,0.00305058,0.0172606,0.0157163,NO,1.25
18.8827,1.65003,0.030034,0.018038,0.0168438,NO,1.25
18.9316,1.63495,0.0149502,0.0185067,0.0177242,NO,1.25
18.9803,1.64029,0.0202925,0.0185169,0.0183221,NO,1.25
19.0298,1.6451,0.0251004,0.0182186,0.018697,NO,1.25
19.079,1.62504,0.00504056,0.0180226,0.0189584,NO,1.25
19.1281,1.64041,0.0204099,0.0182043,0.0191985,NO,1.25
19.1773,1.64361,0.0236129,0.0186852,0.0194528,NO,1.25
19.2277,1.63541,0.0154082,0.0191989,0.0197094,NO,1.25
19.2763,1.64311,0.0231081,0.0196291,0.0199516,NO,1.25
19.325,1.63751,0.0175128,0.0200717,0.0201848,NO,1.25
19.3735,1.63639,0.016392,0.0206187,0.0204275,NO,1.25
19.4229,1.65143,0.031428,0.0212108,0.0206833,NO,1.25
19.4724,1.63094,0.0109408,0.0216765,0.0209205,NO,1.25
19.5213,1.64998,0.0299844,0.0218197,0.0210837,NO,1.25
19.5708,1.64195,0.0219468,0.0215592,0.0211296,NO,1.25
19.6207,1.64358,0.0235803,0.0210612,0.0210604,NO,1.25
19.6707,1.62977,0.00977362,0.0206515,0.0209165,NO,1.25
19.7195,1.64862,0.028621,0.0205303,0.0207398,NO,1.25
19.7685,1.63607,0.0160712,0.0205577,0.0205469,NO,1.25
19.8179,1.6436,0.0236026,0.0204557,0.020338,NO,1.25
19.8668,1.64507,0.0250678,0.0201077,0.0201271,NO,1.25
19.9157,1.62913,0.00912644,0.0196679,0.0199523,NO,1.25
19.9645,1.64942,0.0294158,0.0194093,0.0198601,NO,1.25
20.0134,1.62731,0.00730997,0.0194767,0.0198762,NO,1.25
20.0623,1.64989,0.029891,0.019813,0.0199943,NO,1.25
20.1123,1.63114,0.0111416,0.0202056,0.0201908,NO,1.25
20.1609,1.65175,0.0317507,0.0204779,0.0204484,NO,1.25
20.2097,1.63318,0.0131752,0.0206276,0.0207613,NO,1.25
20.2602,1.64023,0.0202265,0.0208095,0.0211217,NO,1.25
20.3087,1.64791,0.0279144,0.0211838,0.0215044,NO,1.25
20.359,1.62815,0.00815473,0.0217331,0.0218719,NO,1.25
20.4084,1.65352,0.0335201,0.0222797,0.0221924,NO,1.25
20.4572,1.6459,0.0258963,0.0226401,0.0224445,NO,1.25
20.5066,1.63168,0.0116754,0.022841,0.0226028,NO,1.25
20.5562,1.65129,0.0312884,0.0229745,0.0226282,NO,1.25
20.6054,1.63715,0.017151,0.0229804,0.0224851,NO,1.25
20.6562,1.65364,0.0336357,0.0226731,0.0221678,NO,1.25
20.7059,1.63255,0.0125472,0.0220239,0.0217041,NO,1.25
20.76,1.64938,0.0293772,0.0212489,0.0211318,NO,1.25
20.812,1.63148,0.0114823,0.0205708,0.0204682,NO,1.25
20.8637,1.64285,0.0228493,0.0199562,0.0196985,NO,1.25
20.917,1.64316,0.0231553,0.0191035,0.0187897,NO,1.25
20.9694,1.63928,0.0192835,0.0178053,0.0177277,NO,1.25
21.0217,1.63721,0.0172118,0.0162954,0.016557,NO,1.25
21.0736,1.62707,0.00706614,0.0151077,0.0153987,NO,1.25
21.1267,1.63303,0.0130302,0.0145589,0.0144147,NO,1.25
21.1787,1.63706,0.0170575,0.0143808,0.0137364,NO,1.25
21.2304,1.6387,0.0186987,0.013981,0.0134068,NO,1.25
21.2836,1.63296,0.0129573,0.0130088,0.0133778,NO,1.25
21.3356,1.63226,0.0122615,0.011723,0.013558,NO,1.25
21.3874,1.6283,0.00829637,0.0108629,0.0138646,NO,1.25
21.4393,1.62353,0.00352901,0.0111807,0.0142389,NO,1.25
21.4914,1.62769,0.00768944,0.0128992,0.0146219,NO,1.25
21.5441,1.63958,0.0195818,0.015457,0.0149332,NO,1.25
21.5967,1.64224,0.0222357,0.0178044,0.0150897,NO,1.25
21.6492,1.64171,0.0217111,0.0190056,0.0150482,NO,1.25
21.7012,1.64384,0.0238374,0.0187022,0.0148318,NO,1.25
