Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.484333,-77.6112,-67.0112,-66.4554,-66.1438,0,66.1438,0,0,MINE_TEST,1.25
0.510795,-76.874,-66.274,-66.4677,-66.1253,0,66.1253,0,0,MINE_TEST,1.25
0.53721,-77.0999,-66.4999,-66.3628,-66.1635,0,66.1635,0,0,MINE_TEST,1.25
0.563957,-77.371,-66.771,-66.1532,-66.3042,0,66.3042,0,0,MINE_TEST,1.25
0.590115,-76.324,-65.724,-65.8454,-66.5274,0,66.5274,0,0,MINE_TEST,1.25
0.617117,-76.046,-65.446,-65.451,-66.7135,0,66.7135,0,0,MINE_TEST,1.25
0.645764,-76.1769,-65.5769,-65.0155,-66.6696,0,66.6696,0,0,MINE_TEST,1.25
0.672285,-75.6271,-65.0271,-64.6466,-66.2084,0,66.2084,0,0,MINE_TEST,1.25
0.69884,-72.1795,-61.5795,-64.4691,-65.2198,0,65.2198,0,0,MINE_TEST,1.25
0.725277,-74.3102,-63.7102,-64.4834,-63.6887,0,63.6887,0,0,MINE_TEST,1.25
0.75159,-77.6689,-67.0689,-64.4059,-61.6667,0,61.6667,0,0,MINE_TEST,1.25
0.77827,-75.1677,-64.5677,-63.6467,-59.2348,0,59.2348,0,0,MINE_TEST,1.25
0.804894,-76.8818,-66.2818,-61.4761,-56.4832,0,56.4832,0,0,MINE_TEST,1.25
0.831258,-76.2687,-65.6687,-57.4164,-53.5056,0,53.5056,0,0,MINE_TEST,1.25
0.857579,-69.6365,-59.0365,-51.732,-50.3983,0,50.3983,0,0,MINE_TEST,1.25
0.884145,-44.9513,-34.3513,-45.5486,-47.2593,0,47.2593,0,0,MINE_TEST,1.25
0.911024,-44.6985,-34.0985,-40.261,-44.1855,0,44.1855,0,0,MINE_TEST,1.25
0.937524,-44.4264,-33.8264,-36.6796,-41.2729,0,41.2729,0,0,MINE_TEST,1.25
0.964163,-44.2265,-33.6265,-34.7316,-38.6218,0,38.6218,0,0,MINE_TEST,1.25
0.990962,-44.3042,-33.7042,-33.8544,-36.3421,0,36.3421,0,0,MINE_TEST,1.25
1.01752,-43.7947,-33.1947,-33.5183,-34.5474,0,34.5474,0,0,MINE_TEST,1.25
1.04424,-43.6498,-33.0498,-33.4418,-33.3311,0,33.3311,0,0,MINE_TEST,1.25
1.07095,-43.8023,-33.2023,-33.526,-32.7271,0,32.7271,0,0,MINE_TEST,1.25
1.09711,-44.1633,-33.5633,-33.7329,-32.6755,0,32.6755,0,0,MINE_TEST,1.25
1.12357,-44.5182,-33.9182,-34.0142,-33.0167,0,33.0167,0,0,MINE_TEST,1.25
1.15005,-45.0942,-34.4942,-34.312,-33.5381,0,33.5381,0,0,MINE_TEST,1.25
1.17659,-45.5578,-34.9578,-34.574,-34.0551,0,34.0551,0,0,MINE_TEST,1.25
1.20321,-45.338,-34.738,-34.7742,-34.4662,0,34.4662,0,0,MINE_TEST,1.25
1.22983,-45.6629,-35.0629,-34.912,-34.7438,0,34.7438,0,0,MINE_TEST,1.25
1.25647,-45.4911,-34.8911,-34.9925,-34.8884,-47.2593,12.3709,1,0,MINE_TEST,1.25
1.28328,-45.97,-35.37,-35.0109,-34.9031,-47.2593,12.3563,1,0,MINE_TEST,1.25
1.30981,-45.7631,-35.1631,-34.9581,-34.8004,-47.2593,12.459,1,0,MINE_TEST,1.25
1.33622,-45.5628,-34.9628,-34.8358,-34.6113,-47.2593,12.648,1,1,MINE_TEST,1.25
1.36284,-45.2239,-34.6239,-34.6539,-34.3685,-47.2593,12.8909,1,0,MINE_TEST,1.25
1.38958,-44.8712,-34.2712,-34.4021,-34.0837,-47.2593,13.1756,1,0,MINE_TEST,1.25
1.41621,-45.1208,-34.5208,-34.0286,-33.7528,-47.2593,13.5065,1,0,MINE_TEST,1.25
1.44271,-45.1304,-34.5304,-33.4675,-33.3798,-47.2593,13.8795,1,0,MINE_TEST,1.25
1.46948,-43.9718,-33.3718,-32.733,-32.9829,-47.2593,14.2764,1,0,MINE_TEST,1.25
1.49632,-42.1425,-31.5425,-31.9893,-32.5763,-47.2593,14.683,1,0,MINE_TEST,1.25
1.52314,-40.3893,-29.7893,-31.4902,-32.1566,-47.2593,15.1028,1,0,MINE_TEST,1.25
1.54971,-39.5064,-28.9064,-31.3532,-31.7091,-47.2593,15.5503,1,0,MINE_TEST,1.25
1.57657,-40.5432,-29.9432,-31.3867,-31.2247,-47.2593,16.0346,1,0,MINE_TEST,1.25
1.60321,-50.1893,-39.5893,-31.2249,-30.7126,-47.2593,16.5468,1,0,MINE_TEST,1.25
1.62978,-41.2019,-30.6019,-30.7217,-30.2,-47.2593,17.0594,1,0,MINE_TEST,1.25
1.66165,-35.7108,-25.1108,-30.1115,-29.7225,-47.2593,17.5368,1,0,MINE_TEST,1.25
1.68828,-35.2197,-24.6197,-29.6619,-29.3135,-47.2593,17.9458,1,0,MINE_TEST,1.25
1.71508,-50.173,-39.573,-29.3166,-28.9976,-47.2593,18.2617,1,0,MINE_TEST,1.25
1.74157,-37.4056,-26.8056,-28.8505,-28.7801,-47.2593,18.4792,1,0,MINE_TEST,1.25
1.7681,-35.0364,-24.4364,-28.2411,-28.6443,-47.2593,18.6151,1,0,MINE_TEST,1.25
1.79471,-41.9797,-31.3797,-27.7244,-28.5718,-47.2593,18.6875,1,0,MINE_TEST,1.25
1.82095,-34.8761,-24.2761,-27.5618,-28.5725,-47.2593,18.6868,1,0,MINE_TEST,1.25
1.84744,-34.5751,-23.9751,-27.8472,-28.68,-47.2593,18.5794,1,0,MINE_TEST,1.25
1.87389,-42.4052,-31.8052,-28.4613,-28.9105,-47.2593,18.3489,1,0,MINE_TEST,1.25
1.9008,-41.4027,-30.8027,-29.1978,-29.2296,-47.2593,18.0297,1,0,MINE_TEST,1.25
1.92739,-37.7159,-27.1159,-29.9097,-29.5731,-47.2593,17.6862,1,0,MINE_TEST,1.25
1.9537,-39.8182,-29.2182,-30.5139,-29.9,-47.2593,17.3593,1,0,MINE_TEST,1.25
1.9802,-47.4084,-36.8084,-30.9255,-30.2147,-47.2593,17.0447,1,0,MINE_TEST,1.25
2.00637,-41.0139,-30.4139,-31.1439,-30.5366,-47.2593,16.7227,1,0,MINE_TEST,1.25
2.03307,-38.4149,-27.8149,-31.3091,-30.8637,-47.2593,16.3956,1,0,MINE_TEST,1.25
2.05968,-41.02,-30.42,-31.5172,-31.1694,-47.2593,16.09,1,0,MINE_TEST,1.25
2.08613,-46.1906,-35.5906,-31.6472,-31.4256,-47.2593,15.8337,1,0,MINE_TEST,1.25
2.11271,-44.3722,-33.7722,-31.5218,-31.6235,-47.2593,15.6359,1,0,MINE_TEST,1.25
2.13905,-40.1728,-29.5728,-31.2108,-31.7777,-47.2593,15.4816,1,0,MINE_TEST,1.25
2.16568,-38.8421,-28.2421,-31.0393,-31.9156,-47.2593,15.3437,1,0,MINE_TEST,1.25
2.19224,-40.4528,-29.8528,-31.2737,-32.0631,-47.2593,15.1963,1,0,MINE_TEST,1.25
2.21891,-42.827,-32.227,-31.8707,-32.2353,-47.2593,15.024,1,0,MINE_TEST,1.25
2.24563,-44.4682,-33.8682,-32.5373,-32.43,-47.2593,14.8294,1,0,MINE_TEST,1.25
2.27232,-44.9974,-34.3974,-32.988,-32.6176,-47.2593,14.6418,1,0,MINE_TEST,1.25
2.29885,-44.118,-33.518,-33.1325,-32.7471,-47.2593,14.5122,1,0,MINE_TEST,1.25
2.32525,-43.2723,-32.6723,-33.0731,-32.7719,-47.2593,14.4874,1,0,MINE_TEST,1.25
2.3519,-43.0487,-32.4487,-32.9708,-32.678,-47.2593,14.5813,1,0,MINE_TEST,1.25
2.3784,-43.296,-32.696,-32.9131,-32.4932,-47.2593,14.7661,1,1,MINE_TEST,1.25
2.40485,-43.7058,-33.1058,-32.8667,-32.2698,-47.2593,14.9896,1,0,MINE_TEST,1.25
2.43141,-43.9654,-33.3654,-32.7149,-32.0511,-47.2593,15.2082,1,0,MINE_TEST,1.25
2.45769,-43.7684,-33.1684,-32.3346,-31.8479,-47.2593,15.4114,1,0,MINE_TEST,1.25
2.48402,-43.1077,-32.5077,-31.6759,-31.6497,-47.2593,15.6096,1,0,MINE_TEST,1.25
2.5107,-41.8238,-31.2238,-30.8157,-31.4603,-47.2593,15.799,1,0,MINE_TEST,1.25
2.53702,-40.0128,-29.4128,-29.9964,-31.31,-47.2593,15.9493,1,0,MINE_TEST,1.25
2.56353,-38.3772,-27.7772,-29.5827,-31.2247,-47.2593,16.0347,1,0,MINE_TEST,1.25
2.58975,-37.5844,-26.9844,-29.8882,-31.1899,-47.2593,16.0695,1,0,MINE_TEST,1.25
2.61589,-38.1903,-27.5903,-30.886,-31.1572,-47.2593,16.1021,1,0,MINE_TEST,1.25
2.64231,-41.9393,-31.3393,-32.0378,-31.0882,-47.2593,16.1711,1,0,MINE_TEST,1.25
2.66914,-56.2984,-45.6984,-32.6056,-30.9916,-47.2593,16.2677,1,0,MINE_TEST,1.25
2.69774,-42.5376,-31.9376,-32.306,-30.9202,-47.2593,16.3391,1,0,MINE_TEST,1.25
2.72388,-37.2126,-26.6126,-31.6021,-30.9324,-47.2593,16.3269,1,0,MINE_TEST,1.25
2.75012,-36.7479,-26.1479,-31.1692,-31.0488,-47.2593,16.2105,1,0,MINE_TEST,1.25
2.77655,-40.5455,-29.9455,-31.1383,-31.2318,-47.2593,16.0275,1,0,MINE_TEST,1.25
2.80314,-53.4404,-42.8404,-31.0686,-31.4006,-47.2593,15.8588,1,0,MINE_TEST,1.25
2.82981,-38.2107,-27.6107,-30.639,-31.4707,-47.2593,15.7886,1,0,MINE_TEST,1.25
2.8558,-37.3801,-26.7801,-30.1239,-31.3994,-47.2593,15.86,1,0,MINE_TEST,1.25
2.88244,-37.6741,-27.0741,-30.0945,-31.2163,-47.2593,16.0431,1,1,MINE_TEST,1.25
2.9088,-39.4765,-28.8765,-30.8029,-31.0217,-47.2593,16.2377,1,0,MINE_TEST,1.25
2.93554,-43.1844,-32.5844,-31.926,-30.9414,-47.2593,16.3179,1,0,MINE_TEST,1.25
2.962,-47.373,-36.773,-32.8368,-31.0627,-47.2593,16.1967,1,0,MINE_TEST,1.25
2.98866,-46.7087,-36.1087,-33.0623,-31.3992,-47.2593,15.8602,1,0,MINE_TEST,1.25
3.01518,-43.4286,-32.8286,-32.5769,-31.9103,-47.2593,15.3491,1,0,MINE_TEST,1.25
3.04162,-41.2221,-30.6221,-31.7694,-32.5387,-47.2593,14.7206,1,0,MINE_TEST,1.25
3.06813,-40.0103,-29.4103,-31.176,-33.22,-47.2593,14.0394,1,0,MINE_TEST,1.25
3.09457,-39.7752,-29.1752,-31.245,-33.8694,-47.2593,13.3899,1,0,MINE_TEST,1.25
3.12068,-40.4737,-29.8737,-32.2017,-34.3911,-47.2593,12.8682,1,0,MINE_TEST,1.25
3.14737,-42.45,-31.85,-33.9678,-34.7208,-47.2593,12.5386,1,0,MINE_TEST,1.25
3.17376,-45.8185,-35.2185,-36.0908,-34.8686,-47.2593,12.3907,1,0,MINE_TEST,1.25
3.20046,-52.4385,-41.8385,-37.8237,-34.9256,-47.2593,12.3337,1,0,MINE_TEST,1.25
3.22731,-57.2433,-46.6433,-38.4877,-35.0262,-47.2593,12.2332,1,0,MINE_TEST,1.25
3.25393,-48.8023,-38.2023,-37.9177,-35.2815,-47.2593,11.9778,1,0,MINE_TEST,1.25
3.28081,-45.3465,-34.7465,-36.5599,-35.7168,-47.2593,11.5425,1,0,MINE_TEST,1.25
3.30742,-43.8862,-33.2862,-35.1088,-36.2534,-47.2593,11.0059,1,0,MINE_TEST,1.25
3.33407,-43.5534,-32.9534,-34.0736,-36.7506,-47.2593,10.5087,1,0,MINE_TEST,1.25
3.36064,-43.4938,-32.8938,-33.6628,-37.0741,-47.2593,10.1852,1,0,MINE_TEST,1.25
3.38726,-43.1951,-32.5951,-33.9416,-37.1503,-47.2593,10.109,1,0,MINE_TEST,1.25
3.41432,-43.5334,-32.9334,-34.9447,-36.9843,-47.2593,10.275,1,0,MINE_TEST,1.25
3.44068,-44.8327,-34.2327,-36.5684,-36.643,-47.2593,10.6164,1,1,MINE_TEST,1.25
3.46718,-48.029,-37.429,-38.3556,-36.2115,-47.2593,11.0478,1,0,MINE_TEST,1.25
3.49363,-55.8414,-45.2414,-39.4981,-35.7416,-47.2593,11.5178,1,0,MINE_TEST,1.25
3.5203,-59.1693,-48.5693,-39.2564,-35.2226,-47.2593,12.0367,1,0,MINE_TEST,1.25
3.54669,-48.163,-37.563,-37.4946,-34.5994,-47.2593,12.6599,1,0,MINE_TEST,1.25
3.57315,-43.4928,-32.8928,-34.7889,-33.8182,-47.2593,13.4412,1,0,MINE_TEST,1.25
3.59972,-40.5567,-29.9567,-31.9928,-32.8625,-47.2593,14.3969,1,0,MINE_TEST,1.25
3.62617,-38.5243,-27.9243,-29.7174,-31.7564,-47.2593,15.5029,1,0,MINE_TEST,1.25
3.6527,-37.4242,-26.8242,-28.1521,-30.5481,-47.2593,16.7112,1,0,MINE_TEST,1.25
3.679,-37.1167,-26.5167,-27.1917,-29.2973,-47.2593,17.962,1,0,MINE_TEST,1.25
3.71005,-37.1028,-26.5028,-26.6306,-28.0746,-47.2593,19.1848,1,0,MINE_TEST,1.25
3.73641,-36.9025,-26.3025,-26.2899,-26.9585,-47.2593,20.3008,1,0,MINE_TEST,1.25
3.76255,-36.5476,-25.9476,-26.0656,-26.0146,-47.2593,21.2447,1,0,MINE_TEST,1.25
