Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.474413,-19.7402,-21.5402,-21.3964,-21.3984,0,21.3984,0,0,MINE_TEST,1.25
0.500664,-20.7117,-22.5117,-22.312,-22.2739,0,22.2739,0,0,MINE_TEST,1.25
0.526914,-21.5792,-23.3792,-23.1735,-23.0915,0,23.0915,0,0,MINE_TEST,1.25
0.553102,-22.2077,-24.0077,-23.976,-23.8477,0,23.8477,0,0,MINE_TEST,1.25
0.579492,-22.8965,-24.6965,-24.7235,-24.5438,0,24.5438,0,0,MINE_TEST,1.25
0.605378,-23.7389,-25.5389,-25.4081,-25.1823,0,25.1823,0,0,MINE_TEST,1.25
0.63433,-24.6228,-26.4228,-26.0052,-25.7641,0,25.7641,0,0,MINE_TEST,1.25
0.660318,-25.0235,-26.8235,-26.493,-26.2889,0,26.2889,0,0,MINE_TEST,1.25
0.68607,-25.2258,-27.0258,-26.8773,-26.759,0,26.759,0,0,MINE_TEST,1.25
0.711854,-25.4162,-27.2162,-27.1987,-27.1847,0,27.1847,0,0,MINE_TEST,1.25
0.737906,-25.4623,-27.2623,-27.5152,-27.5881,0,27.5881,0,0,MINE_TEST,1.25
0.764036,-25.8574,-27.6574,-27.8729,-28.0006,0,28.0006,0,0,MINE_TEST,1.25
0.790214,-26.3817,-28.1817,-28.2871,-28.4545,0,28.4545,0,0,MINE_TEST,1.25
0.816208,-26.9665,-28.7665,-28.7437,-28.9717,0,28.9717,0,0,MINE_TEST,1.25
0.842474,-27.5247,-29.3247,-29.221,-29.5536,0,29.5536,0,0,MINE_TEST,1.25
0.868312,-27.89,-29.69,-29.7154,-30.1812,0,30.1812,0,0,MINE_TEST,1.25
0.894008,-28.3138,-30.1138,-30.2542,-30.8211,0,30.8211,0,0,MINE_TEST,1.25
0.91984,-28.6851,-30.4851,-30.8861,-31.4357,0,31.4357,0,0,MINE_TEST,1.25
0.945694,-29.3275,-31.1275,-31.6456,-31.9899,0,31.9899,0,0,MINE_TEST,1.25
0.971879,-30.4496,-32.2496,-32.5053,-32.4549,0,32.4549,0,0,MINE_TEST,1.25
0.997962,-31.7718,-33.5718,-33.3434,-32.8086,0,32.8086,0,0,MINE_TEST,1.25
1.02407,-33.3637,-35.1637,-33.9641,-33.035,0,33.035,0,0,MINE_TEST,1.25
1.05,-34.1203,-35.9203,-34.1823,-33.1234,0,33.1234,0,0,MINE_TEST,1.25
1.07626,-33.3043,-35.1043,-33.9282,-33.0667,0,33.0667,0,0,MINE_TEST,1.25
