Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.490452,-38.1397,-27.5397,-27.4687,-27.2692,0,27.2692,0,0,MINE_TEST,1.25
0.516809,-38.1555,-27.5555,-27.4096,-27.1202,0,27.1202,0,0,MINE_TEST,1.25
0.543288,-38.0992,-27.4992,-27.2892,-26.9242,0,26.9242,0,0,MINE_TEST,1.25
0.56976,-37.8495,-27.2495,-27.1085,-26.6998,0,26.6998,0,0,MINE_TEST,1.25
0.596258,-37.4784,-26.8784,-26.8856,-26.489,0,26.489,0,0,MINE_TEST,1.25
0.622452,-37.1592,-26.5592,-26.6504,-26.3563,0,26.3563,0,0,MINE_TEST,1.25
0.648962,-36.9526,-26.3526,-26.4379,-26.3751,0,26.3751,0,0,MINE_TEST,1.25
0.675495,-36.7622,-26.1622,-26.2877,-26.6013,0,26.6013,0,0,MINE_TEST,1.25
0.701805,-36.5438,-25.9438,-26.2556,-27.0499,0,27.0499,0,0,MINE_TEST,1.25
0.72833,-36.4534,-25.8534,-26.4251,-27.6904,0,27.6904,0,0,MINE_TEST,1.25
0.754469,-36.5992,-25.9992,-26.9044,-28.4627,0,28.4627,0,0,MINE_TEST,1.25
0.780813,-37.2218,-26.6218,-27.8023,-29.2994,0,29.2994,0,0,MINE_TEST,1.25
0.807284,-38.5255,-27.9255,-29.1753,-30.1427,0,30.1427,0,0,MINE_TEST,1.25
0.833807,-40.5641,-29.9641,-30.9521,-30.9513,0,30.9513,0,0,MINE_TEST,1.25
0.859933,-43.3687,-32.7687,-32.8705,-31.7023,0,31.7023,0,0,MINE_TEST,1.25
0.886654,-47.1989,-36.5989,-34.505,-32.3908,0,32.3908,0,0,MINE_TEST,1.25
0.913029,-50.1124,-39.5124,-35.4407,-33.0245,0,33.0245,0,0,MINE_TEST,1.25
0.939845,-47.986,-37.386,-35.5146,-33.6136,0,33.6136,0,0,MINE_TEST,1.25
0.966595,-45.2734,-34.6734,-34.9229,-34.156,0,34.156,0,0,MINE_TEST,1.25
0.992789,-43.575,-32.975,-34.0918,-34.6295,0,34.6295,0,0,MINE_TEST,1.25
1.01914,-42.8436,-32.2436,-33.434,-34.9965,0,34.9965,0,0,MINE_TEST,1.25
1.0456,-42.712,-32.112,-33.1878,-35.2203,0,35.2203,0,0,MINE_TEST,1.25
1.07332,-43.1405,-32.5405,-33.405,-35.2838,0,35.2838,0,0,MINE_TEST,1.25
1.10032,-44.0197,-33.4197,-34.0071,-35.1995,0,35.1995,0,0,MINE_TEST,1.25
1.1271,-45.1493,-34.5493,-34.8228,-35.0059,0,35.0059,0,0,MINE_TEST,1.25
