Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
3.71699,1.63591,0.0159134,0.0139768,0.0138656,NO,1.25
3.77112,1.63463,0.0146293,0.0148211,0.0146953,NO,1.25
3.82639,1.63605,0.0160463,0.0153702,0.0153731,NO,1.25
3.88218,1.6347,0.0146963,0.0155595,0.0158102,NO,1.25
3.9371,1.64126,0.0212646,0.0155019,0.0159562,NO,1.25
3.99204,1.63102,0.0110241,0.0154877,0.0158024,NO,1.25
4.04693,1.63127,0.0112695,0.0157743,0.0153938,NO,1.25
4.10095,1.63544,0.0154365,0.0162343,0.0148229,NO,1.25
4.15632,1.64636,0.0263632,0.0163305,0.0141922,NO,1.25
4.21192,1.63744,0.0174382,0.0155856,0.0135645,NO,1.25
4.26704,1.63072,0.0107203,0.013987,0.0129438,NO,1.25
4.32305,1.62977,0.00977448,0.0118789,0.0123102,NO,1.25
4.37859,1.64042,0.0204228,0.00972385,0.0116744,NO,1.25
4.43507,1.61636,-0.003645,0.00811936,0.0110844,NO,1.25
4.48942,1.62402,0.00401943,0.0077017,0.0105765,NO,1.25
4.54466,1.6244,0.00440076,0.00866439,0.0101424,NO,1.25
4.59994,1.62974,0.00974444,0.0103558,0.00976876,NO,1.25
4.65534,1.64094,0.0209431,0.011592,0.00949531,NO,1.25
4.71066,1.64071,0.0207065,0.011594,0.0094067,NO,1.25
4.76508,1.62649,0.00648917,0.0106761,0.00956326,NO,1.25
4.82053,1.62035,0.000347882,0.0099019,0.00995003,NO,1.25
4.87566,1.62617,0.00617319,0.00997504,0.0104834,NO,1.25
4.93686,1.63418,0.0141764,0.0105974,0.0110509,NO,1.25
4.99206,1.64349,0.0234886,0.0110322,0.0115616,NO,1.25
5.04671,1.62477,0.00476833,0.0110924,0.011997,NO,1.25
5.10168,1.62432,0.00431917,0.0113199,0.0124274,NO,1.25
5.15645,1.62857,0.0085745,0.0122049,0.0129501,NO,1.25
5.21122,1.64251,0.0225134,0.0135897,0.0135913,NO,1.25
5.26643,1.63124,0.0112386,0.0148948,0.0142698,NO,1.25
5.32131,1.63808,0.0180754,0.0156956,0.0148615,NO,1.25
5.37701,1.64173,0.0217326,0.0159948,0.0152977,NO,1.25
5.4312,1.62681,0.00681458,0.0161144,0.0155988,NO,1.25
5.48588,1.64243,0.0224345,0.0163885,0.0158218,NO,1.25
5.54092,1.63035,0.0103521,0.0168284,0.0159865,NO,1.25
5.59557,1.63809,0.0180856,0.0170142,0.0160643,NO,1.25
5.64952,1.64983,0.0298311,0.0164696,0.0160299,NO,1.25
5.70409,1.63537,0.0153705,0.0153086,0.0159136,NO,1.25
5.75911,1.61943,-0.000566382,0.0143447,0.0157903,NO,1.25
5.81385,1.63408,0.014082,0.0143108,0.0157271,NO,1.25
5.86878,1.63494,0.0149382,0.0150857,0.0157451,NO,1.25
5.92347,1.64392,0.0239222,0.0158762,0.0158251,NO,1.25
5.97823,1.63854,0.0185401,0.0161515,0.0159411,NO,1.25
6.03327,1.63198,0.0119783,0.016105,0.0160996,NO,1.25
6.08924,1.6268,0.00679655,0.0162458,0.0163435,NO,1.25
6.14409,1.64966,0.0296572,0.0167373,0.016701,NO,1.25
6.19944,1.62719,0.00719321,0.0173076,0.017123,NO,1.25
6.25469,1.64785,0.0278476,0.0176321,0.0174858,NO,1.25
6.30925,1.63379,0.0137921,0.0176481,0.0176723,NO,1.25
6.36423,1.63567,0.0156724,0.017506,0.0176518,NO,1.25
6.4192,1.63842,0.0184192,0.0173888,0.0174703,NO,1.25
6.4734,1.64252,0.0225236,0.0173885,0.0171683,NO,1.25
6.52818,1.62484,0.00483617,0.0174325,0.0167263,NO,1.25
6.5834,1.64554,0.0255356,0.0171989,0.0160976,NO,1.25
6.63776,1.64511,0.0251081,0.0163143,0.0152758,NO,1.25
6.69341,1.63261,0.0126124,0.0148202,0.0143189,NO,1.25
6.74828,1.62371,0.00371453,0.0132675,0.0133145,NO,1.25
6.80339,1.63511,0.0151097,0.0121268,0.0123328,NO,1.25
6.85801,1.63077,0.0107735,0.0113048,0.0114157,NO,1.25
6.91237,1.63264,0.0126398,0.0103675,0.0105943,NO,1.25
6.97389,1.63863,0.0186336,0.00917252,0.0098973,NO,1.25
7.0284,1.61174,-0.00826152,0.00810575,0.00934732,NO,1.25
7.08308,1.62826,0.00825688,0.00764069,0.00896552,NO,1.25
7.13909,1.63539,0.0153911,0.00786184,0.00877718,NO,1.25
7.19461,1.61931,-0.000689265,0.00846657,0.00878774,NO,1.25
7.25073,1.63209,0.0120864,0.00912535,0.00895686,NO,1.25
7.30581,1.64009,0.0200859,0.00969387,0.00921992,NO,1.25
7.36068,1.61206,-0.00794072,0.0101927,0.0095387,NO,1.25
7.41596,1.64389,0.0238914,0.0106195,0.00991003,NO,1.25
7.47127,1.62614,0.00614056,0.0108629,0.0103175,NO,1.25
7.5274,1.64034,0.0203405,0.0108937,0.0106974,NO,1.25
7.58288,1.6152,-0.00480298,0.0108789,0.0109644,NO,1.25
7.63796,1.6406,0.0205951,0.010974,0.0110715,NO,1.25
7.69245,1.63064,0.0106396,0.0111213,0.0110366,NO,1.25
7.74803,1.62858,0.00857794,0.01121,0.0109188,NO,1.25
7.80312,1.63671,0.0167144,0.0112306,0.0107777,NO,1.25
7.85848,1.62013,0.000133932,0.0111904,0.0106544,NO,1.25
7.9134,1.64413,0.0241253,0.0110093,0.0105829,NO,1.25
7.96904,1.62578,0.00577906,0.0106174,0.010601,NO,1.25
8.02459,1.63155,0.0115458,0.0101816,0.010741,NO,1.25
8.07921,1.62236,0.00236167,0.00999014,0.01101,NO,1.25
8.13452,1.63849,0.0184895,0.0102408,0.0113947,NO,1.25
8.18994,1.62292,0.00292174,0.0108951,0.0118834,NO,1.25
8.24445,1.63206,0.0120555,0.0117859,0.0124663,NO,1.25
8.29912,1.64191,0.0219126,0.0127448,0.0131142,NO,1.25
8.35377,1.62141,0.00140896,0.0136969,0.0137743,NO,1.25
8.40864,1.64461,0.024612,0.0146484,0.0143915,NO,1.25
8.46379,1.62566,0.00565713,0.0155133,0.0149097,NO,1.25
8.51832,1.64953,0.0295271,0.0161297,0.0152493,NO,1.25
8.57335,1.62809,0.00809378,0.0163897,0.0153147,NO,1.25
8.62802,1.63899,0.0189919,0.0163117,0.0150646,NO,1.25
8.68294,1.63933,0.0193263,0.015908,0.0145597,NO,1.25
8.73752,1.62887,0.00886722,0.0151215,0.013923,NO,1.25
8.79291,1.64688,0.0268797,0.0139469,0.0132484,NO,1.25
8.84836,1.62372,0.00372055,0.0125415,0.0125644,NO,1.25
8.90345,1.62849,0.00848694,0.01113,0.0118711,NO,1.25
8.95833,1.63378,0.0137835,0.00978577,0.0111925,NO,1.25
9.01898,1.63351,0.0135073,0.00862176,0.0105917,NO,1.25
9.07227,1.62264,0.00263656,0.00806387,0.0101483,NO,1.25
9.1263,1.61283,-0.00716843,0.00859193,0.00992647,NO,1.25
9.18173,1.63667,0.0166656,0.00999503,0.00994487,NO,1.25
9.23555,1.63906,0.0190648,0.0113054,0.0101631,NO,1.25
9.29047,1.64091,0.0209123,0.0117444,0.0105,NO,1.25
9.34609,1.61976,-0.000236411,0.0114878,0.0108817,NO,1.25
9.40134,1.6294,0.00940283,0.0113141,0.0112821,NO,1.25
9.45609,1.63233,0.0123344,0.0117145,0.011717,NO,1.25
9.51096,1.63517,0.0151689,0.0125721,0.0122054,NO,1.25
9.56589,1.63054,0.0105409,0.0134746,0.0127331,NO,1.25
9.62082,1.63592,0.0159237,0.0140207,0.0132599,NO,1.25
9.67546,1.63702,0.0170172,0.013974,0.013765,NO,1.25
9.73111,1.64074,0.0207374,0.0134915,0.0142843,NO,1.25
9.78605,1.62193,0.00192699,0.0132192,0.0148843,NO,1.25
9.84046,1.62783,0.00782679,0.0138408,0.0155955,NO,1.25
9.89602,1.63682,0.0168156,0.0154187,0.0163802,NO,1.25
9.95085,1.64148,0.0214823,0.0173055,0.0171581,NO,1.25
10.0051,1.64471,0.0247148,0.0187796,0.0178554,NO,1.25
10.062,1.63217,0.0121688,0.019582,0.018439,NO,1.25
10.1166,1.64578,0.0257823,0.0198756,0.0189253,NO,1.25
10.1714,1.64081,0.0208128,0.0199456,0.0193536,NO,1.25
10.2276,1.63354,0.0135399,0.0200339,0.0197352,NO,1.25
10.2813,1.6456,0.0256016,0.0202411,0.0200225,NO,1.25
10.3366,1.63688,0.0168765,0.0204426,0.0201429,NO,1.25
10.3914,1.64072,0.0207211,0.0203241,0.0200758,NO,1.25
10.4459,1.65011,0.0301068,0.0196767,0.0198806,NO,1.25
10.5006,1.63552,0.0155223,0.0187526,0.019637,NO,1.25
10.5562,1.6265,0.00649604,0.0181331,0.0193607,NO,1.25
10.6112,1.64118,0.0211814,0.0181438,0.0189993,NO,1.25
10.6664,1.64238,0.0223848,0.018477,0.0184951,NO,1.25
10.721,1.63782,0.0178181,0.0185645,0.0178369,NO,1.25
10.7753,1.64571,0.0257078,0.0181873,0.0170643,NO,1.25
10.8299,1.62715,0.00715372,0.0175642,0.0162525,NO,1.25
10.8856,1.64004,0.0200379,0.0169122,0.0154952,NO,1.25
10.9397,1.63576,0.0157573,0.0160765,0.014877,NO,1.25
10.9944,1.64343,0.0234329,0.0147689,0.0144438,NO,1.25
11.0505,1.63222,0.0122151,0.0131055,0.0141936,NO,1.25
11.1058,1.62267,0.00267006,0.0117416,0.014095,NO,1.25
11.1612,1.62765,0.00764994,0.0112973,0.0141083,NO,1.25
11.2167,1.6344,0.0143969,0.011869,0.0142014,NO,1.25
11.2731,1.63659,0.0165858,0.0131154,0.01436,NO,1.25
11.3286,1.62265,0.00264772,0.0146347,0.0145906,NO,1.25
11.3837,1.65102,0.0310204,0.0161231,0.0149059,NO,1.25
11.4383,1.62615,0.00615001,0.0173242,0.0153021,NO,1.25
11.4935,1.65126,0.0312627,0.0180381,0.0157474,NO,1.25
11.5485,1.62741,0.00740527,0.0181178,0.0161752,NO,1.25
11.6038,1.64577,0.0257721,0.0174834,0.0164919,NO,1.25
11.6585,1.64322,0.0232195,0.0163083,0.0166091,NO,1.25
11.7133,1.62703,0.00702579,0.015185,0.0164909,NO,1.25
11.7677,1.6234,0.0033976,0.0147592,0.0161669,NO,1.25
11.823,1.64022,0.0202239,0.0150492,0.0157076,NO,1.25
11.8779,1.64443,0.0244261,0.0154121,0.0151895,NO,1.25
11.9338,1.63307,0.0130654,0.0152572,0.01468,NO,1.25
