Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.483504,-16.3064,-5.70639,-5.70209,-5.63356,0,5.63356,0,0,MINE_TEST,1.25
0.509267,-15.4798,-4.87982,-4.96395,-4.98146,0,4.98146,0,0,MINE_TEST,1.25
0.535502,-14.7596,-4.15959,-4.22856,-4.29845,0,4.29845,0,0,MINE_TEST,1.25
0.561441,-14.135,-3.53499,-3.50781,-3.60996,0,3.60996,0,0,MINE_TEST,1.25
0.587095,-13.4404,-2.84037,-2.81135,-2.94316,0,2.94316,0,0,MINE_TEST,1.25
0.612634,-12.5877,-1.98774,-2.1603,-2.32397,0,2.32397,0,0,MINE_TEST,1.25
0.638559,-11.8181,-1.21812,-1.58652,-1.77399,0,1.77399,0,0,MINE_TEST,1.25
0.664186,-11.4536,-0.85359,-1.11702,-1.30817,0,1.30817,0,0,MINE_TEST,1.25
0.690093,-11.1825,-0.582507,-0.76064,-0.93398,0,0.93398,0,0,MINE_TEST,1.25
0.715893,-10.9619,-0.361879,-0.510121,-0.652431,0,0.652431,0,0,MINE_TEST,1.25
0.741916,-10.7791,-0.17907,-0.35389,-0.460196,0,0.460196,0,0,MINE_TEST,1.25
0.767762,-10.6963,-0.0962845,-0.283709,-0.351831,0,0.351831,0,0,MINE_TEST,1.25
0.793531,-10.7453,-0.145317,-0.293384,-0.321021,0,0.321021,0,0,MINE_TEST,1.25
0.819135,-10.8542,-0.254202,-0.374374,-0.360596,0,0.360596,0,0,MINE_TEST,1.25
0.845159,-11.0203,-0.420251,-0.514103,-0.462008,0,0.462008,0,0,MINE_TEST,1.25
0.870891,-11.2518,-0.651771,-0.697677,-0.615535,0,0.615535,0,0,MINE_TEST,1.25
0.896816,-11.4939,-0.893869,-0.911305,-0.811805,0,0.811805,0,0,MINE_TEST,1.25
0.92297,-11.7266,-1.12657,-1.14575,-1.04376,0,1.04376,0,0,MINE_TEST,1.25
0.949163,-11.9644,-1.36439,-1.39844,-1.30754,0,1.30754,0,0,MINE_TEST,1.25
0.975042,-12.2134,-1.61343,-1.67301,-1.60193,0,1.60193,0,0,MINE_TEST,1.25
1.00089,-12.4887,-1.88871,-1.97645,-1.92734,0,1.92734,0,0,MINE_TEST,1.25
1.02669,-12.8293,-2.22925,-2.31575,-2.28558,0,2.28558,0,0,MINE_TEST,1.25
1.05256,-13.2131,-2.61307,-2.69623,-2.68018,0,2.68018,0,0,MINE_TEST,1.25
1.07864,-13.6319,-3.03189,-3.12243,-3.11689,0,3.11689,0,0,MINE_TEST,1.25
1.10514,-14.0894,-3.48941,-3.60001,-3.60407,0,3.60407,0,0,MINE_TEST,1.25
1.13141,-14.584,-3.98397,-4.136,-4.15306,0,4.15306,0,0,MINE_TEST,1.25
1.15739,-15.1864,-4.5864,-4.73694,-4.77805,0,4.77805,0,0,MINE_TEST,1.25
1.18347,-15.8725,-5.27246,-5.40743,-5.4944,0,5.4944,0,0,MINE_TEST,1.25
1.20969,-16.6209,-6.02086,-6.15112,-6.31463,0,6.31463,0,0,MINE_TEST,1.25
1.23558,-17.4067,-6.8067,-6.97329,-7.24272,-1.92734,5.31538,1,0,MINE_TEST,1.25
1.26252,-18.25,-7.65005,-7.88135,-8.26881,-1.92734,6.34147,1,0,MINE_TEST,1.25
1.29102,-19.294,-8.69398,-8.88221,-9.36697,-1.92734,7.43963,1,0,MINE_TEST,1.25
1.31705,-20.4141,-9.81415,-9.97865,-10.4973,-1.92734,8.56992,1,0,MINE_TEST,1.25
1.34315,-21.5206,-10.9206,-11.1643,-11.6113,-1.92734,9.684,1,0,MINE_TEST,1.25
1.36897,-22.9073,-12.3073,-12.4137,-12.6593,-1.92734,10.7319,1,0,MINE_TEST,1.25
