Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.4899,-14.3817,0.0182654,0.0188919,0.0190279,0,0.0190279,0,0,MINE_TEST,1.25
0.515411,-14.3848,0.0152431,0.0177304,0.0179925,0,0.0179925,0,0,MINE_TEST,1.25
0.541104,-14.3823,0.0177442,0.0168936,0.0169098,0,0.0169098,0,0,MINE_TEST,1.25
0.566971,-14.3828,0.017212,0.0161608,0.0158358,0,0.0158358,0,0,MINE_TEST,1.25
0.593153,-14.3843,0.0156723,0.015337,0.0148214,0,0.0148214,0,0,MINE_TEST,1.25
0.619296,-14.3855,0.0145155,0.0143776,0.0139224,0,0.0139224,0,0,MINE_TEST,1.25
0.645038,-14.3869,0.0130988,0.0133857,0.0131976,0,0.0131976,0,0,MINE_TEST,1.25
0.671119,-14.3879,0.0121404,0.0125325,0.0126896,0,0.0126896,0,0,MINE_TEST,1.25
0.697168,-14.3898,0.010165,0.0119713,0.012407,0,0.012407,0,0,MINE_TEST,1.25
0.723475,-14.389,0.0109648,0.0117676,0.0123309,0,0.0123309,0,0,MINE_TEST,1.25
0.749549,-14.3878,0.0122062,0.0118867,0.0124437,0,0.0124437,0,0,MINE_TEST,1.25
0.775296,-14.388,0.0119593,0.0122603,0.0127509,0,0.0127509,0,0,MINE_TEST,1.25
0.801776,-14.388,0.0120292,0.0128657,0.0132757,0,0.0132757,0,0,MINE_TEST,1.25
0.827804,-14.3867,0.0133396,0.0137325,0.0140373,0,0.0140373,0,0,MINE_TEST,1.25
0.854092,-14.3864,0.0135593,0.0148712,0.0150361,0,0.0150361,0,0,MINE_TEST,1.25
0.879977,-14.384,0.016012,0.0162053,0.0162512,0,0.0162512,0,0,MINE_TEST,1.25
0.906398,-14.3815,0.0185,0.017597,0.0176392,0,0.0176392,0,0,MINE_TEST,1.25
0.932491,-14.3791,0.0208544,0.0189636,0.0191293,0,0.0191293,0,0,MINE_TEST,1.25
0.958802,-14.3822,0.0177591,0.0203487,0.0206243,0,0.0206243,0,0,MINE_TEST,1.25
0.984674,-14.3797,0.020338,0.0218276,0.0220214,0,0.0220214,0,0,MINE_TEST,1.25
1.01099,-14.3745,0.0255253,0.0233632,0.0232447,0,0.0232447,0,0,MINE_TEST,1.25
1.03683,-14.3744,0.0256445,0.0248146,0.0242631,0,0.0242631,0,0,MINE_TEST,1.25
1.06359,-14.3741,0.0259161,0.0260667,0.0250834,0,0.0250834,0,0,MINE_TEST,1.25
1.08963,-14.3729,0.0270748,0.0270672,0.0257331,0,0.0257331,0,0,MINE_TEST,1.25
1.11579,-14.3715,0.0285393,0.027733,0.0262472,0,0.0262472,0,0,MINE_TEST,1.25
1.14192,-14.3703,0.0297376,0.027909,0.0266601,0,0.0266601,0,0,MINE_TEST,1.25
1.16799,-14.3698,0.0302196,0.027509,0.0269974,0,0.0269974,0,0,MINE_TEST,1.25
1.19407,-14.3721,0.0278846,0.0267218,0.027274,0,0.027274,0,0,MINE_TEST,1.25
1.22024,-14.3777,0.0222671,0.0260247,0.0275061,0,0.0275061,0,0,MINE_TEST,1.25
1.24608,-14.3785,0.0215387,0.0258948,0.0277256,0.0179925,0.00973303,0,0,MINE_TEST,1.25
1.27234,-14.3736,0.0264389,0.0264624,0.0279767,0.0179925,0.00998422,0,0,MINE_TEST,1.25
1.29882,-14.3704,0.0296164,0.0274726,0.0282943,0.0190279,0.00926637,0,0,MINE_TEST,1.25
1.32503,-14.3717,0.0282929,0.0285515,0.0286859,0.0190279,0.009658,0,0,MINE_TEST,1.25
1.35655,-14.3708,0.0292089,0.0294542,0.0291359,0.0191293,0.0100066,0,0,MINE_TEST,1.25
1.3827,-14.3679,0.0320693,0.0301076,0.0296143,0.0191293,0.010485,0,0,MINE_TEST,1.25
1.40877,-14.3695,0.0304531,0.0305597,0.0300748,0.0206243,0.00945058,0,0,MINE_TEST,1.25
1.43486,-14.3692,0.0308328,0.030929,0.0304517,0.0206243,0.00982745,0,0,MINE_TEST,1.25
1.46069,-14.3705,0.0295128,0.0313086,0.0306732,0.0220214,0.00865184,0,0,MINE_TEST,1.25
1.4866,-14.3677,0.0322906,0.031646,0.0306943,0.0220214,0.0086729,0,0,MINE_TEST,1.25
1.51261,-14.366,0.0339667,0.0317475,0.0305272,0.0232447,0.00728249,0,0,MINE_TEST,1.25
1.53824,-14.3663,0.0337096,0.0314518,0.0302459,0.0232447,0.00700115,0,0,MINE_TEST,1.25
1.56442,-14.37,0.0300463,0.0307923,0.0299572,0.0242631,0.00569409,0,0,MINE_TEST,1.25
1.58994,-14.3719,0.0281216,0.0299622,0.0297612,0.0242631,0.00549816,0,0,MINE_TEST,1.25
1.61576,-14.3695,0.0304734,0.0291717,0.0297301,0.0250834,0.00464666,0,0,MINE_TEST,1.25
1.64169,-14.3707,0.0292563,0.0286145,0.0299115,0.0250834,0.00482808,0,0,MINE_TEST,1.25
1.66797,-14.3754,0.024569,0.0285242,0.0303416,0.0257331,0.00460852,0,0,MINE_TEST,1.25
1.69399,-14.3729,0.0271195,0.0291288,0.0310503,0.0257331,0.00531722,0,0,MINE_TEST,1.25
1.71998,-14.3709,0.0291419,0.0304943,0.032059,0.0262472,0.00581188,0,0,MINE_TEST,1.25
1.74608,-14.3679,0.0321336,0.0324595,0.0333754,0.0262472,0.0071282,0,0,MINE_TEST,1.25
1.77188,-14.3645,0.0354578,0.034738,0.034984,0.0266601,0.00832397,0,0,MINE_TEST,1.25
1.79785,-14.3638,0.0362277,0.0370712,0.0368366,0.0266601,0.0101765,0,0,MINE_TEST,1.25
1.82364,-14.3584,0.0416124,0.0393176,0.03885,0.0269974,0.0118527,0,0,MINE_TEST,1.25
1.8499,-14.3597,0.0403468,0.0414633,0.040922,0.0269974,0.0139247,0,0,MINE_TEST,1.25
1.87575,-14.3565,0.0435179,0.0435514,0.0429548,0.027274,0.0156808,0,0,MINE_TEST,1.25
1.9019,-14.3555,0.044464,0.0455674,0.0448711,0.027274,0.0175971,0,0,MINE_TEST,1.25
1.92786,-14.3499,0.050101,0.0473848,0.0466149,0.0275061,0.0191087,0,0,MINE_TEST,1.25
1.95424,-14.3499,0.0501347,0.0488494,0.0481455,0.0275061,0.0206393,0,0,MINE_TEST,1.25
1.98013,-14.35,0.0499605,0.0499041,0.049431,0.0277256,0.0217054,0,0,MINE_TEST,1.25
2.00612,-14.3493,0.0506953,0.050605,0.0504436,0.0277256,0.022718,0,0,MINE_TEST,1.25
2.03215,-14.3479,0.0521416,0.0510454,0.0511598,0.0279767,0.023183,0,0,MINE_TEST,1.25
2.05807,-14.349,0.0509586,0.0513147,0.0515672,0.0279767,0.0235904,0,0,MINE_TEST,1.25
2.08387,-14.3472,0.0528404,0.0515118,0.0516754,0.0282943,0.0233811,0,0,MINE_TEST,1.25
2.10953,-14.3509,0.0490724,0.051719,0.0515225,0.0282943,0.0232282,0,0,MINE_TEST,1.25
2.13531,-14.3479,0.0520802,0.0518963,0.0511747,0.0286859,0.0224888,0,0,MINE_TEST,1.25
2.16132,-14.3454,0.0546125,0.0518392,0.0507162,0.0286859,0.0220303,0,0,MINE_TEST,1.25
2.18733,-14.3471,0.0528864,0.051313,0.0502299,0.0291359,0.021094,0,0,MINE_TEST,1.25
