Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.477032,-8.78483,-10.5848,-10.5682,-10.5394,0,10.5394,0,0,MINE_TEST,1.25
0.50312,-8.76319,-10.5632,-10.5836,-10.5566,0,10.5566,0,0,MINE_TEST,1.25
0.52901,-8.79706,-10.5971,-10.5943,-10.5713,0,10.5713,0,0,MINE_TEST,1.25
0.555074,-8.83999,-10.64,-10.6006,-10.5851,0,10.5851,0,0,MINE_TEST,1.25
0.580922,-8.8189,-10.6189,-10.6025,-10.5999,0,10.5999,0,0,MINE_TEST,1.25
0.606727,-8.77693,-10.5769,-10.6022,-10.6169,0,10.6169,0,0,MINE_TEST,1.25
0.632922,-8.77609,-10.5761,-10.6027,-10.6365,0,10.6365,0,0,MINE_TEST,1.25
0.658954,-8.83565,-10.6356,-10.6072,-10.6576,0,10.6576,0,0,MINE_TEST,1.25
0.68473,-8.79405,-10.5941,-10.6188,-10.6782,0,10.6782,0,0,MINE_TEST,1.25
0.710734,-8.79165,-10.5916,-10.6409,-10.6948,0,10.6948,0,0,MINE_TEST,1.25
0.736637,-8.81457,-10.6146,-10.674,-10.7033,0,10.7033,0,0,MINE_TEST,1.25
0.762952,-8.91359,-10.7136,-10.7118,-10.7005,0,10.7005,0,0,MINE_TEST,1.25
0.788567,-9.07877,-10.8788,-10.7421,-10.6841,0,10.6841,0,0,MINE_TEST,1.25
0.814453,-8.98556,-10.7856,-10.7521,-10.6531,0,10.6531,0,0,MINE_TEST,1.25
0.840283,-8.94844,-10.7484,-10.7329,-10.608,0,10.608,0,0,MINE_TEST,1.25
0.866267,-8.99759,-10.7976,-10.679,-10.5508,0,10.5508,0,0,MINE_TEST,1.25
0.892239,-8.93916,-10.7392,-10.5893,-10.4849,0,10.4849,0,0,MINE_TEST,1.25
0.918515,-8.6706,-10.4706,-10.4723,-10.4159,0,10.4159,0,0,MINE_TEST,1.25
0.944642,-8.48484,-10.2848,-10.3464,-10.3504,0,10.3504,0,0,MINE_TEST,1.25
0.97541,-8.32755,-10.1275,-10.2337,-10.2958,0,10.2958,0,0,MINE_TEST,1.25
1.0012,-8.29739,-10.0974,-10.1512,-10.2595,0,10.2595,0,0,MINE_TEST,1.25
1.02721,-8.21688,-10.0169,-10.1089,-10.2472,0,10.2472,0,0,MINE_TEST,1.25
1.05315,-8.19649,-9.99649,-10.1121,-10.2629,0,10.2629,0,0,MINE_TEST,1.25
1.0794,-8.26309,-10.0631,-10.1637,-10.3081,0,10.3081,0,0,MINE_TEST,1.25
1.1054,-8.36163,-10.1616,-10.2634,-10.3817,0,10.3817,0,0,MINE_TEST,1.25
1.13121,-8.52956,-10.3296,-10.4064,-10.4799,0,10.4799,0,0,MINE_TEST,1.25
1.15743,-8.72999,-10.53,-10.5814,-10.5964,0,10.5964,0,0,MINE_TEST,1.25
1.18373,-8.97563,-10.7756,-10.7704,-10.7233,0,10.7233,0,0,MINE_TEST,1.25
1.20973,-9.24005,-11.04,-10.9516,-10.852,0,10.852,0,0,MINE_TEST,1.25
1.23576,-9.43669,-11.2367,-11.1051,-10.9748,-10.5851,0.389651,0,0,MINE_TEST,1.25
1.26169,-9.53274,-11.3327,-11.2202,-11.0863,-10.5964,0.489878,0,0,MINE_TEST,1.25
1.28766,-9.5109,-11.3109,-11.2973,-11.1832,-10.5964,0.586799,0,0,MINE_TEST,1.25
1.31347,-9.56388,-11.3639,-11.3432,-11.2641,-10.5999,0.664155,0,0,MINE_TEST,1.25
1.33962,-9.65273,-11.4527,-11.3651,-11.329,-10.5999,0.729094,0,0,MINE_TEST,1.25
1.3659,-9.59078,-11.3908,-11.3699,-11.3797,-10.608,0.771615,0,0,MINE_TEST,1.25
1.39189,-9.56513,-11.3651,-11.3674,-11.4188,-10.608,0.810794,0,0,MINE_TEST,1.25
1.41792,-9.49346,-11.2935,-11.3696,-11.4505,-10.6169,0.833513,0,0,MINE_TEST,1.25
1.4438,-9.52159,-11.3216,-11.3867,-11.4787,-10.6169,0.861781,0,0,MINE_TEST,1.25
1.46954,-9.60602,-11.406,-11.422,-11.5071,-10.6365,0.870612,0,0,MINE_TEST,1.25
1.49547,-9.66178,-11.4618,-11.4718,-11.5369,-10.6365,0.900472,0,0,MINE_TEST,1.25
1.5213,-9.71649,-11.5165,-11.5286,-11.5669,-10.6531,0.913808,0,0,MINE_TEST,1.25
1.54739,-9.80916,-11.6092,-11.5838,-11.5932,-10.6531,0.940027,0,0,MINE_TEST,1.25
1.57356,-9.88608,-11.6861,-11.6292,-11.6101,-10.6576,0.952485,0,0,MINE_TEST,1.25
1.59938,-9.89167,-11.6917,-11.6583,-11.6123,-10.6576,0.954669,0,0,MINE_TEST,1.25
1.62547,-9.90838,-11.7084,-11.6664,-11.5953,-10.6782,0.917024,0,0,MINE_TEST,1.25
1.6515,-9.90483,-11.7048,-11.6495,-11.5564,-10.6782,0.878173,0,0,MINE_TEST,1.25
1.67743,-9.87986,-11.6799,-11.6027,-11.4956,-10.6841,0.811441,0,0,MINE_TEST,1.25
1.7033,-9.80685,-11.6069,-11.5215,-11.415,-10.6841,0.730842,0,0,MINE_TEST,1.25
1.72938,-9.6886,-11.4886,-11.4041,-11.3188,-10.6948,0.624025,0,0,MINE_TEST,1.25
1.75531,-9.52338,-11.3234,-11.2553,-11.2122,-10.6948,0.51747,0,0,MINE_TEST,1.25
1.78128,-9.29482,-11.0948,-11.0882,-11.1007,-10.7005,0.400156,0,0,MINE_TEST,1.25
1.80725,-9.05547,-10.8555,-10.9226,-10.9895,-10.7005,0.288936,0,0,MINE_TEST,1.25
1.83332,-8.8611,-10.6611,-10.7796,-10.8839,-10.7033,0.180545,0,0,MINE_TEST,1.25
1.85914,-8.7769,-10.5769,-10.675,-10.7893,-10.7033,0.0859202,0,0,MINE_TEST,1.25
1.8854,-8.6998,-10.4998,-10.6142,-10.7108,-10.7108,0,0,0,MINE_TEST,1.25
1.91157,-8.73587,-10.5359,-10.5919,-10.6528,-10.7033,0.0505051,0,0,MINE_TEST,1.25
