Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
2.44866,-11.1996,-12.8196,-12.8495,-12.8733,NO,1.25
2.47448,-11.1196,-12.7396,-12.7884,-12.8323,NO,1.25
2.50033,-11.0726,-12.6926,-12.7452,-12.7965,NO,1.25
2.52636,-11.0596,-12.6796,-12.7225,-12.7681,NO,1.25
2.55235,-11.0673,-12.6873,-12.7185,-12.7493,NO,1.25
2.57835,-11.0918,-12.7118,-12.7289,-12.7419,NO,1.25
2.60418,-11.1313,-12.7513,-12.7483,-12.7473,NO,1.25
2.63009,-11.1532,-12.7732,-12.7726,-12.7654,NO,1.25
2.65618,-11.1727,-12.7927,-12.8002,-12.7951,NO,1.25
2.68232,-11.2002,-12.8202,-12.8315,-12.834,NO,1.25
2.70839,-11.2325,-12.8525,-12.8683,-12.8794,NO,1.25
2.73446,-11.2684,-12.8884,-12.9123,-12.9281,NO,1.25
2.76033,-11.328,-12.948,-12.9633,-12.9775,NO,1.25
2.78633,-11.3946,-13.0146,-13.0193,-13.0249,NO,1.25
2.81199,-11.4668,-13.0868,-13.0759,-13.0687,NO,1.25
2.84432,-11.5328,-13.1528,-13.1282,-13.1076,NO,1.25
2.87045,-11.5813,-13.2013,-13.1717,-13.1409,NO,1.25
2.89625,-11.6101,-13.2301,-13.2038,-13.1681,NO,1.25
2.92233,-11.6239,-13.2439,-13.2234,-13.1891,NO,1.25
2.94876,-11.6382,-13.2582,-13.2309,-13.2039,NO,1.25
2.97486,-11.6307,-13.2507,-13.2277,-13.2127,NO,1.25
3.00067,-11.6043,-13.2243,-13.2164,-13.2157,NO,1.25
3.02662,-11.5832,-13.2032,-13.201,-13.2137,NO,1.25
3.05254,-11.5466,-13.1666,-13.1863,-13.2079,NO,1.25
3.07854,-11.5332,-13.1532,-13.176,-13.1997,NO,1.25
3.10415,-11.5378,-13.1578,-13.1717,-13.1907,NO,1.25
3.13,-11.5506,-13.1706,-13.1721,-13.1822,NO,1.25
3.15591,-11.5631,-13.1831,-13.1741,-13.1754,NO,1.25
3.18188,-11.5663,-13.1863,-13.1752,-13.171,NO,1.25
3.20773,-11.558,-13.178,-13.1742,-13.1695,NO,1.25
3.23364,-11.5502,-13.1702,-13.1717,-13.1708,NO,1.25
3.25954,-11.5454,-13.1654,-13.1691,-13.1741,NO,1.25
3.2855,-11.5393,-13.1593,-13.1682,-13.1786,NO,1.25
3.31139,-11.5425,-13.1625,-13.1697,-13.1828,NO,1.25
3.33721,-11.5509,-13.1709,-13.1735,-13.1853,NO,1.25
3.36298,-11.557,-13.177,-13.1788,-13.1849,NO,1.25
3.38899,-11.5698,-13.1898,-13.1837,-13.1808,NO,1.25
3.41482,-11.5739,-13.1939,-13.1862,-13.1723,NO,1.25
3.44038,-11.5791,-13.1991,-13.1837,-13.1592,NO,1.25
3.46619,-11.573,-13.193,-13.1738,-13.1415,NO,1.25
3.49214,-11.5662,-13.1862,-13.1547,-13.12,NO,1.25
3.51805,-11.5263,-13.1463,-13.1261,-13.0955,NO,1.25
3.54371,-11.4753,-13.0953,-13.09,-13.0698,NO,1.25
3.56967,-11.4278,-13.0478,-13.0503,-13.0445,NO,1.25
3.59573,-11.3787,-12.9987,-13.0118,-13.0219,NO,1.25
3.62147,-11.3384,-12.9584,-12.9794,-13.0041,NO,1.25
3.6473,-11.3075,-12.9275,-12.9576,-12.9931,NO,1.25
3.67309,-11.2882,-12.9082,-12.95,-12.9907,NO,1.25
3.69911,-11.2999,-12.9199,-12.9586,-12.9981,NO,1.25
3.72512,-11.3337,-12.9537,-12.983,-13.0161,NO,1.25
3.75105,-11.3834,-13.0034,-13.0209,-13.0443,NO,1.25
3.77682,-11.441,-13.061,-13.0686,-13.0819,NO,1.25
3.8025,-11.4947,-13.1147,-13.1226,-13.1269,NO,1.25
3.82805,-11.5573,-13.1773,-13.1798,-13.1768,NO,1.25
3.85459,-11.6227,-13.2427,-13.2375,-13.229,NO,1.25
3.88192,-11.6827,-13.3027,-13.293,-13.2806,NO,1.25
3.90743,-11.7403,-13.3603,-13.3437,-13.3286,NO,1.25
3.93354,-11.7859,-13.4059,-13.3874,-13.3706,NO,1.25
3.95941,-11.8226,-13.4426,-13.422,-13.4043,NO,1.25
3.98513,-11.8516,-13.4716,-13.4462,-13.4278,NO,1.25
4.0108,-11.8645,-13.4845,-13.4593,-13.44,NO,1.25
4.03655,-11.8622,-13.4822,-13.4612,-13.4405,NO,1.25
4.06231,-11.8511,-13.4711,-13.4524,-13.4297,NO,1.25
4.08838,-11.8304,-13.4504,-13.4335,-13.4088,NO,1.25
4.11439,-11.8024,-13.4224,-13.4048,-13.3799,NO,1.25
4.14022,-11.7738,-13.3938,-13.3666,-13.3452,NO,1.25
4.16635,-11.7187,-13.3387,-13.3203,-13.3079,NO,1.25
4.19253,-11.6496,-13.2696,-13.2693,-13.2707,NO,1.25
4.21876,-11.5769,-13.1969,-13.2195,-13.2367,NO,1.25
4.24488,-11.5254,-13.1454,-13.1772,-13.2082,NO,1.25
4.27064,-11.4888,-13.1088,-13.1475,-13.1875,NO,1.25
4.29642,-11.4828,-13.1028,-13.1332,-13.176,NO,1.25
4.32239,-11.481,-13.101,-13.1353,-13.1747,NO,1.25
4.34865,-11.5004,-13.1204,-13.1527,-13.184,NO,1.25
4.3747,-11.5429,-13.1629,-13.1831,-13.2038,NO,1.25
4.40069,-11.5958,-13.2158,-13.2229,-13.2329,NO,1.25
4.42646,-11.6468,-13.2668,-13.2683,-13.2697,NO,1.25
4.45228,-11.6987,-13.3187,-13.3159,-13.3115,NO,1.25
4.47807,-11.7476,-13.3676,-13.363,-13.3552,NO,1.25
4.504,-11.7948,-13.4148,-13.4077,-13.3973,NO,1.25
4.5297,-11.8391,-13.4591,-13.4482,-13.4346,NO,1.25
4.5555,-11.8815,-13.5015,-13.4824,-13.4646,NO,1.25
4.58137,-11.9105,-13.5305,-13.5084,-13.4856,NO,1.25
4.60701,-11.9231,-13.5431,-13.5246,-13.4971,NO,1.25
4.63287,-11.9352,-13.5552,-13.5291,-13.4993,NO,1.25
4.65883,-11.9354,-13.5554,-13.5207,-13.4933,NO,1.25
4.685,-11.9116,-13.5316,-13.499,-13.4803,NO,1.25
4.71087,-11.8637,-13.4837,-13.466,-13.462,NO,1.25
4.73712,-11.806,-13.426,-13.4257,-13.4393,NO,1.25
4.76298,-11.7526,-13.3726,-13.3835,-13.413,NO,1.25
4.78871,-11.7067,-13.3267,-13.3443,-13.3828,NO,1.25
4.81489,-11.6668,-13.2868,-13.3111,-13.3484,NO,1.25
4.84085,-11.6536,-13.2736,-13.2838,-13.3086,NO,1.25
4.86722,-11.6455,-13.2655,-13.2597,-13.2629,NO,1.25
4.89352,-11.6278,-13.2478,-13.2341,-13.2111,NO,1.25
4.92121,-11.6041,-13.2241,-13.2015,-13.1537,NO,1.25
4.947,-11.5759,-13.1959,-13.157,-13.0923,NO,1.25
4.97324,-11.522,-13.142,-13.097,-13.0287,NO,1.25
4.99944,-11.4384,-13.0584,-13.0211,-12.9659,NO,1.25
5.02535,-11.3296,-12.9496,-12.9338,-12.9069,NO,1.25
5.05148,-11.2043,-12.8243,-12.8438,-12.8555,NO,1.25
5.07737,-11.09,-12.71,-12.7631,-12.815,NO,1.25
5.10335,-11.0103,-12.6303,-12.7033,-12.7884,NO,1.25
5.12912,-10.9753,-12.5953,-12.673,-12.7776,NO,1.25
5.15516,-10.9834,-12.6034,-12.6758,-12.7829,NO,1.25
5.18128,-11.0303,-12.6503,-12.7104,-12.8029,NO,1.25
5.20702,-11.1131,-12.7331,-12.7712,-12.8343,NO,1.25
5.23307,-11.212,-12.832,-12.8492,-12.8723,NO,1.25
5.25898,-11.3274,-12.9474,-12.9329,-12.9113,NO,1.25
5.28474,-11.4325,-13.0525,-13.0091,-12.9451,NO,1.25
5.31053,-11.519,-13.139,-13.0651,-12.9682,NO,1.25
5.33655,-11.5609,-13.1809,-13.0904,-12.9758,NO,1.25
5.36247,-11.5449,-13.1649,-13.0787,-12.965,NO,1.25
5.38788,-11.4853,-13.1053,-13.0294,-12.9344,NO,1.25
5.41402,-11.3843,-13.0043,-12.9473,-12.8845,NO,1.25
5.44015,-11.2426,-12.8626,-12.842,-12.8177,NO,1.25
5.46612,-11.1011,-12.7211,-12.726,-12.7383,NO,1.25
5.49199,-10.9466,-12.5666,-12.612,-12.6517,NO,1.25
5.51808,-10.8391,-12.4591,-12.5103,-12.5645,NO,1.25
5.54382,-10.7645,-12.3845,-12.4263,-12.4833,NO,1.25
5.56976,-10.7133,-12.3333,-12.3615,-12.4143,NO,1.25
5.5957,-10.6646,-12.2846,-12.3148,-12.362,NO,1.25
5.62172,-10.6297,-12.2497,-12.2858,-12.3293,NO,1.25
5.64726,-10.6141,-12.2341,-12.2748,-12.3166,NO,1.25
5.67313,-10.6234,-12.2434,-12.2829,-12.3228,NO,1.25
5.69913,-10.6462,-12.2662,-12.3102,-12.3448,NO,1.25
5.72508,-10.6968,-12.3168,-12.3548,-12.3787,NO,1.25
5.75114,-10.7791,-12.3991,-12.4119,-12.42,NO,1.25
5.77686,-10.8685,-12.4885,-12.4739,-12.4637,NO,1.25
5.80309,-10.9447,-12.5647,-12.5327,-12.5055,NO,1.25
5.82884,-10.9948,-12.6148,-12.5817,-12.5411,NO,1.25
5.85482,-11.0233,-12.6433,-12.617,-12.5673,NO,1.25
5.88069,-11.0509,-12.6709,-12.6365,-12.5818,NO,1.25
5.90683,-11.0578,-12.6778,-12.6393,-12.5838,NO,1.25
5.93837,-11.0413,-12.6613,-12.625,-12.5739,NO,1.25
5.9641,-11.0041,-12.6241,-12.5944,-12.5541,NO,1.25
5.98959,-10.9554,-12.5754,-12.5495,-12.5272,NO,1.25
6.01577,-10.8927,-12.5127,-12.4944,-12.4967,NO,1.25
6.04137,-10.8103,-12.4303,-12.4359,-12.4661,NO,1.25
6.0672,-10.7293,-12.3493,-12.3831,-12.4386,NO,1.25
6.09343,-10.6513,-12.2713,-12.3448,-12.4165,NO,1.25
6.11943,-10.6574,-12.2774,-12.3269,-12.4006,NO,1.25
6.14517,-10.6762,-12.2962,-12.3295,-12.39,NO,1.25
6.17123,-10.7094,-12.3294,-12.3476,-12.3825,NO,1.25
6.1972,-10.7593,-12.3793,-12.3732,-12.3754,NO,1.25
6.22313,-10.806,-12.426,-12.3981,-12.3677,NO,1.25
6.24956,-10.8202,-12.4402,-12.4157,-12.3598,NO,1.25
6.27537,-10.8285,-12.4485,-12.4209,-12.3523,NO,1.25
6.30153,-10.8285,-12.4485,-12.4099,-12.3443,NO,1.25
6.32778,-10.8076,-12.4276,-12.3789,-12.3327,NO,1.25
6.35366,-10.7655,-12.3855,-12.3264,-12.3143,NO,1.25
6.37941,-10.6945,-12.3145,-12.2581,-12.2865,NO,1.25
6.40514,-10.5591,-12.1791,-12.1903,-12.249,NO,1.25
6.43101,-10.3634,-11.9834,-12.1447,-12.2034,NO,1.25
6.45713,-10.133,-11.753,-12.1305,-12.1526,NO,1.25
6.4832,-10.8748,-12.4948,-12.1316,-12.1004,NO,1.25
6.50893,-10.6635,-12.2835,-12.1176,-12.0503,NO,1.25
6.53466,-10.4835,-12.1035,-12.0702,-12.0055,NO,1.25
6.56058,-10.3443,-11.9643,-11.9967,-11.9679,NO,1.25
6.58649,-10.2344,-11.8544,-11.9197,-11.9384,NO,1.25
6.61288,-10.1801,-11.8001,-11.8598,-11.9163,NO,1.25
6.63864,-10.1222,-11.7422,-11.8273,-11.8997,NO,1.25
6.66424,-10.1544,-11.7744,-11.8222,-11.8862,NO,1.25
6.69032,-10.2053,-11.8253,-11.8377,-11.8741,NO,1.25
6.71642,-10.2499,-11.8699,-11.8642,-11.8638,NO,1.25
6.74246,-10.2893,-11.9093,-11.8923,-11.8571,NO,1.25
6.76842,-10.3183,-11.9383,-11.9153,-11.8562,NO,1.25
6.79423,-10.3356,-11.9556,-11.9299,-11.8619,NO,1.25
6.82001,-10.3329,-11.9529,-11.9364,-11.8743,NO,1.25
6.84598,-10.3192,-11.9392,-11.9381,-11.8938,NO,1.25
6.87184,-10.3009,-11.9209,-11.9406,-11.9226,NO,1.25
6.89759,-10.2976,-11.9176,-11.9502,-11.964,NO,1.25
6.92379,-10.3204,-11.9404,-11.9732,-12.0222,NO,1.25
6.94977,-10.3521,-11.9721,-12.0157,-12.1005,NO,1.25
6.97811,-10.399,-12.019,-12.0844,-12.2005,NO,1.25
7.00408,-10.4703,-12.0903,-12.1864,-12.321,NO,1.25
7.0301,-10.6037,-12.2237,-12.3258,-12.4572,NO,1.25
7.05603,-10.8067,-12.4267,-12.4996,-12.6015,NO,1.25
7.08184,-11.076,-12.696,-12.6957,-12.7443,NO,1.25
7.10763,-11.325,-12.945,-12.8953,-12.8754,NO,1.25
7.13369,-11.5356,-13.1556,-13.0769,-12.9858,NO,1.25
7.1595,-11.7092,-13.3292,-13.2206,-13.068,NO,1.25
7.18536,-11.8386,-13.4586,-13.3085,-13.1162,NO,1.25
7.21108,-11.8892,-13.5092,-13.3275,-13.1259,NO,1.25
7.2371,-11.836,-13.456,-13.272,-13.0949,NO,1.25
7.26266,-11.6507,-13.2707,-13.1484,-13.0245,NO,1.25
7.28853,-11.3957,-13.0157,-12.9755,-12.9206,NO,1.25
7.31415,-11.1241,-12.7441,-12.7799,-12.7936,NO,1.25
7.33987,-10.8866,-12.5066,-12.5866,-12.6547,NO,1.25
7.36592,-10.7174,-12.3374,-12.4124,-12.5143,NO,1.25
7.39187,-10.6037,-12.2237,-12.2628,-12.3806,NO,1.25
7.41764,-10.5045,-12.1245,-12.1383,-12.2614,NO,1.25
7.44365,-10.3903,-12.0103,-12.0431,-12.1642,NO,1.25
7.46935,-10.251,-11.871,-11.9895,-12.0961,NO,1.25
7.49533,-10.0992,-11.7192,-11.9891,-12.0617,NO,1.25
7.52153,-10.2107,-11.8307,-12.0359,-12.061,NO,1.25
7.54743,-10.8188,-12.4388,-12.1012,-12.0889,NO,1.25
7.57342,-10.6799,-12.2999,-12.1535,-12.1358,NO,1.25
7.59927,-10.5425,-12.1625,-12.1844,-12.19,NO,1.25
7.62513,-10.445,-12.065,-12.2126,-12.2397,NO,1.25
7.65094,-10.4969,-12.1169,-12.262,-12.2749,NO,1.25
7.677,-10.6708,-12.2908,-12.3367,-12.2887,NO,1.25
7.7024,-10.8882,-12.5082,-12.4142,-12.2796,NO,1.25
7.72827,-11.0414,-12.6614,-12.4587,-12.251,NO,1.25
7.75432,-11.0492,-12.6692,-12.4409,-12.2116,NO,1.25
7.7802,-10.8785,-12.4985,-12.3541,-12.1724,NO,1.25
7.80604,-10.6135,-12.2335,-12.2164,-12.1443,NO,1.25
7.83179,-10.3686,-11.9886,-12.0633,-12.135,NO,1.25
7.85729,-10.1933,-11.8133,-11.9368,-12.1482,NO,1.25
7.88301,-10.0488,-11.6688,-11.8773,-12.1843,NO,1.25
7.9086,-10.0073,-11.6273,-11.9148,-12.2421,NO,1.25
7.9346,-9.99075,-11.6107,-12.0566,-12.3202,NO,1.25
7.9601,-10.8021,-12.4221,-12.2782,-12.4165,NO,1.25
7.99019,-10.9579,-12.5779,-12.5324,-12.527,NO,1.25
8.01615,-11.3361,-12.9561,-12.7712,-12.6456,NO,1.25
8.04173,-11.4523,-13.0723,-12.9653,-12.7635,NO,1.25
8.06745,-11.5528,-13.1728,-13.1035,-12.8709,NO,1.25
8.09334,-11.6718,-13.2918,-13.1832,-12.9579,NO,1.25
8.11919,-11.7771,-13.3971,-13.2026,-13.0166,NO,1.25
8.14526,-11.6692,-13.2892,-13.1639,-13.042,NO,1.25
8.17123,-11.4972,-13.1172,-13.0784,-13.0334,NO,1.25
8.19742,-11.3395,-12.9595,-12.9674,-12.9959,NO,1.25
8.22306,-11.198,-12.818,-12.8562,-12.939,NO,1.25
8.24902,-10.9958,-12.6158,-12.7657,-12.8745,NO,1.25
8.27505,-11.0057,-12.6257,-12.7065,-12.8134,NO,1.25
8.30093,-11.0645,-12.6845,-12.6777,-12.7639,NO,1.25
8.32674,-11.0187,-12.6387,-12.6721,-12.7315,NO,1.25
8.35249,-11.0292,-12.6492,-12.6833,-12.7196,NO,1.25
8.37835,-11.0833,-12.7033,-12.7093,-12.73,NO,1.25
8.40411,-11.0822,-12.7022,-12.7516,-12.763,NO,1.25
8.42974,-11.1109,-12.7309,-12.8116,-12.8171,NO,1.25
8.4555,-11.2625,-12.8825,-12.8869,-12.8897,NO,1.25
8.48135,-11.375,-12.995,-12.9712,-12.9761,NO,1.25
8.50713,-11.4532,-13.0732,-13.0581,-13.0697,NO,1.25
8.53327,-11.5221,-13.1421,-13.1454,-13.1626,NO,1.25
8.55914,-11.5781,-13.1981,-13.2349,-13.2483,NO,1.25
8.58487,-11.7025,-13.3225,-13.3285,-13.3237,NO,1.25
8.6109,-11.8012,-13.4212,-13.426,-13.3894,NO,1.25
8.63665,-11.913,-13.533,-13.5221,-13.4486,NO,1.25
8.66237,-12.0121,-13.6321,-13.6057,-13.5048,NO,1.25
8.68832,-12.1136,-13.7336,-13.6591,-13.5605,NO,1.25
8.71434,-12.2432,-13.8632,-13.6669,-13.6155,NO,1.25
8.74,-12.3816,-14.0016,-13.6327,-13.6668,NO,1.25
8.76584,-11.5444,-13.1644,-13.5897,-13.7101,NO,1.25
8.79179,-11.6936,-13.3136,-13.583,-13.7423,NO,1.25
8.81733,-11.8979,-13.5179,-13.6367,-13.7636,NO,1.25
8.84324,-12.1375,-13.7575,-13.737,-13.7758,NO,1.25
8.86936,-12.3667,-13.9867,-13.844,-13.7805,NO,1.25
8.89548,-12.4483,-14.0683,-13.917,-13.7784,NO,1.25
8.92155,-12.4347,-14.0547,-13.9296,-13.7708,NO,1.25
8.94703,-12.4261,-14.0461,-13.8779,-13.7597,NO,1.25
8.97287,-12.4627,-14.0827,-13.7843,-13.7447,NO,1.25
8.99967,-11.56,-13.18,-13.6913,-13.7198,NO,1.25
9.02704,-11.7484,-13.3684,-13.6345,-13.6763,NO,1.25
9.05302,-12.0407,-13.6607,-13.6134,-13.6132,NO,1.25
9.07868,-12.4118,-14.0318,-13.5989,-13.5463,NO,1.25
9.10461,-11.9519,-13.5719,-13.5714,-13.5078,NO,1.25
9.13071,-11.6798,-13.2998,-13.5425,-13.5303,NO,1.25
9.15675,-11.5886,-13.2086,-13.5345,-13.6271,NO,1.25
9.18272,-12.12,-13.74,-13.5483,-13.7837,NO,1.25
9.2085,-12.2355,-13.8555,-13.572,-13.9656,NO,1.25
9.23421,-11.9484,-13.5684,-13.6242,-14.1354,NO,1.25
9.26021,-11.6286,-13.2486,-13.7759,-14.2644,NO,1.25
9.286,-11.5953,-13.2153,-14.1044,-14.3377,NO,1.25
9.31194,-12.1825,-13.8025,-14.5938,-14.3517,NO,1.25
9.33749,-13.9201,-15.5401,-15.0718,-14.3097,NO,1.25
9.36328,-16.1904,-17.8104,-15.2755,-14.216,NO,1.25
9.38915,-15.1231,-16.7431,-15.0321,-14.0736,NO,1.25
9.41492,-12.664,-14.284,-14.3979,-13.8858,NO,1.25
9.44077,-10.7244,-12.3444,-13.6144,-13.6583,NO,1.25
9.46628,-10.6414,-12.2614,-12.9279,-13.3985,NO,1.25
9.49195,-10.8053,-12.4253,-12.4553,-13.1139,NO,1.25
9.51731,-10.0918,-11.7118,-12.1866,-12.8134,NO,1.25
9.54342,-10.4355,-12.0555,-12.0597,-12.5128,NO,1.25
9.56931,-10.0883,-11.7083,-12.0123,-12.2385,NO,1.25
9.59542,-10.7945,-12.4145,-11.9971,-12.0233,NO,1.25
9.62131,-10.3146,-11.9346,-11.9882,-11.8918,NO,1.25
9.64709,-10.1483,-11.7683,-11.9825,-11.8452,NO,1.25
9.67288,-10.4476,-12.0676,-11.9878,-11.8588,NO,1.25
9.69883,-10.1647,-11.7847,-12.0029,-11.8973,NO,1.25
9.72477,-10.7415,-12.3615,-12.0152,-11.9335,NO,1.25
9.75093,-10.4422,-12.0622,-12.0141,-11.9564,NO,1.25
9.77689,-10.1142,-11.7342,-12.0033,-11.9676,NO,1.25
9.80304,-10.604,-12.224,-11.9932,-11.9723,NO,1.25
9.82854,-10.0235,-11.6435,-11.9863,-11.9749,NO,1.25
9.85428,-10.7131,-12.3331,-11.9732,-11.9774,NO,1.25
9.88025,-10.3884,-12.0084,-11.9474,-11.9797,NO,1.25
9.90639,-10.2013,-11.8213,-11.9197,-11.9805,NO,1.25
9.93212,-10.1013,-11.7213,-11.9128,-11.9788,NO,1.25
9.95797,-10.0016,-11.6216,-11.9379,-11.9744,NO,1.25
9.98384,-10.7652,-12.3852,-11.9801,-11.9669,NO,1.25
10.0098,-10.5247,-12.1447,-12.0117,-11.9558,NO,1.25
10.0359,-10.1363,-11.7563,-12.015,-11.9398,NO,1.25
10.0639,-10.7246,-12.3446,-11.9897,-11.9189,NO,1.25
10.0901,-10.287,-11.907,-11.9468,-11.8945,NO,1.25
10.1158,-10.0322,-11.6522,-11.8988,-11.8688,NO,1.25
10.1417,-10.3875,-12.0075,-11.8531,-11.8442,NO,1.25
10.1676,-10.2149,-11.8349,-11.8098,-11.8217,NO,1.25
10.1936,-10.1243,-11.7443,-11.7685,-11.8027,NO,1.25
10.2195,-10.0618,-11.6818,-11.7345,-11.7895,NO,1.25
10.2452,-10.0363,-11.6563,-11.7172,-11.7852,NO,1.25
10.271,-10.04,-11.66,-11.7238,-11.792,NO,1.25
10.2971,-10.0854,-11.7054,-11.7563,-11.8098,NO,1.25
10.3231,-10.1555,-11.7755,-11.8106,-11.8365,NO,1.25
10.3489,-10.2485,-11.8685,-11.879,-11.8698,NO,1.25
10.3743,-10.3492,-11.9692,-11.9519,-11.9082,NO,1.25
10.4,-10.4374,-12.0574,-12.0197,-11.9518,NO,1.25
10.4258,-10.4998,-12.1198,-12.0755,-12.0016,NO,1.25
10.4517,-10.5295,-12.1495,-12.117,-12.0589,NO,1.25
10.4778,-10.5387,-12.1587,-12.1472,-12.1242,NO,1.25
10.5037,-10.5478,-12.1678,-12.1734,-12.1971,NO,1.25
10.53,-10.5489,-12.1689,-12.2064,-12.2763,NO,1.25
10.5558,-10.5649,-12.1849,-12.2571,-12.3595,NO,1.25
10.5817,-10.6312,-12.2512,-12.3339,-12.4438,NO,1.25
