Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.477081,-10.1457,-11.9457,-11.964,-11.9703,0,11.9703,0,0,MINE_TEST,1.25
0.502876,-10.1933,-11.9933,-11.9897,-11.9896,0,11.9896,0,0,MINE_TEST,1.25
0.528897,-10.2253,-12.0253,-12.0137,-12.003,0,12.003,0,0,MINE_TEST,1.25
0.554665,-10.2571,-12.0571,-12.0309,-12.0112,0,12.0112,0,0,MINE_TEST,1.25
0.586998,-10.2852,-12.0852,-12.0371,-12.0149,0,12.0149,0,0,MINE_TEST,1.25
0.613087,-10.2583,-12.0583,-12.0308,-12.0143,0,12.0143,0,0,MINE_TEST,1.25
0.638702,-10.2151,-12.0151,-12.0145,-12.0093,0,12.0093,0,0,MINE_TEST,1.25
0.664578,-10.196,-11.996,-11.9934,-11.9994,0,11.9994,0,0,MINE_TEST,1.25
0.690463,-10.1505,-11.9505,-11.9728,-11.9843,0,11.9843,0,0,MINE_TEST,1.25
0.716475,-10.1314,-11.9314,-11.9556,-11.9642,0,11.9642,0,0,MINE_TEST,1.25
0.742358,-10.1429,-11.9429,-11.9407,-11.9399,0,11.9399,0,0,MINE_TEST,1.25
0.768256,-10.16,-11.96,-11.9242,-11.9132,0,11.9132,0,0,MINE_TEST,1.25
0.794458,-10.1261,-11.9261,-11.902,-11.8859,0,11.8859,0,0,MINE_TEST,1.25
0.820631,-10.0713,-11.8713,-11.873,-11.8599,0,11.8599,0,0,MINE_TEST,1.25
0.84658,-10.0536,-11.8536,-11.8392,-11.8367,0,11.8367,0,0,MINE_TEST,1.25
0.872479,-10.0019,-11.8019,-11.8052,-11.8167,0,11.8167,0,0,MINE_TEST,1.25
0.898437,-9.93097,-11.731,-11.7763,-11.7996,0,11.7996,0,0,MINE_TEST,1.25
0.924551,-9.92922,-11.7292,-11.7564,-11.7846,0,11.7846,0,0,MINE_TEST,1.25
0.950582,-9.93223,-11.7322,-11.7466,-11.7714,0,11.7714,0,0,MINE_TEST,1.25
0.976851,-9.93994,-11.7399,-11.7453,-11.7604,0,11.7604,0,0,MINE_TEST,1.25
1.00263,-9.94591,-11.7459,-11.7495,-11.7522,0,11.7522,0,0,MINE_TEST,1.25
1.02859,-9.94174,-11.7417,-11.7561,-11.7474,0,11.7474,0,0,MINE_TEST,1.25
1.05447,-9.97485,-11.7749,-11.7613,-11.7458,0,11.7458,0,0,MINE_TEST,1.25
1.0805,-10.003,-11.803,-11.7616,-11.7466,0,11.7466,0,0,MINE_TEST,1.25
1.10617,-9.97373,-11.7737,-11.756,-11.7485,0,11.7485,0,0,MINE_TEST,1.25
1.13234,-9.93578,-11.7358,-11.7474,-11.7499,0,11.7499,0,0,MINE_TEST,1.25
1.15826,-9.89893,-11.6989,-11.7408,-11.7495,0,11.7495,0,0,MINE_TEST,1.25
1.18406,-9.91948,-11.7195,-11.7391,-11.7466,0,11.7466,0,0,MINE_TEST,1.25
1.2101,-9.96009,-11.7601,-11.7408,-11.7411,0,11.7411,0,0,MINE_TEST,1.25
1.23576,-9.9608,-11.7608,-11.7407,-11.7334,-11.8167,0.0833047,0,0,MINE_TEST,1.25
1.2616,-9.96028,-11.7603,-11.7347,-11.7239,-11.8167,0.092794,0,0,MINE_TEST,1.25
1.28736,-9.93797,-11.738,-11.7212,-11.7129,-11.7996,0.0866597,0,0,MINE_TEST,1.25
1.31333,-9.89842,-11.6984,-11.7022,-11.7003,-11.7996,0.0992832,0,0,MINE_TEST,1.25
1.33908,-9.87527,-11.6753,-11.6805,-11.6856,-11.7846,0.0989565,0,0,MINE_TEST,1.25
1.36484,-9.85541,-11.6554,-11.6588,-11.6683,-11.7846,0.116323,0,0,MINE_TEST,1.25
1.39068,-9.83877,-11.6388,-11.6381,-11.6475,-11.7714,0.12398,0,0,MINE_TEST,1.25
1.41683,-9.81404,-11.614,-11.618,-11.6227,-11.7714,0.14878,0,0,MINE_TEST,1.25
1.44284,-9.79327,-11.5933,-11.5968,-11.5937,-11.7604,0.166707,0,0,MINE_TEST,1.25
1.46859,-9.79811,-11.5981,-11.5715,-11.5608,-11.7604,0.199644,0,0,MINE_TEST,1.25
1.49456,-9.76981,-11.5698,-11.5392,-11.5241,-11.7522,0.228068,0,0,MINE_TEST,1.25
1.52046,-9.71259,-11.5126,-11.4987,-11.484,-11.7522,0.268214,0,0,MINE_TEST,1.25
1.5463,-9.66177,-11.4618,-11.4515,-11.4403,-11.7499,0.309553,0,0,MINE_TEST,1.25
1.57198,-9.59069,-11.3907,-11.4006,-11.3933,-11.7499,0.356631,0,0,MINE_TEST,1.25
1.60281,-9.53653,-11.3365,-11.3488,-11.3431,-11.7495,0.406394,0,0,MINE_TEST,1.25
1.6287,-9.50776,-11.3078,-11.2965,-11.2908,-11.7495,0.458741,0,0,MINE_TEST,1.25
1.65518,-9.45545,-11.2554,-11.2431,-11.2377,-11.7485,0.510846,0,0,MINE_TEST,1.25
1.68102,-9.39316,-11.1932,-11.1884,-11.1856,-11.7485,0.562877,0,0,MINE_TEST,1.25
1.70724,-9.32284,-11.1228,-11.1336,-11.1365,-11.7474,0.610882,0,0,MINE_TEST,1.25
1.73338,-9.26875,-11.0687,-11.0817,-11.0917,-11.7474,0.655627,0,0,MINE_TEST,1.25
1.75933,-9.21792,-11.0179,-11.0354,-11.0526,-11.7466,0.694036,0,0,MINE_TEST,1.25
1.78549,-9.17774,-10.9777,-10.997,-11.0199,-11.7466,0.726779,0,0,MINE_TEST,1.25
1.8115,-9.14807,-10.9481,-10.9684,-10.9937,-11.7466,0.752901,0,0,MINE_TEST,1.25
1.83731,-9.12259,-10.9226,-10.9504,-10.9738,-11.7466,0.772813,0,0,MINE_TEST,1.25
1.86296,-9.11306,-10.9131,-10.9428,-10.9594,-11.7458,0.786374,0,0,MINE_TEST,1.25
1.8891,-9.13815,-10.9381,-10.9431,-10.9498,-11.7458,0.796024,0,0,MINE_TEST,1.25
1.91502,-9.15856,-10.9586,-10.9473,-10.9441,-11.7411,0.797046,0,0,MINE_TEST,1.25
1.94102,-9.16735,-10.9673,-10.9519,-10.9416,-11.7411,0.799566,0,0,MINE_TEST,1.25
1.96725,-9.15187,-10.9519,-10.9555,-10.9412,-11.7334,0.792228,0,0,MINE_TEST,1.25
1.99348,-9.14018,-10.9402,-10.9578,-10.9417,-11.7334,0.791738,0,0,MINE_TEST,1.25
2.01955,-9.16756,-10.9676,-10.9578,-10.9417,-11.7239,0.782237,0,0,MINE_TEST,1.25
2.04591,-9.19257,-10.9926,-10.9535,-10.9401,-11.7239,0.783809,0,0,MINE_TEST,1.25
2.07188,-9.16224,-10.9622,-10.9441,-10.9363,-11.7129,0.776626,0,0,MINE_TEST,1.25
2.09792,-9.11497,-10.915,-10.9316,-10.93,-11.7129,0.782955,0,0,MINE_TEST,1.25
2.12413,-9.09167,-10.8917,-10.9197,-10.9213,-11.7003,0.779006,0,0,MINE_TEST,1.25
