Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.470502,-2.57571,-4.37571,-4.41783,-4.45257,0,4.45257,0,0,MINE_TEST,1.25
0.496127,-2.62865,-4.42865,-4.45966,-4.49149,0,4.49149,0,0,MINE_TEST,1.25
0.521937,-2.69982,-4.49982,-4.51288,-4.53368,0,4.53368,0,0,MINE_TEST,1.25
0.547703,-2.77197,-4.57197,-4.57268,-4.57855,0,4.57855,0,0,MINE_TEST,1.25
0.57376,-2.85181,-4.65181,-4.63314,-4.62498,0,4.62498,0,0,MINE_TEST,1.25
0.599823,-2.91119,-4.71119,-4.68936,-4.67148,0,4.67148,0,0,MINE_TEST,1.25
0.625699,-2.95356,-4.75356,-4.7387,-4.71645,0,4.71645,0,0,MINE_TEST,1.25
0.651282,-2.99408,-4.79408,-4.78093,-4.75845,0,4.75845,0,0,MINE_TEST,1.25
0.676948,-3.02663,-4.82663,-4.81731,-4.79641,0,4.79641,0,0,MINE_TEST,1.25
0.702887,-3.04649,-4.84649,-4.84914,-4.82974,0,4.82974,0,0,MINE_TEST,1.25
0.728916,-3.07785,-4.87785,-4.87627,-4.85845,0,4.85845,0,0,MINE_TEST,1.25
0.754491,-3.12692,-4.92692,-4.89689,-4.88313,0,4.88313,0,0,MINE_TEST,1.25
0.780068,-3.1522,-4.9522,-4.90957,-4.90485,0,4.90485,0,0,MINE_TEST,1.25
0.806128,-3.12233,-4.92233,-4.91616,-4.92481,0,4.92481,0,0,MINE_TEST,1.25
0.831844,-3.08314,-4.88314,-4.92233,-4.94405,0,4.94405,0,0,MINE_TEST,1.25
0.857647,-3.09696,-4.89696,-4.9344,-4.9632,0,4.9632,0,0,MINE_TEST,1.25
0.883382,-3.14186,-4.94186,-4.95536,-4.98244,0,4.98244,0,0,MINE_TEST,1.25
0.909188,-3.18263,-4.98263,-4.98372,-5.00169,0,5.00169,0,0,MINE_TEST,1.25
0.935021,-3.21888,-5.01888,-5.01546,-5.02086,0,5.02086,0,0,MINE_TEST,1.25
0.960632,-3.25782,-5.05782,-5.04655,-5.04002,0,5.04002,0,0,MINE_TEST,1.25
0.992195,-3.28478,-5.08478,-5.0742,-5.05941,0,5.05941,0,0,MINE_TEST,1.25
1.0179,-3.30626,-5.10626,-5.09678,-5.07911,0,5.07911,0,0,MINE_TEST,1.25
1.04378,-3.33007,-5.13007,-5.11346,-5.09861,0,5.09861,0,0,MINE_TEST,1.25
1.06925,-3.34288,-5.14288,-5.12442,-5.11671,0,5.11671,0,0,MINE_TEST,1.25
1.09483,-3.33035,-5.13035,-5.13107,-5.13193,0,5.13193,0,0,MINE_TEST,1.25
1.12063,-3.32872,-5.12872,-5.13584,-5.14322,0,5.14322,0,0,MINE_TEST,1.25
1.14615,-3.33765,-5.13765,-5.14113,-5.15034,0,5.15034,0,0,MINE_TEST,1.25
1.17178,-3.33988,-5.13988,-5.14813,-5.15367,0,5.15367,0,0,MINE_TEST,1.25
1.19762,-3.34905,-5.14905,-5.15601,-5.15381,0,5.15381,0,0,MINE_TEST,1.25
1.22356,-3.3756,-5.1756,-5.1618,-5.15134,-4.94405,0.207292,0,0,MINE_TEST,1.25
1.24948,-3.39718,-5.19718,-5.16175,-5.14687,-4.9632,0.18367,0,0,MINE_TEST,1.25
1.27543,-3.3842,-5.1842,-5.154,-5.14103,-4.9632,0.177826,0,0,MINE_TEST,1.25
1.30098,-3.33888,-5.13888,-5.14048,-5.13436,-4.98244,0.151918,0,0,MINE_TEST,1.25
