Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.479655,-9.89552,-11.6955,-11.698,-11.7214,0,11.7214,0,0,MINE_TEST,1.25
0.505862,-10.0241,-11.8241,-11.8102,-11.8018,0,11.8018,0,0,MINE_TEST,1.25
0.531486,-10.1483,-11.9483,-11.9178,-11.88,0,11.88,0,0,MINE_TEST,1.25
0.557636,-10.2496,-12.0496,-12.0134,-11.9506,0,11.9506,0,0,MINE_TEST,1.25
0.583613,-10.3304,-12.1304,-12.0907,-12.0093,0,12.0093,0,0,MINE_TEST,1.25
0.609287,-10.4007,-12.2007,-12.1434,-12.0529,0,12.0529,0,0,MINE_TEST,1.25
0.635291,-10.4582,-12.2582,-12.1656,-12.0794,0,12.0794,0,0,MINE_TEST,1.25
0.661728,-10.4442,-12.2442,-12.1549,-12.0887,0,12.0887,0,0,MINE_TEST,1.25
0.687986,-10.3684,-12.1684,-12.1155,-12.0819,0,12.0819,0,0,MINE_TEST,1.25
0.713976,-10.2433,-12.0433,-12.0593,-12.0615,0,12.0615,0,0,MINE_TEST,1.25
0.739999,-10.1455,-11.9455,-12.001,-12.0311,0,12.0311,0,0,MINE_TEST,1.25
0.765901,-10.1073,-11.9073,-11.952,-11.9951,0,11.9951,0,0,MINE_TEST,1.25
0.791924,-10.096,-11.896,-11.9162,-11.9577,0,11.9577,0,0,MINE_TEST,1.25
0.817881,-10.0938,-11.8938,-11.8915,-11.9229,0,11.9229,0,0,MINE_TEST,1.25
0.844068,-10.0736,-11.8736,-11.8746,-11.894,0,11.894,0,0,MINE_TEST,1.25
0.870102,-10.0443,-11.8443,-11.8647,-11.874,0,11.874,0,0,MINE_TEST,1.25
0.896011,-10.0305,-11.8305,-11.8636,-11.865,0,11.865,0,0,MINE_TEST,1.25
0.921817,-10.0452,-11.8452,-11.874,-11.8687,0,11.8687,0,0,MINE_TEST,1.25
0.947666,-10.0697,-11.8697,-11.8972,-11.886,0,11.886,0,0,MINE_TEST,1.25
0.974024,-10.1125,-11.9125,-11.9329,-11.9176,0,11.9176,0,0,MINE_TEST,1.25
1.00036,-10.1607,-11.9607,-11.9797,-11.9646,0,11.9646,0,0,MINE_TEST,1.25
1.02676,-10.2252,-12.0252,-12.0372,-12.029,0,12.029,0,0,MINE_TEST,1.25
1.05223,-10.2837,-12.0837,-12.1067,-12.1132,0,12.1132,0,0,MINE_TEST,1.25
1.07824,-10.3434,-12.1434,-12.1924,-12.2196,0,12.2196,0,0,MINE_TEST,1.25
1.10424,-10.4387,-12.2387,-12.3,-12.3496,0,12.3496,0,0,MINE_TEST,1.25
1.13055,-10.5656,-12.3656,-12.4349,-12.5032,0,12.5032,0,0,MINE_TEST,1.25
1.15633,-10.7331,-12.5331,-12.6,-12.6789,0,12.6789,0,0,MINE_TEST,1.25
1.18221,-10.9346,-12.7346,-12.7954,-12.8739,0,12.8739,0,0,MINE_TEST,1.25
1.20867,-11.1705,-12.9705,-13.0173,-13.0846,0,13.0846,0,0,MINE_TEST,1.25
1.23452,-11.4354,-13.2354,-13.259,-13.306,-12.0093,1.29668,0,0,MINE_TEST,1.25
1.26084,-11.7117,-13.5117,-13.5106,-13.5318,-12.029,1.50274,0,0,MINE_TEST,1.25
1.28676,-11.9844,-13.7844,-13.7605,-13.7542,-12.029,1.72516,0,0,MINE_TEST,1.25
1.31273,-12.2618,-14.0618,-13.9957,-13.9644,-12.0311,1.93323,0,0,MINE_TEST,1.25
1.33877,-12.4889,-14.2889,-14.2046,-14.1531,-12.0311,2.12196,0,0,MINE_TEST,1.25
1.36502,-12.6673,-14.4673,-14.3785,-14.3117,-12.0529,2.25884,0,0,MINE_TEST,1.25
1.39133,-12.7899,-14.5899,-14.5115,-14.4329,-12.0529,2.38005,0,0,MINE_TEST,1.25
1.41731,-12.8889,-14.6889,-14.5995,-14.5115,-12.0615,2.45007,0,0,MINE_TEST,1.25
1.44349,-12.9559,-14.7559,-14.6383,-14.5447,-12.0615,2.48327,0,0,MINE_TEST,1.25
1.4756,-12.9496,-14.7496,-14.6236,-14.5321,-12.0794,2.45262,0,0,MINE_TEST,1.25
1.50185,-12.8731,-14.6731,-14.5543,-14.4754,-12.0794,2.39595,0,0,MINE_TEST,1.25
1.52798,-12.7261,-14.5261,-14.4344,-14.3786,-12.0819,2.29672,0,0,MINE_TEST,1.25
1.55394,-12.5303,-14.3303,-14.2732,-14.2471,-12.0819,2.16525,0,0,MINE_TEST,1.25
1.57986,-12.2997,-14.0997,-14.0834,-14.0874,-12.0887,1.99865,0,0,MINE_TEST,1.25
1.60587,-12.0802,-13.8802,-13.8775,-13.9061,-12.0887,1.8174,0,0,MINE_TEST,1.25
1.63229,-11.8645,-13.6645,-13.6654,-13.7101,-12.1132,1.59684,0,0,MINE_TEST,1.25
1.65832,-11.6402,-13.4402,-13.4544,-13.5056,-12.1132,1.39236,0,0,MINE_TEST,1.25
1.6845,-11.425,-13.225,-13.2495,-13.2986,-12.2196,1.07903,0,0,MINE_TEST,1.25
1.71062,-11.2287,-13.0287,-13.0539,-13.0946,-12.2196,0.875027,0,0,MINE_TEST,1.25
1.73679,-11.043,-12.843,-12.8698,-12.8982,-12.3496,0.548566,0,0,MINE_TEST,1.25
1.76298,-10.8732,-12.6732,-12.6975,-12.7127,-12.3496,0.363094,0,0,MINE_TEST,1.25
1.78883,-10.7169,-12.5169,-12.5368,-12.5406,-12.5032,0.0373751,0,0,MINE_TEST,1.25
1.81468,-10.5681,-12.3681,-12.387,-12.3832,-12.3832,0,0,0,MINE_TEST,1.25
1.84085,-10.4305,-12.2305,-12.2479,-12.2417,-12.3832,0.141535,0,0,MINE_TEST,1.25
1.86667,-10.2958,-12.0958,-12.1204,-12.1169,-12.3496,0.23269,0,0,MINE_TEST,1.25
1.89253,-10.1691,-11.9691,-12.0066,-12.01,-12.3496,0.339651,0,0,MINE_TEST,1.25
1.91847,-10.0717,-11.8717,-11.9091,-11.9216,-12.2417,0.320018,0,0,MINE_TEST,1.25
1.94422,-9.98689,-11.7869,-11.8301,-11.8525,-12.2417,0.389168,0,0,MINE_TEST,1.25
1.97036,-9.93029,-11.7303,-11.7718,-11.8025,-12.2196,0.417094,0,0,MINE_TEST,1.25
1.99638,-9.88856,-11.6886,-11.7354,-11.7713,-12.2196,0.448371,0,0,MINE_TEST,1.25
2.02227,-9.86867,-11.6687,-11.7221,-11.7577,-12.1169,0.359181,0,0,MINE_TEST,1.25
2.04823,-9.8835,-11.6835,-11.7315,-11.7607,-12.1169,0.356267,0,0,MINE_TEST,1.25
2.074,-9.92612,-11.7261,-11.7613,-11.7782,-12.1132,0.335027,0,0,MINE_TEST,1.25
2.1001,-9.98555,-11.7855,-11.807,-11.8082,-12.1132,0.305066,0,0,MINE_TEST,1.25
2.12617,-10.0605,-11.8605,-11.8625,-11.8479,-12.0887,0.240826,0,0,MINE_TEST,1.25
2.15274,-10.1302,-11.9302,-11.9216,-11.8946,-12.0887,0.194115,0,0,MINE_TEST,1.25
2.17858,-10.1975,-11.9975,-11.9795,-11.9456,-12.0819,0.136291,0,0,MINE_TEST,1.25
2.20444,-10.2418,-12.0418,-12.034,-11.9985,-12.0819,0.0833671,0,0,MINE_TEST,1.25
2.23068,-10.2855,-12.0855,-12.0849,-12.0517,-12.0794,0.0277551,0,0,MINE_TEST,1.25
2.25658,-10.3352,-12.1352,-12.1331,-12.1042,-12.0819,0.022272,0,0,MINE_TEST,1.25
2.28211,-10.3843,-12.1843,-12.1796,-12.1559,-12.0819,0.0739684,0,0,MINE_TEST,1.25
2.30802,-10.425,-12.225,-12.2252,-12.2077,-12.0887,0.118971,0,0,MINE_TEST,1.25
2.33392,-10.4716,-12.2716,-12.2713,-12.2616,-12.0887,0.172857,0,0,MINE_TEST,1.25
2.36016,-10.511,-12.311,-12.32,-12.32,-12.1042,0.21588,0,0,MINE_TEST,1.25
2.38617,-10.5529,-12.3529,-12.3749,-12.3858,-12.1042,0.281603,0,0,MINE_TEST,1.25
2.41245,-10.6066,-12.4066,-12.4396,-12.4612,-12.1132,0.347996,0,0,MINE_TEST,1.25
2.4386,-10.683,-12.483,-12.5177,-12.5484,-12.1132,0.435121,0,0,MINE_TEST,1.25
2.4645,-10.7828,-12.5828,-12.6115,-12.6483,-12.1169,0.531417,0,0,MINE_TEST,1.25
2.49534,-10.8829,-12.6829,-12.7224,-12.7616,-12.1169,0.644689,0,0,MINE_TEST,1.25
2.5211,-11.0086,-12.8086,-12.851,-12.8878,-12.1559,0.731907,0,0,MINE_TEST,1.25
2.54728,-11.1653,-12.9653,-12.9964,-13.0254,-12.1559,0.869587,0,0,MINE_TEST,1.25
2.57345,-11.3273,-13.1273,-13.1554,-13.1724,-12.2077,0.964649,0,0,MINE_TEST,1.25
2.59935,-11.5332,-13.3332,-13.3233,-13.3256,-12.2077,1.11787,0,0,MINE_TEST,1.25
2.62536,-11.6981,-13.4981,-13.4948,-13.4821,-12.2196,1.26249,0,0,MINE_TEST,1.25
2.6514,-11.87,-13.67,-13.6655,-13.6394,-12.2196,1.41977,0,0,MINE_TEST,1.25
2.67752,-12.0475,-13.8475,-13.832,-13.7955,-12.2417,1.55383,0,0,MINE_TEST,1.25
2.7036,-12.2076,-14.0076,-13.9913,-13.9488,-12.2417,1.70714,0,0,MINE_TEST,1.25
2.72986,-12.3707,-14.1707,-14.1404,-14.0976,-12.2616,1.83601,0,0,MINE_TEST,1.25
2.75576,-12.514,-14.314,-14.2768,-14.2401,-12.2616,1.97854,0,0,MINE_TEST,1.25
