Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.472466,1.07459,-0.725408,-0.706459,-0.690818,0,0.690818,0,0,MINE_TEST,1.25
0.498209,0.966681,-0.833319,-0.689261,-0.684234,0,0.684234,0,0,MINE_TEST,1.25
0.523884,1.24334,-0.556661,-0.667458,-0.677713,0,0.677713,0,0,MINE_TEST,1.25
0.549353,1.04693,-0.75307,-0.646715,-0.671738,0,0.671738,0,0,MINE_TEST,1.25
0.575072,1.36305,-0.436949,-0.635192,-0.666164,0,0.666164,0,0,MINE_TEST,1.25
0.601282,1.18267,-0.617335,-0.635628,-0.660544,0,0.660544,0,0,MINE_TEST,1.25
0.629571,1.04767,-0.752333,-0.642745,-0.654664,0,0.654664,0,0,MINE_TEST,1.25
0.655254,1.09622,-0.703784,-0.649834,-0.648839,0,0.648839,0,0,MINE_TEST,1.25
0.681107,1.26801,-0.531987,-0.655288,-0.643592,0,0.643592,0,0,MINE_TEST,1.25
0.707206,1.15417,-0.645831,-0.659939,-0.639077,0,0.639077,0,0,MINE_TEST,1.25
0.733213,1.08021,-0.719788,-0.660743,-0.634942,0,0.634942,0,0,MINE_TEST,1.25
0.758908,0.96476,-0.83524,-0.652835,-0.630682,0,0.630682,0,0,MINE_TEST,1.25
0.784812,1.35008,-0.449916,-0.636377,-0.625764,0,0.625764,0,0,MINE_TEST,1.25
0.810268,1.1919,-0.608096,-0.616756,-0.61962,0,0.61962,0,0,MINE_TEST,1.25
0.835901,1.05286,-0.747143,-0.599609,-0.612062,0,0.612062,0,0,MINE_TEST,1.25
0.861737,1.33917,-0.460831,-0.588453,-0.603721,0,0.603721,0,0,MINE_TEST,1.25
0.887233,1.30845,-0.491555,-0.583969,-0.595726,0,0.595726,0,0,MINE_TEST,1.25
0.913348,1.15018,-0.64982,-0.582522,-0.588874,0,0.588874,0,0,MINE_TEST,1.25
0.939125,1.01571,-0.784292,-0.579242,-0.583267,0,0.583267,0,0,MINE_TEST,1.25
0.96498,1.45857,-0.341434,-0.574038,-0.578637,0,0.578637,0,0,MINE_TEST,1.25
0.99082,1.26127,-0.538734,-0.571027,-0.574803,0,0.574803,0,0,MINE_TEST,1.25
1.01648,1.09301,-0.706991,-0.571817,-0.571835,0,0.571835,0,0,MINE_TEST,1.25
1.0422,1.22719,-0.572805,-0.574684,-0.569898,0,0.569898,0,0,MINE_TEST,1.25
1.06797,1.35201,-0.447987,-0.578181,-0.569004,0,0.569004,0,0,MINE_TEST,1.25
1.09377,1.19022,-0.609778,-0.580748,-0.568931,0,0.568931,0,0,MINE_TEST,1.25
1.11949,1.01988,-0.780116,-0.579577,-0.569346,0,0.569346,0,0,MINE_TEST,1.25
1.14531,1.41081,-0.389186,-0.572969,-0.569986,0,0.569986,0,0,MINE_TEST,1.25
1.17095,1.22771,-0.572287,-0.562805,-0.570683,0,0.570683,0,0,MINE_TEST,1.25
1.19663,1.07608,-0.72392,-0.553524,-0.571069,0,0.571069,0,0,MINE_TEST,1.25
1.22262,1.43843,-0.361567,-0.550718,-0.570378,-0.603721,0.0333428,0,0,MINE_TEST,1.25
1.2484,1.31813,-0.481871,-0.55758,-0.567896,-0.603721,0.0358246,0,0,MINE_TEST,1.25
1.27419,1.17522,-0.624781,-0.570044,-0.56364,-0.595726,0.0320868,0,0,MINE_TEST,1.25
1.29978,1.01707,-0.782932,-0.57895,-0.558307,-0.595726,0.0374196,0,0,MINE_TEST,1.25
1.32546,1.38926,-0.410738,-0.578749,-0.552761,-0.588874,0.0361128,0,0,MINE_TEST,1.25
1.35194,1.23153,-0.568474,-0.570568,-0.547878,-0.588874,0.0409958,0,0,MINE_TEST,1.25
1.37785,1.05455,-0.745454,-0.557988,-0.544535,-0.583267,0.0387318,0,0,MINE_TEST,1.25
1.40371,1.4503,-0.349697,-0.543948,-0.543308,-0.583267,0.0399594,0,0,MINE_TEST,1.25
1.42938,1.25975,-0.540249,-0.5308,-0.544233,-0.578637,0.0344042,0,0,MINE_TEST,1.25
1.45531,1.08158,-0.718424,-0.521428,-0.54694,-0.578637,0.031697,0,0,MINE_TEST,1.25
1.48134,1.54592,-0.254081,-0.519745,-0.550879,-0.574803,0.0239245,0,0,MINE_TEST,1.25
1.50719,1.28923,-0.510772,-0.528139,-0.55567,-0.574803,0.0191335,0,0,MINE_TEST,1.25
1.5332,1.11485,-0.685148,-0.544432,-0.561345,-0.571835,0.0104902,0,0,MINE_TEST,1.25
1.55873,1.25776,-0.542243,-0.564082,-0.568052,-0.571835,0.0037832,0,0,MINE_TEST,1.25
