Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.484936,-13.0334,-14.8334,-14.7582,-14.7733,0,14.7733,0,0,MINE_TEST,1.25
0.510702,-13.0912,-14.8912,-14.8418,-14.8861,0,14.8861,0,0,MINE_TEST,1.25
0.53631,-13.0557,-14.8557,-14.9363,-15.0177,0,15.0177,0,0,MINE_TEST,1.25
0.562594,-13.0845,-14.8845,-15.0583,-15.1677,0,15.1677,0,0,MINE_TEST,1.25
0.588632,-13.3022,-15.1022,-15.22,-15.3322,0,15.3322,0,0,MINE_TEST,1.25
0.614601,-13.5893,-15.3893,-15.4188,-15.505,0,15.505,0,0,MINE_TEST,1.25
0.640699,-13.866,-15.666,-15.6393,-15.6796,0,15.6796,0,0,MINE_TEST,1.25
0.66675,-14.1047,-15.9047,-15.8615,-15.8502,0,15.8502,0,0,MINE_TEST,1.25
0.693036,-14.3122,-16.1122,-16.0688,-16.0116,0,16.0116,0,0,MINE_TEST,1.25
0.718915,-14.5286,-16.3286,-16.2496,-16.1593,0,16.1593,0,0,MINE_TEST,1.25
0.745151,-14.6861,-16.4861,-16.3955,-16.289,0,16.289,0,0,MINE_TEST,1.25
0.771127,-14.7885,-16.5885,-16.5007,-16.3962,0,16.3962,0,0,MINE_TEST,1.25
0.797041,-14.8625,-16.6625,-16.5618,-16.4763,0,16.4763,0,0,MINE_TEST,1.25
0.823275,-14.8761,-16.6761,-16.58,-16.5259,0,16.5259,0,0,MINE_TEST,1.25
0.849588,-14.825,-16.625,-16.5624,-16.5439,0,16.5439,0,0,MINE_TEST,1.25
0.87564,-14.7212,-16.5212,-16.5205,-16.5318,0,16.5318,0,0,MINE_TEST,1.25
0.901644,-14.6356,-16.4356,-16.4665,-16.4934,0,16.4934,0,0,MINE_TEST,1.25
0.927851,-14.5968,-16.3968,-16.4066,-16.4334,0,16.4334,0,0,MINE_TEST,1.25
0.953733,-14.6005,-16.4005,-16.3403,-16.3564,0,16.3564,0,0,MINE_TEST,1.25
