Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
12.3434,-14.4287,-0.0286735,-0.0293994,-0.02899,NO,1.25
12.4746,-14.4305,-0.0304797,-0.0291728,-0.0289121,NO,1.25
12.6052,-14.4286,-0.0285624,-0.0288657,-0.0287404,NO,1.25
12.7361,-14.4276,-0.027605,-0.0285449,-0.0284807,NO,1.25
12.8671,-14.4288,-0.0287716,-0.0282292,-0.0281496,NO,1.25
12.9986,-14.4282,-0.0281781,-0.0278832,-0.0277731,NO,1.25
13.1297,-14.4278,-0.0277808,-0.0274633,-0.0273841,NO,1.25
13.2608,-14.4273,-0.027252,-0.0269766,-0.0270177,NO,1.25
13.3915,-14.426,-0.0259541,-0.0264938,-0.0267044,NO,1.25
13.5222,-14.4256,-0.0256073,-0.0261069,-0.0264653,NO,1.25
13.6537,-14.4253,-0.0253157,-0.0258771,-0.0263093,NO,1.25
13.7849,-14.4259,-0.0258825,-0.0258135,-0.0262353,NO,1.25
13.9162,-14.4257,-0.0257129,-0.0258957,-0.0262332,NO,1.25
14.0468,-14.4255,-0.0254792,-0.0260969,-0.0262885,NO,1.25
14.1781,-14.4264,-0.0263574,-0.0263789,-0.0263872,NO,1.25
14.3089,-14.4271,-0.0271116,-0.026689,-0.0265209,NO,1.25
14.4399,-14.4271,-0.0270946,-0.0269783,-0.0266863,NO,1.25
14.5711,-14.4272,-0.0271627,-0.0272261,-0.026881,NO,1.25
14.7021,-14.4276,-0.0275525,-0.0274322,-0.0271008,NO,1.25
14.8335,-14.4273,-0.0272711,-0.0275886,-0.0273392,NO,1.25
14.9642,-14.4287,-0.0286674,-0.0276751,-0.0275895,NO,1.25
15.0957,-14.4276,-0.0276077,-0.0276925,-0.0278434,NO,1.25
15.2267,-14.4277,-0.0277181,-0.0276977,-0.0280885,NO,1.25
15.3576,-14.4268,-0.0268234,-0.0277873,-0.0283085,NO,1.25
15.4888,-14.4277,-0.0276656,-0.0280327,-0.0284893,NO,1.25
15.6203,-14.428,-0.02805,-0.0284206,-0.0286238,NO,1.25
15.7505,-14.4292,-0.029186,-0.0288527,-0.0287112,NO,1.25
15.882,-14.4303,-0.0302602,-0.0292021,-0.0287528,NO,1.25
16.0134,-14.4294,-0.0293918,-0.029376,-0.0287506,NO,1.25
16.1441,-14.4298,-0.0297906,-0.0293375,-0.0287073,NO,1.25
16.2755,-14.4294,-0.0293646,-0.0290905,-0.0286258,NO,1.25
16.4065,-14.4299,-0.0299139,-0.0286804,-0.0285055,NO,1.25
16.5374,-14.4273,-0.0272827,-0.0282046,-0.0283414,NO,1.25
16.669,-14.4269,-0.0268609,-0.0277828,-0.0281314,NO,1.25
16.7996,-14.4277,-0.0276513,-0.0274869,-0.0278863,NO,1.25
16.9308,-14.427,-0.0270231,-0.0273093,-0.0276304,NO,1.25
17.0619,-14.4275,-0.0275491,-0.0272015,-0.0273927,NO,1.25
17.193,-14.427,-0.0269842,-0.0271295,-0.0271972,NO,1.25
17.3238,-14.4268,-0.0267621,-0.0270827,-0.027059,NO,1.25
17.455,-14.4268,-0.0268289,-0.0270491,-0.0269846,NO,1.25
17.586,-14.4278,-0.0278367,-0.0270112,-0.0269714,NO,1.25
17.7172,-14.4272,-0.0272322,-0.0269796,-0.0270079,NO,1.25
17.8482,-14.4255,-0.0254908,-0.0270012,-0.027079,NO,1.25
17.9794,-14.4267,-0.0266967,-0.0271029,-0.0271745,NO,1.25
18.1104,-14.4288,-0.0287764,-0.0272493,-0.0272915,NO,1.25
18.2415,-14.4271,-0.0270837,-0.0273878,-0.0274286,NO,1.25
18.3721,-14.4272,-0.0271621,-0.0275114,-0.0275781,NO,1.25
18.5039,-14.4272,-0.0272248,-0.0276455,-0.0277255,NO,1.25
18.6348,-14.4282,-0.0282046,-0.027792,-0.0278543,NO,1.25
18.7661,-14.4283,-0.0282612,-0.0279265,-0.02795,NO,1.25
18.8971,-14.4282,-0.0282476,-0.0280404,-0.0279992,NO,1.25
19.0282,-14.4271,-0.0270919,-0.0281452,-0.0279883,NO,1.25
19.159,-14.4286,-0.0286067,-0.0282226,-0.0279086,NO,1.25
19.2902,-14.4291,-0.0290797,-0.0282017,-0.0277631,NO,1.25
19.4217,-14.4289,-0.0289086,-0.0280137,-0.0275682,NO,1.25
19.5528,-14.4274,-0.0274087,-0.0276665,-0.0273476,NO,1.25
19.6838,-14.4271,-0.0270721,-0.0272415,-0.0271246,NO,1.25
19.8142,-14.4262,-0.026198,-0.0268243,-0.0269184,NO,1.25
19.9494,-14.4272,-0.02725,-0.0264579,-0.0267417,NO,1.25
20.0766,-14.4254,-0.0254356,-0.0261626,-0.0266002,NO,1.25
20.2075,-14.4261,-0.0260794,-0.0259737,-0.0264963,NO,1.25
20.3386,-14.425,-0.0250017,-0.0259437,-0.0264361,NO,1.25
20.4694,-14.4256,-0.0255868,-0.0261023,-0.0264349,NO,1.25
20.6004,-14.4265,-0.0264984,-0.0264227,-0.0265116,NO,1.25
20.7318,-14.4267,-0.0267164,-0.0268224,-0.0266746,NO,1.25
20.863,-14.4273,-0.027344,-0.0271949,-0.026911,NO,1.25
20.9938,-14.4286,-0.028587,-0.0274578,-0.027189,NO,1.25
21.1257,-14.4276,-0.0276063,-0.0275986,-0.0274718,NO,1.25
21.2568,-14.4273,-0.0272997,-0.0276852,-0.0277314,NO,1.25
21.3873,-14.4275,-0.0275314,-0.0278211,-0.0279532,NO,1.25
21.5188,-14.4273,-0.0273467,-0.028069,-0.0281334,NO,1.25
21.6498,-14.4285,-0.0285113,-0.0283991,-0.0282745,NO,1.25
21.7804,-14.429,-0.0290034,-0.0286945,-0.0283825,NO,1.25
21.9116,-14.4301,-0.0300632,-0.0288212,-0.0284639,NO,1.25
22.0426,-14.4295,-0.0294907,-0.0287268,-0.0285237,NO,1.25
22.1735,-14.4283,-0.0282571,-0.0284926,-0.0285631,NO,1.25
22.3052,-14.4272,-0.0271948,-0.0282845,-0.0285803,NO,1.25
22.4363,-14.4274,-0.0274121,-0.0282314,-0.0285714,NO,1.25
22.5672,-14.4286,-0.028559,-0.0283406,-0.0285351,NO,1.25
22.6982,-14.4289,-0.0289257,-0.0285142,-0.0284764,NO,1.25
22.8295,-14.4287,-0.0286517,-0.0286329,-0.0284078,NO,1.25
22.9605,-14.4295,-0.0294954,-0.0286253,-0.0283445,NO,1.25
23.0915,-14.4284,-0.0284343,-0.0284923,-0.0282988,NO,1.25
23.2223,-14.4284,-0.0283621,-0.0282952,-0.0282764,NO,1.25
23.3537,-14.4276,-0.0275873,-0.0281212,-0.0282757,NO,1.25
23.4848,-14.4277,-0.0277379,-0.028041,-0.0282909,NO,1.25
23.6159,-14.4279,-0.0279055,-0.0280786,-0.0283165,NO,1.25
23.7469,-14.4279,-0.0279,-0.0282053,-0.0283496,NO,1.25
23.8781,-14.4287,-0.028741,-0.0283554,-0.028389,NO,1.25
24.0094,-14.4285,-0.0285154,-0.0284611,-0.0284328,NO,1.25
24.1402,-14.4295,-0.0295193,-0.0284987,-0.0284797,NO,1.25
24.2713,-14.4276,-0.0276036,-0.02851,-0.0285289,NO,1.25
24.402,-14.4281,-0.0280942,-0.0285661,-0.0285776,NO,1.25
24.5332,-14.4286,-0.0286197,-0.028694,-0.0286175,NO,1.25
24.6641,-14.4291,-0.0291022,-0.028838,-0.028637,NO,1.25
24.7955,-14.4293,-0.0293032,-0.0288932,-0.0286282,NO,1.25
24.9264,-14.4298,-0.0298103,-0.0287874,-0.0285897,NO,1.25
25.0578,-14.4288,-0.0288371,-0.0285483,-0.028526,NO,1.25
25.1886,-14.4272,-0.0271907,-0.0282942,-0.0284425,NO,1.25
25.3202,-14.4274,-0.0274237,-0.0281405,-0.0283431,NO,1.25
25.4509,-14.4279,-0.0278605,-0.0281006,-0.0282288,NO,1.25
25.5817,-14.4294,-0.0294062,-0.0280905,-0.028098,NO,1.25
25.7127,-14.4281,-0.0280704,-0.0280271,-0.0279513,NO,1.25
25.8437,-14.4276,-0.0276111,-0.0279011,-0.0277965,NO,1.25
25.9746,-14.4272,-0.0272193,-0.027752,-0.0276488,NO,1.25
26.1062,-14.4282,-0.0282387,-0.0276053,-0.0275232,NO,1.25
26.2367,-14.4276,-0.0276036,-0.0274627,-0.0274266,NO,1.25
26.368,-14.4269,-0.0269011,-0.0273316,-0.0273566,NO,1.25
26.4989,-14.427,-0.0269651,-0.0272319,-0.0273087,NO,1.25
26.6299,-14.4273,-0.0272956,-0.0271729,-0.0272852,NO,1.25
26.761,-14.4273,-0.0273358,-0.0271519,-0.0272958,NO,1.25
26.8925,-14.427,-0.027019,-0.0271755,-0.0273494,NO,1.25
27.0236,-14.4265,-0.0265127,-0.0272621,-0.0274451,NO,1.25
27.155,-14.4276,-0.0276336,-0.0274142,-0.0275708,NO,1.25
27.2857,-14.4277,-0.0277079,-0.0276075,-0.0277106,NO,1.25
27.4169,-14.428,-0.0280356,-0.0278165,-0.0278523,NO,1.25
27.5482,-14.4277,-0.0276915,-0.0280351,-0.0279889,NO,1.25
27.6792,-14.4279,-0.0278912,-0.028257,-0.0281132,NO,1.25
27.8099,-14.429,-0.0289502,-0.0284457,-0.0282147,NO,1.25
27.941,-14.4294,-0.0293987,-0.0285447,-0.0282812,NO,1.25
28.0721,-14.4283,-0.02833,-0.0285219,-0.0283021,NO,1.25
28.2033,-14.4283,-0.0283253,-0.0283927,-0.0282701,NO,1.25
28.3346,-14.4289,-0.0288998,-0.0282073,-0.0281833,NO,1.25
28.4655,-14.4275,-0.0275048,-0.0280236,-0.0280468,NO,1.25
28.5962,-14.427,-0.0270019,-0.0278745,-0.0278722,NO,1.25
28.7277,-14.4283,-0.0283014,-0.027737,-0.0276746,NO,1.25
28.8591,-14.4286,-0.0286381,-0.0275552,-0.0274686,NO,1.25
28.9893,-14.427,-0.0270203,-0.0273082,-0.0272678,NO,1.25
29.1203,-14.4262,-0.0261905,-0.0270378,-0.0270849,NO,1.25
29.2518,-14.4274,-0.0273965,-0.0268075,-0.0269316,NO,1.25
29.3829,-14.426,-0.0259813,-0.0266557,-0.026817,NO,1.25
29.5139,-14.4267,-0.0267171,-0.0265942,-0.0267493,NO,1.25
29.6449,-14.4263,-0.0263138,-0.0266225,-0.0267374,NO,1.25
29.776,-14.4262,-0.0262463,-0.026726,-0.026791,NO,1.25
29.9069,-14.4274,-0.0273931,-0.0268733,-0.0269178,NO,1.25
30.0408,-14.4271,-0.0270987,-0.0270349,-0.0271175,NO,1.25
30.1693,-14.427,-0.0269897,-0.0272104,-0.0273774,NO,1.25
30.3011,-14.4272,-0.0272132,-0.0274309,-0.0276724,NO,1.25
30.4316,-14.4275,-0.0274673,-0.0277324,-0.0279732,NO,1.25
30.5628,-14.4279,-0.0279082,-0.0281263,-0.0282571,NO,1.25
30.6937,-14.4284,-0.0284473,-0.0285857,-0.028512,NO,1.25
30.8244,-14.4293,-0.0292855,-0.0290445,-0.0287345,NO,1.25
30.9562,-14.4297,-0.0296624,-0.0294094,-0.0289243,NO,1.25
31.087,-14.4306,-0.0305506,-0.0295939,-0.0290803,NO,1.25
31.2177,-14.4302,-0.0301811,-0.0295647,-0.0291999,NO,1.25
31.3487,-14.4294,-0.0293605,-0.0293724,-0.0292803,NO,1.25
31.4803,-14.4288,-0.028786,-0.0291305,-0.0293188,NO,1.25
31.6113,-14.4283,-0.0283137,-0.0289514,-0.029313,NO,1.25
31.7419,-14.4288,-0.0288057,-0.0288864,-0.0292602,NO,1.25
31.8734,-14.4287,-0.0287096,-0.0289101,-0.0291589,NO,1.25
32.0044,-14.4293,-0.0293346,-0.0289502,-0.0290113,NO,1.25
32.1354,-14.4291,-0.0291308,-0.0289362,-0.0288269,NO,1.25
32.2663,-14.4295,-0.0294641,-0.0288396,-0.0286221,NO,1.25
32.3977,-14.4282,-0.0281985,-0.0286788,-0.0284138,NO,1.25
32.5287,-14.4282,-0.0281747,-0.0284823,-0.0282123,NO,1.25
32.6595,-14.429,-0.0289584,-0.0282491,-0.0280178,NO,1.25
32.7908,-14.428,-0.0279818,-0.027953,-0.0278233,NO,1.25
32.9217,-14.4278,-0.0278414,-0.0275875,-0.0276233,NO,1.25
33.0536,-14.4275,-0.0274673,-0.0272017,-0.0274195,NO,1.25
33.1841,-14.4258,-0.0257701,-0.0268879,-0.0272227,NO,1.25
33.3152,-14.4263,-0.0262858,-0.0267238,-0.0270492,NO,1.25
33.446,-14.4265,-0.0265046,-0.0267188,-0.026914,NO,1.25
33.5773,-14.427,-0.026974,-0.0268101,-0.0268283,NO,1.25
33.7085,-14.4271,-0.0271437,-0.0269127,-0.0267994,NO,1.25
33.8398,-14.4273,-0.0273011,-0.0269732,-0.0268317,NO,1.25
33.9705,-14.4268,-0.0267594,-0.0269927,-0.0269237,NO,1.25
34.102,-14.427,-0.0270415,-0.0270134,-0.0270653,NO,1.25
34.2332,-14.4269,-0.026914,-0.0270893,-0.0272401,NO,1.25
34.3641,-14.4265,-0.0264603,-0.0272515,-0.0274315,NO,1.25
34.4947,-14.4277,-0.0276758,-0.0274926,-0.0276269,NO,1.25
34.6264,-14.4284,-0.0284432,-0.0277784,-0.027819,NO,1.25
34.7568,-14.4273,-0.0272983,-0.0280743,-0.0280039,NO,1.25
34.8878,-14.4284,-0.0284459,-0.0283439,-0.0281795,NO,1.25
35.0192,-14.4289,-0.0288814,-0.0285396,-0.0283427,NO,1.25
35.15,-14.4302,-0.0301614,-0.0286304,-0.0284882,NO,1.25
35.2818,-14.4276,-0.0275634,-0.0286502,-0.0286082,NO,1.25
35.4124,-14.428,-0.0280227,-0.028675,-0.0286936,NO,1.25
35.544,-14.4287,-0.0286892,-0.0287389,-0.0287361,NO,1.25
35.6748,-14.43,-0.0299787,-0.028798,-0.0287314,NO,1.25
35.8061,-14.4284,-0.0284166,-0.0287887,-0.0286827,NO,1.25
35.9369,-14.4292,-0.0291615,-0.0286952,-0.0286004,NO,1.25
36.0681,-14.4282,-0.0282292,-0.0285548,-0.0284996,NO,1.25
36.1989,-14.4284,-0.0283777,-0.0284149,-0.0283961,NO,1.25
36.33,-14.4281,-0.0281167,-0.0282972,-0.0283027,NO,1.25
36.4618,-14.4283,-0.0282585,-0.028191,-0.0282249,NO,1.25
36.5923,-14.4285,-0.0284629,-0.0280786,-0.0281609,NO,1.25
36.7236,-14.4279,-0.0278544,-0.0279657,-0.0281062,NO,1.25
36.8544,-14.4275,-0.0274728,-0.0278905,-0.0280619,NO,1.25
36.9852,-14.4277,-0.0276683,-0.0278938,-0.0280364,NO,1.25
37.1168,-14.4276,-0.0276275,-0.0279835,-0.0280405,NO,1.25
37.2473,-14.4284,-0.0284336,-0.0281247,-0.0280805,NO,1.25
37.3788,-14.4284,-0.028405,-0.0282668,-0.0281557,NO,1.25
37.5098,-14.4285,-0.028527,-0.0283755,-0.0282612,NO,1.25
37.641,-14.4283,-0.0282571,-0.0284461,-0.0283929,NO,1.25
37.7721,-14.4287,-0.0287151,-0.0284982,-0.0285487,NO,1.25
37.9029,-14.4287,-0.0287355,-0.0285711,-0.0287263,NO,1.25
38.0339,-14.4278,-0.0278142,-0.0287111,-0.0289201,NO,1.25
38.165,-14.4287,-0.028651,-0.0289372,-0.0291194,NO,1.25
38.296,-14.4295,-0.0295275,-0.0292124,-0.0293104,NO,1.25
38.4272,-14.4301,-0.0300537,-0.029467,-0.0294765,NO,1.25
38.558,-14.4296,-0.0296386,-0.0296538,-0.0295996,NO,1.25
38.6891,-14.4297,-0.0297354,-0.0297765,-0.0296635,NO,1.25
38.8201,-14.43,-0.0299514,-0.0298615,-0.0296597,NO,1.25
38.9511,-14.4295,-0.0294961,-0.0299135,-0.0295922,NO,1.25
39.0822,-14.4308,-0.0307687,-0.029898,-0.0294739,NO,1.25
39.2136,-14.43,-0.0299746,-0.0297646,-0.0293193,NO,1.25
39.3448,-14.4299,-0.0298526,-0.0294838,-0.0291416,NO,1.25
39.4757,-14.4292,-0.0291642,-0.0290669,-0.0289555,NO,1.25
39.6068,-14.4289,-0.0289325,-0.0285727,-0.0287787,NO,1.25
39.7376,-14.4279,-0.0278673,-0.0281102,-0.0286278,NO,1.25
39.869,-14.4267,-0.0266769,-0.027815,-0.0285104,NO,1.25
39.9999,-14.4268,-0.0268357,-0.0277793,-0.0284245,NO,1.25
40.1311,-14.4272,-0.0271771,-0.0279787,-0.0283621,NO,1.25
40.262,-14.4298,-0.029794,-0.0282819,-0.0283188,NO,1.25
40.3933,-14.4288,-0.0288323,-0.0285513,-0.0282995,NO,1.25
40.524,-14.4285,-0.0284922,-0.0287326,-0.0283167,NO,1.25
40.6551,-14.4284,-0.0283934,-0.0288418,-0.0283808,NO,1.25
40.7865,-14.4297,-0.0296611,-0.0288927,-0.0284888,NO,1.25
40.9176,-14.429,-0.0289747,-0.0288695,-0.0286215,NO,1.25
41.0486,-14.429,-0.0290429,-0.0287625,-0.0287518,NO,1.25
41.1795,-14.4285,-0.0285324,-0.0286098,-0.0288581,NO,1.25
41.3107,-14.4284,-0.0284411,-0.0285025,-0.0289344,NO,1.25
41.4417,-14.4276,-0.0275818,-0.0285453,-0.0289917,NO,1.25
41.5727,-14.4278,-0.0277665,-0.0287824,-0.0290491,NO,1.25
41.7038,-14.4292,-0.0292283,-0.0291404,-0.0291222,NO,1.25
41.8346,-14.431,-0.0309773,-0.0294603,-0.0292144,NO,1.25
41.9662,-14.4303,-0.030329,-0.0296175,-0.0293177,NO,1.25
42.0968,-14.4292,-0.0292399,-0.0296142,-0.0294177,NO,1.25
42.2285,-14.4291,-0.0291294,-0.029552,-0.0294992,NO,1.25
42.3592,-14.4292,-0.0292112,-0.0295274,-0.0295506,NO,1.25
42.4903,-14.4298,-0.0298437,-0.0295667,-0.0295678,NO,1.25
42.6213,-14.4295,-0.029462,-0.0296373,-0.0295546,NO,1.25
42.7526,-14.4299,-0.029854,-0.0296868,-0.0295208,NO,1.25
42.8836,-14.43,-0.0300114,-0.0296672,-0.0294801,NO,1.25
43.0155,-14.4297,-0.029717,-0.0295526,-0.0294491,NO,1.25
43.151,-14.43,-0.02998,-0.0293619,-0.0294435,NO,1.25
43.2772,-14.4285,-0.0285161,-0.0291731,-0.0294726,NO,1.25
43.4078,-14.4285,-0.0285229,-0.029095,-0.0295349,NO,1.25
43.539,-14.4284,-0.0284043,-0.0292006,-0.0296206,NO,1.25
43.6698,-14.4294,-0.0293578,-0.0294696,-0.0297168,NO,1.25
43.8016,-14.43,-0.0299657,-0.0297937,-0.0298103,NO,1.25
43.9323,-14.4312,-0.0311723,-0.0300495,-0.0298892,NO,1.25
44.0633,-14.4305,-0.0304667,-0.0301826,-0.0299443,NO,1.25
44.1945,-14.4296,-0.0295929,-0.0302291,-0.0299708,NO,1.25
44.3251,-14.43,-0.0299712,-0.0302501,-0.0299684,NO,1.25
44.4565,-14.4307,-0.030721,-0.0302557,-0.0299392,NO,1.25
44.5878,-14.4305,-0.0304967,-0.0301953,-0.0298841,NO,1.25
44.7189,-14.4303,-0.0302915,-0.0300134,-0.0298035,NO,1.25
44.8498,-14.4306,-0.0306399,-0.0297077,-0.0297013,NO,1.25
44.9814,-14.4284,-0.0283682,-0.0293452,-0.0295872,NO,1.25
45.1118,-14.4289,-0.0289468,-0.0290299,-0.0294737,NO,1.25
45.2433,-14.4285,-0.0284657,-0.0288505,-0.0293685,NO,1.25
45.374,-14.4282,-0.0282299,-0.0288424,-0.0292698,NO,1.25
45.5055,-14.4286,-0.0285679,-0.0289716,-0.029167,NO,1.25
45.6364,-14.4296,-0.0296222,-0.0291445,-0.0290497,NO,1.25
45.7678,-14.4301,-0.0301027,-0.029254,-0.0289153,NO,1.25
45.8984,-14.4292,-0.0292133,-0.0292371,-0.0287707,NO,1.25
46.0293,-14.4292,-0.0291553,-0.0290953,-0.0286244,NO,1.25
46.1607,-14.4291,-0.0291124,-0.0288645,-0.0284802,NO,1.25
46.2915,-14.4286,-0.0285563,-0.0285802,-0.0283381,NO,1.25
46.4225,-14.4283,-0.0282503,-0.0282648,-0.0282034,NO,1.25
46.5535,-14.4278,-0.0278339,-0.0279392,-0.0280922,NO,1.25
46.6848,-14.4283,-0.0282728,-0.027646,-0.0280254,NO,1.25
46.8162,-14.4263,-0.0263247,-0.0274594,-0.0280166,NO,1.25
46.9472,-14.4265,-0.0265011,-0.0274489,-0.0280634,NO,1.25
47.0781,-14.4277,-0.0276874,-0.0276238,-0.028151,NO,1.25
47.2094,-14.4281,-0.0280684,-0.027928,-0.028263,NO,1.25
47.3402,-14.4285,-0.0285134,-0.0282983,-0.0283888,NO,1.25
47.4711,-14.4284,-0.0283593,-0.028708,-0.0285214,NO,1.25
47.6023,-14.4284,-0.0284302,-0.0291308,-0.0286512,NO,1.25
47.7337,-14.4301,-0.0301198,-0.0294735,-0.0287621,NO,1.25
47.8641,-14.4311,-0.0310625,-0.0295877,-0.0288354,NO,1.25
47.9955,-14.4309,-0.030888,-0.0293872,-0.0288571,NO,1.25
48.1269,-14.4288,-0.0287832,-0.0289574,-0.0288233,NO,1.25
48.2581,-14.4268,-0.0268091,-0.0285164,-0.0287413,NO,1.25
48.3887,-14.4274,-0.0273774,-0.0282454,-0.0286273,NO,1.25
48.52,-14.4284,-0.0284016,-0.0281581,-0.0285005,NO,1.25
48.6516,-14.4289,-0.0289189,-0.0281358,-0.0283779,NO,1.25
48.7818,-14.4285,-0.0284813,-0.0280733,-0.028272,NO,1.25
48.9128,-14.4276,-0.0276241,-0.0279764,-0.0281907,NO,1.25
49.0441,-14.4272,-0.027205,-0.0279319,-0.0281377,NO,1.25
49.1752,-14.4276,-0.0275852,-0.028007,-0.0281098,NO,1.25
49.3062,-14.4281,-0.0280663,-0.028183,-0.0280963,NO,1.25
49.4375,-14.4293,-0.0292644,-0.0283755,-0.0280853,NO,1.25
