Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.486528,-39.6347,-29.0347,-28.9882,-28.9656,0,28.9656,0,0,MINE_TEST,1.25
0.513124,-39.5756,-28.9756,-28.9642,-28.944,0,28.944,0,0,MINE_TEST,1.25
0.539725,-39.5293,-28.9293,-28.9277,-28.9122,0,28.9122,0,0,MINE_TEST,1.25
0.56648,-39.4986,-28.8986,-28.8819,-28.8677,0,28.8677,0,0,MINE_TEST,1.25
0.59298,-39.4493,-28.8493,-28.8271,-28.8095,0,28.8095,0,0,MINE_TEST,1.25
0.61957,-39.3894,-28.7894,-28.7614,-28.7375,0,28.7375,0,0,MINE_TEST,1.25
0.646004,-39.3256,-28.7256,-28.6831,-28.6535,0,28.6535,0,0,MINE_TEST,1.25
0.672712,-39.2105,-28.6105,-28.5919,-28.5605,0,28.5605,0,0,MINE_TEST,1.25
0.699139,-39.1019,-28.5019,-28.4903,-28.4622,0,28.4622,0,0,MINE_TEST,1.25
0.725363,-38.9884,-28.3884,-28.382,-28.363,0,28.363,0,0,MINE_TEST,1.25
0.751744,-38.8672,-28.2672,-28.2718,-28.2669,0,28.2669,0,0,MINE_TEST,1.25
0.778169,-38.7525,-28.1525,-28.165,-28.1778,0,28.1778,0,0,MINE_TEST,1.25
0.804496,-38.6302,-28.0302,-28.0682,-28.0992,0,28.0992,0,0,MINE_TEST,1.25
0.830976,-38.536,-27.936,-27.9882,-28.0344,0,28.0344,0,0,MINE_TEST,1.25
0.857337,-38.4679,-27.8679,-27.9305,-27.986,0,27.986,0,0,MINE_TEST,1.25
0.88425,-38.444,-27.844,-27.8985,-27.9559,0,27.9559,0,0,MINE_TEST,1.25
0.910534,-38.4453,-27.8453,-27.8929,-27.9446,0,27.9446,0,0,MINE_TEST,1.25
0.936836,-38.4578,-27.8578,-27.9121,-27.9518,0,27.9518,0,0,MINE_TEST,1.25
0.963714,-38.5226,-27.9226,-27.953,-27.9761,0,27.9761,0,0,MINE_TEST,1.25
0.989959,-38.5836,-27.9836,-28.011,-28.0155,0,28.0155,0,0,MINE_TEST,1.25
1.01671,-38.6674,-28.0674,-28.0806,-28.0674,0,28.0674,0,0,MINE_TEST,1.25
1.04301,-38.7612,-28.1612,-28.1557,-28.1289,0,28.1289,0,0,MINE_TEST,1.25
1.06983,-38.8492,-28.2492,-28.2307,-28.1972,0,28.1972,0,0,MINE_TEST,1.25
1.09626,-38.9214,-28.3214,-28.3021,-28.2695,0,28.2695,0,0,MINE_TEST,1.25
1.12265,-38.9696,-28.3696,-28.3689,-28.3438,0,28.3438,0,0,MINE_TEST,1.25
1.14907,-39.0366,-28.4366,-28.4324,-28.4187,0,28.4187,0,0,MINE_TEST,1.25
1.17551,-39.0874,-28.4874,-28.4948,-28.4936,0,28.4936,0,0,MINE_TEST,1.25
1.20159,-39.1518,-28.5518,-28.5575,-28.5681,0,28.5681,0,0,MINE_TEST,1.25
1.22844,-39.2286,-28.6286,-28.6213,-28.6419,0,28.6419,0,0,MINE_TEST,1.25
1.25533,-39.281,-28.681,-28.6865,-28.7143,-28.3438,0.370592,0,0,MINE_TEST,1.25
1.28209,-39.3387,-28.7387,-28.7533,-28.7841,-28.363,0.421113,0,0,MINE_TEST,1.25
1.3085,-39.4242,-28.8242,-28.8212,-28.8494,-28.363,0.486348,0,0,MINE_TEST,1.25
1.33528,-39.5003,-28.9003,-28.8886,-28.9075,-28.4187,0.488855,0,0,MINE_TEST,1.25
1.36683,-39.5538,-28.9538,-28.9529,-28.9557,-28.4187,0.536995,0,0,MINE_TEST,1.25
1.39358,-39.6314,-29.0314,-29.0096,-28.9906,-28.4622,0.528399,0,0,MINE_TEST,1.25
1.42,-39.6937,-29.0937,-29.0526,-29.0097,-28.4622,0.547438,0,0,MINE_TEST,1.25
1.44648,-39.744,-29.144,-29.0747,-29.011,-28.4936,0.517421,0,0,MINE_TEST,1.25
1.47294,-39.7474,-29.1474,-29.0701,-28.9941,-28.4936,0.500552,0,0,MINE_TEST,1.25
1.49962,-39.6874,-29.0874,-29.0366,-28.9602,-28.5605,0.399671,0,0,MINE_TEST,1.25
1.52624,-39.6235,-29.0235,-28.9759,-28.9116,-28.5605,0.351117,0,0,MINE_TEST,1.25
1.55241,-39.5319,-28.9319,-28.8934,-28.8521,-28.5681,0.283968,0,0,MINE_TEST,1.25
1.5787,-39.4054,-28.8054,-28.7966,-28.7859,-28.5681,0.217777,0,0,MINE_TEST,1.25
1.60534,-39.285,-28.685,-28.6952,-28.7177,-28.6419,0.0757802,0,0,MINE_TEST,1.25
1.63208,-39.1651,-28.5651,-28.5994,-28.652,-28.6419,0.0100507,0,0,MINE_TEST,1.25
1.65859,-39.0594,-28.4594,-28.5194,-28.5923,-28.6419,0.0496384,0,0,MINE_TEST,1.25
1.68502,-39.0007,-28.4007,-28.4633,-28.5411,-28.5923,0.0511982,0,0,MINE_TEST,1.25
1.71159,-38.9572,-28.3572,-28.4353,-28.4998,-28.5923,0.0924462,0,0,MINE_TEST,1.25
1.73802,-38.9868,-28.3868,-28.4349,-28.4696,-28.5681,0.0984624,0,0,MINE_TEST,1.25
1.76443,-39.0306,-28.4306,-28.4573,-28.4521,-28.5681,0.115981,0,0,MINE_TEST,1.25
1.79129,-39.085,-28.485,-28.4949,-28.4504,-28.5605,0.110054,0,0,MINE_TEST,1.25
1.81808,-39.145,-28.545,-28.54,-28.4698,-28.5605,0.0906576,0,0,MINE_TEST,1.25
1.84509,-39.1843,-28.5843,-28.5861,-28.517,-28.5411,0.0241115,0,0,MINE_TEST,1.25
1.87144,-39.2563,-28.6563,-28.6297,-28.5977,-28.5605,0.0372364,0,0,MINE_TEST,1.25
1.89807,-39.312,-28.712,-28.6731,-28.7141,-28.5605,0.153576,0,0,MINE_TEST,1.25
