Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.478708,-11.1533,-12.9533,-13.0745,-13.1536,0,13.1536,0,0,MINE_TEST,1.25
0.504564,-11.2656,-13.0656,-13.1905,-13.349,0,13.349,0,0,MINE_TEST,1.25
0.530856,-11.4296,-13.2296,-13.3627,-13.5752,0,13.5752,0,0,MINE_TEST,1.25
0.557443,-11.6665,-13.4665,-13.5971,-13.8208,0,13.8208,0,0,MINE_TEST,1.25
0.583912,-11.9405,-13.7405,-13.89,-14.0728,0,14.0728,0,0,MINE_TEST,1.25
0.609987,-12.3722,-14.1722,-14.2269,-14.3181,0,14.3181,0,0,MINE_TEST,1.25
0.636212,-12.8482,-14.6482,-14.5822,-14.5456,0,14.5456,0,0,MINE_TEST,1.25
0.662371,-13.1791,-14.9791,-14.9213,-14.7465,0,14.7465,0,0,MINE_TEST,1.25
0.688537,-13.5871,-15.3871,-15.2038,-14.9142,0,14.9142,0,0,MINE_TEST,1.25
0.714351,-13.9641,-15.7641,-15.3913,-15.0435,0,15.0435,0,0,MINE_TEST,1.25
0.740459,-13.9889,-15.7889,-15.4596,-15.1304,0,15.1304,0,0,MINE_TEST,1.25
0.766217,-13.8079,-15.6079,-15.4103,-15.1732,0,15.1732,0,0,MINE_TEST,1.25
0.792756,-13.5498,-15.3498,-15.2732,-15.1727,0,15.1727,0,0,MINE_TEST,1.25
0.818469,-13.2634,-15.0634,-15.0952,-15.1337,0,15.1337,0,0,MINE_TEST,1.25
0.844761,-12.9524,-14.7524,-14.9242,-15.0648,0,15.0648,0,0,MINE_TEST,1.25
0.870238,-12.8213,-14.6213,-14.7944,-14.9786,0,14.9786,0,0,MINE_TEST,1.25
0.896154,-12.8109,-14.6109,-14.7186,-14.8909,0,14.8909,0,0,MINE_TEST,1.25
0.922096,-12.8554,-14.6554,-14.691,-14.8183,0,14.8183,0,0,MINE_TEST,1.25
0.947838,-12.8682,-14.6682,-14.6971,-14.7756,0,14.7756,0,0,MINE_TEST,1.25
0.973753,-12.9267,-14.7267,-14.7245,-14.7732,0,14.7732,0,0,MINE_TEST,1.25
0.999516,-12.936,-14.736,-14.7698,-14.8151,0,14.8151,0,0,MINE_TEST,1.25
1.02545,-12.9656,-14.7656,-14.8381,-14.8989,0,14.8989,0,0,MINE_TEST,1.25
1.05111,-13.0366,-14.8366,-14.9391,-15.017,0,15.017,0,0,MINE_TEST,1.25
1.07729,-13.1623,-14.9623,-15.0796,-15.1589,0,15.1589,0,0,MINE_TEST,1.25
1.10337,-13.3799,-15.1799,-15.2574,-15.3136,0,15.3136,0,0,MINE_TEST,1.25
1.1293,-13.6591,-15.4591,-15.4589,-15.471,0,15.471,0,0,MINE_TEST,1.25
1.15567,-13.9172,-15.7172,-15.6624,-15.6231,0,15.6231,0,0,MINE_TEST,1.25
1.18217,-14.1649,-15.9649,-15.8457,-15.7636,0,15.7636,0,0,MINE_TEST,1.25
1.21417,-14.3176,-16.1176,-15.9941,-15.887,0,15.887,0,0,MINE_TEST,1.25
1.24063,-14.336,-16.136,-16.1028,-15.9886,-14.9142,1.07432,0,0,MINE_TEST,1.25
1.26705,-14.407,-16.207,-16.1735,-16.0645,-14.9786,1.0859,0,0,MINE_TEST,1.25
1.29346,-14.5336,-16.3336,-16.2079,-16.1132,-14.9786,1.13452,0,0,MINE_TEST,1.25
1.31978,-14.4811,-16.2811,-16.2077,-16.1349,-15.017,1.11794,0,0,MINE_TEST,1.25
1.34586,-14.4099,-16.2099,-16.1763,-16.1326,-15.017,1.11562,0,0,MINE_TEST,1.25
1.37212,-14.3566,-16.1566,-16.1214,-16.1109,-15.0435,1.06738,0,0,MINE_TEST,1.25
1.39874,-14.2508,-16.0508,-16.0527,-16.0758,-15.0435,1.03229,0,0,MINE_TEST,1.25
1.42493,-14.1746,-15.9746,-15.9808,-16.0339,-15.0648,0.96912,0,0,MINE_TEST,1.25
1.45126,-14.0917,-15.8917,-15.9171,-15.9913,-15.0648,0.926461,0,0,MINE_TEST,1.25
1.4775,-13.9983,-15.7983,-15.8728,-15.9526,-15.1304,0.822168,0,0,MINE_TEST,1.25
1.50336,-13.9157,-15.7157,-15.8554,-15.9216,-15.1304,0.791168,0,0,MINE_TEST,1.25
1.52932,-14.057,-15.857,-15.8635,-15.9013,-15.1337,0.767596,0,0,MINE_TEST,1.25
1.55544,-14.1107,-15.9107,-15.8876,-15.8943,-15.1337,0.760547,0,0,MINE_TEST,1.25
1.58147,-14.1654,-15.9654,-15.9172,-15.9019,-15.1589,0.743016,0,0,MINE_TEST,1.25
1.6075,-14.1131,-15.9131,-15.9473,-15.9246,-15.1589,0.765646,0,0,MINE_TEST,1.25
1.63336,-14.1383,-15.9383,-15.979,-15.9614,-15.1727,0.788687,0,0,MINE_TEST,1.25
1.65941,-14.2349,-16.0349,-16.0155,-16.0111,-15.1727,0.838416,0,0,MINE_TEST,1.25
1.68532,-14.2623,-16.0623,-16.0601,-16.0721,-15.1732,0.898915,0,0,MINE_TEST,1.25
1.71117,-14.2484,-16.0484,-16.1167,-16.1423,-15.1732,0.969174,0,0,MINE_TEST,1.25
1.73728,-14.3171,-16.1171,-16.1885,-16.2202,-15.3136,0.906593,0,0,MINE_TEST,1.25
1.76385,-14.4744,-16.2744,-16.2743,-16.3041,-15.3136,0.990549,0,0,MINE_TEST,1.25
1.78964,-14.5965,-16.3965,-16.3688,-16.393,-15.471,0.92201,0,0,MINE_TEST,1.25
1.81575,-14.675,-16.475,-16.4668,-16.4852,-15.471,1.01422,0,0,MINE_TEST,1.25
1.84223,-14.7345,-16.5345,-16.5661,-16.5784,-15.6231,0.955277,0,0,MINE_TEST,1.25
1.86825,-14.8498,-16.6498,-16.6658,-16.6695,-15.6231,1.04635,0,0,MINE_TEST,1.25
1.89396,-14.995,-16.795,-16.7631,-16.755,-15.7636,0.991394,0,0,MINE_TEST,1.25
1.92025,-15.0972,-16.8972,-16.8524,-16.8318,-15.7636,1.06816,0,0,MINE_TEST,1.25
1.94617,-15.1598,-16.9598,-16.928,-16.8967,-15.887,1.0097,0,0,MINE_TEST,1.25
1.97224,-15.2049,-17.0049,-16.9848,-16.9471,-15.887,1.06007,0,0,MINE_TEST,1.25
1.99856,-15.2924,-17.0924,-17.0184,-16.9806,-15.8943,1.08632,0,0,MINE_TEST,1.25
2.02451,-15.3208,-17.1208,-17.0261,-16.9957,-15.8943,1.10139,0,0,MINE_TEST,1.25
2.0508,-15.2379,-17.0379,-17.0091,-16.9914,-15.9013,1.09004,0,0,MINE_TEST,1.25
2.07678,-15.1639,-16.9639,-16.9727,-16.967,-15.9013,1.0657,0,0,MINE_TEST,1.25
2.10299,-15.1408,-16.9408,-16.9222,-16.9221,-15.9019,1.0202,0,0,MINE_TEST,1.25
2.12914,-15.0929,-16.8929,-16.8595,-16.8568,-15.9019,0.95485,0,0,MINE_TEST,1.25
2.15529,-15.031,-16.831,-16.7828,-16.7721,-15.9216,0.850537,0,0,MINE_TEST,1.25
2.18126,-14.9084,-16.7084,-16.6897,-16.6705,-15.9216,0.748912,0,0,MINE_TEST,1.25
2.20735,-14.8382,-16.6382,-16.5794,-16.5551,-15.9246,0.630482,0,0,MINE_TEST,1.25
2.23932,-14.6766,-16.4766,-16.4532,-16.4291,-15.9246,0.50456,0,0,MINE_TEST,1.25
2.26548,-14.5148,-16.3148,-16.3143,-16.2959,-15.9526,0.343271,0,0,MINE_TEST,1.25
2.29151,-14.3685,-16.1685,-16.1656,-16.1579,-15.9526,0.205323,0,0,MINE_TEST,1.25
2.31746,-14.2713,-16.0713,-16.0106,-16.0175,-15.9614,0.0560816,0,0,MINE_TEST,1.25
2.34382,-14.0254,-15.8254,-15.8546,-15.8766,-15.9526,0.0760299,0,0,MINE_TEST,1.25
2.36951,-13.8466,-15.6466,-15.7054,-15.737,-15.9526,0.215574,0,0,MINE_TEST,1.25
2.39545,-13.7205,-15.5205,-15.57,-15.601,-15.9246,0.323617,0,0,MINE_TEST,1.25
2.42124,-13.6266,-15.4266,-15.4507,-15.4706,-15.9246,0.453996,0,0,MINE_TEST,1.25
2.44713,-13.5206,-15.3206,-15.3446,-15.348,-15.9216,0.573548,0,0,MINE_TEST,1.25
2.47305,-13.4862,-15.2862,-15.247,-15.2355,-15.9216,0.686132,0,0,MINE_TEST,1.25
2.49925,-13.3265,-15.1265,-15.156,-15.135,-15.9019,0.766918,0,0,MINE_TEST,1.25
2.5249,-13.2233,-15.0233,-15.073,-15.0493,-15.9019,0.852677,0,0,MINE_TEST,1.25
2.55087,-13.1839,-14.9839,-15.0005,-14.981,-15.9013,0.92029,0,0,MINE_TEST,1.25
2.57696,-13.1366,-14.9366,-14.9407,-14.9332,-15.9013,0.968149,0,0,MINE_TEST,1.25
2.60294,-13.0562,-14.8562,-14.8963,-14.908,-15.8943,0.986265,0,0,MINE_TEST,1.25
2.6285,-12.9998,-14.7998,-14.8721,-14.9071,-15.8943,0.987193,0,0,MINE_TEST,1.25
2.65444,-13.0136,-14.8136,-14.8735,-14.9311,-15.887,0.955902,0,0,MINE_TEST,1.25
2.68047,-13.0527,-14.8527,-14.9055,-14.9801,-15.887,0.906966,0,0,MINE_TEST,1.25
2.70632,-13.0812,-14.8812,-14.9716,-15.0529,-15.8766,0.823687,0,0,MINE_TEST,1.25
2.73233,-13.187,-14.987,-15.0731,-15.1474,-15.8766,0.729112,0,0,MINE_TEST,1.25
2.75822,-13.3446,-15.1446,-15.207,-15.2605,-15.7636,0.503071,0,0,MINE_TEST,1.25
2.78445,-13.5415,-15.3415,-15.3649,-15.3878,-15.7636,0.375801,0,0,MINE_TEST,1.25
2.81052,-13.7545,-15.5545,-15.5342,-15.5239,-15.737,0.213098,0,0,MINE_TEST,1.25
2.83669,-13.9368,-15.7368,-15.7014,-15.6628,-15.737,0.074196,0,0,MINE_TEST,1.25
2.8625,-14.0974,-15.8974,-15.8553,-15.7983,-15.737,0.0612606,0,0,MINE_TEST,1.25
2.88848,-14.2526,-16.0526,-15.9882,-15.9244,-15.7636,0.160751,0,0,MINE_TEST,1.25
2.91461,-14.3607,-16.1607,-16.0971,-16.0359,-15.7636,0.272286,0,0,MINE_TEST,1.25
2.94083,-14.4117,-16.2117,-16.182,-16.1286,-15.7983,0.330358,0,0,MINE_TEST,1.25
2.96688,-14.4695,-16.2695,-16.2444,-16.1995,-15.7983,0.401212,0,0,MINE_TEST,1.25
2.99278,-14.5277,-16.3277,-16.2843,-16.2469,-15.8766,0.370351,0,0,MINE_TEST,1.25
3.01876,-14.5897,-16.3897,-16.3004,-16.2711,-15.8766,0.39458,0,0,MINE_TEST,1.25
3.04513,-14.5484,-16.3484,-16.2934,-16.2741,-15.887,0.387037,0,0,MINE_TEST,1.25
3.071,-14.4592,-16.2592,-16.268,-16.2587,-15.887,0.371707,0,0,MINE_TEST,1.25
3.09686,-14.4194,-16.2194,-16.2311,-16.2288,-15.8943,0.334517,0,0,MINE_TEST,1.25
3.12291,-14.4085,-16.2085,-16.1873,-16.1881,-15.9013,0.286791,0,0,MINE_TEST,1.25
3.14903,-14.3643,-16.1643,-16.1378,-16.1405,-15.9019,0.238576,0,0,MINE_TEST,1.25
3.17487,-14.2959,-16.0959,-16.0834,-16.0895,-15.9216,0.167879,0,0,MINE_TEST,1.25
3.20102,-14.2241,-16.0241,-16.0273,-16.038,-15.9244,0.113643,0,0,MINE_TEST,1.25
3.22709,-14.1291,-15.9291,-15.9744,-15.9888,-15.9246,0.0641985,0,0,MINE_TEST,1.25
3.25371,-14.1031,-15.9031,-15.9289,-15.9441,-15.9441,0,0,0,MINE_TEST,1.25
3.28147,-14.102,-15.902,-15.8931,-15.906,-15.9441,0.0380337,0,0,MINE_TEST,1.25
3.30722,-14.0463,-15.8463,-15.8682,-15.877,-15.9441,0.067095,0,0,MINE_TEST,1.25
3.33321,-13.9964,-15.7964,-15.8558,-15.8599,-15.9441,0.0842061,0,0,MINE_TEST,1.25
3.3592,-14.0211,-15.8211,-15.8572,-15.8586,-15.9441,0.085467,0,0,MINE_TEST,1.25
3.38536,-14.0802,-15.8802,-15.8717,-15.8773,-15.9441,0.0667995,0,0,MINE_TEST,1.25
3.41124,-14.0778,-15.8778,-15.8982,-15.9184,-15.9441,0.0256688,0,0,MINE_TEST,1.25
3.43741,-14.0932,-15.8932,-15.937,-15.9814,-15.9526,0.0288041,0,0,MINE_TEST,1.25
3.46321,-14.1665,-15.9665,-15.991,-16.0624,-15.9614,0.100991,0,0,MINE_TEST,1.25
3.48922,-14.2238,-16.0238,-16.0656,-16.1556,-15.9814,0.174219,0,0,MINE_TEST,1.25
3.51538,-14.2775,-16.0775,-16.1673,-16.2548,-15.9886,0.266255,0,0,MINE_TEST,1.25
3.54125,-14.4123,-16.2123,-16.2994,-16.3543,-15.9888,0.365578,0,0,MINE_TEST,1.25
3.56747,-14.5898,-16.3898,-16.4569,-16.4494,-15.9913,0.458092,0,0,MINE_TEST,1.25
3.59352,-14.849,-16.649,-16.6213,-16.5361,-16.0111,0.524951,0,0,MINE_TEST,1.25
3.61963,-15.1121,-16.9121,-16.7637,-16.6122,-16.0175,0.59466,0,0,MINE_TEST,1.25
3.64582,-15.2816,-17.0816,-16.8573,-16.6766,-16.0339,0.642628,0,0,MINE_TEST,1.25
3.67186,-15.2728,-17.0728,-16.8927,-16.7297,-16.0359,0.693837,0,0,MINE_TEST,1.25
3.69771,-15.0411,-16.8411,-16.8829,-16.7738,-16.038,0.735807,0,0,MINE_TEST,1.25
3.72376,-14.9476,-16.7476,-16.8545,-16.8126,-16.0624,0.750175,0,0,MINE_TEST,1.25
3.74951,-15.0363,-16.8363,-16.8315,-16.8511,-16.0645,0.786586,0,0,MINE_TEST,1.25
3.77563,-15.0096,-16.8096,-16.8287,-16.8954,-16.0721,0.823289,0,0,MINE_TEST,1.25
3.80139,-14.9419,-16.7419,-16.8553,-16.9524,-16.0758,0.876615,0,0,MINE_TEST,1.25
3.82728,-14.9914,-16.7914,-16.9184,-17.0312,-16.0895,0.941696,0,0,MINE_TEST,1.25
3.85309,-15.1715,-16.9715,-17.023,-17.1423,-16.1109,1.03143,0,0,MINE_TEST,1.25
3.87926,-15.3237,-17.1237,-17.1723,-17.2963,-16.1132,1.18318,0,0,MINE_TEST,1.25
3.90559,-15.4056,-17.2056,-17.3685,-17.5001,-16.1286,1.37147,0,0,MINE_TEST,1.25
3.9314,-15.6735,-17.4735,-17.6108,-17.7535,-16.1286,1.62491,0,0,MINE_TEST,1.25
3.95726,-16.0737,-17.8737,-17.8908,-18.0478,-16.1286,1.91912,0,0,MINE_TEST,1.25
3.98316,-16.4454,-18.2454,-18.1943,-18.365,-16.1405,2.22448,0,0,MINE_TEST,1.25
4.00911,-16.7142,-18.5142,-18.5097,-18.6803,-16.1423,2.53793,0,0,MINE_TEST,1.25
4.03507,-16.9536,-18.7536,-18.8317,-18.9643,-16.1556,2.80871,0,0,MINE_TEST,1.25
4.06103,-17.3219,-19.1219,-19.1522,-19.188,-16.1579,3.03013,0,0,MINE_TEST,1.25
4.08695,-17.7234,-19.5234,-19.4471,-19.3268,-16.1881,3.1387,0,0,MINE_TEST,1.25
4.11313,-18.1647,-19.9647,-19.6703,-19.3632,-16.1995,3.1637,0,0,MINE_TEST,1.25
4.13919,-18.4311,-20.2311,-19.7626,-19.2875,-16.2202,3.06735,0,0,MINE_TEST,1.25
4.16511,-18.3418,-20.1418,-19.6703,-19.0979,-16.2288,2.86909,0,0,MINE_TEST,1.25
4.19102,-18.054,-19.854,-19.3618,-18.8001,-16.2469,2.55319,0,0,MINE_TEST,1.25
4.21713,-17.5627,-19.3627,-18.8399,-18.407,-16.2548,2.15214,0,0,MINE_TEST,1.25
4.24324,-16.6122,-18.4122,-18.1499,-17.9366,-16.2587,1.67788,0,0,MINE_TEST,1.25
4.26902,-15.4487,-17.2487,-17.3733,-17.4111,-16.2711,1.13992,0,0,MINE_TEST,1.25
4.3011,-14.4356,-16.2356,-16.6038,-16.8553,-16.2741,0.581223,0,0,MINE_TEST,1.25
4.32694,-13.7952,-15.5952,-15.9147,-16.2972,-16.2959,0.00137792,0,0,MINE_TEST,1.25
4.35327,-13.3788,-15.1788,-15.3419,-15.7661,-16.2959,0.529741,0,0,MINE_TEST,1.25
4.37939,-12.9056,-14.7056,-14.8934,-15.289,-16.2741,0.985106,0,0,MINE_TEST,1.25
4.4059,-12.4086,-14.2086,-14.5662,-14.8866,-16.2711,1.38458,0,0,MINE_TEST,1.25
4.4319,-12.3271,-14.1271,-14.3518,-14.571,-16.2587,1.68776,0,0,MINE_TEST,1.25
4.4576,-12.3545,-14.1545,-14.235,-14.3453,-16.2548,1.90955,0,0,MINE_TEST,1.25
4.48391,-12.3048,-14.1048,-14.1956,-14.2046,-16.2469,2.04232,0,0,MINE_TEST,1.25
4.50984,-12.3201,-14.1201,-14.2158,-14.1381,-16.2288,2.09074,0,0,MINE_TEST,1.25
4.53545,-12.3483,-14.1483,-14.2808,-14.1313,-16.1995,2.06823,0,0,MINE_TEST,1.25
4.56153,-12.5264,-14.3264,-14.3723,-14.1699,-16.1881,2.01819,0,0,MINE_TEST,1.25
4.58741,-12.8255,-14.6255,-14.4667,-14.2437,-16.1579,1.91424,0,0,MINE_TEST,1.25
