Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.481309,-20.0175,-21.8175,-22.4351,-21.7137,0,21.7137,0,0,MINE_TEST,1.25
0.507527,-20.8909,-22.6909,-22.2663,-21.4061,0,21.4061,0,0,MINE_TEST,1.25
0.533785,-19.8665,-21.6665,-22.1001,-21.308,0,21.308,0,0,MINE_TEST,1.25
0.559476,-20.2633,-22.0633,-21.9676,-21.583,0,21.583,0,0,MINE_TEST,1.25
0.585416,-20.0251,-21.8251,-21.902,-22.3447,0,22.3447,0,0,MINE_TEST,1.25
0.6112,-19.8431,-21.6431,-21.9848,-23.6048,0,23.6048,0,0,MINE_TEST,1.25
0.636985,-19.5648,-21.3648,-22.3995,-25.2699,0,25.2699,0,0,MINE_TEST,1.25
0.66292,-20.3898,-22.1898,-23.4462,-27.1822,0,27.1822,0,0,MINE_TEST,1.25
0.688852,-20.3696,-22.1696,-25.4719,-29.1722,0,29.1722,0,0,MINE_TEST,1.25
0.714546,-19.701,-21.501,-28.6477,-31.0979,0,31.0979,0,0,MINE_TEST,1.25
0.740588,-35.5449,-37.3449,-32.7422,-32.865,0,32.865,0,0,MINE_TEST,1.25
0.766447,-33.2291,-35.0291,-37.0499,-34.4255,0,34.4255,0,0,MINE_TEST,1.25
0.793044,-39.2937,-41.0937,-40.5467,-35.7536,0,35.7536,0,0,MINE_TEST,1.25
0.8197,-57.9679,-59.7679,-42.2789,-36.8121,0,36.8121,0,0,MINE_TEST,1.25
0.846211,-39.0153,-40.8153,-41.8754,-37.5294,0,37.5294,0,0,MINE_TEST,1.25
0.872422,-38.7249,-40.5249,-39.7852,-37.8073,0,37.8073,0,0,MINE_TEST,1.25
0.898429,-34.3137,-36.1137,-36.9735,-37.5537,0,37.5537,0,0,MINE_TEST,1.25
0.924383,-30.2399,-32.0399,-34.3674,-36.7213,0,36.7213,0,0,MINE_TEST,1.25
0.950137,-27.505,-29.305,-32.506,-35.3398,0,35.3398,0,0,MINE_TEST,1.25
0.976145,-27.5386,-29.3386,-31.4499,-33.5358,0,33.5358,0,0,MINE_TEST,1.25
1.00207,-30.0288,-31.8288,-30.8342,-31.5203,0,31.5203,0,0,MINE_TEST,1.25
1.02816,-30.9963,-32.7963,-30.0826,-29.5309,0,29.5309,0,0,MINE_TEST,1.25
1.05432,-28.7884,-30.5884,-28.7476,-27.7541,0,27.7541,0,0,MINE_TEST,1.25
1.08046,-29.4271,-31.2271,-26.782,-26.269,0,26.269,0,0,MINE_TEST,1.25
1.1065,-17.3151,-19.1151,-24.5679,-25.0353,0,25.0353,0,0,MINE_TEST,1.25
1.13351,-18.6712,-20.4712,-22.6254,-23.9305,0,23.9305,0,0,MINE_TEST,1.25
1.16115,-20.3768,-22.1768,-21.2945,-22.813,0,22.813,0,0,MINE_TEST,1.25
1.18701,-17.4041,-19.2041,-20.619,-21.5805,0,21.5805,0,0,MINE_TEST,1.25
1.21265,-14.033,-15.833,-20.3779,-20.2025,0,20.2025,0,0,MINE_TEST,1.25
1.23856,-22.9116,-24.7116,-20.1239,-18.7269,-27.1822,8.45531,1,0,MINE_TEST,1.25
