Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
3.56815,1.63829,0.0182923,0.0194874,0.0218752,NO,1.25
3.5809,1.62746,0.00746193,0.0150417,0.023422,NO,1.25
3.59341,1.61081,-0.00919132,0.0142013,0.0252708,NO,1.25
3.60609,1.62126,0.00125604,0.0181587,0.027005,NO,1.25
3.6186,1.64802,0.0280249,0.0254264,0.0282284,NO,1.25
3.63147,1.67359,0.0535946,0.032767,0.028767,NO,1.25
3.64411,1.66854,0.0485428,0.0372776,0.0287172,NO,1.25
3.65625,1.66178,0.0417813,0.0378948,0.0282892,NO,1.25
3.66884,1.65605,0.0360542,0.0352649,0.0275529,NO,1.25
3.68128,1.65447,0.0344719,0.0306623,0.0263007,NO,1.25
3.69418,1.64593,0.0259254,0.0252234,0.0241541,NO,1.25
3.70667,1.63444,0.0144363,0.0197615,0.0208329,NO,1.25
3.71966,1.63388,0.0138762,0.0147446,0.0164016,NO,1.25
3.73244,1.63013,0.0101289,0.0102356,0.0113335,NO,1.25
3.74465,1.62676,0.00675877,0.00598183,0.00634141,NO,1.25
3.75728,1.62173,0.00173284,0.0016563,0.00206009,NO,1.25
3.76991,1.61932,-0.000676375,-0.00285082,-0.00121336,NO,1.25
3.78242,1.61382,-0.00618297,-0.00718711,-0.00353846,NO,1.25
3.79495,1.60268,-0.0173194,-0.0104434,-0.00511,NO,1.25
3.80784,1.60105,-0.0189503,-0.0114479,-0.00599661,NO,1.25
3.8234,1.59753,-0.0224722,-0.00948409,-0.00605867,NO,1.25
3.83574,1.61206,-0.00793642,-0.00499502,-0.00507627,NO,1.25
3.84866,1.62534,0.00534284,0.00033663,-0.00294553,NO,1.25
3.86124,1.63742,0.0174159,0.00442395,0.000194072,NO,1.25
3.87372,1.63435,0.0143454,0.00606971,0.00393678,NO,1.25
3.88635,1.62592,0.00592418,0.00584944,0.00769149,NO,1.25
3.89892,1.62241,0.00241235,0.00590497,0.0108697,NO,1.25
3.91148,1.60517,-0.0148264,0.00856982,0.0131229,NO,1.25
3.92409,1.62046,0.000463876,0.0145199,0.0144816,NO,1.25
3.93702,1.65477,0.0347689,0.0218563,0.0152938,NO,1.25
3.94929,1.67162,0.0516183,0.0271852,0.0160152,NO,1.25
3.96203,1.65822,0.0382232,0.0278795,0.0169953,NO,1.25
3.97527,1.64901,0.0290055,0.0236098,0.0183415,NO,1.25
3.98784,1.64175,0.0217514,0.016353,0.0198638,NO,1.25
4.00051,1.62186,0.00185655,0.00954364,0.0211284,NO,1.25
4.0133,1.60334,-0.0166634,0.0068112,0.021659,NO,1.25
4.02609,1.5996,-0.0204014,0.0101517,0.0212294,NO,1.25
4.03855,1.63517,0.0151689,0.0183339,0.0200626,NO,1.25
4.05084,1.67684,0.0568383,0.0272613,0.0187815,NO,1.25
4.06384,1.67065,0.0506454,0.0325123,0.0181231,NO,1.25
4.07599,1.66191,0.0419121,0.0319593,0.0185854,NO,1.25
4.08882,1.65155,0.0315512,0.0264482,0.0201958,NO,1.25
4.10135,1.63523,0.0152281,0.018815,0.0224896,NO,1.25
4.11372,1.62906,0.00906121,0.0126139,0.02468,NO,1.25
4.12656,1.60087,-0.0191285,0.010917,0.0259671,NO,1.25
4.13933,1.61479,-0.00520621,0.0148855,0.0259146,NO,1.25
4.15205,1.64665,0.0266527,0.0228212,0.0247152,NO,1.25
4.16509,1.67271,0.0527141,0.0309567,0.0231244,NO,1.25
4.17773,1.67036,0.0503558,0.0357264,0.0220454,NO,1.25
4.19063,1.66229,0.0422918,0.0355915,0.0220475,NO,1.25
4.20363,1.65545,0.0354492,0.0311226,0.0231322,NO,1.25
4.21651,1.64742,0.0274194,0.0241439,0.0248081,NO,1.25
4.22936,1.63587,0.0158671,0.0171624,0.0263264,NO,1.25
4.24215,1.61942,-0.000576694,0.0130097,0.0269509,NO,1.25
4.25472,1.60406,-0.0159368,0.0137913,0.0262408,NO,1.25
4.26789,1.62435,0.00435095,0.0192769,0.0242907,NO,1.25
4.28067,1.67553,0.055527,0.0265137,0.0217522,NO,1.25
4.29331,1.66712,0.0471242,0.0316479,0.0195332,NO,1.25
4.30611,1.65755,0.0375465,0.0323876,0.0183508,NO,1.25
4.31927,1.65432,0.0343187,0.0288027,0.0184599,NO,1.25
4.33201,1.64536,0.0253608,0.0224483,0.0196791,NO,1.25
4.34472,1.63364,0.0136445,0.0154273,0.0215652,NO,1.25
4.35742,1.62196,0.00196479,0.0101142,0.0235648,NO,1.25
4.37024,1.61685,-0.00314729,0.00885545,0.0251305,NO,1.25
4.38299,1.6021,-0.017898,0.0129139,0.0258681,NO,1.25
4.39583,1.63686,0.0168628,0.0212208,0.0257005,NO,1.25
4.40896,1.67696,0.0569569,0.0304681,0.0249251,NO,1.25
4.42161,1.67157,0.0515696,0.0370821,0.0240745,NO,1.25
4.43449,1.66399,0.0439881,0.0392902,0.0236382,NO,1.25
4.44698,1.65907,0.0390658,0.037371,0.0238081,NO,1.25
4.45998,1.65789,0.0378853,0.0324334,0.0243739,NO,1.25
4.47269,1.64946,0.0294577,0.0254988,0.0248167,NO,1.25
4.48528,1.64095,0.0209534,0.0177428,0.024588,NO,1.25
4.49823,1.62493,0.00492892,0.0110977,0.0234581,NO,1.25
4.51095,1.6108,-0.0091982,0.00805831,0.0217139,NO,1.25
4.52357,1.60365,-0.0163457,0.0102362,0.0200363,NO,1.25
4.53627,1.6281,0.00809893,0.0167137,0.0191166,NO,1.25
4.54852,1.67183,0.0518293,0.0239826,0.0192787,NO,1.25
4.561,1.6667,0.0466969,0.0281567,0.0203545,NO,1.25
4.57327,1.65647,0.0364684,0.0277261,0.0218634,NO,1.25
4.58621,1.64472,0.0247174,0.0245397,0.0233325,NO,1.25
4.59928,1.62586,0.00585549,0.0222569,0.0245204,NO,1.25
4.61161,1.60562,-0.0143771,0.023417,0.0253997,NO,1.25
4.62424,1.66636,0.0463559,0.0273766,0.0259723,NO,1.25
4.63773,1.67007,0.0500662,0.0309086,0.0261335,NO,1.25
4.65024,1.66632,0.0463191,0.0309496,0.0257311,NO,1.25
4.66328,1.64932,0.0293233,0.0269396,0.0247481,NO,1.25
4.67579,1.63602,0.0160155,0.0209618,0.0234129,NO,1.25
4.68854,1.63303,0.0130268,0.0163009,0.0221135,NO,1.25
4.70092,1.60838,-0.0116199,0.0155411,0.0211737,NO,1.25
4.71367,1.61654,-0.00345932,0.0188592,0.0206859,NO,1.25
4.72609,1.67413,0.0541309,0.0235647,0.0205464,NO,1.25
4.73885,1.666,0.0460003,0.0259132,0.0206533,NO,1.25
4.75159,1.65171,0.0317088,0.024061,0.0210691,NO,1.25
4.76431,1.64032,0.0203165,0.019607,0.0219846,NO,1.25
4.77704,1.61714,-0.0028645,0.0163807,0.0235142,NO,1.25
4.78946,1.60739,-0.0126137,0.0175477,0.0255127,NO,1.25
4.80223,1.63591,0.0159117,0.0231915,0.027563,NO,1.25
4.81481,1.6751,0.0550984,0.0302389,0.0291249,NO,1.25
4.82786,1.67316,0.0531582,0.0349224,0.0297558,NO,1.25
4.84074,1.66086,0.0408611,0.0355655,0.0292949,NO,1.25
4.85617,1.65277,0.0327677,0.0332848,0.0279041,NO,1.25
4.86903,1.63976,0.0197644,0.0304199,0.0259378,NO,1.25
4.8812,1.63577,0.0157702,0.0283532,0.0237416,NO,1.25
4.894,1.66233,0.0423277,0.0265482,0.02153,NO,1.25
4.90665,1.65153,0.0315273,0.023378,0.0194143,NO,1.25
4.91932,1.64603,0.0260265,0.0178312,0.0175126,NO,1.25
4.93208,1.63124,0.0112403,0.0105962,0.0160013,NO,1.25
4.94499,1.61387,-0.00612965,0.00390031,0.0150208,NO,1.25
4.95743,1.60776,-0.0122446,0.000459284,0.0145356,NO,1.25
4.96994,1.60251,-0.0174933,0.00214734,0.0143561,NO,1.25
4.98244,1.61713,-0.00287309,0.00887111,0.0143464,NO,1.25
4.99532,1.63827,0.0182743,0.0182441,0.0145878,NO,1.25
5.00802,1.67311,0.0531121,0.0265899,0.0152975,NO,1.25
5.02056,1.66399,0.0439872,0.030842,0.0165735,NO,1.25
5.03323,1.65656,0.0365574,0.0299823,0.0182184,NO,1.25
5.04627,1.64971,0.0297052,0.0251221,0.0198127,NO,1.25
5.05896,1.63758,0.017584,0.0187203,0.0209666,NO,1.25
5.07146,1.62767,0.00766711,0.0137501,0.0215245,NO,1.25
5.08413,1.60892,-0.011077,0.0126451,0.0215846,NO,1.25
5.0963,1.61078,-0.00922314,0.0157959,0.0213946,NO,1.25
5.10907,1.66514,0.0451439,0.0207836,0.021242,NO,1.25
5.12163,1.66757,0.047572,0.0239211,0.0213574,NO,1.25
5.13436,1.65354,0.0335424,0.0233011,0.0218066,NO,1.25
5.1471,1.6368,0.0167976,0.0204967,0.0224309,NO,1.25
5.15947,1.61244,-0.00755715,0.0191136,0.0229292,NO,1.25
5.172,1.61779,-0.00221385,0.0215071,0.0230519,NO,1.25
5.18484,1.65922,0.0392223,0.0266692,0.0227498,NO,1.25
5.19727,1.67481,0.0548149,0.0311396,0.0221756,NO,1.25
5.21014,1.66319,0.0431947,0.0318235,0.0215994,NO,1.25
5.22275,1.65173,0.0317267,0.0280071,0.0213286,NO,1.25
5.23518,1.64379,0.0237885,0.0212554,0.0216135,NO,1.25
5.24788,1.62814,0.00814357,0.0142801,0.0225008,NO,1.25
5.26072,1.62059,0.000591039,0.00993573,0.0237363,NO,1.25
5.27327,1.60781,-0.0121947,0.0103437,0.0248564,NO,1.25
5.28567,1.62119,0.00118559,0.015857,0.0254564,NO,1.25
5.29837,1.64526,0.0252614,0.0244571,0.0254261,NO,1.25
5.31078,1.67659,0.0565933,0.0325545,0.0249501,NO,1.25
5.32344,1.67099,0.0509939,0.0369873,0.0242649,NO,1.25
5.33589,1.66265,0.0426526,0.0366225,0.0234014,NO,1.25
5.34859,1.65635,0.0363503,0.0323815,0.022166,NO,1.25
5.36137,1.6437,0.0237046,0.0260964,0.0203625,NO,1.25
5.37401,1.63691,0.0169117,0.0194124,0.0180088,NO,1.25
5.38721,1.63134,0.0113356,0.0133317,0.0153622,NO,1.25
5.39995,1.62496,0.0049564,0.00828617,0.0128072,NO,1.25
5.41247,1.62481,0.00481213,0.00435776,0.0107537,NO,1.25
5.42507,1.61422,-0.00577712,0.00150389,0.00957157,NO,1.25
5.43746,1.62333,0.00333489,-0.000130177,0.00950566,NO,1.25
5.45024,1.62009,8.75326e-05,0.000207121,0.0105785,NO,1.25
5.4627,1.60643,-0.0135672,0.00379863,0.0125678,NO,1.25
5.47496,1.60524,-0.0147575,0.0112914,0.0150928,NO,1.25
5.48788,1.64753,0.0275299,0.0212507,0.0177443,NO,1.25
5.50001,1.67788,0.0578797,0.0303197,0.020171,NO,1.25
5.51282,1.66942,0.0494245,0.0353194,0.0221049,NO,1.25
5.52553,1.66021,0.0402145,0.0352415,0.0233557,NO,1.25
5.53832,1.65458,0.0345823,0.0313077,0.0237982,NO,1.25
