Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
4.63207,-40.7112,-42.3312,-43.7548,-42.6395,NO,1.25
4.65846,-43.7589,-45.3789,-45.1447,-42.4222,NO,1.25
4.68499,-50.0808,-51.7008,-45.8141,-42.1833,NO,1.25
4.71156,-49.6384,-51.2584,-45.273,-41.8395,NO,1.25
4.73799,-41.5147,-43.1347,-43.5628,-41.3259,NO,1.25
4.76425,-37.8714,-39.4914,-41.2368,-40.6197,NO,1.25
4.7905,-35.6616,-37.2816,-38.9676,-39.7439,NO,1.25
4.81664,-34.3186,-35.9386,-37.1812,-38.7543,NO,1.25
4.84264,-33.4251,-35.0451,-35.9874,-37.729,NO,1.25
4.86887,-32.9305,-34.5505,-35.318,-36.7678,NO,1.25
4.89506,-32.8161,-34.4361,-35.0665,-35.9966,NO,1.25
4.92122,-33.0114,-34.6314,-35.1484,-35.5592,NO,1.25
4.94751,-33.5216,-35.1416,-35.5094,-35.5854,NO,1.25
4.97373,-34.022,-35.642,-36.124,-36.149,NO,1.25
4.99995,-34.8131,-36.4331,-36.9958,-37.2427,NO,1.25
5.02611,-35.9104,-37.5304,-38.1487,-38.7884,NO,1.25
5.05187,-37.2733,-38.8933,-39.616,-40.6664,NO,1.25
5.07826,-39.0331,-40.6531,-41.4277,-42.7413,NO,1.25
5.10447,-41.217,-42.837,-43.5948,-44.8763,NO,1.25
5.13086,-43.7466,-45.3666,-46.0832,-46.9439,NO,1.25
5.15736,-46.7194,-48.3394,-48.7768,-48.8351,NO,1.25
5.18392,-50.3918,-52.0118,-51.4485,-50.4649,NO,1.25
5.21038,-53.9258,-55.5458,-53.7721,-51.7715,NO,1.25
5.23673,-55.8974,-57.5174,-55.3906,-52.7121,NO,1.25
5.26324,-57.3139,-58.9339,-56.028,-53.261,NO,1.25
5.2893,-57.0717,-58.6917,-55.6089,-53.4116,NO,1.25
5.31567,-53.4024,-55.0224,-54.324,-53.1798,NO,1.25
5.34194,-50.2726,-51.8926,-52.5699,-52.6057,NO,1.25
5.36828,-47.9108,-49.5308,-50.7751,-51.753,NO,1.25
5.39489,-46.6728,-48.2928,-49.2267,-50.7043,NO,1.25
5.42464,-45.9622,-47.5822,-48.0151,-49.555,NO,1.25
5.45132,-45.1821,-46.8021,-47.0999,-48.4049,NO,1.25
5.47772,-44.5717,-46.1917,-46.4102,-47.3472,NO,1.25
5.50422,-43.8827,-45.5027,-45.9045,-46.4558,NO,1.25
5.53046,-43.5175,-45.1375,-45.5696,-45.7728,NO,1.25
5.55665,-43.3911,-45.0111,-45.3875,-45.3034,NO,1.25
5.58298,-43.6381,-45.2581,-45.3095,-45.0194,NO,1.25
5.60902,-43.8745,-45.4945,-45.2602,-44.875,NO,1.25
5.6354,-43.9365,-45.5565,-45.1699,-44.8245,NO,1.25
5.66209,-43.6001,-45.2201,-45.013,-44.8334,NO,1.25
5.68845,-43.0287,-44.6487,-44.82,-44.8779,NO,1.25
5.71515,-42.771,-44.391,-44.6563,-44.9376,NO,1.25
5.74152,-42.5511,-44.1711,-44.5829,-44.9889,NO,1.25
5.76804,-42.7958,-44.4158,-44.6249,-45.0052,NO,1.25
5.79438,-42.9387,-44.5587,-44.7593,-44.9614,NO,1.25
5.82108,-43.4308,-45.0508,-44.9201,-44.8389,NO,1.25
5.84732,-43.8149,-45.4349,-45.0162,-44.6286,NO,1.25
5.87382,-43.8954,-45.5154,-44.957,-44.3293,NO,1.25
5.90032,-43.6799,-45.2999,-44.6805,-43.9441,NO,1.25
5.92687,-42.9979,-44.6179,-44.1695,-43.4781,NO,1.25
5.95339,-42.1568,-43.7768,-43.4521,-42.9398,NO,1.25
5.97984,-41.1462,-42.7662,-42.5918,-42.3437,NO,1.25
6.00618,-39.9539,-41.5739,-41.6736,-41.7133,NO,1.25
6.03251,-38.8459,-40.4659,-40.7874,-41.0811,NO,1.25
6.05848,-37.9762,-39.5962,-40.0117,-40.4851,NO,1.25
6.08507,-37.368,-38.988,-39.3992,-39.9645,NO,1.25
6.11155,-36.9639,-38.5839,-38.9754,-39.5528,NO,1.25
6.13841,-36.7557,-38.3757,-38.7451,-39.2722,NO,1.25
6.16468,-36.696,-38.316,-38.7002,-39.1298,NO,1.25
6.19094,-36.8943,-38.5143,-38.8213,-39.1163,NO,1.25
6.2173,-37.2414,-38.8614,-39.0761,-39.2082,NO,1.25
6.24344,-37.7602,-39.3802,-39.419,-39.3732,NO,1.25
6.27,-38.2393,-39.8593,-39.7969,-39.5763,NO,1.25
6.29635,-38.6548,-40.2748,-40.1568,-39.7883,NO,1.25
6.32254,-39.0955,-40.7155,-40.4534,-39.9918,NO,1.25
6.34872,-39.2928,-40.9128,-40.6539,-40.184,NO,1.25
6.37504,-39.3813,-41.0013,-40.7426,-40.3718,NO,1.25
6.40115,-39.3524,-40.9724,-40.7254,-40.5624,NO,1.25
6.42804,-39.0487,-40.6687,-40.6316,-40.7537,NO,1.25
6.45653,-38.8765,-40.4965,-40.5125,-40.9297,NO,1.25
6.4831,-38.5643,-40.1843,-40.4339,-41.0643,NO,1.25
6.50936,-38.4082,-40.0282,-40.4604,-41.1299,NO,1.25
6.53566,-38.5555,-40.1755,-40.6297,-41.1052,NO,1.25
6.56165,-38.9797,-40.5997,-40.92,-40.9793,NO,1.25
6.58846,-39.7838,-41.4038,-41.2294,-40.7527,NO,1.25
6.61476,-40.6022,-42.2222,-41.3905,-40.4353,NO,1.25
6.64087,-40.9952,-42.6152,-41.2325,-40.043,NO,1.25
6.66716,-40.2651,-41.8851,-40.6682,-39.5949,NO,1.25
6.69367,-38.5019,-40.1219,-39.7505,-39.1104,NO,1.25
6.72007,-36.6713,-38.2913,-38.6535,-38.6071,NO,1.25
6.74628,-35.2822,-36.9022,-37.5917,-38.1025,NO,1.25
6.77263,-34.3668,-35.9868,-36.7353,-37.6167,NO,1.25
6.79915,-33.883,-35.503,-36.1708,-37.1753,NO,1.25
6.8254,-33.7324,-35.3524,-35.9082,-36.8091,NO,1.25
6.85164,-33.8454,-35.4654,-35.9071,-36.5499,NO,1.25
6.87802,-34.2391,-35.8591,-36.0985,-36.4214,NO,1.25
6.90438,-34.7896,-36.4096,-36.4008,-36.4301,NO,1.25
6.93052,-35.2768,-36.8968,-36.7382,-36.5604,NO,1.25
6.95671,-35.6267,-37.2467,-37.0576,-36.7762,NO,1.25
6.98338,-35.7251,-37.3451,-37.3352,-37.0306,NO,1.25
7.01001,-35.9869,-37.6069,-37.5655,-37.2763,NO,1.25
7.0362,-36.2385,-37.8585,-37.7422,-37.4736,NO,1.25
7.06253,-36.4578,-38.0778,-37.8492,-37.5921,NO,1.25
7.0885,-36.5279,-38.1479,-37.8678,-37.6124,NO,1.25
7.11452,-36.4033,-38.0233,-37.7924,-37.5297,NO,1.25
7.14044,-36.0609,-37.6809,-37.6376,-37.3611,NO,1.25
7.16657,-35.8169,-37.4369,-37.4301,-37.15,NO,1.25
7.19248,-35.5716,-37.1916,-37.1936,-36.9597,NO,1.25
7.21855,-35.3246,-36.9446,-36.9389,-36.8517,NO,1.25
7.24462,-35.1752,-36.7952,-36.6698,-36.861,NO,1.25
7.27068,-34.8507,-36.4707,-36.4056,-36.9829,NO,1.25
7.29666,-34.38,-36,-36.2073,-37.1812,NO,1.25
7.32267,-33.9166,-35.5366,-36.1884,-37.4074,NO,1.25
7.34906,-33.7463,-35.3663,-36.4839,-37.6197,NO,1.25
7.37542,-34.2144,-35.8344,-37.1699,-37.7914,NO,1.25
7.40148,-35.6517,-37.2717,-38.1588,-37.9093,NO,1.25
7.42775,-38.2725,-39.8925,-39.1537,-37.9682,NO,1.25
7.45499,-41.3827,-43.0027,-39.7474,-37.9643,NO,1.25
7.48423,-40.5892,-42.2092,-39.6505,-37.8928,NO,1.25
7.51059,-37.8284,-39.4484,-38.8784,-37.7463,NO,1.25
7.53681,-35.3884,-37.0084,-37.7351,-37.5157,NO,1.25
7.56275,-33.7154,-35.3354,-36.6116,-37.1932,NO,1.25
7.58886,-33.0186,-34.6386,-35.7742,-36.7782,NO,1.25
7.61523,-33.1907,-34.8107,-35.2815,-36.2842,NO,1.25
7.64147,-33.4841,-35.1041,-35.0383,-35.7455,NO,1.25
7.66771,-33.5078,-35.1278,-34.9045,-35.2167,NO,1.25
7.69385,-33.2456,-34.8656,-34.7803,-34.7619,NO,1.25
7.71997,-33.0522,-34.6722,-34.6303,-34.4333,NO,1.25
7.74597,-32.8129,-34.4329,-34.4663,-34.2505,NO,1.25
7.77193,-32.5912,-34.2112,-34.3189,-34.1945,NO,1.25
7.79797,-32.3716,-33.9916,-34.2167,-34.2217,NO,1.25
7.82435,-32.4293,-34.0493,-34.176,-34.2865,NO,1.25
7.85027,-32.4874,-34.1074,-34.1983,-34.3581,NO,1.25
7.87627,-32.5763,-34.1963,-34.2757,-34.4239,NO,1.25
7.90242,-32.6907,-34.3107,-34.3965,-34.4837,NO,1.25
7.92834,-32.8859,-34.5059,-34.5467,-34.5405,NO,1.25
7.95445,-33.0922,-34.7122,-34.707,-34.5951,NO,1.25
7.98089,-33.331,-34.951,-34.8509,-34.6446,NO,1.25
8.00677,-33.516,-35.136,-34.9482,-34.6841,NO,1.25
8.03302,-33.5677,-35.1877,-34.9741,-34.7103,NO,1.25
8.05909,-33.5347,-35.1547,-34.9214,-34.7235,NO,1.25
8.08494,-33.2664,-34.8864,-34.8097,-34.728,NO,1.25
8.11067,-32.9474,-34.5674,-34.6814,-34.7308,NO,1.25
8.13665,-32.6147,-34.2347,-34.5829,-34.7395,NO,1.25
8.16283,-32.8276,-34.4476,-34.5426,-34.7609,NO,1.25
8.18895,-32.9459,-34.5659,-34.5645,-34.8003,NO,1.25
8.21484,-32.9344,-34.5544,-34.6412,-34.861,NO,1.25
8.2408,-32.9835,-34.6035,-34.7675,-34.9438,NO,1.25
8.26687,-33.1872,-34.8072,-34.9395,-35.0461,NO,1.25
8.29333,-33.5073,-35.1273,-35.144,-35.1615,NO,1.25
8.31973,-33.8196,-35.4396,-35.3548,-35.2798,NO,1.25
8.34603,-34.0636,-35.6836,-35.5402,-35.3885,NO,1.25
8.37202,-34.2128,-35.8328,-35.6744,-35.4751,NO,1.25
8.39813,-34.2713,-35.8913,-35.7433,-35.53,NO,1.25
8.4242,-34.2538,-35.8738,-35.7446,-35.5482,NO,1.25
8.45058,-34.1713,-35.7913,-35.6844,-35.5292,NO,1.25
8.47695,-34.0328,-35.6528,-35.5744,-35.476,NO,1.25
8.50582,-33.858,-35.478,-35.4311,-35.3942,NO,1.25
8.53204,-33.6224,-35.2424,-35.2748,-35.293,NO,1.25
8.55823,-33.4212,-35.0412,-35.1266,-35.1846,NO,1.25
8.5845,-33.2946,-34.9146,-35.0036,-35.0843,NO,1.25
8.6103,-33.2198,-34.8398,-34.9167,-35.0079,NO,1.25
8.63653,-33.1809,-34.8009,-34.8712,-34.9699,NO,1.25
8.66265,-33.1294,-34.7494,-34.8704,-34.9816,NO,1.25
8.68915,-33.2083,-34.8283,-34.9179,-35.0491,NO,1.25
8.71494,-33.2908,-34.9108,-35.0177,-35.1732,NO,1.25
8.74099,-33.4175,-35.0375,-35.1738,-35.3482,NO,1.25
8.76709,-33.644,-35.264,-35.3882,-35.5631,NO,1.25
8.79303,-33.9094,-35.5294,-35.6577,-35.8021,NO,1.25
8.81904,-34.2992,-35.9192,-35.9698,-36.047,NO,1.25
8.8454,-34.6775,-36.2975,-36.3008,-36.2797,NO,1.25
8.87152,-35.1145,-36.7345,-36.618,-36.4841,NO,1.25
8.89764,-35.4701,-37.0901,-36.885,-36.6479,NO,1.25
8.92401,-35.6934,-37.3134,-37.0694,-36.7625,NO,1.25
8.95004,-35.7763,-37.3963,-37.1499,-36.8235,NO,1.25
8.97628,-35.7443,-37.3643,-37.1202,-36.8305,NO,1.25
9.00247,-35.5621,-37.1821,-36.991,-36.7875,NO,1.25
9.02855,-35.2354,-36.8554,-36.7885,-36.7034,NO,1.25
9.05491,-34.9262,-36.5462,-36.5507,-36.5914,NO,1.25
9.08086,-34.5403,-36.1603,-36.3183,-36.4672,NO,1.25
9.10671,-34.3474,-35.9674,-36.1246,-36.3478,NO,1.25
9.13276,-34.2389,-35.8589,-35.9886,-36.2481,NO,1.25
9.15895,-34.1961,-35.8161,-35.9163,-36.1792,NO,1.25
9.18517,-34.1525,-35.7725,-35.9067,-36.1463,NO,1.25
9.21126,-34.2139,-35.8339,-35.9557,-36.1475,NO,1.25
9.23713,-34.3445,-35.9645,-36.0552,-36.1726,NO,1.25
9.26339,-34.5058,-36.1258,-36.1892,-36.2022,NO,1.25
9.28988,-34.7585,-36.3785,-36.3316,-36.207,NO,1.25
9.31595,-35.0086,-36.6286,-36.45,-36.1533,NO,1.25
9.34223,-35.0556,-36.6756,-36.5137,-36.0177,NO,1.25
9.36847,-35.079,-36.699,-36.5009,-35.8146,NO,1.25
9.39438,-34.9777,-36.5977,-36.4025,-35.6142,NO,1.25
9.42087,-34.7409,-36.3609,-36.2211,-35.5257,NO,1.25
9.4469,-34.4984,-36.1184,-35.9714,-35.643,NO,1.25
9.47305,-34.0648,-35.6848,-35.6867,-35.9928,NO,1.25
9.49914,-33.731,-35.351,-35.4361,-36.5313,NO,1.25
9.52875,-33.3133,-34.9333,-35.3515,-37.1847,NO,1.25
9.55479,-32.8781,-34.4981,-35.6606,-37.8939,NO,1.25
9.58087,-32.8069,-34.4269,-36.6481,-38.6314,NO,1.25
9.60764,-33.7429,-35.3629,-38.4812,-39.3936,NO,1.25
9.63369,-36.4059,-38.0259,-40.9356,-40.183,NO,1.25
9.66012,-43.9027,-45.5227,-43.2916,-40.9923,NO,1.25
9.688,-55.2953,-56.9153,-44.6932,-41.7953,NO,1.25
9.71488,-42.9794,-44.5994,-44.7878,-42.5471,NO,1.25
9.74124,-39.7488,-41.3688,-44.0003,-43.1912,NO,1.25
9.76749,-39.2037,-40.8237,-43.1302,-43.6738,NO,1.25
9.79349,-39.7699,-41.3899,-42.7343,-43.9585,NO,1.25
9.81988,-40.766,-42.386,-42.8805,-44.0391,NO,1.25
9.84623,-42.1003,-43.7203,-43.3131,-43.9468,NO,1.25
9.8725,-43.0223,-44.6423,-43.7165,-43.7508,NO,1.25
9.89885,-43.2459,-44.8659,-43.8815,-43.5473,NO,1.25
9.92513,-42.8106,-44.4306,-43.7647,-43.4302,NO,1.25
9.95134,-41.7706,-43.3906,-43.4708,-43.4475,NO,1.25
9.97798,-40.8704,-42.4904,-43.196,-43.574,NO,1.25
10.0045,-40.4813,-42.1013,-43.1306,-43.7319,NO,1.25
10.0308,-40.7266,-42.3466,-43.3614,-43.8458,NO,1.25
10.0574,-41.8425,-43.4625,-43.8142,-43.887,NO,1.25
10.084,-43.6138,-45.2338,-44.2815,-43.8745,NO,1.25
10.1102,-44.5995,-46.2195,-44.5385,-43.8482,NO,1.25
10.1367,-43.5117,-45.1317,-44.4814,-43.8407,NO,1.25
10.1631,-42.4121,-44.0321,-44.1802,-43.8628,NO,1.25
10.1895,-41.5989,-43.2189,-43.8108,-43.9031,NO,1.25
10.2156,-41.4323,-43.0523,-43.5361,-43.9365,NO,1.25
10.2419,-41.3425,-42.9625,-43.4325,-43.9371,NO,1.25
10.2679,-41.7388,-43.3588,-43.4857,-43.8918,NO,1.25
10.2945,-41.9814,-43.6014,-43.6281,-43.8075,NO,1.25
10.3207,-42.4524,-44.0724,-43.7787,-43.7082,NO,1.25
10.3471,-42.4161,-44.0361,-43.8728,-43.6225,NO,1.25
10.3736,-42.6164,-44.2364,-43.8779,-43.5688,NO,1.25
10.4,-42.2851,-43.9051,-43.7969,-43.547,NO,1.25
10.4261,-41.9576,-43.5776,-43.6607,-43.5422,NO,1.25
10.4526,-41.9008,-43.5208,-43.5125,-43.5358,NO,1.25
10.4792,-41.6109,-43.2309,-43.3919,-43.5157,NO,1.25
10.5055,-41.4713,-43.0913,-43.3228,-43.48,NO,1.25
10.5325,-41.4652,-43.0852,-43.3043,-43.4359,NO,1.25
10.5612,-42.0382,-43.6582,-43.3144,-43.3947,NO,1.25
10.5877,-41.6766,-43.2966,-43.3294,-43.3668,NO,1.25
10.6141,-41.7139,-43.3339,-43.3437,-43.3576,NO,1.25
10.6405,-41.5525,-43.1725,-43.3671,-43.3664,NO,1.25
10.6669,-41.763,-43.383,-43.4061,-43.3883,NO,1.25
