Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.486175,-74.9455,-60.5455,-60.3926,-60.4307,0,60.4307,0,0,MINE_TEST,1.25
0.512705,-75.0612,-60.6612,-60.5358,-60.5408,0,60.5408,0,0,MINE_TEST,1.25
0.538969,-74.8979,-60.4979,-60.6826,-60.6744,0,60.6744,0,0,MINE_TEST,1.25
0.565095,-75.0516,-60.6516,-60.845,-60.8183,0,60.8183,0,0,MINE_TEST,1.25
0.591312,-75.5145,-61.1145,-61.026,-60.9596,0,60.9596,0,0,MINE_TEST,1.25
0.617549,-75.6412,-61.2412,-61.2091,-61.0874,0,61.0874,0,0,MINE_TEST,1.25
0.643894,-75.8872,-61.4872,-61.3667,-61.1952,0,61.1952,0,0,MINE_TEST,1.25
0.670278,-76.0723,-61.6723,-61.4743,-61.282,0,61.282,0,0,MINE_TEST,1.25
0.69675,-76.0263,-61.6263,-61.5201,-61.3508,0,61.3508,0,0,MINE_TEST,1.25
0.723139,-76.0863,-61.6863,-61.5084,-61.4058,0,61.4058,0,0,MINE_TEST,1.25
0.74977,-75.8292,-61.4292,-61.4583,-61.4505,0,61.4505,0,0,MINE_TEST,1.25
0.77611,-75.6869,-61.2869,-61.398,-61.487,0,61.487,0,0,MINE_TEST,1.25
0.80299,-75.7784,-61.3784,-61.3582,-61.5179,0,61.5179,0,0,MINE_TEST,1.25
0.829517,-75.5472,-61.1472,-61.3658,-61.5476,0,61.5476,0,0,MINE_TEST,1.25
0.856326,-75.6164,-61.2164,-61.4352,-61.5821,0,61.5821,0,0,MINE_TEST,1.25
0.883106,-75.693,-61.293,-61.5555,-61.6267,0,61.6267,0,0,MINE_TEST,1.25
0.909425,-76.5015,-62.1015,-61.6898,-61.6834,0,61.6834,0,0,MINE_TEST,1.25
0.935843,-76.3897,-61.9897,-61.7981,-61.7504,0,61.7504,0,0,MINE_TEST,1.25
0.962402,-76.2889,-61.8889,-61.8674,-61.8224,0,61.8224,0,0,MINE_TEST,1.25
0.988754,-76.24,-61.84,-61.9174,-61.8931,0,61.8931,0,0,MINE_TEST,1.25
1.01494,-76.1256,-61.7256,-61.9768,-61.9568,0,61.9568,0,0,MINE_TEST,1.25
1.04166,-76.4901,-62.0901,-62.0545,-62.0091,0,62.0091,0,0,MINE_TEST,1.25
1.06802,-76.6675,-62.2675,-62.1316,-62.0479,0,62.0479,0,0,MINE_TEST,1.25
1.09455,-76.6835,-62.2835,-62.1777,-62.0732,0,62.0732,0,0,MINE_TEST,1.25
1.12074,-76.8346,-62.4346,-62.173,-62.0874,0,62.0874,0,0,MINE_TEST,1.25
1.14698,-76.5362,-62.1362,-62.1226,-62.0946,0,62.0946,0,0,MINE_TEST,1.25
1.17376,-76.3933,-61.9933,-62.0539,-62.0988,0,62.0988,0,0,MINE_TEST,1.25
1.20018,-76.203,-61.803,-62.0011,-62.1026,0,62.1026,0,0,MINE_TEST,1.25
1.22637,-76.2871,-61.8871,-61.9864,-62.1063,0,62.1063,0,0,MINE_TEST,1.25
1.25305,-76.3453,-61.9453,-62.0115,-62.1094,-61.5821,0.527264,0,0,MINE_TEST,1.25
1.27937,-76.5415,-62.1415,-62.0627,-62.1121,-61.6267,0.485411,0,0,MINE_TEST,1.25
1.31168,-76.4406,-62.0406,-62.1208,-62.1161,-61.6267,0.489439,0,0,MINE_TEST,1.25
1.338,-76.6583,-62.2583,-62.1683,-62.1232,-61.6834,0.439753,0,0,MINE_TEST,1.25
1.36417,-76.767,-62.367,-62.1936,-62.1336,-61.6834,0.450134,0,0,MINE_TEST,1.25
1.39062,-76.5571,-62.1571,-62.1953,-62.1454,-61.7504,0.395014,0,0,MINE_TEST,1.25
1.41708,-76.592,-62.192,-62.1825,-62.155,-61.7504,0.404598,0,0,MINE_TEST,1.25
1.44332,-76.5238,-62.1238,-62.1687,-62.1582,-61.8224,0.335804,0,0,MINE_TEST,1.25
1.46999,-76.5054,-62.1054,-62.1616,-62.152,-61.8224,0.329617,0,0,MINE_TEST,1.25
1.4966,-76.5473,-62.1473,-62.1572,-62.1359,-61.8931,0.242814,0,0,MINE_TEST,1.25
1.52324,-76.6596,-62.2596,-62.1435,-62.1122,-61.8931,0.21908,0,0,MINE_TEST,1.25
1.54962,-76.6387,-62.2387,-62.1107,-62.0846,-61.9568,0.127798,0,0,MINE_TEST,1.25
1.57644,-76.4712,-62.0712,-62.0627,-62.0574,-61.9568,0.100546,0,0,MINE_TEST,1.25
1.60292,-76.2045,-61.8045,-62.0152,-62.0342,-62.0091,0.0250399,0,0,MINE_TEST,1.25
1.62957,-76.3999,-61.9999,-61.9829,-62.018,-62.0091,0.00890138,0,0,MINE_TEST,1.25
1.65574,-76.3558,-61.9558,-61.9704,-62.0107,-62.0107,0,0,0,MINE_TEST,1.25
1.68196,-76.3492,-61.9492,-61.9739,-62.0127,-62.0107,0.0019626,0,0,MINE_TEST,1.25
1.70851,-76.3727,-61.9727,-61.9892,-62.0235,-62.0127,0.0107995,0,0,MINE_TEST,1.25
1.73487,-76.4118,-62.0118,-62.0147,-62.043,-62.0127,0.0302455,0,0,MINE_TEST,1.25
1.76142,-76.3659,-61.9659,-62.0503,-62.0715,-62.018,0.0534962,0,0,MINE_TEST,1.25
1.78765,-76.5345,-62.1345,-62.0948,-62.1096,-62.018,0.091533,0,0,MINE_TEST,1.25
