Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
3.29538,-11.1693,-12.7893,-12.7906,-12.8313,NO,1.25
3.32098,-11.2067,-12.8267,-12.8283,-12.8813,NO,1.25
3.34691,-11.2244,-12.8444,-12.8802,-12.9388,NO,1.25
3.37259,-11.228,-12.848,-12.9501,-13.0047,NO,1.25
3.39823,-11.3785,-12.9985,-13.0392,-13.0795,NO,1.25
3.42396,-11.565,-13.185,-13.143,-13.1614,NO,1.25
3.45023,-11.6034,-13.2234,-13.2527,-13.2463,NO,1.25
3.47617,-11.7616,-13.3816,-13.3578,-13.3288,NO,1.25
3.50212,-11.8926,-13.5126,-13.4494,-13.4046,NO,1.25
3.52793,-12.0048,-13.6248,-13.5235,-13.4719,NO,1.25
3.55372,-11.9646,-13.5846,-13.5828,-13.5306,NO,1.25
3.58004,-11.8753,-13.4953,-13.6317,-13.5812,NO,1.25
3.60632,-12.1274,-13.7474,-13.6681,-13.6236,NO,1.25
3.6325,-12.2842,-13.9042,-13.6828,-13.6573,NO,1.25
3.6584,-12.0928,-13.7128,-13.6725,-13.6821,NO,1.25
3.68416,-11.9403,-13.5603,-13.6495,-13.6984,NO,1.25
3.71017,-11.9134,-13.5334,-13.6359,-13.7067,NO,1.25
3.73609,-11.9441,-13.5641,-13.647,-13.7082,NO,1.25
3.76186,-12.0101,-13.6301,-13.6798,-13.7045,NO,1.25
3.78781,-12.1509,-13.7709,-13.7162,-13.6977,NO,1.25
3.81362,-12.3962,-14.0162,-13.7365,-13.6902,NO,1.25
3.83963,-11.9356,-13.5556,-13.7322,-13.684,NO,1.25
3.8654,-12.2834,-13.9034,-13.7076,-13.6806,NO,1.25
3.89138,-11.7768,-13.3968,-13.6716,-13.6786,NO,1.25
3.91726,-12.3363,-13.9563,-13.6313,-13.6736,NO,1.25
3.94339,-11.9034,-13.5234,-13.5944,-13.6591,NO,1.25
3.96935,-11.5656,-13.1856,-13.5694,-13.6301,NO,1.25
3.99525,-12.2165,-13.8365,-13.5584,-13.5853,NO,1.25
4.02093,-11.9516,-13.5716,-13.5528,-13.5274,NO,1.25
4.04708,-11.7801,-13.4001,-13.5374,-13.4609,NO,1.25
4.07316,-12.0318,-13.6518,-13.4945,-13.3893,NO,1.25
4.09935,-12.106,-13.726,-13.4089,-13.3129,NO,1.25
4.12527,-11.6088,-13.2288,-13.2781,-13.2296,NO,1.25
4.15121,-11.56,-13.18,-13.1194,-13.1361,NO,1.25
4.17702,-11.2211,-12.8411,-12.9634,-13.0304,NO,1.25
4.20316,-11.002,-12.622,-12.8363,-12.9127,NO,1.25
4.22928,-11.0555,-12.6755,-12.7449,-12.7865,NO,1.25
4.25509,-11.1693,-12.7893,-12.674,-12.658,NO,1.25
4.28098,-11.0415,-12.6615,-12.5983,-12.5352,NO,1.25
4.31237,-10.9161,-12.5361,-12.4986,-12.4245,NO,1.25
4.33835,-10.9123,-12.5323,-12.372,-12.3294,NO,1.25
4.3642,-10.6581,-12.2781,-12.2345,-12.251,NO,1.25
4.39018,-10.0305,-11.6505,-12.1137,-12.188,NO,1.25
4.41625,-10.6294,-12.2494,-12.0347,-12.1393,NO,1.25
4.44241,-10.0384,-11.6584,-12.0088,-12.1044,NO,1.25
4.46826,-10.4498,-12.0698,-12.0303,-12.0848,NO,1.25
4.4943,-10.269,-11.889,-12.0789,-12.0835,NO,1.25
4.52017,-10.8576,-12.4776,-12.1276,-12.1026,NO,1.25
4.54554,-10.5887,-12.2087,-12.1589,-12.1407,NO,1.25
4.57119,-10.4659,-12.0859,-12.1773,-12.1913,NO,1.25
4.59689,-10.4661,-12.0861,-12.2034,-12.2447,NO,1.25
4.62268,-10.5425,-12.1625,-12.2547,-12.2916,NO,1.25
4.64843,-10.6818,-12.3018,-12.332,-12.3265,NO,1.25
4.67463,-10.8369,-12.4569,-12.4191,-12.3487,NO,1.25
4.70064,-10.9586,-12.5786,-12.4915,-12.3601,NO,1.25
4.72623,-11.0497,-12.6697,-12.5243,-12.3645,NO,1.25
4.7523,-11.0388,-12.6588,-12.5016,-12.3659,NO,1.25
4.77835,-10.9647,-12.5847,-12.4257,-12.368,NO,1.25
4.80452,-10.7536,-12.3736,-12.3248,-12.3734,NO,1.25
4.83051,-10.3621,-11.9821,-12.2461,-12.3834,NO,1.25
4.85682,-10.0153,-11.6353,-12.229,-12.3985,NO,1.25
4.88276,-10.8978,-12.5178,-12.2779,-12.4197,NO,1.25
4.9086,-10.836,-12.456,-12.3644,-12.4479,NO,1.25
4.93436,-10.8057,-12.4257,-12.456,-12.4844,NO,1.25
4.96023,-10.963,-12.583,-12.538,-12.5294,NO,1.25
4.98634,-10.9837,-12.6037,-12.6128,-12.5821,NO,1.25
5.01296,-11.0089,-12.6289,-12.6865,-12.6404,NO,1.25
5.03927,-11.1371,-12.7571,-12.758,-12.7003,NO,1.25
5.06555,-11.2923,-12.9123,-12.8174,-12.7553,NO,1.25
5.09196,-11.3438,-12.9638,-12.8519,-12.797,NO,1.25
5.11859,-11.3019,-12.9219,-12.8544,-12.8177,NO,1.25
5.14495,-11.2398,-12.8598,-12.8283,-12.8129,NO,1.25
5.1711,-11.1769,-12.7969,-12.7855,-12.7827,NO,1.25
5.19735,-11.0768,-12.6968,-12.7401,-12.7309,NO,1.25
5.22339,-11.0145,-12.6345,-12.701,-12.663,NO,1.25
5.24953,-11.0215,-12.6415,-12.6648,-12.5858,NO,1.25
5.27508,-11.106,-12.726,-12.6147,-12.5078,NO,1.25
5.30152,-11.0998,-12.7198,-12.5309,-12.4392,NO,1.25
5.32768,-10.9304,-12.5504,-12.4101,-12.3899,NO,1.25
5.3558,-10.6217,-12.2417,-12.2782,-12.3667,NO,1.25
5.38191,-10.257,-11.877,-12.1822,-12.3717,NO,1.25
5.40806,-10.003,-11.623,-12.1617,-12.4022,NO,1.25
5.43394,-10.8248,-12.4448,-12.2256,-12.4529,NO,1.25
5.45988,-10.6586,-12.2786,-12.3562,-12.5182,NO,1.25
5.48624,-10.7432,-12.3632,-12.5297,-12.5941,NO,1.25
5.51226,-11.049,-12.669,-12.7245,-12.6781,NO,1.25
5.53811,-11.4278,-13.0478,-12.9135,-12.7678,NO,1.25
5.56437,-11.6629,-13.2829,-13.0638,-12.859,NO,1.25
5.59058,-11.7268,-13.3468,-13.1498,-12.9442,NO,1.25
5.61697,-11.6883,-13.3083,-13.1672,-13.0143,NO,1.25
5.64319,-11.5409,-13.1609,-13.1345,-13.0617,NO,1.25
5.66912,-11.3765,-12.9965,-13.0818,-13.0829,NO,1.25
5.69552,-11.3255,-12.9455,-13.0344,-13.0795,NO,1.25
5.72171,-11.3519,-12.9719,-13.0023,-13.0569,NO,1.25
5.74782,-11.3853,-13.0053,-12.9801,-13.022,NO,1.25
5.77352,-11.4053,-13.0253,-12.9565,-12.9826,NO,1.25
5.79945,-11.3524,-12.9724,-12.9261,-12.9464,NO,1.25
5.82539,-11.2263,-12.8463,-12.8949,-12.9194,NO,1.25
5.85152,-11.1407,-12.7607,-12.8748,-12.9053,NO,1.25
5.8774,-11.1965,-12.8165,-12.8737,-12.9044,NO,1.25
5.90337,-11.3136,-12.9336,-12.8909,-12.915,NO,1.25
5.92959,-11.2936,-12.9136,-12.9211,-12.9349,NO,1.25
5.95533,-11.2784,-12.8984,-12.9601,-12.9627,NO,1.25
5.98157,-11.3721,-12.9921,-13.0053,-12.9987,NO,1.25
6.00785,-11.4744,-13.0944,-13.0537,-13.0438,NO,1.25
6.03391,-11.502,-13.122,-13.1026,-13.0983,NO,1.25
6.05956,-11.4952,-13.1152,-13.1526,-13.1604,NO,1.25
6.08566,-11.5661,-13.1861,-13.2069,-13.226,NO,1.25
6.11154,-11.6304,-13.2504,-13.2689,-13.2915,NO,1.25
6.13791,-11.6961,-13.3161,-13.3383,-13.3546,NO,1.25
6.16405,-11.8027,-13.4227,-13.4122,-13.415,NO,1.25
6.18991,-11.8893,-13.5093,-13.4867,-13.4729,NO,1.25
6.21598,-11.9355,-13.5555,-13.5571,-13.5292,NO,1.25
6.24204,-11.9823,-13.6023,-13.616,-13.5847,NO,1.25
6.2678,-12.1102,-13.7302,-13.6546,-13.6387,NO,1.25
6.29348,-12.3943,-14.0143,-13.6708,-13.6882,NO,1.25
6.31913,-11.7012,-13.3212,-13.6753,-13.7278,NO,1.25
6.34495,-11.9978,-13.6178,-13.6835,-13.7519,NO,1.25
6.37667,-12.1737,-13.7937,-13.7004,-13.7549,NO,1.25
6.4027,-12.1973,-13.8173,-13.7178,-13.7324,NO,1.25
6.42856,-12.0917,-13.7117,-13.7238,-13.6804,NO,1.25
6.45427,-12.0056,-13.6256,-13.7058,-13.5976,NO,1.25
6.48052,-12.2012,-13.8212,-13.6458,-13.4854,NO,1.25
6.50709,-12.419,-14.039,-13.5258,-13.3492,NO,1.25
6.5336,-11.5739,-13.1939,-13.3442,-13.1966,NO,1.25
6.55988,-11.4635,-13.0835,-13.12,-13.0352,NO,1.25
6.5857,-11.2994,-12.9194,-12.8778,-12.8713,NO,1.25
6.61137,-11.0284,-12.6484,-12.6357,-12.7098,NO,1.25
6.63746,-10.7645,-12.3845,-12.4092,-12.5557,NO,1.25
6.66308,-10.4562,-12.0762,-12.2195,-12.4152,NO,1.25
6.68899,-10.1754,-11.7954,-12.0905,-12.2946,NO,1.25
6.71488,-10.271,-11.891,-12.0342,-12.1982,NO,1.25
6.74055,-10.344,-11.964,-12.0409,-12.1269,NO,1.25
6.76665,-10.4573,-12.0773,-12.0814,-12.0778,NO,1.25
6.79271,-10.6485,-12.2685,-12.1215,-12.0459,NO,1.25
6.81852,-10.6701,-12.2901,-12.1389,-12.0267,NO,1.25
6.84496,-10.5026,-12.1226,-12.1324,-12.0173,NO,1.25
6.87124,-10.4383,-12.0583,-12.1155,-12.0157,NO,1.25
6.89743,-10.2164,-11.8364,-12.097,-12.0188,NO,1.25
6.92373,-10.8377,-12.4577,-12.0687,-12.0222,NO,1.25
6.94948,-10.4966,-12.1166,-12.0181,-12.0223,NO,1.25
6.97578,-10.2791,-11.8991,-11.9506,-12.0177,NO,1.25
7.00181,-10.1352,-11.7552,-11.8947,-12.0095,NO,1.25
7.02786,-10.0491,-11.6691,-11.8821,-11.9997,NO,1.25
7.05367,-9.98108,-11.6011,-11.9204,-11.9893,NO,1.25
7.07987,-10.7259,-12.3459,-11.9851,-11.9778,NO,1.25
7.10586,-10.5371,-12.1571,-12.0393,-11.9643,NO,1.25
7.13174,-10.4681,-12.0881,-12.0606,-11.9495,NO,1.25
7.15814,-10.4485,-12.0685,-12.0496,-11.9367,NO,1.25
7.18421,-10.4005,-12.0205,-12.0187,-11.9298,NO,1.25
7.21044,-10.3573,-11.9773,-11.9784,-11.9304,NO,1.25
7.2365,-10.338,-11.958,-11.9339,-11.9365,NO,1.25
7.26245,-10.2884,-11.9084,-11.8905,-11.9452,NO,1.25
7.289,-10.1805,-11.8005,-11.8595,-11.9553,NO,1.25
7.31496,-10.1296,-11.7496,-11.8595,-11.9695,NO,1.25
7.34107,-10.1303,-11.7503,-11.9064,-11.9936,NO,1.25
7.36738,-10.0517,-11.6717,-11.9999,-12.0332,NO,1.25
7.39827,-10.8372,-12.4572,-12.1172,-12.0918,NO,1.25
7.4245,-10.7091,-12.3291,-12.2282,-12.17,NO,1.25
7.45089,-10.7015,-12.3215,-12.3182,-12.2672,NO,1.25
7.47677,-10.7204,-12.3404,-12.3956,-12.3816,NO,1.25
7.50283,-10.802,-12.422,-12.4803,-12.51,NO,1.25
7.52877,-10.8741,-12.4941,-12.5876,-12.6474,NO,1.25
7.5549,-11.0416,-12.6616,-12.7211,-12.7878,NO,1.25
7.58089,-11.2635,-12.8835,-12.8738,-12.9259,NO,1.25
7.6066,-11.4356,-13.0556,-13.0346,-13.0578,NO,1.25
7.63245,-11.6041,-13.2241,-13.1934,-13.181,NO,1.25
7.65886,-11.7301,-13.3501,-13.3425,-13.295,NO,1.25
7.68499,-11.8544,-13.4744,-13.4728,-13.3998,NO,1.25
7.71106,-12.0669,-13.6869,-13.5738,-13.4945,NO,1.25
7.73727,-12.3694,-13.9894,-13.6397,-13.576,NO,1.25
7.76327,-11.7475,-13.3675,-13.6763,-13.6404,NO,1.25
7.78956,-12.0647,-13.6847,-13.6945,-13.6853,NO,1.25
7.81536,-12.4123,-14.0323,-13.6994,-13.7122,NO,1.25
7.84113,-11.7983,-13.4183,-13.6915,-13.7248,NO,1.25
7.86696,-12.2967,-13.9167,-13.6747,-13.7253,NO,1.25
7.89294,-11.9702,-13.5902,-13.6583,-13.7123,NO,1.25
7.91903,-11.6304,-13.2504,-13.6442,-13.6819,NO,1.25
7.94499,-12.4201,-14.0401,-13.6202,-13.6311,NO,1.25
7.97118,-12.3046,-13.9246,-13.5721,-13.5597,NO,1.25
7.99707,-11.5142,-13.1342,-13.504,-13.4699,NO,1.25
8.02317,-11.7467,-13.3667,-13.4327,-13.3635,NO,1.25
8.04907,-11.5598,-13.1798,-13.3571,-13.2417,NO,1.25
8.07498,-12.2605,-13.8805,-13.2461,-13.1064,NO,1.25
8.10116,-11.6137,-13.2337,-13.0701,-12.9614,NO,1.25
8.12719,-11.3174,-12.9374,-12.838,-12.812,NO,1.25
8.15352,-10.5921,-12.2121,-12.599,-12.6646,NO,1.25
8.17939,-10.5421,-12.1621,-12.4044,-12.5249,NO,1.25
8.20492,-10.5784,-12.1984,-12.2715,-12.3978,NO,1.25
8.23081,-10.5626,-12.1826,-12.1816,-12.2863,NO,1.25
8.25644,-10.7889,-12.4089,-12.1094,-12.1911,NO,1.25
8.28233,-10.2281,-11.8481,-12.0505,-12.1132,NO,1.25
8.30802,-10.0604,-11.6804,-12.0196,-12.0551,NO,1.25
8.33403,-10.4432,-12.0632,-12.0252,-12.02,NO,1.25
8.36021,-10.4956,-12.1156,-12.0544,-12.0088,NO,1.25
8.38616,-10.5501,-12.1701,-12.0825,-12.0177,NO,1.25
8.41282,-10.529,-12.149,-12.0933,-12.039,NO,1.25
8.44078,-10.4809,-12.1009,-12.087,-12.0653,NO,1.25
8.4672,-10.4069,-12.0269,-12.0757,-12.0911,NO,1.25
8.49322,-10.3966,-12.0166,-12.0737,-12.1141,NO,1.25
8.51887,-10.4347,-12.0547,-12.0906,-12.1324,NO,1.25
8.54467,-10.431,-12.051,-12.1279,-12.1453,NO,1.25
8.57046,-10.5269,-12.1469,-12.1767,-12.1529,NO,1.25
8.5962,-10.7058,-12.3258,-12.2188,-12.157,NO,1.25
8.62209,-10.7463,-12.3663,-12.2348,-12.1596,NO,1.25
8.64805,-10.7314,-12.3514,-12.2163,-12.1613,NO,1.25
8.67399,-10.5617,-12.1817,-12.1723,-12.1604,NO,1.25
8.70005,-10.225,-11.845,-12.1233,-12.1548,NO,1.25
8.7261,-10.749,-12.369,-12.0893,-12.1426,NO,1.25
8.75211,-10.1012,-11.7212,-12.0809,-12.1229,NO,1.25
8.77849,-10.4219,-12.0419,-12.0939,-12.097,NO,1.25
8.80464,-10.8035,-12.4235,-12.1109,-12.0679,NO,1.25
8.83089,-10.3115,-11.9315,-12.1109,-12.0408,NO,1.25
8.85688,-10.8145,-12.4345,-12.0844,-12.021,NO,1.25
8.8825,-10.3721,-11.9921,-12.042,-12.0125,NO,1.25
8.90854,-9.9702,-11.5902,-12.0057,-12.0175,NO,1.25
8.93472,-10.5714,-12.1914,-11.9923,-12.036,NO,1.25
8.96112,-10.3649,-11.9849,-12.0061,-12.0681,NO,1.25
8.98737,-10.3008,-11.9208,-12.0469,-12.1149,NO,1.25
9.01302,-10.3809,-12.0009,-12.1163,-12.1797,NO,1.25
9.03906,-10.572,-12.192,-12.2144,-12.266,NO,1.25
9.06507,-10.7241,-12.3441,-12.3352,-12.3749,NO,1.25
9.09095,-10.8287,-12.4487,-12.4706,-12.5038,NO,1.25
9.11715,-10.9718,-12.5918,-12.6153,-12.6469,NO,1.25
9.14269,-11.1429,-12.7629,-12.7679,-12.798,NO,1.25
9.16849,-11.2938,-12.9138,-12.9299,-12.9519,NO,1.25
9.19457,-11.4405,-13.0605,-13.1014,-13.1045,NO,1.25
9.22066,-11.6207,-13.2407,-13.2759,-13.2509,NO,1.25
9.24653,-11.8472,-13.4672,-13.4347,-13.3846,NO,1.25
9.27231,-12.1641,-13.7841,-13.5519,-13.4964,NO,1.25
9.29839,-12.4347,-14.0547,-13.6131,-13.5764,NO,1.25
9.32432,-11.7164,-13.3364,-13.6305,-13.6166,NO,1.25
9.35048,-11.8801,-13.5001,-13.6312,-13.6129,NO,1.25
9.37641,-12.0522,-13.6722,-13.6281,-13.5661,NO,1.25
9.40195,-12.1603,-13.7803,-13.6044,-13.4798,NO,1.25
9.42777,-12.1302,-13.7502,-13.5286,-13.3594,NO,1.25
9.45848,-11.9538,-13.5738,-13.3773,-13.2109,NO,1.25
9.48451,-11.6699,-13.2899,-13.1508,-13.0418,NO,1.25
9.51067,-11.3059,-12.9259,-12.8742,-12.8613,NO,1.25
9.53664,-10.9207,-12.5407,-12.5916,-12.6798,NO,1.25
9.56257,-10.4458,-12.0658,-12.3514,-12.507,NO,1.25
9.58843,-10.0632,-11.6832,-12.183,-12.3512,NO,1.25
9.6142,-10.71,-12.33,-12.0815,-12.2198,NO,1.25
9.64013,-10.454,-12.074,-12.0194,-12.1189,NO,1.25
9.66622,-10.301,-11.921,-11.9753,-12.0534,NO,1.25
9.69216,-10.2193,-11.8393,-11.9499,-12.0242,NO,1.25
9.71849,-10.2134,-11.8334,-11.9572,-12.0286,NO,1.25
9.74467,-10.2954,-11.9154,-12.0065,-12.0599,NO,1.25
9.7708,-10.4046,-12.0246,-12.094,-12.1085,NO,1.25
9.79702,-10.5641,-12.1841,-12.2023,-12.1627,NO,1.25
9.82356,-10.7753,-12.3953,-12.305,-12.2111,NO,1.25
9.84969,-10.9358,-12.5558,-12.3763,-12.2458,NO,1.25
9.87572,-10.9189,-12.5389,-12.4009,-12.2639,NO,1.25
9.90223,-10.8309,-12.4509,-12.3822,-12.2672,NO,1.25
9.928,-10.6582,-12.2782,-12.3376,-12.2584,NO,1.25
9.9539,-10.5891,-12.2091,-12.2849,-12.2396,NO,1.25
9.97987,-10.6365,-12.2565,-12.2295,-12.2126,NO,1.25
10.0063,-10.6535,-12.2735,-12.1663,-12.1803,NO,1.25
10.0324,-10.5467,-12.1667,-12.0932,-12.1473,NO,1.25
10.0588,-10.3599,-11.9799,-12.0252,-12.1194,NO,1.25
10.0848,-10.1566,-11.7766,-11.9901,-12.1025,NO,1.25
10.1112,-9.98362,-11.6036,-12.0076,-12.1016,NO,1.25
10.1378,-10.6708,-12.2908,-12.0716,-12.1196,NO,1.25
10.1638,-10.6267,-12.2467,-12.1569,-12.1569,NO,1.25
10.19,-10.5935,-12.2135,-12.2412,-12.2123,NO,1.25
10.2161,-10.6664,-12.2864,-12.3191,-12.2837,NO,1.25
10.2423,-10.7739,-12.3939,-12.3959,-12.3695,NO,1.25
10.2683,-10.8671,-12.4871,-12.4779,-12.4678,NO,1.25
10.2944,-10.9177,-12.5377,-12.5699,-12.5759,NO,1.25
10.321,-10.9569,-12.5769,-12.6745,-12.6901,NO,1.25
10.3472,-11.1944,-12.8144,-12.7904,-12.8067,NO,1.25
10.3729,-11.3131,-12.9331,-12.9119,-12.924,NO,1.25
10.3991,-11.4158,-13.0358,-13.0325,-13.0429,NO,1.25
10.4252,-11.5688,-13.1888,-13.1486,-13.1644,NO,1.25
10.4515,-11.6274,-13.2474,-13.2615,-13.2866,NO,1.25
10.4777,-11.712,-13.332,-13.374,-13.4037,NO,1.25
10.5061,-11.8688,-13.4888,-13.4856,-13.5071,NO,1.25
10.5321,-12.0368,-13.6568,-13.5911,-13.5885,NO,1.25
10.5581,-12.1037,-13.7237,-13.6836,-13.6433,NO,1.25
10.5843,-12.1769,-13.7969,-13.7575,-13.6722,NO,1.25
10.6101,-12.2132,-13.8332,-13.8075,-13.6802,NO,1.25
10.6362,-12.2637,-13.8837,-13.824,-13.6737,NO,1.25
