Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
2.62223,1.62072,0.000724214,0.0201249,0.0227418,NO,1.25
2.64635,1.63577,0.0157745,0.0194328,0.022507,NO,1.25
2.671,1.65531,0.035314,0.0197259,0.0223016,NO,1.25
2.69568,1.61782,-0.00217861,0.0206807,0.0222646,NO,1.25
2.72003,1.66495,0.044955,0.0219575,0.0224627,NO,1.25
2.74437,1.62789,0.0078929,0.0233879,0.0228594,NO,1.25
2.76872,1.64416,0.024163,0.0247299,0.0233743,NO,1.25
2.79301,1.65368,0.0336836,0.0255537,0.023961,NO,1.25
2.81758,1.65994,0.03994,0.0256764,0.0246187,NO,1.25
2.84165,1.62554,0.00553863,0.0255867,0.0253265,NO,1.25
2.8659,1.64352,0.0235169,0.0259853,0.0259906,NO,1.25
2.89005,1.64994,0.0299355,0.0268166,0.0264809,NO,1.25
2.91459,1.65477,0.034768,0.0272141,0.0267256,NO,1.25
2.93848,1.65724,0.037235,0.026618,0.0267557,NO,1.25
2.96259,1.63432,0.014318,0.025568,0.0266575,NO,1.25
2.98662,1.63536,0.0153585,0.0251914,0.0264928,NO,1.25
3.01092,1.6473,0.0273003,0.0259455,0.026275,NO,1.25
3.03536,1.64961,0.0296127,0.0270949,0.0260045,NO,1.25
3.05926,1.65412,0.034115,0.0274275,0.0257002,NO,1.25
3.08351,1.65963,0.0396346,0.0264689,0.0253929,NO,1.25
3.10763,1.62968,0.00968007,0.0249248,0.025107,NO,1.25
3.1318,1.63823,0.018234,0.0239204,0.0248596,NO,1.25
3.15598,1.64374,0.0237414,0.0238388,0.0246606,NO,1.25
3.18026,1.64897,0.0289687,0.0240577,0.0244988,NO,1.25
3.20436,1.65301,0.03301,0.0238651,0.0243324,NO,1.25
3.22848,1.63871,0.0187064,0.0233687,0.0241123,NO,1.25
3.25265,1.63107,0.0110661,0.0232734,0.0238381,NO,1.25
3.27666,1.6447,0.0247011,0.023858,0.023584,NO,1.25
3.30097,1.65146,0.0314562,0.0245004,0.0234383,NO,1.25
3.32529,1.65366,0.0336648,0.0244225,0.0234047,NO,1.25
3.34962,1.64116,0.0211591,0.0236655,0.0233837,NO,1.25
3.37362,1.63051,0.0105083,0.0229861,0.0232696,NO,1.25
3.39797,1.64255,0.0225519,0.0228277,0.0230455,NO,1.25
3.42238,1.65003,0.0300315,0.022817,0.0227623,NO,1.25
3.44651,1.65491,0.0349084,0.0224453,0.0224498,NO,1.25
3.47051,1.62494,0.00494266,0.0218702,0.0220917,NO,1.25
3.49475,1.63891,0.0189054,0.0216053,0.0216894,NO,1.25
3.51874,1.64466,0.0246591,0.0216551,0.0213038,NO,1.25
3.54238,1.65336,0.0333627,0.0215057,0.0210108,NO,1.25
3.56667,1.63653,0.0165258,0.0209162,0.02083,NO,1.25
3.59098,1.63287,0.0128672,0.0202449,0.0207142,NO,1.25
3.61536,1.63899,0.0189945,0.0198802,0.0206007,NO,1.25
3.64528,1.64712,0.0271161,0.0198137,0.0204672,NO,1.25
3.66949,1.64045,0.0204545,0.0199077,0.0203412,NO,1.25
3.69362,1.62991,0.00990751,0.0201916,0.0202566,NO,1.25
3.71821,1.64318,0.0231818,0.0206377,0.0202108,NO,1.25
3.74266,1.6446,0.0246043,0.0209137,0.0201766,NO,1.25
3.76705,1.65361,0.03361,0.0207553,0.0201468,NO,1.25
3.79106,1.62069,0.000694143,0.0203278,0.0201279,NO,1.25
3.81524,1.64182,0.0218217,0.0199456,0.0200949,NO,1.25
3.83983,1.65387,0.0338651,0.0196717,0.0199948,NO,1.25
3.8638,1.63131,0.0113115,0.019485,0.0198061,NO,1.25
3.88818,1.63291,0.0129058,0.0194865,0.0195575,NO,1.25
3.91251,1.64046,0.0204588,0.0196287,0.0192762,NO,1.25
3.93699,1.65162,0.0316189,0.0195748,0.0189663,NO,1.25
3.96118,1.63815,0.01815,0.0191408,0.0186519,NO,1.25
3.98562,1.62643,0.00642907,0.0185577,0.0183968,NO,1.25
4.00986,1.64083,0.0208334,0.0180904,0.0182507,NO,1.25
4.03401,1.65107,0.0310692,0.0177701,0.0182111,NO,1.25
4.05812,1.62588,0.00588211,0.0176355,0.0182531,NO,1.25
4.08243,1.63168,0.0116754,0.0177911,0.0183585,NO,1.25
4.10701,1.64226,0.0222571,0.0181149,0.0185068,NO,1.25
4.13112,1.6545,0.0345019,0.0183347,0.018682,NO,1.25
4.156,1.62281,0.00281351,0.0185453,0.0188981,NO,1.25
4.18066,1.63182,0.0118187,0.0191082,0.0191809,NO,1.25
4.20525,1.64616,0.026161,0.0199959,0.0195249,NO,1.25
4.22949,1.65567,0.0356717,0.0207331,0.0199018,NO,1.25
4.25374,1.626,0.00599717,0.0210308,0.0202924,NO,1.25
4.27782,1.64161,0.0216057,0.0210157,0.0206744,NO,1.25
4.30186,1.64786,0.0278588,0.0208892,0.0210012,NO,1.25
4.32613,1.64358,0.0235829,0.0207884,0.021237,NO,1.25
4.3504,1.62754,0.00753662,0.0208854,0.0213941,NO,1.25
4.37436,1.64294,0.0229367,0.0212277,0.0215007,NO,1.25
4.39874,1.6544,0.0344043,0.0216172,0.0215569,NO,1.25
4.42278,1.63602,0.0160249,0.0218896,0.0215635,NO,1.25
4.44696,1.63319,0.0131915,0.0220642,0.0215616,NO,1.25
4.47125,1.64754,0.0275418,0.0220615,0.0215938,NO,1.25
4.49569,1.65696,0.0369604,0.0217217,0.0216505,NO,1.25
4.52037,1.62698,0.006982,0.0212156,0.0216907,NO,1.25
4.54445,1.63547,0.01547,0.0209996,0.0216871,NO,1.25
4.56862,1.64453,0.024528,0.0212085,0.0216204,NO,1.25
4.59319,1.64963,0.0296281,0.0214992,0.0214699,NO,1.25
4.61758,1.64127,0.0212671,0.0216153,0.0212504,NO,1.25
4.64158,1.62932,0.00932215,0.0216281,0.0210287,NO,1.25
4.67162,1.64552,0.025521,0.021561,0.020872,NO,1.25
4.69619,1.65891,0.0389135,0.0212393,0.0207995,NO,1.25
4.72031,1.62542,0.00541755,0.0207029,0.0207921,NO,1.25
4.74436,1.63684,0.0168431,0.02027,0.0208147,NO,1.25
4.76863,1.64198,0.0219837,0.0200746,0.0208176,NO,1.25
4.79302,1.65335,0.033349,0.019981,0.0207606,NO,1.25
4.81737,1.62759,0.00759328,0.0200483,0.0206595,NO,1.25
4.84148,1.63432,0.0143214,0.0205395,0.0205829,NO,1.25
4.86563,1.64421,0.0242136,0.0213395,0.0205876,NO,1.25
4.88993,1.65303,0.0330254,0.0218642,0.0206859,NO,1.25
4.91482,1.6433,0.0232958,0.0217577,0.020875,NO,1.25
4.93865,1.6293,0.00930326,0.0212865,0.0211514,NO,1.25
4.96316,1.64185,0.02185,0.0209101,0.0214847,NO,1.25
4.98763,1.65155,0.0315538,0.020819,0.021822,NO,1.25
5.01208,1.63365,0.013654,0.0210892,0.0221407,NO,1.25
5.0365,1.63329,0.0132893,0.0218038,0.0224669,NO,1.25
5.06106,1.6466,0.026597,0.0227979,0.0228251,NO,1.25
5.08557,1.65485,0.0348476,0.0236236,0.023198,NO,1.25
5.1099,1.64121,0.0212106,0.0240586,0.0235479,NO,1.25
5.13421,1.6331,0.0130954,0.024286,0.0238585,NO,1.25
5.15841,1.64994,0.0299441,0.0244547,0.0241299,NO,1.25
5.18269,1.65686,0.0368611,0.0245016,0.0243455,NO,1.25
5.20714,1.63229,0.0122932,0.0244979,0.0244627,NO,1.25
5.23157,1.64257,0.0225691,0.0247022,0.0244524,NO,1.25
5.25576,1.64473,0.0247311,0.0250399,0.0243352,NO,1.25
5.27994,1.6524,0.0323954,0.024959,0.0241747,NO,1.25
5.30438,1.65539,0.0353893,0.0241458,0.0240291,NO,1.25
5.32856,1.62883,0.00883116,0.0231048,0.0239157,NO,1.25
5.35269,1.63489,0.0148884,0.0226425,0.0238206,NO,1.25
5.37696,1.6455,0.0254953,0.0228678,0.0237283,NO,1.25
5.40119,1.65564,0.0356375,0.0231835,0.0236235,NO,1.25
5.42551,1.6426,0.0225956,0.0232209,0.0234719,NO,1.25
5.44978,1.6303,0.0102954,0.0232985,0.0232387,NO,1.25
5.47415,1.64263,0.0226291,0.023696,0.0229466,NO,1.25
5.49881,1.65156,0.0315624,0.0240316,0.0226918,NO,1.25
5.52344,1.65984,0.0398373,0.023776,0.022572,NO,1.25
5.54858,1.62331,0.00331428,0.0230469,0.0225881,NO,1.25
5.57297,1.64079,0.020794,0.0223815,0.0226348,NO,1.25
5.59722,1.64843,0.02843,0.0219158,0.0225956,NO,1.25
5.6215,1.64898,0.0289799,0.0214186,0.0224476,NO,1.25
5.64614,1.63334,0.0133391,0.0209767,0.0222643,NO,1.25
5.67057,1.63434,0.0143445,0.0211159,0.0221311,NO,1.25
5.70041,1.64044,0.0204374,0.0220636,0.0220833,NO,1.25
5.72455,1.64688,0.0268831,0.0232801,0.0221312,NO,1.25
5.74863,1.65655,0.0365454,0.023923,0.0222993,NO,1.25
5.773,1.63088,0.0108842,0.0236015,0.0226019,NO,1.25
5.79727,1.65627,0.0362724,0.0226819,0.0229969,NO,1.25
5.82162,1.63323,0.0132258,0.0219851,0.0234078,NO,1.25
5.84606,1.63331,0.0133091,0.022201,0.0237873,NO,1.25
5.87047,1.64353,0.023534,0.0233067,0.0241157,NO,1.25
5.89512,1.65071,0.0307105,0.0245657,0.0243473,NO,1.25
5.91957,1.65474,0.0347355,0.0252535,0.0244151,NO,1.25
5.94357,1.63919,0.0191926,0.0253551,0.024313,NO,1.25
5.9681,1.63551,0.0155103,0.0253014,0.0241451,NO,1.25
5.99278,1.65062,0.030618,0.0252193,0.0240625,NO,1.25
6.01703,1.66155,0.0415529,0.0248876,0.0241445,NO,1.25
6.04184,1.62851,0.00851098,0.024308,0.0243309,NO,1.25
6.06577,1.64012,0.0201168,0.0237867,0.0244748,NO,1.25
6.08996,1.64762,0.0276224,0.0234055,0.0244748,NO,1.25
6.11434,1.65584,0.035836,0.0229954,0.0243711,NO,1.25
6.13838,1.62938,0.00938223,0.0227512,0.0243121,NO,1.25
6.16265,1.63843,0.0184312,0.0232622,0.0244288,NO,1.25
6.18692,1.64283,0.022833,0.0247264,0.0247359,NO,1.25
6.21115,1.65017,0.0301745,0.0264108,0.0251406,NO,1.25
6.23552,1.65345,0.0334482,0.0271848,0.0255188,NO,1.25
6.2599,1.66164,0.041641,0.0266097,0.0257722,NO,1.25
6.28395,1.62743,0.00743446,0.0254396,0.0258483,NO,1.25
6.30828,1.64145,0.0214514,0.0249077,0.0257519,NO,1.25
6.3324,1.64333,0.0233327,0.0255281,0.0255454,NO,1.25
6.35703,1.65074,0.0307404,0.0266501,0.0253049,NO,1.25
6.38118,1.65242,0.032421,0.0271122,0.0250645,NO,1.25
6.4054,1.65142,0.0314202,0.0262195,0.0248203,NO,1.25
6.42971,1.64818,0.0281834,0.0242718,0.0245869,NO,1.25
6.45392,1.63065,0.0106473,0.0223204,0.0244254,NO,1.25
6.47846,1.63804,0.0180402,0.0213798,0.0243901,NO,1.25
6.50247,1.6409,0.0209003,0.0217692,0.0244515,NO,1.25
6.52676,1.64426,0.0242641,0.0230891,0.0244885,NO,1.25
6.5513,1.64402,0.0240199,0.0246313,0.0243746,NO,1.25
6.57579,1.64753,0.0275299,0.0257263,0.0240677,NO,1.25
6.60171,1.64929,0.0292882,0.025922,0.0236065,NO,1.25
6.6274,1.6561,0.0361047,0.0252021,0.0230361,NO,1.25
6.65311,1.62804,0.0080354,0.0239966,0.0223538,NO,1.25
6.67867,1.64824,0.0282433,0.022786,0.0215314,NO,1.25
6.70445,1.642,0.0219991,0.0216201,0.0205709,NO,1.25
6.73274,1.64063,0.0206294,0.0201996,0.0195399,NO,1.25
6.7585,1.64761,0.0276087,0.0183657,0.0185567,NO,1.25
6.78416,1.62354,0.00353932,0.0163838,0.0177363,NO,1.25
6.80962,1.64034,0.0203371,0.0147335,0.0171432,NO,1.25
6.83549,1.62553,0.00552832,0.0137617,0.0167784,NO,1.25
6.86117,1.64421,0.0242118,0.0136829,0.0166059,NO,1.25
6.88704,1.61735,-0.00264875,0.0146361,0.0165936,NO,1.25
6.9128,1.6382,0.0181963,0.0165454,0.016747,NO,1.25
6.93865,1.64588,0.0258826,0.0188488,0.0171041,NO,1.25
6.96446,1.63626,0.0162556,0.020711,0.017688,NO,1.25
6.9901,1.65546,0.0354638,0.0215124,0.0184599,NO,1.25
7.01587,1.63199,0.0119886,0.0211702,0.0193173,NO,1.25
7.04168,1.6514,0.0313971,0.0201434,0.0201352,NO,1.25
7.06705,1.62516,0.00515563,0.0191686,0.0208082,NO,1.25
7.09286,1.64824,0.0282408,0.0189734,0.0212713,NO,1.25
7.11874,1.62291,0.00291401,0.0198602,0.0215049,NO,1.25
7.14452,1.64497,0.024971,0.0214283,0.021544,NO,1.25
7.1702,1.6566,0.0365993,0.0227675,0.0214767,NO,1.25
7.19579,1.63785,0.0178541,0.0231664,0.0214171,NO,1.25
7.22155,1.65117,0.0311711,0.0226947,0.0214544,NO,1.25
7.2473,1.62911,0.00911099,0.0219636,0.0216185,NO,1.25
7.2732,1.64315,0.0231458,0.0214699,0.0218805,NO,1.25
7.29902,1.65055,0.0305469,0.0212938,0.0221768,NO,1.25
7.32481,1.6298,0.00979508,0.0213603,0.0224359,NO,1.25
7.35087,1.6467,0.0267015,0.0216583,0.0226038,NO,1.25
7.37656,1.63998,0.0199805,0.0221656,0.0226718,NO,1.25
7.40255,1.64105,0.0210529,0.0227106,0.0226852,NO,1.25
7.42837,1.65218,0.0321762,0.0231072,0.0227169,NO,1.25
7.45424,1.63412,0.0141241,0.0233355,0.0228184,NO,1.25
7.48035,1.64842,0.0284198,0.0235193,0.0229894,NO,1.25
7.50642,1.64124,0.0212423,0.0237147,0.0231899,NO,1.25
7.53247,1.64266,0.0226565,0.0237978,0.0233628,NO,1.25
7.55818,1.65329,0.0332856,0.0235849,0.0234465,NO,1.25
7.58429,1.63235,0.012355,0.0230636,0.0233811,NO,1.25
7.61012,1.65348,0.0334773,0.0224718,0.0231417,NO,1.25
7.63579,1.62928,0.00928009,0.0221371,0.0227686,NO,1.25
7.66141,1.64842,0.0284155,0.0222282,0.0223474,NO,1.25
7.68738,1.63877,0.0187656,0.0225767,0.0219419,NO,1.25
7.7136,1.64337,0.0233712,0.0227469,0.0215525,NO,1.25
7.74524,1.65428,0.0342811,0.0223288,0.0211479,NO,1.25
7.77088,1.63087,0.0108653,0.0212623,0.0207352,NO,1.25
7.79638,1.6463,0.0263023,0.0199339,0.0203872,NO,1.25
7.82187,1.63702,0.0170232,0.0189475,0.0201888,NO,1.25
7.84775,1.62854,0.00854188,0.0187831,0.0201629,NO,1.25
7.87326,1.64102,0.0210203,0.0193927,0.0202582,NO,1.25
7.8992,1.64364,0.0236437,0.0201854,0.0204059,NO,1.25
7.92519,1.64859,0.0285885,0.0205428,0.0205731,NO,1.25
7.9508,1.63269,0.0126913,0.0204432,0.0207673,NO,1.25
7.97619,1.64668,0.0266758,0.0205029,0.0210084,NO,1.25
8.00198,1.62446,0.00445573,0.0212846,0.0212998,NO,1.25
8.02779,1.6458,0.0257986,0.022606,0.0216132,NO,1.25
8.05342,1.6601,0.0401008,0.0236236,0.0219035,NO,1.25
8.07928,1.63813,0.0181251,0.0236891,0.0221399,NO,1.25
8.10506,1.64656,0.0265645,0.0229676,0.0223272,NO,1.25
8.13099,1.63287,0.0128732,0.0221259,0.0224989,NO,1.25
8.15686,1.6431,0.0230996,0.0216201,0.0226842,NO,1.25
8.18244,1.65033,0.0303277,0.0214927,0.0228692,NO,1.25
8.20844,1.62961,0.00960625,0.021674,0.022985,NO,1.25
8.23443,1.64179,0.0217917,0.0221115,0.0229502,NO,1.25
8.2601,1.65526,0.0352584,0.0227146,0.0227486,NO,1.25
8.28618,1.63012,0.0101178,0.0233472,0.0224616,NO,1.25
8.31195,1.64587,0.025874,0.0238152,0.0222156,NO,1.25
8.33774,1.65512,0.0351215,0.0238923,0.0220886,NO,1.25
8.36372,1.63733,0.0173345,0.023436,0.0220729,NO,1.25
8.38956,1.64221,0.0222143,0.0225603,0.022119,NO,1.25
8.41555,1.64668,0.0266776,0.0215516,0.0221924,NO,1.25
8.44133,1.63173,0.011726,0.0207131,0.0222856,NO,1.25
8.46735,1.65009,0.0300914,0.0203504,0.0224032,NO,1.25
8.49288,1.6259,0.0058967,0.0207096,0.0225553,NO,1.25
8.5187,1.6456,0.0256033,0.0217631,0.0227583,NO,1.25
