Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.489378,-11.0524,-12.8524,-12.872,-12.9284,0,12.9284,0,0,MINE_TEST,1.25
0.515259,-10.9664,-12.7664,-12.7929,-12.8382,0,12.8382,0,0,MINE_TEST,1.25
0.54099,-10.9045,-12.7045,-12.714,-12.7281,0,12.7281,0,0,MINE_TEST,1.25
0.56678,-10.8712,-12.6712,-12.6279,-12.5984,0,12.5984,0,0,MINE_TEST,1.25
0.595756,-10.8093,-12.6093,-12.5221,-12.4497,0,12.4497,0,0,MINE_TEST,1.25
0.62191,-10.6889,-12.4889,-12.3852,-12.2841,0,12.2841,0,0,MINE_TEST,1.25
0.647987,-10.4936,-12.2936,-12.2125,-12.1047,0,12.1047,0,0,MINE_TEST,1.25
0.67373,-10.2557,-12.0557,-12.0084,-11.9155,0,11.9155,0,0,MINE_TEST,1.25
0.69944,-9.97627,-11.7763,-11.784,-11.7214,0,11.7214,0,0,MINE_TEST,1.25
0.725407,-9.73645,-11.5365,-11.5531,-11.5279,0,11.5279,0,0,MINE_TEST,1.25
0.751608,-9.50275,-11.3027,-11.329,-11.3416,0,11.3416,0,0,MINE_TEST,1.25
0.777421,-9.27173,-11.0717,-11.1251,-11.1705,0,11.1705,0,0,MINE_TEST,1.25
0.803643,-9.03786,-10.8379,-10.955,-11.0228,0,11.0228,0,0,MINE_TEST,1.25
0.830662,-8.8916,-10.6916,-10.8311,-10.9068,0,10.9068,0,0,MINE_TEST,1.25
0.856597,-8.84622,-10.6462,-10.7611,-10.83,0,10.83,0,0,MINE_TEST,1.25
0.88285,-8.84797,-10.648,-10.7473,-10.7988,0,10.7988,0,0,MINE_TEST,1.25
0.908999,-8.88888,-10.6889,-10.7889,-10.819,0,10.819,0,0,MINE_TEST,1.25
0.935653,-8.98106,-10.7811,-10.8853,-10.8965,0,10.8965,0,0,MINE_TEST,1.25
0.961858,-9.10381,-10.9038,-11.0373,-11.0369,0,11.0369,0,0,MINE_TEST,1.25
0.988224,-9.31732,-11.1173,-11.2448,-11.2451,0,11.2451,0,0,MINE_TEST,1.25
1.01461,-9.62966,-11.4297,-11.5053,-11.5242,0,11.5242,0,0,MINE_TEST,1.25
1.04061,-9.94893,-11.7489,-11.8165,-11.8745,0,11.8745,0,0,MINE_TEST,1.25
1.06961,-10.2749,-12.0749,-12.1812,-12.2936,0,12.2936,0,0,MINE_TEST,1.25
1.09591,-10.6404,-12.4404,-12.6096,-12.7753,0,12.7753,0,0,MINE_TEST,1.25
1.12205,-11.0958,-12.8958,-13.1148,-13.3104,0,13.3104,0,0,MINE_TEST,1.25
1.14823,-11.6785,-13.4785,-13.7019,-13.8864,0,13.8864,0,0,MINE_TEST,1.25
1.17449,-12.469,-14.269,-14.3599,-14.4886,0,14.4886,0,0,MINE_TEST,1.25
1.20077,-13.2684,-15.0684,-15.061,-15.1011,0,15.1011,0,0,MINE_TEST,1.25
1.22691,-14.0461,-15.8461,-15.7682,-15.7084,0,15.7084,0,0,MINE_TEST,1.25
1.25294,-14.7858,-16.5858,-16.4448,-16.2965,-11.9155,4.38105,0,0,MINE_TEST,1.25
1.27888,-15.4447,-17.2447,-17.0604,-16.8536,-12.1047,4.74889,0,0,MINE_TEST,1.25
1.30512,-15.9973,-17.7973,-17.5928,-17.369,-12.1047,5.26426,0,0,MINE_TEST,1.25
1.3311,-16.4592,-18.2592,-18.0288,-17.8329,-12.2841,5.54877,0,0,MINE_TEST,1.25
1.35724,-16.7879,-18.5879,-18.3655,-18.236,-12.2841,5.95188,0,0,MINE_TEST,1.25
1.38311,-16.9733,-18.7733,-18.6122,-18.5698,-12.2936,6.27618,0,0,MINE_TEST,1.25
1.40886,-17.0581,-18.8581,-18.7878,-18.8277,-12.2936,6.53405,0,0,MINE_TEST,1.25
1.43438,-17.1293,-18.9293,-18.9141,-19.0059,-12.4497,6.55618,0,0,MINE_TEST,1.25
1.46003,-17.2293,-19.0293,-19.006,-19.1038,-12.4497,6.6541,0,0,MINE_TEST,1.25
1.48623,-17.3561,-19.1561,-19.0649,-19.1232,-12.5984,6.5248,0,0,MINE_TEST,1.25
1.51213,-17.3905,-19.1905,-19.0792,-19.0673,-12.5984,6.46895,0,0,MINE_TEST,1.25
1.53801,-17.4112,-19.2112,-19.0294,-18.9405,-12.7281,6.21234,0,0,MINE_TEST,1.25
1.56403,-17.3297,-19.1297,-18.8952,-18.7472,-12.7281,6.0191,0,0,MINE_TEST,1.25
1.59017,-17.1129,-18.9129,-18.6634,-18.4922,-12.7753,5.7169,0,0,MINE_TEST,1.25
1.61661,-16.7298,-18.5298,-18.3341,-18.1801,-12.7753,5.40474,0,0,MINE_TEST,1.25
1.64273,-16.2297,-18.0297,-17.9218,-17.8157,-12.8382,4.97751,0,0,MINE_TEST,1.25
1.66876,-15.6917,-17.4917,-17.4502,-17.4052,-12.8382,4.56704,0,0,MINE_TEST,1.25
1.69514,-15.1568,-16.9568,-16.9447,-16.9569,-12.9284,4.02851,0,0,MINE_TEST,1.25
1.72127,-14.6186,-16.4186,-16.4264,-16.4814,-12.9284,3.55308,0,0,MINE_TEST,1.25
1.74742,-14.0743,-15.8743,-15.911,-15.9919,-13.3104,2.68156,0,0,MINE_TEST,1.25
1.77374,-13.5587,-15.3587,-15.4098,-15.5024,-13.3104,2.19203,0,0,MINE_TEST,1.25
1.80058,-13.0726,-14.8726,-14.9312,-15.0262,-13.8864,1.13976,0,0,MINE_TEST,1.25
1.82708,-12.6162,-14.4162,-14.4822,-14.5745,-13.8864,0.68806,0,0,MINE_TEST,1.25
1.85307,-12.1834,-13.9834,-14.069,-14.1554,-14.1554,0,0,0,MINE_TEST,1.25
1.87949,-11.792,-13.592,-13.6969,-13.7733,-13.8864,0.113109,0,0,MINE_TEST,1.25
1.90581,-11.4722,-13.2722,-13.3687,-13.4299,-13.8864,0.45657,0,0,MINE_TEST,1.25
1.93219,-11.1984,-12.9984,-13.0836,-13.1244,-13.7733,0.648877,0,0,MINE_TEST,1.25
1.95807,-10.979,-12.779,-12.8365,-12.8555,-13.7733,0.917812,0,0,MINE_TEST,1.25
1.9844,-10.785,-12.585,-12.6204,-12.621,-13.4299,0.808858,0,0,MINE_TEST,1.25
2.01087,-10.5928,-12.3928,-12.4285,-12.4185,-13.4299,1.01139,0,0,MINE_TEST,1.25
2.0368,-10.4211,-12.2211,-12.2564,-12.2449,-13.3104,1.06547,0,0,MINE_TEST,1.25
2.06294,-10.2753,-12.0753,-12.1021,-12.0968,-13.3104,1.21357,0,0,MINE_TEST,1.25
2.09333,-10.1296,-11.9296,-11.9654,-11.9701,-13.1244,1.15432,0,0,MINE_TEST,1.25
2.11963,-9.99804,-11.798,-11.8474,-11.8605,-13.1244,1.2639,0,0,MINE_TEST,1.25
2.14573,-9.90611,-11.7061,-11.7482,-11.7638,-12.9284,1.16455,0,0,MINE_TEST,1.25
