Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.476063,-9.32665,-11.1267,-11.2517,-11.2277,0,11.2277,0,0,MINE_TEST,1.25
0.501748,-9.67599,-11.476,-11.382,-11.3338,0,11.3338,0,0,MINE_TEST,1.25
0.527536,-9.77991,-11.5799,-11.5063,-11.4443,0,11.4443,0,0,MINE_TEST,1.25
0.553231,-9.86428,-11.6643,-11.6159,-11.5611,0,11.5611,0,0,MINE_TEST,1.25
0.578871,-9.89989,-11.6999,-11.7122,-11.6859,0,11.6859,0,0,MINE_TEST,1.25
0.604403,-9.99254,-11.7925,-11.8058,-11.8198,0,11.8198,0,0,MINE_TEST,1.25
0.630567,-10.0482,-11.8482,-11.91,-11.9624,0,11.9624,0,0,MINE_TEST,1.25
0.656354,-10.1648,-11.9648,-12.0362,-12.1125,0,12.1125,0,0,MINE_TEST,1.25
0.682449,-10.318,-12.118,-12.1906,-12.2685,0,12.2685,0,0,MINE_TEST,1.25
0.708423,-10.504,-12.304,-12.3724,-12.4291,0,12.4291,0,0,MINE_TEST,1.25
0.734381,-10.7735,-12.5735,-12.5737,-12.5943,0,12.5943,0,0,MINE_TEST,1.25
0.760315,-11.0047,-12.8047,-12.7825,-12.7647,0,12.7647,0,0,MINE_TEST,1.25
0.786181,-11.2281,-13.0281,-12.9862,-12.9409,0,12.9409,0,0,MINE_TEST,1.25
0.811946,-11.4203,-13.2203,-13.1762,-13.1217,0,13.1217,0,0,MINE_TEST,1.25
0.83777,-11.5873,-13.3873,-13.3489,-13.3047,0,13.3047,0,0,MINE_TEST,1.25
0.863461,-11.7387,-13.5387,-13.5059,-13.4865,0,13.4865,0,0,MINE_TEST,1.25
0.889471,-11.8622,-13.6622,-13.6531,-13.6634,0,13.6634,0,0,MINE_TEST,1.25
0.915346,-11.9608,-13.7608,-13.7983,-13.8317,0,13.8317,0,0,MINE_TEST,1.25
0.941719,-12.1243,-13.9243,-13.9474,-13.9878,0,13.9878,0,0,MINE_TEST,1.25
0.967651,-12.2656,-14.0656,-14.1001,-14.1282,0,14.1282,0,0,MINE_TEST,1.25
0.993872,-12.5155,-14.3155,-14.2497,-14.2501,0,14.2501,0,0,MINE_TEST,1.25
1.01985,-12.6638,-14.4638,-14.387,-14.3521,0,14.3521,0,0,MINE_TEST,1.25
1.04618,-12.7252,-14.5252,-14.5055,-14.4349,0,14.4349,0,0,MINE_TEST,1.25
1.07225,-12.8215,-14.6215,-14.6022,-14.502,0,14.502,0,0,MINE_TEST,1.25
1.09819,-12.9419,-14.7419,-14.6746,-14.5589,0,14.5589,0,0,MINE_TEST,1.25
1.12417,-13.0041,-14.8041,-14.7196,-14.612,0,14.612,0,0,MINE_TEST,1.25
1.15006,-13.014,-14.814,-14.7364,-14.6681,0,14.6681,0,0,MINE_TEST,1.25
1.17602,-12.9494,-14.7494,-14.7326,-14.7327,0,14.7327,0,0,MINE_TEST,1.25
1.20185,-12.9036,-14.7036,-14.7259,-14.81,0,14.81,0,0,MINE_TEST,1.25
1.23099,-12.8292,-14.6292,-14.7429,-14.9022,-13.3047,1.59753,0,0,MINE_TEST,1.25
1.25693,-12.8055,-14.6055,-14.8108,-15.0097,-13.4865,1.52321,0,0,MINE_TEST,1.25
1.28277,-12.9267,-14.7267,-14.9465,-15.1313,-13.4865,1.64483,0,0,MINE_TEST,1.25
1.30868,-13.2354,-15.0354,-15.1478,-15.2659,-13.6634,1.60256,0,0,MINE_TEST,1.25
1.33468,-13.6277,-15.4277,-15.3938,-15.4133,-13.6634,1.74992,0,0,MINE_TEST,1.25
1.36075,-13.8967,-15.6967,-15.6546,-15.5745,-13.8317,1.74288,0,0,MINE_TEST,1.25
1.38665,-14.151,-15.951,-15.9023,-15.7518,-13.8317,1.92014,0,0,MINE_TEST,1.25
1.41245,-14.443,-16.243,-16.1165,-15.9466,-13.9878,1.95885,0,0,MINE_TEST,1.25
1.43854,-14.639,-16.439,-16.2881,-16.1581,-13.9878,2.17036,0,0,MINE_TEST,1.25
1.4651,-14.6922,-16.4922,-16.4233,-16.3816,-14.1282,2.25337,0,0,MINE_TEST,1.25
1.49094,-14.6767,-16.4767,-16.5438,-16.6083,-14.1282,2.48016,0,0,MINE_TEST,1.25
1.51691,-14.7428,-16.5428,-16.6795,-16.8283,-14.2501,2.57823,0,0,MINE_TEST,1.25
