Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.481163,-13.784,-15.584,-15.6377,-15.5424,0,15.5424,0,0,MINE_TEST,1.25
0.507009,-14.2765,-16.0765,-15.9335,-15.7921,0,15.7921,0,0,MINE_TEST,1.25
0.533052,-14.5686,-16.3686,-16.184,-16.0363,0,16.0363,0,0,MINE_TEST,1.25
0.559016,-14.7199,-16.5199,-16.3779,-16.2684,0,16.2684,0,0,MINE_TEST,1.25
0.585235,-14.8579,-16.6579,-16.5231,-16.4815,0,16.4815,0,0,MINE_TEST,1.25
0.61127,-14.769,-16.569,-16.6454,-16.6675,0,16.6675,0,0,MINE_TEST,1.25
0.637593,-14.7074,-16.5074,-16.7694,-16.8189,0,16.8189,0,0,MINE_TEST,1.25
0.663845,-15.0792,-16.8792,-16.8974,-16.9321,0,16.9321,0,0,MINE_TEST,1.25
0.689732,-15.6234,-17.4234,-17.0089,-17.0088,0,17.0088,0,0,MINE_TEST,1.25
0.71572,-15.4776,-17.2776,-17.0867,-17.0547,0,17.0547,0,0,MINE_TEST,1.25
0.741613,-15.045,-16.845,-17.135,-17.0756,0,17.0756,0,0,MINE_TEST,1.25
0.767653,-15.1873,-16.9873,-17.1624,-17.0761,0,17.0761,0,0,MINE_TEST,1.25
0.793734,-15.7559,-17.5559,-17.1578,-17.0592,0,17.0592,0,0,MINE_TEST,1.25
0.820038,-15.7104,-17.5104,-17.1006,-17.0272,0,17.0272,0,0,MINE_TEST,1.25
0.845899,-15.1419,-16.9419,-16.9951,-16.9819,0,16.9819,0,0,MINE_TEST,1.25
0.872243,-14.7697,-16.5697,-16.8802,-16.9258,0,16.9258,0,0,MINE_TEST,1.25
0.898517,-14.7651,-16.5651,-16.7971,-16.8643,0,16.8643,0,0,MINE_TEST,1.25
0.924844,-14.9475,-16.7475,-16.7538,-16.8067,0,16.8067,0,0,MINE_TEST,1.25
0.950844,-15.1691,-16.9691,-16.7274,-16.7633,0,16.7633,0,0,MINE_TEST,1.25
0.976426,-15.0028,-16.8028,-16.6965,-16.7413,0,16.7413,0,0,MINE_TEST,1.25
1.00251,-14.63,-16.43,-16.6637,-16.742,0,16.742,0,0,MINE_TEST,1.25
1.02861,-14.7951,-16.5951,-16.6492,-16.763,0,16.763,0,0,MINE_TEST,1.25
1.05562,-14.7072,-16.5072,-16.6687,-16.7996,0,16.7996,0,0,MINE_TEST,1.25
1.08395,-15.0014,-16.8014,-16.7257,-16.8456,0,16.8456,0,0,MINE_TEST,1.25
1.11005,-14.9867,-16.7867,-16.8169,-16.8922,0,16.8922,0,0,MINE_TEST,1.25
1.13686,-14.8084,-16.6084,-16.9338,-16.9302,0,16.9302,0,0,MINE_TEST,1.25
1.16295,-15.403,-17.203,-17.0532,-16.9526,0,16.9526,0,0,MINE_TEST,1.25
1.18951,-15.6278,-17.4278,-17.1352,-16.9569,0,16.9569,0,0,MINE_TEST,1.25
1.21541,-15.6964,-17.4964,-17.1427,-16.9422,0,16.9422,0,0,MINE_TEST,1.25
1.24145,-15.3267,-17.1267,-17.066,-16.907,-16.8643,0.0426322,0,0,MINE_TEST,1.25
1.26774,-15.1584,-16.9584,-16.9262,-16.8474,-16.8643,0.0168906,0,0,MINE_TEST,1.25
1.29363,-14.8933,-16.6933,-16.7564,-16.7601,-16.8474,0.0873126,0,0,MINE_TEST,1.25
1.31991,-14.7248,-16.5248,-16.5815,-16.644,-16.8474,0.203412,0,0,MINE_TEST,1.25
1.34598,-14.6947,-16.4947,-16.412,-16.5011,-16.8456,0.344454,0,0,MINE_TEST,1.25
1.37211,-14.411,-16.211,-16.2492,-16.335,-16.8456,0.510579,0,0,MINE_TEST,1.25
1.39799,-14.1986,-15.9986,-16.0907,-16.1496,-16.8189,0.669335,0,0,MINE_TEST,1.25
1.42363,-14.1858,-15.9858,-15.9295,-15.9489,-16.8189,0.869995,0,0,MINE_TEST,1.25
1.45008,-14.083,-15.883,-15.7546,-15.7372,-16.8067,1.06955,0,0,MINE_TEST,1.25
1.47622,-13.8178,-15.6178,-15.5581,-15.5179,-16.8067,1.28879,0,0,MINE_TEST,1.25
1.50222,-13.5496,-15.3496,-15.3427,-15.2936,-16.7996,1.50598,0,0,MINE_TEST,1.25
1.52846,-13.2587,-15.0587,-15.1175,-15.0655,-16.7996,1.73408,0,0,MINE_TEST,1.25
1.55435,-13.0587,-14.8587,-14.8877,-14.8346,-16.7633,1.92875,0,0,MINE_TEST,1.25
1.5802,-12.9174,-14.7174,-14.6477,-14.6021,-16.7633,2.16119,0,0,MINE_TEST,1.25
1.60643,-12.7471,-14.5471,-14.3882,-14.37,-16.763,2.39296,0,0,MINE_TEST,1.25
1.6324,-12.3815,-14.1815,-14.1108,-14.14,-16.763,2.62294,0,0,MINE_TEST,1.25
1.65857,-11.8767,-13.6767,-13.8359,-13.9139,-16.7601,2.84627,0,0,MINE_TEST,1.25
1.68439,-11.594,-13.394,-13.5918,-13.6931,-16.7601,3.06702,0,0,MINE_TEST,1.25
1.71025,-11.4604,-13.2604,-13.395,-13.4793,-16.742,3.26265,0,0,MINE_TEST,1.25
1.73633,-11.4239,-13.2239,-13.2392,-13.2743,-16.742,3.46773,0,0,MINE_TEST,1.25
1.76243,-11.3773,-13.1773,-13.1027,-13.0798,-16.7413,3.66145,0,0,MINE_TEST,1.25
1.78857,-11.2375,-13.0375,-12.9645,-12.8985,-16.7413,3.84279,0,0,MINE_TEST,1.25
1.81483,-10.9971,-12.7971,-12.8152,-12.7333,-16.6675,3.93418,0,0,MINE_TEST,1.25
1.84068,-10.8512,-12.6512,-12.6565,-12.5874,-16.6675,4.08014,0,0,MINE_TEST,1.25
1.86673,-10.7167,-12.5167,-12.4956,-12.4621,-16.644,4.18188,0,0,MINE_TEST,1.25
1.89292,-10.5204,-12.3204,-12.3427,-12.3571,-16.644,4.28691,0,0,MINE_TEST,1.25
1.91946,-10.3186,-12.1186,-12.2106,-12.2702,-16.5011,4.23095,0,0,MINE_TEST,1.25
1.94551,-10.1846,-11.9846,-12.1127,-12.1995,-16.5011,4.30165,0,0,MINE_TEST,1.25
1.97143,-10.1492,-11.9492,-12.0571,-12.145,-16.4815,4.33647,0,0,MINE_TEST,1.25
1.99729,-10.181,-11.981,-12.0424,-12.1084,-16.4815,4.37309,0,0,MINE_TEST,1.25
2.02317,-10.2379,-12.0379,-12.0589,-12.0915,-16.335,4.24349,0,0,MINE_TEST,1.25
2.04911,-10.2869,-12.0869,-12.0943,-12.095,-16.335,4.23997,0,0,MINE_TEST,1.25
2.07514,-10.3402,-12.1402,-12.1382,-12.1177,-16.2684,4.15069,0,0,MINE_TEST,1.25
2.10747,-10.397,-12.197,-12.1843,-12.1568,-16.2684,4.11161,0,0,MINE_TEST,1.25
2.1339,-10.432,-12.232,-12.231,-12.2084,-16.1496,3.94116,0,0,MINE_TEST,1.25
2.16017,-10.459,-12.259,-12.279,-12.2676,-16.1496,3.88194,0,0,MINE_TEST,1.25
2.18607,-10.5135,-12.3135,-12.3294,-12.3282,-16.0363,3.70809,0,0,MINE_TEST,1.25
2.21237,-10.5903,-12.3903,-12.3813,-12.3832,-16.0363,3.65311,0,0,MINE_TEST,1.25
2.23857,-10.6486,-12.4486,-12.4318,-12.4264,-15.9489,3.52252,0,0,MINE_TEST,1.25
2.26427,-10.6962,-12.4962,-12.4778,-12.4542,-15.9489,3.49473,0,0,MINE_TEST,1.25
2.28994,-10.7275,-12.5275,-12.5172,-12.4665,-15.7921,3.32554,0,0,MINE_TEST,1.25
2.31596,-10.7561,-12.5561,-12.5475,-12.4667,-15.7921,3.32537,0,0,MINE_TEST,1.25
2.34194,-10.7977,-12.5977,-12.5643,-12.46,-15.7372,3.2772,0,0,MINE_TEST,1.25
2.36789,-10.8322,-12.6322,-12.5608,-12.4521,-15.7372,3.28506,0,0,MINE_TEST,1.25
2.39425,-10.822,-12.622,-12.5322,-12.4487,-15.5424,3.09367,0,0,MINE_TEST,1.25
2.42035,-10.7294,-12.5294,-12.4817,-12.4554,-15.5424,3.08706,0,0,MINE_TEST,1.25
2.44643,-10.6164,-12.4164,-12.4265,-12.477,-15.5179,3.04094,0,0,MINE_TEST,1.25
2.47283,-10.4522,-12.2522,-12.396,-12.5178,-15.5179,3.0001,0,0,MINE_TEST,1.25
2.49908,-10.3581,-12.1581,-12.4207,-12.5811,-15.2936,2.71249,0,0,MINE_TEST,1.25
2.52509,-10.4984,-12.2984,-12.5162,-12.6696,-15.2936,2.62403,0,0,MINE_TEST,1.25
2.5514,-10.856,-12.656,-12.676,-12.7859,-15.0655,2.27959,0,0,MINE_TEST,1.25
2.57764,-11.1278,-12.9278,-12.879,-12.9327,-15.0655,2.13286,0,0,MINE_TEST,1.25
2.60347,-11.2584,-13.0584,-13.1054,-13.1111,-14.8346,1.72351,0,0,MINE_TEST,1.25
2.63007,-11.4746,-13.2746,-13.3439,-13.3199,-14.8346,1.51469,0,0,MINE_TEST,1.25
2.65624,-11.806,-13.606,-13.588,-13.5541,-14.6021,1.04802,0,0,MINE_TEST,1.25
2.68264,-12.0867,-13.8867,-13.8314,-13.8046,-14.6021,0.797552,0,0,MINE_TEST,1.25
2.70928,-12.3133,-14.1133,-14.0714,-14.0586,-14.37,0.311377,0,0,MINE_TEST,1.25
2.73516,-12.4777,-14.2777,-14.3119,-14.303,-14.37,0.0669783,0,0,MINE_TEST,1.25
2.76111,-12.634,-14.434,-14.5596,-14.5288,-14.37,0.158763,0,0,MINE_TEST,1.25
2.78696,-12.991,-14.791,-14.8132,-14.7354,-14.5288,0.206668,0,0,MINE_TEST,1.25
2.81308,-13.4249,-15.2249,-15.0584,-14.9323,-14.5288,0.403507,0,0,MINE_TEST,1.25
2.83879,-13.5825,-15.3825,-15.2758,-15.1338,-14.6021,0.531668,0,0,MINE_TEST,1.25
2.86515,-13.7073,-15.5073,-15.452,-15.3516,-14.6021,0.749432,0,0,MINE_TEST,1.25
2.89095,-13.8963,-15.6963,-15.5861,-15.5869,-14.7354,0.851476,0,0,MINE_TEST,1.25
2.9168,-13.9804,-15.7804,-15.6925,-15.8301,-14.7354,1.0947,0,0,MINE_TEST,1.25
2.94278,-13.9222,-15.7222,-15.803,-16.0666,-14.8346,1.23204,0,0,MINE_TEST,1.25
2.9689,-13.9039,-15.7039,-15.9636,-16.2849,-14.8346,1.45031,0,0,MINE_TEST,1.25
2.99518,-14.0428,-15.8428,-16.2167,-16.4805,-14.9323,1.54826,0,0,MINE_TEST,1.25
3.02124,-14.457,-16.257,-16.5711,-16.6544,-14.9323,1.72217,0,0,MINE_TEST,1.25
3.04769,-15.1157,-16.9157,-16.9766,-16.8089,-15.0655,1.74338,0,0,MINE_TEST,1.25
3.07382,-16.0201,-17.8201,-17.3287,-16.9454,-15.0655,1.8799,0,0,MINE_TEST,1.25
3.09982,-16.6605,-18.4605,-17.5181,-17.065,-15.0655,1.99947,0,0,MINE_TEST,1.25
3.13177,-16.3669,-18.1669,-17.5025,-17.1685,-15.0655,2.10296,0,0,MINE_TEST,1.25
3.15804,-15.4271,-17.2271,-17.3453,-17.2555,-15.0655,2.19003,0,0,MINE_TEST,1.25
3.18444,-14.6387,-16.4387,-17.1753,-17.3225,-15.0655,2.25699,0,0,MINE_TEST,1.25
