Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
5.65801,-14.4328,-0.0328351,-0.0330731,-0.030566,NO,1.25
5.78933,-14.4343,-0.0342895,-0.0330706,-0.0308796,NO,1.25
5.92012,-14.4342,-0.0342077,-0.0327859,-0.0311917,NO,1.25
6.05146,-14.4325,-0.0325119,-0.0322232,-0.031393,NO,1.25
6.1823,-14.4311,-0.0310864,-0.031525,-0.031437,NO,1.25
6.3137,-14.4299,-0.0299139,-0.0308947,-0.031345,NO,1.25
6.44494,-14.4299,-0.0299003,-0.0304864,-0.0311772,NO,1.25
6.57569,-14.4298,-0.0297572,-0.0303424,-0.0309934,NO,1.25
6.70704,-14.4299,-0.0299473,-0.030404,-0.0308348,NO,1.25
6.83787,-14.4315,-0.0315329,-0.0305667,-0.0307263,NO,1.25
6.96891,-14.4302,-0.0301879,-0.0307408,-0.0306809,NO,1.25
7.09986,-14.4311,-0.0311307,-0.0308805,-0.0307019,NO,1.25
7.23116,-14.4314,-0.031355,-0.0309819,-0.0307813,NO,1.25
7.36235,-14.4309,-0.0309078,-0.0310689,-0.0309023,NO,1.25
7.49282,-14.4306,-0.0305526,-0.0311718,-0.031047,NO,1.25
7.62412,-14.4317,-0.0317231,-0.0312978,-0.0312035,NO,1.25
7.75546,-14.4313,-0.0312616,-0.0314178,-0.0313626,NO,1.25
7.88634,-14.432,-0.0320169,-0.0314872,-0.0315086,NO,1.25
8.01757,-14.4316,-0.031597,-0.0314848,-0.0316156,NO,1.25
8.14868,-14.4316,-0.0316051,-0.0314352,-0.031657,NO,1.25
8.27985,-14.4308,-0.0308301,-0.0314015,-0.0316207,NO,1.25
8.41065,-14.4313,-0.0313379,-0.0314489,-0.0315166,NO,1.25
8.54172,-14.431,-0.0310257,-0.0315919,-0.0313687,NO,1.25
8.67305,-14.4319,-0.0318813,-0.0317533,-0.0311975,NO,1.25
8.80393,-14.4322,-0.0322017,-0.0317678,-0.0310059,NO,1.25
8.9349,-14.4339,-0.033894,-0.0314679,-0.0307827,NO,1.25
9.06629,-14.4319,-0.0319297,-0.0308332,-0.0305203,NO,1.25
9.19709,-14.4283,-0.0283212,-0.0300652,-0.0302404,NO,1.25
9.32847,-14.4287,-0.0286728,-0.0294878,-0.0300038,NO,1.25
9.45925,-14.4269,-0.0269134,-0.0293248,-0.0298948,NO,1.25
9.59024,-14.4286,-0.0286156,-0.029545,-0.0299894,NO,1.25
9.72148,-14.4329,-0.0329012,-0.0298992,-0.0303288,NO,1.25
9.8525,-14.4301,-0.0301409,-0.0301409,-0.0309037,NO,1.25
9.98342,-14.4303,-0.0303045,-0.0302357,-0.0316476,NO,1.25
10.1148,-14.4302,-0.0301839,-0.0304145,-0.0324372,NO,1.25
10.2459,-14.4296,-0.0295629,-0.0310257,-0.0331056,NO,1.25
10.3768,-14.4254,-0.0254302,-0.0322528,-0.033473,NO,1.25
10.5081,-14.4378,-0.0378159,-0.0338599,-0.0333977,NO,1.25
10.6391,-14.4378,-0.037777,-0.035214,-0.0328262,NO,1.25
10.7701,-14.4393,-0.0393354,-0.0356022,-0.0318109,NO,1.25
10.9011,-14.4373,-0.0373063,-0.0345477,-0.030463,NO,1.25
11.032,-14.4369,-0.0369018,-0.0319237,-0.0288515,NO,1.25
11.1635,-14.4289,-0.0288861,-0.0279343,-0.026904,NO,1.25
11.294,-14.4245,-0.0245466,-0.0230753,-0.0243979,NO,1.25
11.4256,-14.4169,-0.016899,-0.0180505,-0.0210681,NO,1.25
11.5566,-14.4088,-0.00879501,-0.0135924,-0.0167812,NO,1.25
11.6876,-14.4069,-0.00691448,-0.010176,-0.0116606,NO,1.25
11.8192,-14.4061,-0.00606477,-0.0077181,-0.00607565,NO,1.25
11.9501,-14.4058,-0.00583911,-0.00545393,-0.000527494,NO,1.25
12.0811,-14.4069,-0.00693759,-0.00213977,0.00448268,NO,1.25
12.2117,-14.4123,-0.0122723,0.00328883,0.00859156,NO,1.25
12.3484,-14.3913,0.00866476,0.0108573,0.0117265,NO,1.25
12.474,-14.3756,0.0243915,0.0190625,0.014122,NO,1.25
12.6052,-14.3661,0.0339356,0.0254266,0.0160376,NO,1.25
12.7363,-14.3511,0.0489413,0.0277946,0.0173894,NO,1.25
12.867,-14.3603,0.0397106,0.0256428,0.0177481,NO,1.25
12.9984,-14.3868,0.0131524,0.0202929,0.0167553,NO,1.25
13.1297,-14.4084,-0.00839589,0.0138914,0.0144909,NO,1.25
13.2604,-14.3569,0.043065,0.00846179,0.0114579,NO,1.25
13.3918,-14.4243,-0.0242728,0.00560917,0.00835022,NO,1.25
13.5226,-14.4164,-0.0163736,0.00584491,0.00588142,NO,1.25
13.6537,-14.4037,-0.00374516,0.00719144,0.00466152,NO,1.25
13.7847,-14.3369,0.0630924,0.00590802,0.00503947,NO,1.25
13.9156,-14.3368,0.0632152,0.000798487,0.00700546,NO,1.25
14.047,-14.502,-0.101981,-0.00377586,0.0102889,NO,1.25
14.1784,-14.4596,-0.0596444,-0.00135542,0.0145934,NO,1.25
14.3093,-14.3645,0.0354923,0.0101554,0.0197758,NO,1.25
14.4404,-14.3555,0.044462,0.0269733,0.0258489,NO,1.25
14.571,-14.3546,0.0454168,0.0434968,0.0328531,NO,1.25
14.7021,-14.3472,0.0527608,0.0559556,0.0407563,NO,1.25
14.8332,-14.306,0.094034,0.0627936,0.0494726,NO,1.25
14.9643,-14.3071,0.0928574,0.064568,0.0588953,NO,1.25
15.0955,-14.36,0.0399986,0.0643929,0.0687699,NO,1.25
15.2265,-14.3649,0.0351284,0.0668306,0.0785125,NO,1.25
15.3577,-14.3404,0.0596007,0.0748784,0.0873264,NO,1.25
15.4887,-14.3175,0.0825322,0.0877367,0.0946707,NO,1.25
15.6197,-14.273,0.126987,0.101704,0.100624,NO,1.25
15.7511,-14.2749,0.125117,0.113088,0.105743,NO,1.25
15.8823,-14.2745,0.125483,0.12033,0.11062,NO,1.25
16.0131,-14.274,0.125955,0.124008,0.11557,NO,1.25
16.1443,-14.2736,0.126448,0.125548,0.120568,NO,1.25
16.2755,-14.2735,0.126528,0.126162,0.125295,NO,1.25
16.4064,-14.2741,0.125858,0.126607,0.129272,NO,1.25
16.5376,-14.2741,0.12591,0.12737,0.132112,NO,1.25
16.6684,-14.2729,0.127056,0.128786,0.133779,NO,1.25
16.7995,-14.2733,0.126701,0.13099,0.13461,NO,1.25
16.9305,-14.2662,0.133826,0.133746,0.135093,NO,1.25
17.0617,-14.2605,0.139467,0.13648,0.135589,NO,1.25
17.1926,-14.2577,0.142347,0.138547,0.136222,NO,1.25
17.324,-14.2577,0.142345,0.139591,0.136954,NO,1.25
17.4549,-14.2597,0.140344,0.139683,0.137695,NO,1.25
17.5857,-14.2617,0.138334,0.139201,0.138356,NO,1.25
17.717,-14.2599,0.140085,0.138572,0.138849,NO,1.25
17.8482,-14.2663,0.133729,0.13807,0.139095,NO,1.25
17.9794,-14.2613,0.138699,0.137748,0.139069,NO,1.25
18.1102,-14.2595,0.140539,0.137563,0.138834,NO,1.25
18.2414,-14.2626,0.137408,0.137578,0.138547,NO,1.25
18.3725,-14.2707,0.129307,0.137937,0.138395,NO,1.25
18.5036,-14.258,0.14204,0.138574,0.138505,NO,1.25
18.6344,-14.2564,0.143647,0.139103,0.13886,NO,1.25
18.7655,-14.2605,0.139472,0.13915,0.139277,NO,1.25
18.897,-14.2603,0.139749,0.138752,0.139503,NO,1.25
19.0278,-14.2628,0.137168,0.138374,0.13936,NO,1.25
19.1586,-14.2673,0.132741,0.138536,0.138859,NO,1.25
19.2897,-14.262,0.138015,0.139352,0.138158,NO,1.25
19.4214,-14.2567,0.143283,0.140349,0.137451,NO,1.25
19.5521,-14.2556,0.144408,0.140644,0.136864,NO,1.25
19.6835,-14.2556,0.144442,0.139434,0.136448,NO,1.25
19.8143,-14.2576,0.142383,0.136531,0.136221,NO,1.25
19.9451,-14.2649,0.135097,0.132774,0.136172,NO,1.25
20.0767,-14.2757,0.124337,0.129898,0.13624,NO,1.25
20.2073,-14.3006,0.0993609,0.129495,0.13628,NO,1.25
20.3386,-14.2598,0.140197,0.131712,0.136391,NO,1.25
20.4699,-14.2565,0.14347,0.135048,0.137522,NO,1.25
20.6009,-14.2575,0.142458,0.137577,0.143166,NO,1.25
20.7319,-14.2587,0.141329,0.138244,0.162382,NO,1.25
20.8631,-14.26,0.140021,0.13705,0.209451,NO,1.25
20.9937,-14.2655,0.134495,0.13442,0.292726,NO,1.25
21.1248,-14.2669,0.133064,0.130645,0.391639,NO,1.25
21.2561,-14.2724,0.127577,0.125811,0.44252,NO,1.25
21.387,-14.2724,0.127573,0.120088,0.361964,NO,1.25
21.5182,-14.2913,0.108745,0.114088,0.101188,NO,1.25
21.6496,-14.2982,0.101818,0.103421,-0.318185,NO,1.25
21.7804,-14.2944,0.105602,0.0710759,-0.821211,NO,1.25
21.9117,-14.3054,0.0946462,-0.0390593,-1.32643,NO,1.25
22.0424,-14.3114,0.0885788,-0.367308,-1.77753,NO,1.25
22.1738,-14.2762,0.123753,-1.12216,-2.14542,NO,1.25
22.3045,-14.2748,0.125189,-2.41667,-2.41405,NO,1.25
22.4409,-14.2728,0.127158,-3.99078,-2.56636,NO,1.25
22.5668,-26.7345,-12.3345,-5.15441,-2.58121,NO,1.25
22.6981,-30.1289,-15.7289,-5.23429,-2.44929,NO,1.25
22.829,-14.2786,0.121388,-4.17755,-2.20423,NO,1.25
22.9601,-14.2919,0.108094,-2.60464,-1.94062,NO,1.25
23.0913,-14.2737,0.126273,-1.2427,-1.78355,NO,1.25
23.222,-14.274,0.126026,-0.418224,-1.81791,NO,1.25
23.3533,-14.2807,0.119337,-0.0614775,-2.03808,NO,1.25
23.4842,-14.2814,0.118565,0.00369217,-2.3668,NO,1.25
23.6152,-14.2806,0.119398,-0.172741,-2.72394,NO,1.25
23.7466,-14.2988,0.101177,-0.747569,-3.08172,NO,1.25
23.8778,-14.2908,0.109187,-2.00546,-3.46178,NO,1.25
24.0087,-14.2869,0.1131,-4.08144,-3.8848,NO,1.25
24.1397,-16.9507,-2.55069,-6.58893,-4.3252,NO,1.25
24.2713,-32.8236,-18.4236,-8.55559,-4.71335,NO,1.25
24.4022,-33.5114,-19.1114,-8.99635,-4.97411,NO,1.25
24.5334,-22.2735,-7.87353,-7.6985,-5.05881,NO,1.25
24.6639,-16.5977,-2.19772,-5.3955,-4.94838,NO,1.25
24.7951,-14.3032,0.0968235,-3.16661,-4.64013,NO,1.25
24.9264,-14.281,0.119017,-1.72913,-4.13591,NO,1.25
25.0569,-14.2885,0.111533,-1.20491,-3.4397,NO,1.25
25.1882,-14.271,0.129021,-1.28868,-2.5678,NO,1.25
25.3195,-17.6181,-3.2181,-1.5161,-1.57188,NO,1.25
25.4513,-19.5676,-5.16763,-1.51891,-0.563588,NO,1.25
25.5815,-14.2462,0.153824,-1.20067,0.288282,NO,1.25
25.7127,-14.2411,0.158901,-0.723095,0.807157,NO,1.25
25.8437,-14.2398,0.160165,-0.30811,0.874903,NO,1.25
25.9747,-14.3036,0.0963694,-0.0649758,0.459389,NO,1.25
26.1061,-14.3403,0.0597207,0.0100423,-0.411759,NO,1.25
26.2369,-14.3228,0.0771721,-0.0917917,-1.69268,NO,1.25
26.3681,-14.2894,0.110584,-0.529113,-3.33841,NO,1.25
26.4992,-14.2845,0.115524,-1.674,-5.30113,NO,1.25
26.6299,-14.2807,0.119343,-3.99893,-7.5201,NO,1.25
26.7611,-14.2833,0.116664,-7.73017,-9.91673,NO,1.25
26.8923,-27.3056,-12.9056,-12.491,-12.4023,NO,1.25
27.0238,-38.1961,-23.7961,-17.3379,-14.8962,NO,1.25
27.1551,-39.5693,-25.1693,-21.279,-17.3403,NO,1.25
27.2862,-40.8848,-26.4848,-23.8114,-19.6925,NO,1.25
27.4169,-40.9841,-26.5841,-25.0315,-21.9051,NO,1.25
27.548,-40.4985,-26.0985,-25.3783,-23.9084,NO,1.25
27.6788,-39.1633,-24.7633,-25.3522,-25.6075,NO,1.25
27.8106,-38.9032,-24.5032,-25.3755,-26.8989,NO,1.25
27.9414,-38.9065,-24.5065,-25.7456,-27.707,NO,1.25
28.0725,-39.3511,-24.9511,-26.6017,-28.044,NO,1.25
28.2036,-41.0468,-26.6468,-27.8816,-28.0639,NO,1.25
28.3346,-44.8657,-30.4657,-29.3289,-28.0606,NO,1.25
28.4656,-46.861,-32.461,-30.6097,-28.3781,NO,1.25
28.5968,-47.1139,-32.7139,-31.4911,-29.2865,NO,1.25
28.728,-46.8681,-32.4681,-31.9611,-30.9045,NO,1.25
28.859,-46.4317,-32.0317,-32.2289,-33.2059,NO,1.25
28.9899,-46.27,-31.87,-32.7094,-36.0737,NO,1.25
29.1213,-46.1972,-31.7972,-34.0349,-39.3577,NO,1.25
29.2524,-46.1678,-31.7678,-36.9751,-42.9125,NO,1.25
29.3832,-47.0187,-32.6187,-42.0504,-46.6166,NO,1.25
29.514,-55.3897,-40.9897,-48.9535,-50.3757,NO,1.25
29.6443,-83.1909,-68.7909,-56.3857,-54.1144,NO,1.25
29.7758,-84.484,-70.084,-62.7189,-57.7576,NO,1.25
29.9067,-85.2359,-70.8359,-66.9721,-61.2129,NO,1.25
30.0379,-85.4129,-71.0129,-69.1843,-64.3647,NO,1.25
30.1686,-85.0392,-70.6392,-70.0114,-67.0827,NO,1.25
30.2999,-84.6276,-70.2276,-70.1464,-69.2393,NO,1.25
30.4312,-84.1972,-69.7972,-70.0441,-70.7357,NO,1.25
30.5623,-84.0996,-69.6996,-69.9293,-71.5374,NO,1.25
30.6933,-84.1286,-69.7286,-69.8883,-71.712,NO,1.25
30.8243,-83.9972,-69.5972,-69.9371,-71.4408,NO,1.25
30.9557,-84.3725,-69.9725,-70.0418,-70.9696,NO,1.25
31.0866,-84.9807,-70.5807,-70.1456,-70.5155,NO,1.25
31.2175,-84.8165,-70.4165,-70.1968,-70.1923,NO,1.25
31.3486,-84.6599,-70.2599,-70.1736,-70.009,NO,1.25
31.4798,-84.5184,-70.1184,-70.0854,-69.9204,NO,1.25
31.6107,-84.377,-69.977,-69.9569,-69.8777,NO,1.25
31.7417,-84.377,-69.977,-69.8174,-69.8496,NO,1.25
31.8728,-83.8142,-69.4142,-69.6997,-69.8237,NO,1.25
32.0038,-83.7519,-69.3519,-69.6324,-69.7997,NO,1.25
32.1353,-83.9482,-69.5482,-69.6259,-69.7846,NO,1.25
32.2664,-84.1176,-69.7176,-69.6684,-69.7873,NO,1.25
32.3974,-84.1595,-69.7595,-69.7388,-69.8141,NO,1.25
32.5285,-84.1004,-69.7004,-69.8222,-69.8656,NO,1.25
32.6593,-84.3652,-69.9652,-69.9136,-69.9362,NO,1.25
32.7903,-84.4497,-70.0497,-70.0138,-70.0176,NO,1.25
32.9216,-84.4088,-70.0088,-70.1254,-70.1005,NO,1.25
33.0527,-84.5467,-70.1467,-70.2456,-70.177,NO,1.25
33.1839,-84.9125,-70.5125,-70.3602,-70.2411,NO,1.25
33.3149,-84.9623,-70.5623,-70.4445,-70.2904,NO,1.25
33.4462,-85.0746,-70.6746,-70.4768,-70.327,NO,1.25
33.577,-85.0019,-70.6019,-70.4536,-70.3554,NO,1.25
33.708,-84.7833,-70.3833,-70.3942,-70.3802,NO,1.25
33.8391,-84.6155,-70.2155,-70.3315,-70.404,NO,1.25
33.9701,-84.4123,-70.0123,-70.2936,-70.4272,NO,1.25
34.1018,-84.8509,-70.4509,-70.2923,-70.449,NO,1.25
34.2324,-84.6486,-70.2486,-70.3263,-70.4684,NO,1.25
34.3637,-84.6181,-70.2181,-70.3913,-70.4848,NO,1.25
34.4949,-84.8682,-70.4682,-70.4803,-70.4995,NO,1.25
34.6256,-84.9726,-70.5726,-70.5769,-70.5146,NO,1.25
34.7566,-85.2628,-70.8628,-70.6567,-70.5321,NO,1.25
34.8879,-85.1975,-70.7975,-70.699,-70.5521,NO,1.25
35.0186,-85.2085,-70.8085,-70.6974,-70.5722,NO,1.25
35.1497,-85.0341,-70.6341,-70.6598,-70.5893,NO,1.25
35.2811,-85.0225,-70.6225,-70.6019,-70.6007,NO,1.25
35.4122,-84.9794,-70.5794,-70.5416,-70.6048,NO,1.25
35.5438,-84.8126,-70.4126,-70.4978,-70.6017,NO,1.25
35.6741,-84.6022,-70.2022,-70.4854,-70.5928,NO,1.25
35.8052,-84.9749,-70.5749,-70.5069,-70.5813,NO,1.25
35.9367,-84.9715,-70.5715,-70.5505,-70.5721,NO,1.25
36.0673,-84.9868,-70.5868,-70.5973,-70.57,NO,1.25
36.1982,-85.1156,-70.7156,-70.632,-70.578,NO,1.25
36.3296,-85.0997,-70.6997,-70.6475,-70.5954,NO,1.25
36.4609,-85.1415,-70.7415,-70.6461,-70.6189,NO,1.25
36.5918,-84.8802,-70.4802,-70.6375,-70.6437,NO,1.25
36.7229,-85.0378,-70.6378,-70.6334,-70.6654,NO,1.25
36.8537,-85.1435,-70.7435,-70.6422,-70.6807,NO,1.25
36.985,-84.7562,-70.3562,-70.6659,-70.6884,NO,1.25
37.1159,-85.2801,-70.8801,-70.6981,-70.6895,NO,1.25
37.2468,-85.157,-70.757,-70.7248,-70.6867,NO,1.25
37.378,-85.1941,-70.7941,-70.7321,-70.6823,NO,1.25
37.5092,-85.2479,-70.8479,-70.7163,-70.6774,NO,1.25
37.6402,-85.0045,-70.6045,-70.6855,-70.6716,NO,1.25
37.7711,-84.9485,-70.5485,-70.653,-70.6642,NO,1.25
37.9023,-85.1254,-70.7254,-70.6281,-70.6547,NO,1.25
38.0333,-84.9275,-70.5275,-70.6141,-70.6429,NO,1.25
38.1644,-85.0239,-70.6239,-70.6097,-70.6298,NO,1.25
38.2956,-84.9026,-70.5026,-70.6106,-70.6161,NO,1.25
38.4265,-85.1553,-70.7553,-70.6093,-70.6032,NO,1.25
38.5575,-85.0869,-70.6869,-70.6006,-70.5926,NO,1.25
38.689,-84.8759,-70.4759,-70.5874,-70.5857,NO,1.25
38.8197,-84.8811,-70.4811,-70.5779,-70.5832,NO,1.25
38.9508,-85.0999,-70.6999,-70.5777,-70.5841,NO,1.25
39.0818,-84.8725,-70.4725,-70.5849,-70.5871,NO,1.25
39.213,-85.0169,-70.6169,-70.5932,-70.5905,NO,1.25
39.3441,-85.0663,-70.6663,-70.596,-70.5934,NO,1.25
39.4748,-85.0847,-70.6847,-70.5928,-70.5962,NO,1.25
39.6068,-84.8626,-70.4626,-70.5909,-70.6008,NO,1.25
39.7373,-84.8217,-70.4217,-70.5984,-70.6094,NO,1.25
39.8682,-85.2214,-70.8214,-70.6146,-70.623,NO,1.25
39.9996,-84.9835,-70.5835,-70.6301,-70.6393,NO,1.25
40.1305,-85.0931,-70.6931,-70.6367,-70.6529,NO,1.25
40.2616,-85.0227,-70.6227,-70.6335,-70.6579,NO,1.25
40.3928,-85.0831,-70.6831,-70.6271,-70.6504,NO,1.25
40.524,-84.9044,-70.5044,-70.6264,-70.6289,NO,1.25
40.6549,-84.9786,-70.5786,-70.6354,-70.5952,NO,1.25
40.7862,-85.1334,-70.7334,-70.6452,-70.5521,NO,1.25
40.917,-84.9828,-70.5828,-70.6333,-70.5028,NO,1.25
41.0483,-85.4198,-71.0198,-70.5757,-70.4507,NO,1.25
41.1798,-84.9515,-70.5515,-70.4662,-70.3997,NO,1.25
41.3108,-84.5897,-70.1897,-70.3277,-70.354,NO,1.25
41.4415,-84.447,-70.047,-70.2013,-70.3171,NO,1.25
41.5726,-84.4015,-70.0015,-70.1229,-70.2908,NO,1.25
41.7037,-84.2203,-69.8203,-70.1062,-70.2751,NO,1.25
41.8349,-84.6021,-70.2021,-70.1398,-70.2684,NO,1.25
41.9657,-84.6652,-70.2652,-70.1989,-70.2683,NO,1.25
42.0968,-84.6697,-70.2697,-70.2615,-70.2713,NO,1.25
42.2279,-84.7287,-70.3287,-70.3168,-70.2745,NO,1.25
42.3588,-84.7788,-70.3788,-70.3617,-70.2747,NO,1.25
42.4902,-84.7589,-70.3589,-70.3914,-70.2679,NO,1.25
42.6211,-84.9074,-70.5074,-70.3947,-70.2493,NO,1.25
42.7523,-85.1155,-70.7155,-70.36,-70.2149,NO,1.25
42.8835,-84.3779,-69.9779,-70.2823,-70.164,NO,1.25
43.0144,-84.8648,-70.4648,-70.1665,-70.0995,NO,1.25
43.1454,-84.5314,-70.1314,-70.0266,-70.0275,NO,1.25
43.2766,-84.1161,-69.7161,-69.888,-69.9562,NO,1.25
43.4076,-83.9208,-69.5208,-69.7796,-69.8977,NO,1.25
43.5388,-83.9958,-69.5958,-69.718,-69.8734,NO,1.25
43.6698,-84.2196,-69.8196,-69.7002,-69.9204,NO,1.25
43.8005,-84.0775,-69.6775,-69.7154,-70.0884,NO,1.25
43.9318,-83.9592,-69.5592,-69.7573,-70.4096,NO,1.25
44.0628,-84.1624,-69.7624,-69.823,-70.8472,NO,1.25
44.194,-84.4702,-70.0702,-69.9075,-71.2602,NO,1.25
44.325,-84.3377,-69.9377,-70.0071,-71.429,NO,1.25
44.4564,-84.3603,-69.9603,-70.1188,-71.1364,NO,1.25
44.5874,-84.6525,-70.2525,-70.2216,-70.2438,NO,1.25
44.7183,-84.8108,-70.4108,-70.2288,-68.7164,NO,1.25
44.8492,-85.0005,-70.6005,-69.8982,-66.5996,NO,1.25
44.9805,-85.2949,-70.8949,-68.7457,-63.981,NO,1.25
45.1114,-84.8165,-70.4165,-66.1091,-60.964,NO,1.25
45.2423,-85.907,-71.507,-61.5271,-57.6575,NO,1.25
45.3737,-74.5554,-60.1554,-55.284,-54.1761,NO,1.25
45.5056,-53.839,-39.439,-48.5557,-50.6424,NO,1.25
45.6416,-49.7023,-35.3023,-42.8067,-47.1863,NO,1.25
45.7682,-49.7549,-35.3549,-38.9124,-43.9402,NO,1.25
45.8988,-49.9314,-35.5314,-36.8225,-41.0319,NO,1.25
46.03,-50.019,-35.619,-35.9316,-38.5761,NO,1.25
46.1611,-50.1478,-35.7478,-35.6311,-36.669,NO,1.25
46.2922,-49.8767,-35.4767,-35.5816,-35.3832,NO,1.25
46.4233,-49.3017,-34.9017,-35.6836,-34.7511,NO,1.25
46.5541,-50.018,-35.618,-35.9333,-34.7317,NO,1.25
46.6852,-50.6523,-36.2523,-36.3114,-35.1829,NO,1.25
46.8164,-50.9905,-36.5905,-36.7484,-35.8816,NO,1.25
46.9473,-51.9518,-37.5518,-37.1375,-36.6004,NO,1.25
47.0784,-52.6234,-38.2234,-37.3872,-37.1876,NO,1.25
47.2097,-52.7452,-38.3452,-37.4931,-37.5905,NO,1.25
47.3404,-51.0317,-36.6317,-37.5756,-37.8222,NO,1.25
47.4716,-51.1179,-36.7179,-37.8047,-37.9152,NO,1.25
47.603,-51.3509,-36.9509,-38.2304,-37.8979,NO,1.25
47.7338,-53.3531,-38.9531,-38.6596,-37.7919,NO,1.25
47.8648,-56.7324,-42.3324,-38.7447,-37.6163,NO,1.25
47.9957,-56.0192,-41.6192,-38.2661,-37.3899,NO,1.25
48.1268,-49.3884,-34.9884,-37.3466,-37.1305,NO,1.25
48.2582,-49.4046,-35.0046,-36.3633,-36.8539,NO,1.25
48.3894,-49.2299,-34.8299,-35.6553,-36.5704,NO,1.25
48.5205,-49.0229,-34.6229,-35.3342,-36.2807,NO,1.25
48.6515,-49.5797,-35.1797,-35.3147,-35.98,NO,1.25
48.7825,-49.8663,-35.4663,-35.439,-35.6717,NO,1.25
48.9136,-50.5155,-36.1155,-35.5665,-35.385,NO,1.25
49.0447,-49.8935,-35.4935,-35.6117,-35.1742,NO,1.25
49.1756,-50.9551,-36.5551,-35.5556,-35.0912,NO,1.25
49.3067,-49.35,-34.95,-35.437,-35.1476,NO,1.25
49.4378,-48.8664,-34.4664,-35.3148,-35.3007,NO,1.25
49.5691,-50.3701,-35.9701,-35.222,-35.4794,NO,1.25
49.7002,-49.5802,-35.1802,-35.1702,-35.6259,NO,1.25
49.8311,-49.2202,-34.8202,-35.1985,-35.7172,NO,1.25
49.9622,-49.1711,-34.7711,-35.3839,-35.7616,NO,1.25
50.0934,-49.1321,-34.7321,-35.7697,-35.7837,NO,1.25
50.2246,-50.0802,-35.6802,-36.2647,-35.8104,NO,1.25
50.3553,-52.8461,-38.4461,-36.6393,-35.8606,NO,1.25
50.4866,-53.9048,-39.5048,-36.6745,-35.9367,NO,1.25
50.6175,-50.397,-35.997,-36.3508,-36.024,NO,1.25
50.7487,-49.0507,-34.6507,-35.8744,-36.0991,NO,1.25
50.8796,-48.9406,-34.5406,-35.5085,-36.1401,NO,1.25
51.0106,-49.4987,-35.0987,-35.3954,-36.1306,NO,1.25
51.1419,-49.7699,-35.3699,-35.5189,-36.0591,NO,1.25
51.2732,-49.8936,-35.4936,-35.7681,-35.9197,NO,1.25
51.404,-50.6357,-36.2357,-35.9968,-35.7177,NO,1.25
51.535,-51.5585,-37.1585,-36.0617,-35.4716,NO,1.25
51.6662,-51.3121,-36.9121,-35.8761,-35.2038,NO,1.25
51.7976,-50.0633,-35.6633,-35.4595,-34.9257,NO,1.25
51.9286,-48.6562,-34.2562,-34.9217,-34.6306,NO,1.25
52.0595,-48.4924,-34.0924,-34.3766,-34.3034,NO,1.25
52.1905,-48.3493,-33.9493,-33.8731,-33.9383,NO,1.25
52.3216,-48.3266,-33.9266,-33.4064,-33.5474,NO,1.25
52.4526,-46.8781,-32.4781,-32.9767,-33.1547,NO,1.25
52.5837,-46.6029,-32.2029,-32.6139,-32.7841,NO,1.25
52.7148,-46.6604,-32.2604,-32.3552,-32.456,NO,1.25
52.8457,-46.3563,-31.9563,-32.2227,-32.192,NO,1.25
52.9773,-46.3852,-31.9852,-32.2271,-32.0196,NO,1.25
53.1079,-46.3485,-31.9485,-32.3767,-31.9687,NO,1.25
