Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
0.479102,-13.3279,-15.1279,-15.2146,-15.2785,0,15.2785,0,0,MINE_TEST,1.25
0.510676,-12.8308,-14.6308,-14.8329,-14.9432,0,14.9432,0,0,MINE_TEST,1.25
0.536954,-12.72,-14.52,-14.4996,-14.6539,0,14.6539,0,0,MINE_TEST,1.25
0.563074,-12.4076,-14.2076,-14.2253,-14.4189,0,14.4189,0,0,MINE_TEST,1.25
0.589155,-11.8004,-13.6004,-14.0299,-14.2408,0,14.2408,0,0,MINE_TEST,1.25
0.615231,-11.8855,-13.6855,-13.9371,-14.1177,0,14.1177,0,0,MINE_TEST,1.25
0.641452,-11.9804,-13.7804,-13.959,-14.0472,0,14.0472,0,0,MINE_TEST,1.25
0.667461,-12.0205,-13.8205,-14.086,-14.0293,0,14.0293,0,0,MINE_TEST,1.25
0.693569,-12.3653,-14.1653,-14.2863,-14.0702,0,14.0702,0,0,MINE_TEST,1.25
0.719788,-12.9154,-14.7154,-14.5148,-14.1857,0,14.1857,0,0,MINE_TEST,1.25
0.745745,-13.0891,-14.8891,-14.7322,-14.4,0,14.4,0,0,MINE_TEST,1.25
0.77182,-13.212,-15.012,-14.9285,-14.7394,0,14.7394,0,0,MINE_TEST,1.25
0.797514,-13.2113,-15.0113,-15.1352,-15.222,0,15.222,0,0,MINE_TEST,1.25
0.823702,-13.2555,-15.0555,-15.4172,-15.8478,0,15.8478,0,0,MINE_TEST,1.25
0.849788,-13.5487,-15.3487,-15.8501,-16.5958,0,16.5958,0,0,MINE_TEST,1.25
0.875953,-14.074,-15.874,-16.4976,-17.4268,0,17.4268,0,0,MINE_TEST,1.25
0.901849,-15.0977,-16.8977,-17.396,-18.2914,0,18.2914,0,0,MINE_TEST,1.25
0.927754,-16.2578,-18.0578,-18.5424,-19.1415,0,19.1415,0,0,MINE_TEST,1.25
0.95376,-17.4553,-19.2553,-19.8737,-19.9444,0,19.9444,0,0,MINE_TEST,1.25
