Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_Gauss_SavGol,OBJ,Height
1.45283,1.64263,0.0226299,0.0196414,0.0183307,NO,1.25
1.46941,1.63589,0.0158885,0.0200899,0.0183119,NO,1.25
1.48643,1.65451,0.0345121,0.0200206,0.0181494,NO,1.25
1.50529,1.64059,0.0205882,0.0190159,0.0179396,NO,1.25
1.52268,1.62789,0.00788603,0.0174015,0.0177557,NO,1.25
1.53955,1.64457,0.0245743,0.0159915,0.0175851,NO,1.25
1.55626,1.61769,-0.00230667,0.0152955,0.017361,NO,1.25
1.57301,1.64048,0.0204785,0.0151276,0.0170176,NO,1.25
1.58937,1.65397,0.0339712,0.0150382,0.0165158,NO,1.25
1.60819,1.617,-0.00299515,0.015069,0.015867,NO,1.25
1.62783,1.62935,0.00935219,0.0156542,0.0151724,NO,1.25
1.64545,1.63987,0.0198742,0.0167569,0.0146056,NO,1.25
1.66284,1.64967,0.0296658,0.0175605,0.0143036,NO,1.25
1.68245,1.63302,0.0130225,0.0171585,0.0142537,NO,1.25
1.70044,1.64449,0.0244877,0.0153889,0.0143171,NO,1.25
1.71879,1.63197,0.0119731,0.0129584,0.0143684,NO,1.25
1.73629,1.61568,-0.00431553,0.0110078,0.0143991,NO,1.25
1.75403,1.64396,0.0239642,0.0105368,0.0144844,NO,1.25
1.77207,1.6056,-0.0143995,0.0118702,0.0146692,NO,1.25
1.7912,1.6434,0.0234038,0.0143848,0.0149143,NO,1.25
1.80735,1.64845,0.0284489,0.0167353,0.0151532,NO,1.25
1.82317,1.63414,0.0141412,0.0177671,0.0153674,NO,1.25
1.84134,1.65343,0.0334251,0.0173801,0.0155846,NO,1.25
1.8577,1.62211,0.00211255,0.016577,0.0158167,NO,1.25
1.87491,1.6252,0.00519771,0.0164138,0.0160164,NO,1.25
1.89557,1.6418,0.0218046,0.0169444,0.0160967,NO,1.25
1.91419,1.65495,0.0349486,0.0173195,0.0159958,NO,1.25
1.93189,1.62264,0.00264171,0.0167877,0.0157344,NO,1.25
1.95029,1.65104,0.0310367,0.0154633,0.0154273,NO,1.25
1.9696,1.61585,-0.00415219,0.0140326,0.0152354,NO,1.25
1.99017,1.64029,0.0202916,0.0131098,0.0152741,NO,1.25
2.00842,1.6365,0.0165035,0.0129794,0.0155261,NO,1.25
2.02821,1.61246,-0.00754167,0.0136252,0.0158525,NO,1.25
2.05217,1.65503,0.0350333,0.0148315,0.0161162,NO,1.25
2.06969,1.63266,0.0126604,0.016332,0.0163016,NO,1.25
2.08902,1.62295,0.00294579,0.0179054,0.0165029,NO,1.25
2.1082,1.65553,0.0355348,0.0192475,0.0168128,NO,1.25
2.12795,1.64371,0.0237131,0.0199601,0.0172326,NO,1.25
2.14708,1.62775,0.00774867,0.0197224,0.0176621,NO,1.25
2.16381,1.65315,0.0331452,0.0185474,0.0179508,NO,1.25
2.18018,1.64099,0.020986,0.0169196,0.0179792,NO,1.25
2.19801,1.61982,-0.00017798,0.0157338,0.0177377,NO,1.25
2.21735,1.6299,0.0098955,0.0156783,0.017339,NO,1.25
2.2382,1.63853,0.0185264,0.0165066,0.0169344,NO,1.25
2.25511,1.65263,0.0326342,0.0172639,0.0166144,NO,1.25
2.27134,1.63437,0.0143651,0.0173017,0.0163879,NO,1.25
2.28791,1.62591,0.00591044,0.0166716,0.0162493,NO,1.25
2.30446,1.64101,0.0210117,0.0157226,0.0162322,NO,1.25
2.32097,1.65283,0.0328277,0.014841,0.0163689,NO,1.25
2.33784,1.60788,-0.0121198,0.0146218,0.0165779,NO,1.25
2.35458,1.63138,0.0113819,0.0154685,0.0166288,NO,1.25
2.37365,1.64421,0.0242058,0.0168635,0.0162739,NO,1.25
2.39009,1.65701,0.0370092,0.0175926,0.0154508,NO,1.25
2.40682,1.6196,-0.000400536,0.0169642,0.0143465,NO,1.25
2.42316,1.65496,0.0349563,0.0154401,0.0132521,NO,1.25
2.43941,1.61347,-0.00652864,0.0139979,0.0123621,NO,1.25
2.45619,1.63024,0.0102362,0.0129486,0.0116995,NO,1.25
2.47058,1.64138,0.021382,0.0115333,0.0111592,NO,1.25
2.48503,1.65069,0.0306865,0.00893365,0.0105768,NO,1.25
2.49919,1.61342,-0.0065811,0.00574136,0.00980183,NO,1.25
2.51315,1.60481,-0.0151948,0.00387144,0.00879906,NO,1.25
2.52733,1.61197,-0.00803447,0.00468928,0.0077003,NO,1.25
2.54475,1.63896,0.0189619,0.00755438,0.00673787,NO,1.25
2.55894,1.63803,0.0180342,0.0104099,0.00611798,NO,1.25
2.57416,1.63751,0.0175111,0.0115082,0.00595275,NO,1.25
2.58896,1.63678,0.0167796,0.0104919,0.00627798,NO,1.25
2.60283,1.61453,-0.00547188,0.00813806,0.00709337,NO,1.25
2.61731,1.6458,0.025802,0.00569964,0.00835478,NO,1.25
2.63172,1.60004,-0.019963,0.00444676,0.0099171,NO,1.25
2.64596,1.62024,0.000242196,0.00529868,0.0115312,NO,1.25
2.66027,1.6329,0.0128964,0.00839208,0.012972,NO,1.25
2.67472,1.62265,0.00264944,0.0129765,0.0142022,NO,1.25
2.68933,1.64544,0.0254396,0.0177708,0.0153951,NO,1.25
2.70318,1.64971,0.029712,0.0215484,0.0167858,NO,1.25
2.71768,1.64735,0.0273483,0.0236655,0.0184949,NO,1.25
2.73203,1.6429,0.022899,0.0242185,0.0204605,NO,1.25
2.74603,1.64526,0.025264,0.0237997,0.022486,NO,1.25
2.76217,1.64461,0.0246086,0.0230885,0.0243307,NO,1.25
2.77661,1.63789,0.0178893,0.0227085,0.0257923,NO,1.25
2.79066,1.64189,0.0218946,0.0231179,0.026768,NO,1.25
2.80611,1.63801,0.0180136,0.0244218,0.0272748,NO,1.25
2.82079,1.65162,0.0316154,0.0262773,0.0274152,NO,1.25
2.83495,1.64846,0.0284634,0.0280505,0.02731,NO,1.25
2.84921,1.65117,0.0311677,0.0291473,0.0270369,NO,1.25
2.86357,1.65315,0.0331529,0.029239,0.0266057,NO,1.25
2.87807,1.65015,0.0301453,0.0283155,0.0259744,NO,1.25
2.89214,1.64711,0.0271136,0.0266154,0.0250815,NO,1.25
2.90657,1.64255,0.0225545,0.0244544,0.0238537,NO,1.25
2.92099,1.64412,0.0241176,0.0220476,0.0221863,NO,1.25
2.93559,1.63981,0.0198099,0.0194635,0.019958,NO,1.25
2.94965,1.63663,0.0166261,0.0167383,0.0171221,NO,1.25
2.96408,1.63457,0.0145744,0.0139765,0.0138183,NO,1.25
2.97893,1.62939,0.0093891,0.0113398,0.0103942,NO,1.25
2.99316,1.62834,0.008335,0.00894116,0.00729096,NO,1.25
3.00761,1.62671,0.00671155,0.00671504,0.00487705,NO,1.25
3.02179,1.62399,0.00398508,0.00437807,0.00334097,NO,1.25
3.03625,1.62553,0.00553262,0.00161265,0.00268441,NO,1.25
3.05036,1.62177,0.00176721,-0.00144784,0.00278148,NO,1.25
3.06458,1.61613,-0.00387022,-0.00376644,0.00345074,NO,1.25
3.07871,1.59653,-0.0234741,-0.00367317,0.00450577,NO,1.25
3.09292,1.6036,-0.0163974,-0.000100566,0.0057804,NO,1.25
3.10698,1.62863,0.0086303,0.00621802,0.00714165,NO,1.25
3.12129,1.648,0.0279958,0.0129551,0.00849435,NO,1.25
3.13584,1.64555,0.0255527,0.0177214,0.00977342,NO,1.25
3.14977,1.64419,0.0241921,0.0194239,0.0109296,NO,1.25
3.16384,1.64306,0.0230593,0.01842,0.0119182,NO,1.25
3.17836,1.63477,0.0147743,0.01582,0.0126845,NO,1.25
3.19236,1.6303,0.0103049,0.0127855,0.0131398,NO,1.25
3.20643,1.62826,0.00826461,0.0101545,0.013158,NO,1.25
3.2222,1.62642,0.00641876,0.00835555,0.012635,NO,1.25
3.23639,1.62561,0.00560733,0.0074611,0.0115925,NO,1.25
3.25117,1.62378,0.00378067,0.00728363,0.0102364,NO,1.25
3.26579,1.63245,0.0124528,0.00752016,0.00889036,NO,1.25
3.27999,1.62734,0.00733916,0.00795003,0.00784635,NO,1.25
3.29431,1.62387,0.00387343,0.00848885,0.00724541,NO,1.25
3.30873,1.63058,0.0105761,0.0089887,0.00705427,NO,1.25
3.32311,1.63331,0.0133099,0.00909624,0.0071123,NO,1.25
3.33734,1.63028,0.0102826,0.00845463,0.00719872,NO,1.25
3.35223,1.6301,0.0100972,0.00709927,0.00710488,NO,1.25
3.36705,1.62451,0.00451498,0.00559527,0.00671127,NO,1.25
3.38204,1.61505,-0.00495258,0.00469635,0.00604412,NO,1.25
3.39605,1.62463,0.00462663,0.00475083,0.00526056,NO,1.25
3.41019,1.6265,0.00650205,0.00538658,0.00455423,NO,1.25
3.42612,1.63013,0.0101281,0.00579615,0.00405127,NO,1.25
3.44045,1.6281,0.00809635,0.00530816,0.00377346,NO,1.25
3.45515,1.62746,0.00745506,0.00382308,0.00367003,NO,1.25
3.46917,1.61852,-0.00147988,0.00188924,0.00366744,NO,1.25
3.48372,1.61971,-0.000287109,0.000491328,0.00370238,NO,1.25
3.49785,1.61468,-0.00532056,0.000566719,0.00373293,NO,1.25
3.51191,1.60492,-0.0150803,0.00232817,0.00373689,NO,1.25
3.52717,1.64037,0.0203731,0.00488747,0.00370946,NO,1.25
3.54167,1.63478,0.0147752,0.00676545,0.00366001,NO,1.25
3.55625,1.62801,0.00800622,0.0069813,0.00359527,NO,1.25
3.57311,1.62674,0.00673645,0.00564992,0.00349064,NO,1.25
3.59025,1.62475,0.00475201,0.00367823,0.003288,NO,1.25
3.60516,1.61596,-0.00403785,0.0020936,0.00293896,NO,1.25
3.61979,1.61688,-0.00311978,0.0014934,0.00245917,NO,1.25
3.63382,1.62068,0.000679536,0.00176943,0.00194446,NO,1.25
3.64855,1.62764,0.0076405,0.00225004,0.00154972,NO,1.25
3.66319,1.62525,0.00525439,0.00223978,0.00145254,NO,1.25
3.67745,1.62268,0.00268466,0.00152131,0.00180076,NO,1.25
3.69207,1.61673,-0.00327451,0.000485095,0.0026451,NO,1.25
3.70635,1.62253,0.0025309,-7.44784e-05,0.0039019,NO,1.25
3.72053,1.61372,-0.00628013,0.000716196,0.00538505,NO,1.25
3.73492,1.60975,-0.010252,0.00333058,0.00687461,NO,1.25
3.74944,1.63187,0.0118693,0.00736272,0.00816401,NO,1.25
3.76425,1.63806,0.0180599,0.0115618,0.00908749,NO,1.25
3.77893,1.63831,0.0183146,0.0145364,0.0095649,NO,1.25
3.79335,1.64266,0.0226616,0.0155043,0.00964215,NO,1.25
3.8078,1.63705,0.0170489,0.0145314,0.00945758,NO,1.25
3.82417,1.63137,0.0113682,0.0122676,0.00913028,NO,1.25
3.83818,1.6289,0.0088964,0.00949421,0.00866161,NO,1.25
3.85255,1.62558,0.00557555,0.00671694,0.00793671,NO,1.25
3.86719,1.62106,0.00105671,0.00403695,0.00682497,NO,1.25
3.88209,1.62856,0.0085642,0.00145347,0.00531445,NO,1.25
3.89616,1.6204,0.000398576,-0.00062697,0.00358651,NO,1.25
3.91096,1.60414,-0.0158559,-0.00135366,0.00195809,NO,1.25
3.92505,1.60733,-0.012668,-0.000275185,0.000723276,NO,1.25
3.93938,1.63064,0.0106379,0.00179336,1.66492e-05,NO,1.25
3.95394,1.63903,0.0190288,0.00315535,-0.000213587,NO,1.25
3.96963,1.62418,0.00417746,0.00267327,-0.000139253,NO,1.25
3.98423,1.61782,-0.00217775,0.000696338,4.49059e-05,NO,1.25
3.99795,1.6179,-0.00210297,-0.00134582,0.000204518,NO,1.25
4.01368,1.60883,-0.0111691,-0.00206507,0.000301019,NO,1.25
4.02814,1.60769,-0.0123117,-0.00106059,0.000361492,NO,1.25
4.04249,1.63101,0.0110069,0.000849657,0.00041393,NO,1.25
4.05713,1.63085,0.0108499,0.00230157,0.000460244,NO,1.25
4.07155,1.62288,0.00288137,0.00242562,0.000510236,NO,1.25
4.08616,1.62147,0.00147425,0.00135459,0.000605094,NO,1.25
4.10017,1.6195,-0.000496778,-8.90831e-05,0.000775959,NO,1.25
4.11442,1.61477,-0.00522942,-0.000971792,0.000989936,NO,1.25
4.12862,1.617,-0.00300116,-0.00068708,0.00116422,NO,1.25
4.14301,1.61077,-0.00923089,0.000721293,0.00123966,NO,1.25
4.15722,1.63161,0.0116136,0.00248812,0.00124106,NO,1.25
4.17182,1.63046,0.0104611,0.00355432,0.00126989,NO,1.25
4.18618,1.62505,0.00505001,0.00331283,0.00142888,NO,1.25
4.20068,1.62172,0.00172167,0.0020057,0.00172178,NO,1.25
4.21616,1.6184,-0.00159676,0.000474211,0.00200804,NO,1.25
4.23062,1.61884,-0.00116019,-0.000374025,0.0020707,NO,1.25
4.24549,1.60804,-0.0119572,-3.41293e-05,0.00176282,NO,1.25
4.25981,1.62693,0.00692705,0.00133952,0.00112143,NO,1.25
4.2742,1.62408,0.00408385,0.00300411,0.000370073,NO,1.25
4.28854,1.62412,0.00411734,0.00402061,-0.000175679,NO,1.25
4.30265,1.63479,0.0147949,0.00370429,-0.000235499,NO,1.25
4.3179,1.62148,0.00147769,0.00196433,0.000337395,NO,1.25
4.33187,1.61775,-0.00224823,-0.000576716,0.00151695,NO,1.25
4.34617,1.61937,-0.000628253,-0.00269502,0.0031262,NO,1.25
4.36047,1.60463,-0.0153687,-0.00295896,0.00489515,NO,1.25
4.37452,1.60511,-0.0148935,-0.000448216,0.00653875,NO,1.25
4.38917,1.62565,0.0056494,0.00454868,0.0078578,NO,1.25
4.40312,1.63447,0.0144715,0.010505,0.00882432,NO,1.25
4.41754,1.64487,0.0248673,0.0155195,0.00957417,NO,1.25
4.4321,1.64561,0.0256067,0.0183455,0.0102877,NO,1.25
4.44598,1.63972,0.0197181,0.0187676,0.0110514,NO,1.25
4.46039,1.63861,0.0186078,0.017211,0.0117998,NO,1.25
4.47433,1.63879,0.0187947,0.0142578,0.0123563,NO,1.25
4.48878,1.63088,0.010879,0.0105751,0.0125342,NO,1.25
4.50275,1.62642,0.00641705,0.00716801,0.0122499,NO,1.25
4.51727,1.61971,-0.00028539,0.00530141,0.0115996,NO,1.25
4.53317,1.59982,-0.0201826,0.00573225,0.0108463,NO,1.25
4.54737,1.64418,0.0241776,0.00796784,0.0103115,NO,1.25
4.56108,1.63727,0.0172659,0.0105553,0.010232,NO,1.25
4.57624,1.63094,0.0109434,0.0122799,0.0106766,NO,1.25
4.59296,1.63541,0.0154108,0.0129484,0.0115585,NO,1.25
4.60711,1.63137,0.0113699,0.0131502,0.0126958,NO,1.25
4.62149,1.63314,0.0131409,0.013589,0.0138589,NO,1.25
4.63597,1.62652,0.00652094,0.0145995,0.0147956,NO,1.25
4.65009,1.64188,0.0218808,0.015959,0.0152692,NO,1.25
4.66445,1.63824,0.0182443,0.0170327,0.0151289,NO,1.25
4.68016,1.64103,0.021028,0.0172095,0.0143809,NO,1.25
4.69433,1.64059,0.0205934,0.0162638,0.0132037,NO,1.25
4.70949,1.63319,0.013195,0.0144357,0.0118828,NO,1.25
4.72396,1.62891,0.00890756,0.0121589,0.010704,NO,1.25
4.73832,1.63399,0.013986,0.00978095,0.00987146,NO,1.25
4.75357,1.62614,0.00613541,0.00755388,0.00948242,NO,1.25
4.76825,1.62275,0.00274651,0.00578721,0.00954658,NO,1.25
4.78478,1.62509,0.00509209,0.00490512,0.0100191,NO,1.25
4.79888,1.61412,-0.00588288,0.00527112,0.0108214,NO,1.25
4.81326,1.63305,0.01305,0.00705641,0.0118432,NO,1.25
4.82763,1.62659,0.00658963,0.0102243,0.0129415,NO,1.25
4.84219,1.62119,0.00118988,0.0144205,0.0139677,NO,1.25
4.85681,1.65044,0.0304416,0.0187547,0.0148115,NO,1.25
4.871,1.64925,0.0292522,0.0219477,0.015418,NO,1.25
4.88517,1.64865,0.0286484,0.0229782,0.0157531,NO,1.25
4.89986,1.64474,0.0247362,0.0216314,0.0157567,NO,1.25
4.91408,1.64136,0.0213623,0.0184334,0.015347,NO,1.25
4.92875,1.63382,0.0138212,0.0142722,0.014474,NO,1.25
4.94282,1.62741,0.0074087,0.0101113,0.0131591,NO,1.25
4.95675,1.62411,0.00410876,0.00681625,0.0114846,NO,1.25
4.97077,1.621,0.000997432,0.00496426,0.00956905,NO,1.25
4.98483,1.61347,-0.0065338,0.00455098,0.00757486,NO,1.25
4.99909,1.63516,0.0151552,0.0048948,0.00572222,NO,1.25
5.01352,1.62799,0.00798733,0.00508995,0.00424859,NO,1.25
5.02779,1.62616,0.00616461,0.00471443,0.00332114,NO,1.25
5.04233,1.62273,0.00273105,0.00406015,0.00296728,NO,1.25
5.05688,1.61251,-0.00749007,0.00358178,0.00306327,NO,1.25
5.07099,1.6332,0.0131967,0.00331655,0.00336991,NO,1.25
5.08557,1.6264,0.00640159,0.00298853,0.00360603,NO,1.25
5.09993,1.61731,-0.00268743,0.0025748,0.00355831,NO,1.25
5.11446,1.62297,0.00296726,0.00245854,0.00318066,NO,1.25
5.12852,1.6136,-0.0063988,0.00296204,0.00260564,NO,1.25
5.14314,1.63186,0.0118556,0.00386546,0.00204619,NO,1.25
5.1571,1.62412,0.00412336,0.00449224,0.00166398,NO,1.25
5.17176,1.62904,0.00904318,0.00416712,0.00151132,NO,1.25
5.18582,1.62576,0.00575588,0.00266195,0.00156986,NO,1.25
5.19997,1.62164,0.00164006,0.000429813,0.00181868,NO,1.25
5.21452,1.61585,-0.00414875,-0.00146869,0.00225154,NO,1.25
5.22882,1.60818,-0.0118213,-0.0018579,0.00283548,NO,1.25
5.24351,1.60624,-0.0137617,-0.000280952,0.00347131,NO,1.25
5.25835,1.63417,0.014173,0.00253874,0.00400674,NO,1.25
5.27289,1.63298,0.0129813,0.00527452,0.00429227,NO,1.25
5.28775,1.62478,0.00477864,0.00704798,0.00424678,NO,1.25
5.30256,1.62833,0.00833157,0.00784023,0.00390401,NO,1.25
5.31671,1.62765,0.00765166,0.00798227,0.0034139,NO,1.25
5.33114,1.62905,0.00904919,0.00756908,0.00298216,NO,1.25
5.34548,1.63129,0.0112858,0.00642933,0.00278238,NO,1.25
5.35996,1.62545,0.00544675,0.00444488,0.00290714,NO,1.25
5.37435,1.62198,0.00197768,0.00183128,0.00338802,NO,1.25
5.38873,1.61819,-0.00180818,-0.000790237,0.00424321,NO,1.25
5.40308,1.6158,-0.00419775,-0.0024156,0.00548403,NO,1.25
5.41745,1.61088,-0.00912078,-0.00184695,0.00706925,NO,1.25
5.43146,1.60069,-0.0193076,0.00170268,0.00887225,NO,1.25
5.44589,1.63333,0.0133262,0.00785694,0.0107167,NO,1.25
5.4604,1.63688,0.0168765,0.0149824,0.0124549,NO,1.25
5.47443,1.65274,0.0327352,0.0210384,0.0140145,NO,1.25
5.48907,1.6504,0.0304048,0.0246166,0.015376,NO,1.25
5.50327,1.64861,0.0286065,0.0253543,0.0165185,NO,1.25
5.51791,1.64977,0.0297677,0.0236904,0.0173912,NO,1.25
5.53245,1.64097,0.020968,0.0204786,0.0179292,NO,1.25
5.54687,1.63435,0.0143488,0.0167203,0.0180847,NO,1.25
5.5621,1.62964,0.00963544,0.0133716,0.0178623,NO,1.25
5.57831,1.63092,0.0109245,0.0111943,0.0173589,NO,1.25
5.59286,1.62221,0.00221306,0.0106145,0.016781,NO,1.25
5.60784,1.62761,0.00760874,0.011618,0.0163976,NO,1.25
5.62354,1.63633,0.0163319,0.0137484,0.0164382,NO,1.25
5.63795,1.63966,0.019665,0.0163891,0.0170041,NO,1.25
5.65233,1.63454,0.0145427,0.0190846,0.0180464,NO,1.25
5.66689,1.64196,0.0219606,0.0215366,0.0193987,NO,1.25
5.68127,1.64917,0.0291683,0.0234258,0.020824,NO,1.25
5.69611,1.64613,0.0261336,0.0244478,0.0220483,NO,1.25
5.71092,1.64627,0.0262707,0.0245374,0.0227888,NO,1.25
5.72493,1.64459,0.0245871,0.0239158,0.0227899,NO,1.25
5.73949,1.6404,0.0203954,0.0228724,0.0218829,NO,1.25
5.75402,1.64394,0.0239368,0.0215207,0.0200592,NO,1.25
5.76864,1.64233,0.0223291,0.0197836,0.0175164,NO,1.25
5.7829,1.63665,0.0166544,0.0175331,0.0146223,NO,1.25
5.79736,1.63697,0.01697,0.0147027,0.0118075,NO,1.25
5.81187,1.63249,0.0124897,0.0112999,0.00945061,NO,1.25
5.82574,1.62767,0.0076654,0.00744968,0.00780928,NO,1.25
5.8396,1.62657,0.0065716,0.00356351,0.00700648,NO,1.25
5.85421,1.6131,-0.00690013,0.000486933,0.00705594,NO,1.25
5.86865,1.61509,-0.00491217,-0.000605561,0.00790709,NO,1.25
5.88273,1.60969,-0.0103087,0.00130364,0.00948065,NO,1.25
5.89718,1.6131,-0.00689583,0.00635556,0.011677,NO,1.25
5.91113,1.63923,0.0192252,0.0134258,0.0143644,NO,1.25
5.92664,1.64984,0.0298448,0.0205856,0.0173694,NO,1.25
5.94085,1.65109,0.0310881,0.0261714,0.0204798,NO,1.25
5.95501,1.65491,0.0349092,0.0295531,0.0234514,NO,1.25
5.96984,1.65091,0.03091,0.0310505,0.0260153,NO,1.25
5.98441,1.65199,0.0319887,0.0313092,0.027894,NO,1.25
5.99876,1.6517,0.0317028,0.0307801,0.02884,NO,1.25
6.0131,1.65165,0.0316548,0.0295833,0.028692,NO,1.25
6.02762,1.64952,0.0295151,0.0276819,0.0274281,NO,1.25
6.04197,1.64745,0.0274468,0.0251126,0.025189,NO,1.25
6.05602,1.64059,0.0205917,0.0220529,0.0222437,NO,1.25
6.07022,1.63827,0.0182743,0.0187324,0.0189074,NO,1.25
6.08517,1.63737,0.0173705,0.0153386,0.0154718,NO,1.25
6.09974,1.63088,0.0108816,0.0120362,0.012194,NO,1.25
6.11416,1.62737,0.00736663,0.00901313,0.00931315,NO,1.25
6.12834,1.62399,0.00399023,0.00641903,0.00703757,NO,1.25
6.1428,1.6254,0.00540467,0.00429732,0.00550561,NO,1.25
6.15728,1.62199,0.00198541,0.00263633,0.00476154,NO,1.25
6.1716,1.61985,-0.000147905,0.00153575,0.00476337,NO,1.25
6.18604,1.61822,-0.00178154,0.00128981,0.00540613,NO,1.25
6.20012,1.62027,0.000273988,0.00232598,0.0065444,NO,1.25
6.21406,1.62069,0.000694143,0.00495653,0.00800048,NO,1.25
6.22791,1.61675,-0.00325216,0.00896498,0.00955871,NO,1.25
6.24202,1.64533,0.0253257,0.013369,0.0109687,NO,1.25
6.25678,1.6445,0.0245006,0.0168234,0.0119897,NO,1.25
6.27095,1.64198,0.021982,0.0184497,0.0124795,NO,1.25
6.28559,1.6386,0.0185958,0.0182576,0.012463,NO,1.25
6.29949,1.63812,0.0181225,0.0168059,0.0121134,NO,1.25
6.31362,1.63479,0.0147932,0.0146286,0.0116441,NO,1.25
6.32817,1.63316,0.0131555,0.0119946,0.0112045,NO,1.25
6.34266,1.62916,0.00916078,0.00901631,0.0108505,NO,1.25
6.35666,1.62878,0.00877966,0.00596036,0.0105974,NO,1.25
6.37081,1.61955,-0.000445219,0.00352722,0.0104922,NO,1.25
6.38521,1.61654,-0.00345932,0.0028118,0.0106353,NO,1.25
6.39924,1.61445,-0.00555098,0.0047577,0.011123,NO,1.25
6.41368,1.61431,-0.00568855,0.00929587,0.0119644,NO,1.25
6.42778,1.65101,0.0310067,0.0149886,0.0130599,NO,1.25
6.44199,1.6472,0.0271975,0.0197534,0.0142584,NO,1.25
