Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.22572660446166992,2000000000.0,-42.26682871947461,-11.527099362456294,NO,0.0
0.4497802257537842,2000000000.0,-41.66177911698838,-11.138678714152839,NO,0.0
0.6622071266174316,2000000000.0,-41.795556366896506,-11.648723332516376,NO,0.0
0.8812642097473145,2000000000.0,-42.345928485964734,-11.401172591046887,NO,0.0
1.0963478088378906,2000000000.0,-43.27590415139984,-12.367649757729534,NO,0.0
1.323509931564331,2000000000.0,-44.390516784693816,-12.343264199292355,NO,0.0
1.536161184310913,2000000000.0,-41.3422552765288,-11.505697909398101,NO,0.0
1.7497472763061523,2000000000.0,-44.85036953291505,-11.570200742428911,NO,0.0
1.970932960510254,2000000000.0,-42.5570726123226,-11.192874981326673,NO,0.0
2.184414863586426,2000000000.0,-40.788399408385686,-10.214818952195204,NO,0.0
2.398223400115967,2000000000.0,-44.21161099751711,-10.900970090696411,NO,0.0
2.6213912963867188,2000000000.0,-43.156288147208215,-11.33095003502115,NO,0.0
2.8361940383911133,2000000000.0,-42.37551052588338,-11.059215348636183,NO,0.0
3.0523171424865723,2000000000.0,-42.53106038036581,-10.707725274338154,NO,0.0
3.2875537872314453,2000000000.0,-43.888439725289324,-10.547191052785045,NO,0.0
3.5046565532684326,2000000000.0,-39.7571183523512,-9.216163017982431,NO,0.0
3.7211194038391113,2000000000.0,-40.52709127749069,-9.23721488507687,NO,0.0
3.9352242946624756,2000000000.0,-40.9081469047258,-8.436923920939941,NO,0.0
4.148893356323242,2000000000.0,-40.352689596983,-8.006281324201783,NO,0.0
4.366032361984253,2000000000.0,-39.39601464170289,-8.319575054089235,NO,0.0
4.5921242237091064,2000000000.0,-40.58116473092255,-10.23098787860639,NO,0.0
4.807675361633301,2000000000.0,-40.61550833180384,-9.395529788283833,NO,0.0
5.022647857666016,2000000000.0,-40.44155355607903,-10.404622505658567,NO,0.0
5.238528251647949,2000000000.0,-40.222293934891354,-12.332598448402885,NO,0.0
5.459702253341675,2000000000.0,-40.40446101230506,-14.99206511500832,NO,0.0
5.673510551452637,2000000000.0,-40.11667646985994,-12.896005866997236,NO,0.0
5.894858121871948,2000000000.0,-40.28171248642343,-10.631888507308517,NO,0.0
6.110797643661499,2000000000.0,-41.119322360852564,-11.368216684638908,NO,0.0
6.335129022598267,2000000000.0,-41.29635503194898,-11.477617781245893,NO,0.0
6.550815582275391,2000000000.0,-40.41798712593598,-10.841697883014362,NO,0.0
6.766297340393066,2000000000.0,-40.09690609042089,-10.302166086909937,NO,0.0
6.989906549453735,2000000000.0,-40.87511616638154,-11.900525020938897,NO,0.0
7.204591989517212,2000000000.0,-40.08569818762267,-14.478894539734275,NO,0.0
7.432840585708618,2000000000.0,-39.16324699921587,-16.021777680661444,NO,0.0
