Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.22124385833740234,2000000000.0,-42.043931756356955,-13.986507911104765,NO,0.0
0.44319725036621094,2000000000.0,-43.829766537726925,-14.757109553412946,NO,0.0
0.6563160419464111,2000000000.0,-43.79575247387963,-15.06659653332379,NO,0.0
0.8803632259368896,2000000000.0,-43.877030000193145,-15.897463475892167,NO,0.0
1.1029419898986816,2000000000.0,-43.82598950476451,-16.700973292182777,NO,0.0
1.3397459983825684,2000000000.0,-43.75197628159811,-16.162434504651653,NO,0.0
1.55177640914917,2000000000.0,-43.91606573634032,-16.90435722481652,NO,0.0
1.7718873023986816,2000000000.0,-43.835239162508216,-17.036878314630627,NO,0.0
1.9985816478729248,2000000000.0,-43.988655086961884,-16.95439873365774,NO,0.0
2.2262823581695557,2000000000.0,-44.06906742145078,-17.956792261026393,NO,0.0
2.4461870193481445,2000000000.0,-44.066362470268636,-24.066805140295866,NO,0.0
2.6649487018585205,2000000000.0,-43.86076724463807,-26.013698695622587,NO,0.0
2.8876874446868896,2000000000.0,-44.086592736830426,-28.332779737098853,NO,0.0
3.1032257080078125,2000000000.0,-44.11078320531697,-28.930818242050496,NO,0.0
3.3291943073272705,2000000000.0,-43.73612627334779,-24.406696835164418,NO,0.0
3.5487380027770996,2000000000.0,-43.73599087135372,-23.222898014525487,NO,0.0
3.772876739501953,2000000000.0,-43.60015792307251,-22.123162483610386,NO,0.0
3.996281385421753,2000000000.0,-43.562553941120264,-22.044376529174077,NO,0.0
4.215373277664185,2000000000.0,-43.20320372859812,-22.014268904179705,NO,0.0
4.4498302936553955,2000000000.0,-43.2517767230305,-21.337796205517428,NO,0.0
4.677093982696533,2000000000.0,-43.29839505332351,-21.312970439342415,NO,0.0
4.910064935684204,2000000000.0,-43.29676117858671,-21.385250349270496,NO,0.0
5.134704113006592,2000000000.0,-43.2865179025649,-22.38299559183106,NO,0.0
5.365121126174927,2000000000.0,-43.2467497509932,-20.16258692069423,NO,0.0
5.591867685317993,2000000000.0,-43.39845460364035,-18.384470300235115,NO,0.0
5.80611252784729,2000000000.0,-43.388136077990815,-19.40263904986917,NO,0.0
6.029547929763794,2000000000.0,-43.38509994435516,-20.408522226245918,NO,0.0
6.251078128814697,2000000000.0,-43.516773751165374,-19.46003232455686,NO,0.0
6.476968765258789,2000000000.0,-43.58503796333583,-18.538487942478827,NO,0.0
6.694608926773071,2000000000.0,-43.53190095412949,-16.964327687638367,NO,0.0
6.90978741645813,2000000000.0,-43.66799633610231,-17.199326148256915,NO,0.0
7.1332197189331055,2000000000.0,-43.6146697596793,-17.055507699279605,NO,0.0
7.356605291366577,2000000000.0,-43.4625433678038,-17.09931589798603,NO,0.0
7.58742618560791,2000000000.0,-43.35226921318679,-16.689836800604652,NO,0.0
7.799422264099121,2000000000.0,-43.38687485697113,-18.580068719893145,NO,0.0
8.023867130279541,2000000000.0,-43.25752789873502,-16.05543389804559,NO,0.0
8.242820501327515,2000000000.0,-43.3722636339339,-15.687018964768157,NO,0.0
8.480195045471191,2000000000.0,-43.3799782101842,-15.8498160720217,NO,0.0
8.706796884536743,2000000000.0,-43.3694017534246,-16.311238197465553,NO,0.0
8.933741092681885,2000000000.0,-43.40664789621215,-16.587552063232614,NO,0.0
9.155531644821167,2000000000.0,-43.358739114769335,-17.270731003929907,NO,0.0
9.38077163696289,2000000000.0,-43.35267822098303,-17.391451857987374,NO,0.0
9.601816415786743,2000000000.0,-43.41383621996752,-17.352081189464137,NO,0.0
9.824437379837036,2000000000.0,-43.39765281333139,-17.313061512242115,NO,0.0
10.044208765029907,2000000000.0,-43.417634050371376,-17.26294601650477,NO,0.0
10.255938529968262,2000000000.0,-43.47379287078937,-17.391038236780897,NO,0.0
10.48232364654541,2000000000.0,-43.48421287556555,-16.719492479567272,NO,0.0
10.71181583404541,2000000000.0,-43.6248058953478,-16.913864647034522,NO,0.0
