Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.2765486240386963,2000000000.0,-39.897246669024376,-32.251915705954126,NO,0.0
0.49362659454345703,2000000000.0,-39.97283642026267,-38.365511046501574,NO,0.0
0.7248499393463135,2000000000.0,-40.11897176204034,-35.39924494600228,NO,0.0
0.9499566555023193,2000000000.0,-40.06395048681063,-30.905523672927888,NO,0.0
1.1792569160461426,2000000000.0,-40.08043042374246,-27.621489846868258,NO,0.0
1.3970069885253906,2000000000.0,-40.085268596208714,-27.287332497810194,NO,0.0
1.6196942329406738,2000000000.0,-39.644829929112504,-15.287787021243586,NO,0.0
1.8316795825958252,2000000000.0,-39.69700138931162,-9.3859049161558,NO,0.0
2.046132802963257,2000000000.0,-39.74913543650991,-8.639143207681775,NO,0.0
2.257996082305908,2000000000.0,-39.78711202423982,-10.513855576902213,NO,0.0
2.4793901443481445,2000000000.0,-39.64065420355858,-11.47978649736551,NO,0.0
2.6951825618743896,2000000000.0,-39.666776889246144,-10.573345165354354,NO,0.0
2.9346914291381836,2000000000.0,-40.69450124928295,-8.575462026420011,NO,0.0
3.162060260772705,2000000000.0,-40.42585309499187,-7.881765284731333,NO,0.0
3.3725669384002686,2000000000.0,-40.04239398854962,-9.680406649864679,NO,0.0
3.5857365131378174,2000000000.0,-39.52609804739534,-12.683809805768345,NO,0.0
3.817518949508667,2000000000.0,-39.484898451578005,-12.63416356086996,NO,0.0
4.026522874832153,2000000000.0,-39.56990944875867,-13.175191329010138,NO,0.0
4.2445597648620605,2000000000.0,-39.83231906614682,-14.535499008282217,NO,0.0
4.467249155044556,2000000000.0,-39.9924578210545,-13.4037645510567,NO,0.0
4.697412967681885,2000000000.0,-40.18219643809108,-11.555968032456647,NO,0.0
4.92469596862793,2000000000.0,-40.9263169936049,-8.955264910696593,NO,0.0
5.137530565261841,2000000000.0,-41.29279460683348,-8.866870832731744,NO,0.0
5.365616083145142,2000000000.0,-40.80433710880085,-10.221140503985584,NO,0.0
5.578890562057495,2000000000.0,-40.39771884593773,-13.836180050167117,NO,0.0
5.801259517669678,2000000000.0,-40.156198985919644,-13.2677044066734,NO,0.0
6.022916793823242,2000000000.0,-40.04810854953653,-13.024404773122624,NO,0.0
6.239061594009399,2000000000.0,-40.162503918265315,-12.962147706164203,NO,0.0
6.465993881225586,2000000000.0,-39.8321332873488,-12.011715580625735,NO,0.0
6.685962438583374,2000000000.0,-39.77632531416239,-10.339391496074724,NO,0.0
6.912793397903442,2000000000.0,-39.5318892711914,-10.765547045999742,NO,0.0
7.1274497509002686,2000000000.0,-39.70006528828647,-11.769493791171055,NO,0.0
7.34842586517334,2000000000.0,-39.77192115046704,-12.899932609003365,NO,0.0
7.562748670578003,2000000000.0,-40.08617164033981,-16.338516714068408,NO,0.0
7.784043550491333,2000000000.0,-40.04379074131301,-19.32125917311624,NO,0.0
8.012343406677246,2000000000.0,-39.78359095377759,-20.947259829554913,NO,0.0
8.2242910861969,2000000000.0,-39.95942103800001,-28.83559975954427,NO,0.0
8.44759488105774,2000000000.0,-40.17041319458646,-30.00512656834602,NO,0.0
8.674425601959229,2000000000.0,-40.24822599480896,-23.92085977538057,NO,0.0
8.889918804168701,2000000000.0,-40.81967969698715,-18.632965037840457,NO,0.0
9.11875295639038,2000000000.0,-40.487002219651814,-19.53201613401457,NO,0.0
9.332229614257812,2000000000.0,-40.29026305886635,-24.241585306886723,NO,0.0
9.559168100357056,2000000000.0,-40.23067554581577,-29.028468359272296,NO,0.0
9.78332257270813,2000000000.0,-40.65983375226435,-31.165052865181732,NO,0.0
10.006409883499146,2000000000.0,-40.62662372792466,-22.98630172338536,NO,0.0
10.223035097122192,2000000000.0,-40.570470525899715,-19.195418171859025,NO,0.0
10.434738397598267,2000000000.0,-40.5985283702346,-23.494334488223252,NO,0.0
10.66060733795166,2000000000.0,-40.65248784195761,-24.327676140313944,NO,0.0
10.88261103630066,2000000000.0,-40.835121409593555,-33.32479345134339,NO,0.0
11.122593879699707,2000000000.0,-41.293054940837585,-18.22451565365945,NO,0.0
11.334707260131836,2000000000.0,-41.259437995158976,-14.066478496614796,NO,0.0
11.560825824737549,2000000000.0,-40.5457578268379,-15.43367992278564,NO,0.0
11.783260822296143,2000000000.0,-40.30673023556837,-16.37868324300468,NO,0.0
12.007025003433228,2000000000.0,-40.24761029784359,-17.41420537985181,NO,0.0
