Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.27828145027160645,2000000000.0,-23.466312673502316,10.354838928837445,NO,0.0
0.4964110851287842,2000000000.0,-21.26711729224474,6.806400452616609,NO,0.0
0.711909294128418,2000000000.0,-22.407417732294952,9.746080060816073,NO,0.0
0.927544355392456,2000000000.0,-20.72131484944961,4.582761053960401,NO,0.0
1.1525723934173584,2000000000.0,-20.977700298313504,0.1958124531737222,NO,0.0
1.378509283065796,2000000000.0,-21.79796789651143,8.331887168001291,NO,0.0
1.604804277420044,2000000000.0,-20.756344084015144,10.104615799519285,NO,0.0
1.8201005458831787,2000000000.0,-20.861631455011647,9.38075797986097,NO,0.0
2.0395004749298096,2000000000.0,-20.809514336947927,7.652621659180286,NO,0.0
2.268120288848877,2000000000.0,-20.99264347269483,11.684155935652125,NO,0.0
2.5041143894195557,2000000000.0,-21.45401729317723,11.549254636889795,NO,0.0
2.7193870544433594,2000000000.0,-21.518944286311537,7.75189557529294,NO,0.0
2.9330601692199707,2000000000.0,-21.4842813216047,11.614403123806225,NO,0.0
3.1684978008270264,2000000000.0,-21.403268947442594,11.597675523198966,NO,0.0
3.383077383041382,2000000000.0,-21.396935844935815,11.228208745319893,NO,0.0
3.6102349758148193,2000000000.0,-21.408128377959734,7.125767607714824,NO,0.0
3.8257317543029785,2000000000.0,-21.702887082112035,2.5370431755008136,NO,0.0
4.052331924438477,2000000000.0,-21.723808028588664,3.5586699992681172,NO,0.0
4.269601106643677,2000000000.0,-21.542619498605635,7.884318339207351,NO,0.0
4.502574443817139,2000000000.0,-21.63429834910395,8.404749426178986,NO,0.0
4.717000484466553,2000000000.0,-21.438405388381113,8.090927487048843,NO,0.0
4.94593358039856,2000000000.0,-21.21196416804291,10.83938493196146,NO,0.0
5.161196947097778,2000000000.0,-20.920328697811943,11.566446584444474,NO,0.0
5.393463850021362,2000000000.0,-20.69465493183874,11.62976271569522,NO,0.0
5.620327472686768,2000000000.0,-20.7841225818192,11.633936207232987,NO,0.0
5.839448928833008,2000000000.0,-20.94078866795008,11.845058743982687,NO,0.0
6.068071603775024,2000000000.0,-21.128609241358063,11.581958468804537,NO,0.0
6.28232741355896,2000000000.0,-21.24625319512439,11.137470173652282,NO,0.0
6.510212182998657,2000000000.0,-21.210604138600054,11.183146074407194,NO,0.0
6.723450183868408,2000000000.0,-21.100447928370055,11.518045726562693,NO,0.0
6.955076694488525,2000000000.0,-21.070371428058664,11.431898335981248,NO,0.0
7.167657136917114,2000000000.0,-21.141585953311413,11.121284723669927,NO,0.0
7.383285284042358,2000000000.0,-21.108339227563633,7.854537284435938,NO,0.0
7.616915464401245,2000000000.0,-21.20164874074293,-3.869077693355602,NO,0.0
7.831411838531494,2000000000.0,-21.11794736577641,7.895739047585943,NO,0.0
8.059438943862915,2000000000.0,-21.125325761927456,7.278485344358209,NO,0.0
8.27306580543518,2000000000.0,-21.068148075450615,1.3518368874977003,NO,0.0
8.49524474143982,2000000000.0,-21.079444899369108,1.2415995786771155,NO,0.0
8.728382110595703,2000000000.0,-21.072601344498295,7.205490966326668,NO,0.0
8.942233562469482,2000000000.0,-21.057961454828707,6.457936362789657,NO,0.0
9.168433427810669,2000000000.0,-21.080042476370515,7.360774480451006,NO,0.0
9.382234334945679,2000000000.0,-21.10267045370034,9.393860798905926,NO,0.0
9.609582662582397,2000000000.0,-21.115887356679416,9.751913921879854,NO,0.0
9.830094814300537,2000000000.0,-21.13076933134799,10.103667068732989,NO,0.0
10.048492908477783,2000000000.0,-21.131534042863063,6.700209756734511,NO,0.0
10.283615589141846,2000000000.0,-21.065892732989184,0.12432202043249835,NO,0.0
10.504034996032715,2000000000.0,-21.07845734654175,3.1511929143728006,NO,0.0
10.723344087600708,2000000000.0,-21.216228868800666,1.0048434638088044,NO,0.0
10.953567266464233,2000000000.0,-21.190268265794067,11.277047222737009,NO,0.0
11.169553995132446,2000000000.0,-21.240013042056102,11.048100456617986,NO,0.0
11.386170625686646,2000000000.0,-20.50493444872859,7.6553419709232635,NO,0.0
11.61729621887207,2000000000.0,-20.687153311166618,0.8170725061592005,NO,0.0
11.85573434829712,2000000000.0,-21.559052592379373,-1.2100707096906858,NO,0.0
12.069237470626831,2000000000.0,-21.393021052349415,3.993627218254593,NO,0.0
12.30919885635376,2000000000.0,-20.672755438754002,-0.5545311729084059,NO,0.0
12.52221155166626,2000000000.0,-20.161240974101773,-0.8142402347760029,NO,0.0
12.736451625823975,2000000000.0,-20.802008881913352,4.702792133203419,NO,0.0
12.964008331298828,2000000000.0,-20.948449363563306,4.266629240641086,NO,0.0
13.17859435081482,2000000000.0,-21.68195652870751,2.972309811880688,NO,0.0
