Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.22275090217590332,2000000000.0,-43.682651700973665,-15.61179809975539,NO,0.0
0.4360213279724121,2000000000.0,-44.949066622884,-11.200875470746048,NO,0.0
0.6566872596740723,2000000000.0,-43.18505135008274,-10.594725223299848,NO,0.0
0.9005739688873291,2000000000.0,-43.86519879458202,-15.248361943155368,NO,0.0
1.1256883144378662,2000000000.0,-42.82178984437738,-7.147053555979587,NO,0.0
1.3584794998168945,2000000000.0,-43.19191348035406,-6.619270112597135,NO,0.0
1.582350254058838,2000000000.0,-44.8473063587457,-6.905767819618118,NO,0.0
1.817758560180664,2000000000.0,-44.844186994257,-8.985651017692863,NO,0.0
2.0297341346740723,2000000000.0,-43.01550262317785,-8.047446264031748,NO,0.0
2.2533531188964844,2000000000.0,-44.21282899153021,-7.058627148240709,NO,0.0
2.465883255004883,2000000000.0,-45.9101467743764,-7.1673517303088445,NO,0.0
2.690922260284424,2000000000.0,-42.72239408789616,-7.791256595876131,NO,0.0
2.917379379272461,2000000000.0,-42.34862186780995,-9.05638980576389,NO,0.0
3.1405439376831055,2000000000.0,-41.911997890243,-9.438116017033767,NO,0.0
3.367868185043335,2000000000.0,-40.70324019205093,-8.507874028954213,NO,0.0
3.588340997695923,2000000000.0,-39.59364930412577,-7.015388701730068,NO,0.0
3.8205225467681885,2000000000.0,-40.12519861966686,-8.006738798090042,NO,0.0
4.057906627655029,2000000000.0,-40.50180007850355,-8.614965057849563,NO,0.0
4.292373895645142,2000000000.0,-40.30991260943584,-7.92716546954874,NO,0.0
4.51816725730896,2000000000.0,-40.0021875971822,-10.898879154664861,NO,0.0
4.73014760017395,2000000000.0,-40.03286938965015,-16.930987806257086,NO,0.0
4.95816707611084,2000000000.0,-40.106786955818464,-17.155443041694696,NO,0.0
5.182469129562378,2000000000.0,-40.13449763664346,-15.747271863614243,NO,0.0
5.417731761932373,2000000000.0,-40.31085556178559,-22.086880607454432,NO,0.0
5.64022421836853,2000000000.0,-40.32796818685363,-17.528339447467967,NO,0.0
5.855708122253418,2000000000.0,-40.458644626047835,-18.29195506225706,NO,0.0
6.0824291706085205,2000000000.0,-40.568763977603155,-19.23116109515326,NO,0.0
6.304697751998901,2000000000.0,-40.423744913201844,-20.33859947024017,NO,0.0
6.5324859619140625,2000000000.0,-40.22905355882979,-12.300678618931897,NO,0.0
6.751434803009033,2000000000.0,-40.22436559128195,-12.735356122348914,NO,0.0
6.976248502731323,2000000000.0,-40.19718499609528,-16.99386126064946,NO,0.0
7.1984453201293945,2000000000.0,-40.25806328487011,-21.445911156437155,NO,0.0
7.421947956085205,2000000000.0,-40.25094914054074,-18.026857902676955,NO,0.0
