Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.22191381454467773,2000000000.0,-44.905187266249655,-13.095546379217835,NO,0.0
0.447340726852417,2000000000.0,-44.48695515560752,-13.231625631841943,NO,0.0
0.6821353435516357,2000000000.0,-44.42179576690102,-8.731460026683278,NO,0.0
0.9006104469299316,2000000000.0,-43.48073415991376,-10.461381859773521,NO,0.0
1.1235270500183105,2000000000.0,-44.64374121077195,-11.285810010673195,NO,0.0
1.3367984294891357,2000000000.0,-47.926501847428,-9.577513009488785,NO,0.0
1.558774471282959,2000000000.0,-46.98229157413908,-13.463255325629873,NO,0.0
1.789074420928955,2000000000.0,-45.07254840864484,-15.755766583527056,NO,0.0
2.012807846069336,2000000000.0,-44.91662678723786,-7.687034473262476,NO,0.0
2.2371814250946045,2000000000.0,-45.442014287562685,-8.66080012707709,NO,0.0
2.4627439975738525,2000000000.0,-43.98049530145995,-7.602696265813442,NO,0.0
2.6901657581329346,2000000000.0,-43.58384633778162,-7.601886269676576,NO,0.0
2.91607928276062,2000000000.0,-43.84948086143218,-7.762605758831899,NO,0.0
3.1396279335021973,2000000000.0,-43.72471708432442,-7.908758137124305,NO,0.0
3.366278648376465,2000000000.0,-43.39294030795728,-8.931736844699305,NO,0.0
3.591245412826538,2000000000.0,-42.66395786581501,-17.660501853690853,NO,0.0
3.8256523609161377,2000000000.0,-42.321139863440216,-20.051187914078426,NO,0.0
4.035807847976685,2000000000.0,-45.45010969662553,-21.122224767107546,NO,0.0
4.259413719177246,2000000000.0,-45.59061231340397,-10.296335800283929,NO,0.0
4.479764938354492,2000000000.0,-44.81906589922835,-11.224053303308494,NO,0.0
4.697985887527466,2000000000.0,-44.77482685617663,-16.437082545644973,NO,0.0
4.92121148109436,2000000000.0,-44.4373692282842,-15.338773251255013,NO,0.0
5.136535167694092,2000000000.0,-44.03652868904118,-11.486823007250262,NO,0.0
5.362670421600342,2000000000.0,-44.3143958514871,-9.165088666739706,NO,0.0
5.581942319869995,2000000000.0,-44.09968305313254,-8.828246116837802,NO,0.0
5.811875343322754,2000000000.0,-42.86301660955597,-8.628903950132607,NO,0.0
6.044100761413574,2000000000.0,-43.330038320125446,-8.386311855187929,NO,0.0
6.268783330917358,2000000000.0,-41.49289218746588,-8.027557950965855,NO,0.0
6.492878198623657,2000000000.0,-42.27683412009378,-8.123989964292106,NO,0.0
6.716400384902954,2000000000.0,-43.03320522793905,-7.723154593933912,NO,0.0
6.93533730506897,2000000000.0,-42.79181665601257,-7.144327577943379,NO,0.0
7.155372142791748,2000000000.0,-42.071847875082334,-9.171532241716235,NO,0.0
7.375009298324585,2000000000.0,-41.37194442543701,-16.882426237738724,NO,0.0
7.587191820144653,2000000000.0,-42.656567064628064,-16.458956398311322,NO,0.0
7.828074216842651,2000000000.0,-42.92830564320528,-9.20790920735018,NO,0.0
8.03580927848816,2000000000.0,-43.45560832818914,-8.145742173934236,NO,0.0
8.256676197052002,2000000000.0,-43.73565940471474,-12.532823146666043,NO,0.0
8.479000806808472,2000000000.0,-43.56399683219713,-14.072857395269837,NO,0.0
8.69582462310791,2000000000.0,-44.325889037634525,-7.654358432424859,NO,0.0
