Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.2214512825012207,2000000000.0,-42.3967966250172,-8.429223641475819,NO,0.0
0.45287632942199707,2000000000.0,-43.24396658602704,-12.591153645005924,NO,0.0
0.6702878475189209,2000000000.0,-43.619031630384335,-8.01987474102614,NO,0.0
0.8991725444793701,2000000000.0,-42.002217779852664,-24.45737322323104,NO,0.0
1.1178297996520996,2000000000.0,-42.035296970079216,-13.241338289166995,NO,0.0
1.3493316173553467,2000000000.0,-43.30233178631651,-10.335088929335718,NO,0.0
1.5728468894958496,2000000000.0,-45.92473748876424,-13.89190077952147,NO,0.0
1.7957510948181152,2000000000.0,-43.56744647392078,-11.903459970159776,NO,0.0
2.008819103240967,2000000000.0,-45.1037911684294,-8.66694184496362,NO,0.0
2.221508741378784,2000000000.0,-45.10466260775439,-7.211246752725195,NO,0.0
2.445587635040283,2000000000.0,-42.8683164726351,-14.613340273138697,NO,0.0
2.6784608364105225,2000000000.0,-42.542211885043784,-8.381233974717896,NO,0.0
2.9079418182373047,2000000000.0,-42.50148356643389,-10.594527590988159,NO,0.0
3.130295991897583,2000000000.0,-43.54882252684416,-12.459057753578138,NO,0.0
3.3485665321350098,2000000000.0,-43.74932689441606,-11.068388251922121,NO,0.0
3.595982074737549,2000000000.0,-43.04881026273206,-11.024756237149706,NO,0.0
3.8184075355529785,2000000000.0,-42.0629200492684,-10.214223655683414,NO,0.0
4.056793689727783,2000000000.0,-41.07841171134837,-8.189855518642599,NO,0.0
4.276968717575073,2000000000.0,-40.812348096953386,-7.640744921850159,NO,0.0
4.496265411376953,2000000000.0,-40.74370953082393,-11.951689592477612,NO,0.0
4.718893766403198,2000000000.0,-40.733926391984,-20.67244462863337,NO,0.0
4.938133716583252,2000000000.0,-40.79798043413262,-10.795298781051926,NO,0.0
5.164042949676514,2000000000.0,-40.76249695619552,-10.312605708990482,NO,0.0
5.389540672302246,2000000000.0,-40.76149129690981,-9.29283680777515,NO,0.0
5.6034417152404785,2000000000.0,-40.796900865142874,-7.635631970044187,NO,0.0
5.827758312225342,2000000000.0,-40.806927727560954,-7.357172620980686,NO,0.0
6.058557748794556,2000000000.0,-40.775725011352094,-8.247429276803462,NO,0.0
6.273928880691528,2000000000.0,-40.84781260956353,-9.232925093347813,NO,0.0
6.508479833602905,2000000000.0,-40.89419683903904,-9.872406873393288,NO,0.0
