Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.2734205722808838,2000000000.0,-42.97383991685621,-11.470489466119897,NO,0.0
0.5031092166900635,2000000000.0,-43.09071120575219,-11.435520688779823,NO,0.0
0.7241041660308838,2000000000.0,-43.14766228483987,-12.44402723028095,NO,0.0
0.9390561580657959,2000000000.0,-43.15691307919887,-11.007803578652808,NO,0.0
1.1649353504180908,2000000000.0,-43.064162023671116,-9.698507535901166,NO,0.0
1.39060640335083,2000000000.0,-43.16262796410173,-11.230841390687697,NO,0.0
1.6234157085418701,2000000000.0,-43.35476637698995,-13.451976318404009,NO,0.0
1.8383560180664062,2000000000.0,-43.376526153468554,-14.988079731976512,NO,0.0
2.059856653213501,2000000000.0,-43.39784024054096,-15.069688080156872,NO,0.0
2.2802319526672363,2000000000.0,-43.330625872706094,-12.313812967459164,NO,0.0
2.4952232837677,2000000000.0,-43.25789172411874,-10.605644143259905,NO,0.0
2.736825942993164,2000000000.0,-43.53772612872561,-12.358665189195609,NO,0.0
2.9628713130950928,2000000000.0,-43.681563496557686,-14.34732712088665,NO,0.0
3.1853394508361816,2000000000.0,-43.676736758668156,-16.801741862055685,NO,0.0
3.4049370288848877,2000000000.0,-44.02926625675656,-17.81503003167963,NO,0.0
3.634227991104126,2000000000.0,-43.822508284011825,-16.086710363292834,NO,0.0
3.8811581134796143,2000000000.0,-43.67621174170763,-12.702992565192845,NO,0.0
4.093897104263306,2000000000.0,-43.747378695159824,-11.293926060554469,NO,0.0
4.32399845123291,2000000000.0,-43.878594851671984,-13.373117375974019,NO,0.0
4.5625081062316895,2000000000.0,-43.806199813973464,-13.874755120139547,NO,0.0
4.788751602172852,2000000000.0,-43.731130277196996,-12.218695649154887,NO,0.0
5.022876501083374,2000000000.0,-43.7857548649757,-12.742715247562513,NO,0.0
5.246022939682007,2000000000.0,-43.806008443834976,-13.61052246175468,NO,0.0
5.480940580368042,2000000000.0,-43.89088204988812,-13.471368018890743,NO,0.0
5.6957619190216064,2000000000.0,-43.9042063287102,-14.525786966131742,NO,0.0
5.9495744705200195,2000000000.0,-43.75532950155672,-13.527214303495718,NO,0.0
6.18540358543396,2000000000.0,-43.71165434502602,-12.57511037936721,NO,0.0
6.419153928756714,2000000000.0,-43.82184569328832,-15.012814496706898,NO,0.0
6.646650075912476,2000000000.0,-43.94997436488207,-16.512434755130197,NO,0.0
6.8721396923065186,2000000000.0,-43.93874334902585,-15.454429397021885,NO,0.0
7.0992841720581055,2000000000.0,-43.84842904046893,-14.031329920080678,NO,0.0
7.328543424606323,2000000000.0,-43.90701777889197,-13.877840760705567,NO,0.0
7.553376197814941,2000000000.0,-43.83655408681157,-16.20813591526045,NO,0.0
7.782273769378662,2000000000.0,-43.959418034693854,-18.308412210422382,NO,0.0
8.01801872253418,2000000000.0,-44.0248798280819,-15.56586114842332,NO,0.0
8.239555835723877,2000000000.0,-44.45547342970292,-9.431285001852345,NO,0.0
8.461124897003174,2000000000.0,-44.65222885095203,-7.4071888471281975,NO,0.0
8.68448781967163,2000000000.0,-44.32386091913589,-7.559189482628424,NO,0.0
8.900120496749878,2000000000.0,-44.164725269217435,-8.270081003173713,NO,0.0
9.129700183868408,2000000000.0,-43.984297807268845,-9.424330051168745,NO,0.0
9.343300819396973,2000000000.0,-43.712872535365015,-12.528362445369378,NO,0.0
9.573740482330322,2000000000.0,-43.60296698156024,-15.480722888435224,NO,0.0
9.78956389427185,2000000000.0,-43.57556723418389,-18.463022083749685,NO,0.0
10.007795572280884,2000000000.0,-43.74860999925248,-16.795637569599215,NO,0.0
10.235636234283447,2000000000.0,-43.57829964889967,-21.442727507070686,NO,0.0
10.450650215148926,2000000000.0,-43.79216277980213,-15.581518226942304,NO,0.0
10.67744779586792,2000000000.0,-43.5777475438381,-14.151841640028294,NO,0.0
10.902474403381348,2000000000.0,-43.6624748705215,-13.903821313461366,NO,0.0
11.143791198730469,2000000000.0,-43.674856975662344,-15.318054141444433,NO,0.0
11.36143708229065,2000000000.0,-43.73040577677056,-17.369697294412486,NO,0.0
11.588334798812866,2000000000.0,-43.66075747532446,-19.186282437166547,NO,0.0
11.808650970458984,2000000000.0,-43.741985447710206,-17.86202721195202,NO,0.0
12.034235954284668,2000000000.0,-43.70046820921671,-17.563831487882304,NO,0.0
12.273944616317749,2000000000.0,-43.73367518792585,-17.48802348743738,NO,0.0
12.488643169403076,2000000000.0,-43.94093297246276,-15.343613692084494,NO,0.0
12.708022117614746,2000000000.0,-44.35586172924688,-12.586258349874807,NO,0.0
12.935843229293823,2000000000.0,-44.96713263943186,-11.196672949434038,NO,0.0
13.15007758140564,2000000000.0,-46.194854495385876,-11.003089557331727,NO,0.0
13.378209829330444,2000000000.0,-46.88148283099247,-11.715336457590038,NO,0.0
13.591744184494019,2000000000.0,-45.43147727996259,-12.300214564670469,NO,0.0
13.817574977874756,2000000000.0,-44.751044449385304,-13.16567571822144,NO,0.0
14.051897048950195,2000000000.0,-42.13878943141458,-15.249752677455565,NO,0.0
14.282037258148193,2000000000.0,-42.57281784386818,-18.339336979114954,NO,0.0
14.517683267593384,2000000000.0,-42.762441458647196,-17.92789437293809,NO,0.0
14.731502532958984,2000000000.0,-42.7170940528537,-19.230112010415084,NO,0.0
14.946111679077148,2000000000.0,-43.18445170113462,-14.449567388380052,NO,0.0
