Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.4955885410308838,2000000000.0,-41.287689018115394,-13.044943271357441,NO,0.0
0.9700727462768555,2000000000.0,-41.75870601208707,-14.956270792806944,NO,0.0
1.4501359462738037,2000000000.0,-42.06062758525679,-18.52350198026383,NO,0.0
1.9559392929077148,2000000000.0,-41.155535143120275,-15.599061555275476,NO,0.0
2.457990884780884,2000000000.0,-41.51730835951844,-16.838092930854177,NO,0.0
2.9213197231292725,2000000000.0,-41.04385431598558,-11.034785105426526,NO,0.0
3.4136734008789062,2000000000.0,-41.817995640742126,-7.481774718288694,NO,0.0
3.875850200653076,2000000000.0,-40.893696608571375,-8.093020892478894,NO,0.0
4.361891984939575,2000000000.0,-41.75987844240722,-7.131868302107022,NO,0.0
4.825740575790405,2000000000.0,-41.565945798586114,-15.335200610187417,NO,0.0
5.309171915054321,2000000000.0,-40.21712958814898,-9.224738118362824,NO,0.0
5.781869888305664,2000000000.0,-42.08346746770403,-11.517186810028566,NO,0.0
6.299212694168091,2000000000.0,-42.186028914294,-10.623823229350219,NO,0.0
6.783817768096924,2000000000.0,-41.194789121685176,-8.049994285901613,NO,0.0
7.276410102844238,2000000000.0,-41.17782173838872,-7.4643851186768,NO,0.0
7.741570234298706,2000000000.0,-40.659781171507625,-6.79124740349579,NO,0.0
8.223457336425781,2000000000.0,-40.49788930236595,-6.190142702610043,NO,0.0
8.704308986663818,2000000000.0,-40.61717358574785,-7.324293892348914,NO,0.0
9.190197467803955,2000000000.0,-41.06310201944883,-6.691810056387605,NO,0.0
9.669540405273438,2000000000.0,-40.80094315434187,-7.145261907001346,NO,0.0
10.165718793869019,2000000000.0,-40.11637385305798,-9.733344257735862,NO,0.0
10.649200201034546,2000000000.0,-39.40404762456821,-11.43438166918472,NO,0.0
11.149762630462646,2000000000.0,-39.643612765600864,-15.683654471431637,NO,0.0
11.616597414016724,2000000000.0,-40.937348049766285,-10.666662437243723,NO,0.0
12.100759029388428,2000000000.0,-40.47782256659942,-8.09168581454086,NO,0.0
12.563822031021118,2000000000.0,-40.662834643415835,-8.854660801598426,NO,0.0
13.06321120262146,2000000000.0,-40.032284333664386,-9.24811700448405,NO,0.0
13.53438949584961,2000000000.0,-40.103535407026015,-7.093547824834758,NO,0.0
14.01627516746521,2000000000.0,-40.54011179248067,-7.936448409050676,NO,0.0
14.484575986862183,2000000000.0,-40.37133247781007,-8.041509048262416,NO,0.0
14.997871160507202,2000000000.0,-40.174538775166326,-7.6462466848712936,NO,0.0
15.480168342590332,2000000000.0,-40.49137868078488,-6.531111601968583,NO,0.0
15.961737871170044,2000000000.0,-40.31950220160606,-8.59776367332457,NO,0.0
16.455079793930054,2000000000.0,-40.89387552815022,-40.215098356490785,NO,0.0
16.937866687774658,2000000000.0,-41.401392030489774,-13.495271305585383,NO,0.0
17.417439699172974,2000000000.0,-41.80228581843102,-14.511209094732713,NO,0.0
17.924233436584473,2000000000.0,-42.02788735265401,-12.864207352605563,NO,0.0
18.391389846801758,2000000000.0,-42.08967773817632,-8.611050176835253,NO,0.0
18.899081230163574,2000000000.0,-42.29061967265995,-6.916479569754104,NO,0.0
19.383917093276978,2000000000.0,-41.913280636516845,-5.869609378387967,NO,0.0
19.88574767112732,2000000000.0,-41.531773307034015,-10.994858583861369,NO,0.0
20.37039542198181,2000000000.0,-41.38804152254799,-10.357397674386238,NO,0.0
20.865349769592285,2000000000.0,-42.569849770599255,-10.56514878063041,NO,0.0
21.34922742843628,2000000000.0,-42.11349783540175,-12.311481178719553,NO,0.0
