Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.22520112991333008,2000000000.0,-31.510461137541455,9.39822418411337,NO,0.0
0.4539806842803955,2000000000.0,-41.00782769466956,-17.485655260184974,NO,0.0
0.675309419631958,2000000000.0,-42.175248116215414,-16.594107716814367,NO,0.0
0.8963091373443604,2000000000.0,-43.27818713595306,-15.946688884896465,NO,0.0
1.115938425064087,2000000000.0,-44.480771007580344,-0.19245739059772787,NO,0.0
1.3360445499420166,2000000000.0,-41.27821860348789,-6.018086593562386,NO,0.0
1.556868553161621,2000000000.0,-47.953858036891795,-6.014695810877977,NO,0.0
1.7779946327209473,2000000000.0,-41.04571779841089,-6.627808400818772,NO,0.0
1.994386911392212,2000000000.0,-42.40297469842096,-10.272658092046933,NO,0.0
2.2255759239196777,2000000000.0,-46.29480075116342,-13.118459153654898,NO,0.0
2.455545663833618,2000000000.0,-47.03882144323522,-8.018728253739958,NO,0.0
2.6749582290649414,2000000000.0,-44.33143775839147,-8.439049324609595,NO,0.0
2.89560604095459,2000000000.0,-44.94351610636446,-8.606465263863157,NO,0.0
3.1139373779296875,2000000000.0,-45.98200960839619,-7.650928193281514,NO,0.0
3.3349339962005615,2000000000.0,-44.07243509540493,-7.6696182960180925,NO,0.0
3.5682899951934814,2000000000.0,-44.033072119833264,-7.5039117229888666,NO,0.0
3.797980546951294,2000000000.0,-44.23584661133902,-8.967992199498635,NO,0.0
4.023780107498169,2000000000.0,-43.27218608148567,-10.72704408125797,NO,0.0
4.23821234703064,2000000000.0,-43.13027842122702,-17.911141982525454,NO,0.0
4.454528570175171,2000000000.0,-43.71525578333038,-16.046162907718788,NO,0.0
4.688544511795044,2000000000.0,-43.220911718260666,-17.40370261121849,NO,0.0
4.901968717575073,2000000000.0,-43.30087042355906,-18.7220251633676,NO,0.0
5.12230658531189,2000000000.0,-43.07652176386927,-18.095148587578443,NO,0.0
5.334150314331055,2000000000.0,-42.75567359803779,-17.85438648312268,NO,0.0
5.5562684535980225,2000000000.0,-42.72091743273115,-17.43931110161296,NO,0.0
