Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.2788710594177246,2000000000.0,-52.640592781954005,-37.71660629678722,NO,0.0
0.6015875339508057,2000000000.0,-52.53879824816647,-36.967990361774795,NO,0.0
0.9210152626037598,2000000000.0,-52.48642154291937,-39.3120388512832,NO,0.0
1.2395305633544922,2000000000.0,-52.680757803384246,-37.31089687236076,NO,0.0
1.5580096244812012,2000000000.0,-52.70679659555573,-37.275792739512745,NO,0.0
1.8782737255096436,2000000000.0,-52.68408839834096,-40.531914695529224,NO,0.0
2.196031093597412,2000000000.0,-52.74059741931447,-39.39019063222676,NO,0.0
2.5181591510772705,2000000000.0,-52.53189596368486,-29.289394930888722,NO,0.0
2.830960512161255,2000000000.0,-52.672029285761106,-29.976548598186994,NO,0.0
3.1455190181732178,2000000000.0,-52.72684358451349,-36.54399811972961,NO,0.0
3.4610278606414795,2000000000.0,-52.56413224191291,-36.42935368782051,NO,0.0
3.7767393589019775,2000000000.0,-52.40834290683288,-48.363207489276185,NO,0.0
4.092970371246338,2000000000.0,-52.58729254333921,-38.8952727137103,NO,0.0
4.406717300415039,2000000000.0,-52.42411208386357,-35.709651659089545,NO,0.0
4.725829601287842,2000000000.0,-52.44774066366161,-37.23620749155831,NO,0.0
5.042633771896362,2000000000.0,-52.27071011850142,-37.235539983321864,NO,0.0
5.360187530517578,2000000000.0,-52.25872092761408,-39.83209260483854,NO,0.0
5.678200960159302,2000000000.0,-52.06993956679938,-39.39578890668925,NO,0.0
5.997798681259155,2000000000.0,-52.22457526459731,-37.5836202656689,NO,0.0
6.322781562805176,2000000000.0,-52.05786691777338,-39.15110534154451,NO,0.0
6.642261266708374,2000000000.0,-52.26625480041352,-37.78805699158298,NO,0.0
6.962223291397095,2000000000.0,-52.46731059418833,-38.712204114373165,NO,0.0
7.280913591384888,2000000000.0,-52.50454266262406,-38.87281045271717,NO,0.0
7.599892854690552,2000000000.0,-52.44237050046405,-38.88294551464498,NO,0.0
7.923927068710327,2000000000.0,-52.506658477700405,-38.81951141433218,NO,0.0
8.242406129837036,2000000000.0,-52.626559687470404,-40.59283892790968,NO,0.0
8.571478843688965,2000000000.0,-52.56286393977294,-39.46398350555732,NO,0.0
8.899218320846558,2000000000.0,-52.57526864814305,-40.30202346533586,NO,0.0
9.218746185302734,2000000000.0,-52.423101573368086,-40.172779970635005,NO,0.0
9.535670280456543,2000000000.0,-52.54129677295512,-39.396086102691356,NO,0.0
9.859778881072998,2000000000.0,-52.57954609905015,-38.417747884946166,NO,0.0
10.179550886154175,2000000000.0,-52.50846612539605,-38.20284110672546,NO,0.0
10.497816324234009,2000000000.0,-52.574256492325624,-38.847756456309966,NO,0.0
10.825539112091064,2000000000.0,-52.41359129000984,-38.49527722233536,NO,0.0
11.146090984344482,2000000000.0,-52.48173025009293,-38.65778869808205,NO,0.0
11.471919059753418,2000000000.0,-52.501038918136345,-39.390347959861316,NO,0.0
11.794938802719116,2000000000.0,-52.45827588332741,-39.17473372537038,NO,0.0
12.123942613601685,2000000000.0,-52.706501626523604,-39.609717141703264,NO,0.0
12.441863298416138,2000000000.0,-52.606095436210936,-40.33610697649333,NO,0.0
12.76069688796997,2000000000.0,-52.52957462648949,-40.552851425580855,NO,0.0
13.094187021255493,2000000000.0,-52.57365369472802,-40.64286058402764,NO,0.0
13.419771671295166,2000000000.0,-52.61265577269167,-40.58054819831327,NO,0.0
13.737659692764282,2000000000.0,-52.57153756872874,-39.42527152915083,NO,0.0
14.06990671157837,2000000000.0,-52.688468533494984,-37.53828989246936,NO,0.0
14.38822078704834,2000000000.0,-52.47125762270464,-37.399718135739846,NO,0.0
14.708394050598145,2000000000.0,-52.60450359673659,-37.34464807421691,NO,0.0
15.044864177703857,2000000000.0,-52.42714445811805,-37.61914251412072,NO,0.0
15.37488317489624,2000000000.0,-52.48474318558365,-37.659745540969475,NO,0.0
15.698322534561157,2000000000.0,-52.54989361541942,-37.294337610077015,NO,0.0
16.026955604553223,2000000000.0,-52.46669545319082,-37.599569166805054,NO,0.0
16.34314250946045,2000000000.0,-52.50344949135226,-37.66067554213101,NO,0.0
16.671602487564087,2000000000.0,-52.4811550762345,-37.7601761217536,NO,0.0
16.989017486572266,2000000000.0,-52.580639062139184,-38.40925223453853,NO,0.0
17.30546736717224,2000000000.0,-52.59304156966817,-38.83599772461821,NO,0.0
17.6219425201416,2000000000.0,-52.60831419756911,-39.374997915052,NO,0.0
17.944836139678955,2000000000.0,-52.66749656231478,-40.610275115181935,NO,0.0
18.27589511871338,2000000000.0,-52.61248142164,-41.78758674465759,NO,0.0
18.59119987487793,2000000000.0,-52.581063756600045,-40.812989872494484,NO,0.0
18.920434713363647,2000000000.0,-52.69802889632197,-39.26564786918766,NO,0.0
19.255950450897217,2000000000.0,-52.62198866395373,-39.92798687701907,NO,0.0
19.574264764785767,2000000000.0,-52.60813697683756,-41.227873321346934,NO,0.0
19.89180898666382,2000000000.0,-52.84558766728889,-38.30403934564111,NO,0.0
20.211966037750244,2000000000.0,-52.81226111663002,-36.03017394232698,NO,0.0
20.52873730659485,2000000000.0,-52.735667171259195,-35.25776713361314,NO,0.0
20.847005367279053,2000000000.0,-52.70926854310362,-36.01496987487841,NO,0.0
21.16750431060791,2000000000.0,-52.863426313971345,-39.68652286420978,NO,0.0
21.482544422149658,2000000000.0,-52.57591252148117,-45.694060232682155,NO,0.0
21.7996244430542,2000000000.0,-52.4097772041321,-45.07590703072477,NO,0.0
22.129235982894897,2000000000.0,-52.45406623038506,-48.14244915216208,NO,0.0
22.447545766830444,2000000000.0,-52.015218964782306,-40.949089308570485,NO,0.0
22.771127700805664,2000000000.0,-52.10083125092983,-40.921115683168985,NO,0.0
23.090388774871826,2000000000.0,-51.83192630642047,-39.64692983224947,NO,0.0
23.40883207321167,2000000000.0,-51.742571935926485,-39.25806243160859,NO,0.0
23.725463151931763,2000000000.0,-51.625997987170834,-38.822100179790624,NO,0.0
24.042057514190674,2000000000.0,-50.962815186114284,-37.77749257614311,NO,0.0
24.361806392669678,2000000000.0,-50.44228370908853,-36.62639696847422,NO,0.0
24.678388595581055,2000000000.0,-50.438591393066446,-35.92260453445907,NO,0.0
24.99377131462097,2000000000.0,-50.494436986390326,-36.43512041560588,NO,0.0
25.313552141189575,2000000000.0,-49.932742550797954,-34.7571494189679,NO,0.0
25.62775421142578,2000000000.0,-50.031925971866315,-34.40591947547963,NO,0.0
25.943740606307983,2000000000.0,-50.492166023619205,-35.3204251911953,NO,0.0
26.272539615631104,2000000000.0,-49.348676105032105,-35.91605198549216,NO,0.0
26.589478731155396,2000000000.0,-49.20143598540971,-37.21970440114336,NO,0.0
26.9085111618042,2000000000.0,-48.87886700431078,-37.76103422551764,NO,0.0
27.239787340164185,2000000000.0,-48.93657473443086,-37.43630136582044,NO,0.0
27.560423612594604,2000000000.0,-48.68793336145036,-37.384938837980435,NO,0.0
27.8823344707489,2000000000.0,-48.70534266707713,-35.99172837312856,NO,0.0
28.200505256652832,2000000000.0,-48.6261679189748,-34.92024771524675,NO,0.0
28.52893352508545,2000000000.0,-48.80113281887554,-35.236471121141335,NO,0.0
28.847704887390137,2000000000.0,-48.81703636698354,-35.227780952625956,NO,0.0
29.16607666015625,2000000000.0,-48.83663126327185,-35.368243766577315,NO,0.0
29.480748414993286,2000000000.0,-48.78267882912909,-35.303183841424996,NO,0.0
29.79885721206665,2000000000.0,-48.48067611833733,-36.27395224479897,NO,0.0
30.12795114517212,2000000000.0,-48.43598224873004,-37.51278396220032,NO,0.0
30.445044994354248,2000000000.0,-48.173693477590206,-38.903492190654916,NO,0.0
30.77881932258606,2000000000.0,-48.138406933469646,-38.73156194201574,NO,0.0
31.096384525299072,2000000000.0,-48.33366470686063,-40.30416798179321,NO,0.0
31.423391580581665,2000000000.0,-55.86695783808766,-34.541201763552046,NO,0.0
31.742509126663208,2000000000.0,-53.689005032127675,-35.35754832364668,NO,0.0
32.06103038787842,2000000000.0,-53.93238504019409,-36.09696581097768,NO,0.0
32.37500476837158,2000000000.0,-53.679192735231204,-35.09296308116801,NO,0.0
32.6912055015564,2000000000.0,-53.92786313666036,-44.4668640004944,NO,0.0
33.00918960571289,2000000000.0,-53.14335081419273,-48.17080445586974,NO,0.0
33.32395100593567,2000000000.0,-50.86084422647167,-30.711663276769904,NO,0.0
33.65876865386963,2000000000.0,-53.137700750014076,-37.96879997859349,NO,0.0
33.97735929489136,2000000000.0,-52.95964694004769,-54.102660119260065,NO,0.0
34.29471135139465,2000000000.0,-52.84702612462514,-52.17176093428239,NO,0.0
34.61611723899841,2000000000.0,-52.7652273908873,-54.37564641853271,NO,0.0
34.92980456352234,2000000000.0,-52.752829382252514,-54.81662537655276,NO,0.0
35.24580097198486,2000000000.0,-52.80685758839027,-53.61499596984227,NO,0.0
35.56976938247681,2000000000.0,-52.724534522402365,-53.44841709249386,NO,0.0
