Elapsed Time (s),Frequency (Hz),S11 (dB),S21 (dB),OBJ,Height (m)
0.2857799530029297,2001000000.0,-81.20242122385713,-40.871487555692184,NO,0.0
0.5086660385131836,2001000000.0,-80.99428132962153,-40.859466655875174,NO,0.0
0.734492301940918,2001000000.0,-81.54028624300088,-40.84238675306881,NO,0.0
0.9560401439666748,2001000000.0,-80.95465712004719,-40.83618781891248,NO,0.0
1.1846120357513428,2001000000.0,-79.60152871394301,-40.85612031041024,NO,0.0
1.4220631122589111,2001000000.0,-80.63633166268183,-40.8534541732589,NO,0.0
1.6453990936279297,2001000000.0,-79.82478911651802,-40.86190126733197,NO,0.0
1.8721582889556885,2001000000.0,-80.06309858790432,-40.824158116747775,NO,0.0
2.0937113761901855,2001000000.0,-79.83978295645288,-40.85316206474726,NO,0.0
2.312528133392334,2001000000.0,-82.09396452951758,-40.85747287132999,NO,0.0
2.52921199798584,2001000000.0,-81.74183034574968,-40.86084985817947,NO,0.0
2.7450015544891357,2001000000.0,-81.1335344360596,-40.85969204741224,NO,0.0
2.971116542816162,2001000000.0,-80.61173700363481,-40.86921917371648,NO,0.0
3.187802314758301,2001000000.0,-79.9221011841868,-40.89430742659743,NO,0.0
3.4207987785339355,2001000000.0,-81.43350725122983,-40.84488345803378,NO,0.0
3.648693323135376,2001000000.0,-80.40352371241782,-40.86042441222253,NO,0.0
3.879631519317627,2001000000.0,-79.56276622327539,-40.839007544203234,NO,0.0
4.097935199737549,2001000000.0,-79.72511034107889,-40.86863865108729,NO,0.0
4.32801628112793,2001000000.0,-81.75060078441419,-40.82983830632601,NO,0.0
4.559766530990601,2001000000.0,-82.22576249398753,-40.862595853410895,NO,0.0
4.780339241027832,2001000000.0,-81.23548908111732,-40.85282063051996,NO,0.0
5.003591060638428,2001000000.0,-80.79528795252345,-40.850857372168754,NO,0.0
5.234358549118042,2001000000.0,-82.93609121754629,-40.8739276331761,NO,0.0
5.462723970413208,2001000000.0,-81.33361444444094,-40.87202013173085,NO,0.0
5.696664810180664,2001000000.0,-79.92203315455238,-40.86028077230661,NO,0.0
5.9267637729644775,2001000000.0,-80.3680086557142,-40.84914826498287,NO,0.0
6.143711805343628,2001000000.0,-82.89002254908473,-40.8601584077016,NO,0.0
6.36732029914856,2001000000.0,-79.84820157401717,-40.83573568120117,NO,0.0
6.597931385040283,2001000000.0,-81.11024096397097,-40.821565114309394,NO,0.0
6.822747230529785,2001000000.0,-81.77846861433522,-40.863371802682245,NO,0.0
7.046690225601196,2001000000.0,-41.5889626623935,12.557616186356011,NO,0.0
7.272223949432373,2001000000.0,-40.27533877223007,12.460171378575605,NO,0.0
7.488048076629639,2001000000.0,-40.358574397735765,12.492502982562097,NO,0.0
7.701514959335327,2001000000.0,-40.2656450518301,12.452641741108287,NO,0.0
7.930208921432495,2001000000.0,-40.28371038380527,12.451826425351403,NO,0.0
8.144502639770508,2001000000.0,-40.298070046856125,12.488206099426638,NO,0.0
8.363343715667725,2001000000.0,-40.31699635261117,12.456280000724227,NO,0.0
8.599249839782715,2001000000.0,-40.335650550856315,12.426728207111948,NO,0.0
8.826985120773315,2001000000.0,-40.34400841139998,12.494452220253443,NO,0.0
9.041999101638794,2001000000.0,-40.33706617080023,12.475480741363228,NO,0.0
9.257809400558472,2001000000.0,-40.35372167837194,12.42029876750497,NO,0.0
9.485447406768799,2001000000.0,-40.304666904207636,12.439748055471743,NO,0.0
9.701614618301392,2001000000.0,-40.32239133354837,12.449363352657851,NO,0.0
9.927189588546753,2001000000.0,-40.34347305897526,12.502069506323208,NO,0.0
10.140421628952026,2001000000.0,-40.33570053527751,12.501909423393336,NO,0.0
10.356564998626709,2001000000.0,-40.3512104206937,12.443061976192526,NO,0.0
10.58946704864502,2001000000.0,-40.33691278780131,12.501004873806137,NO,0.0
10.823275089263916,2001000000.0,-40.352637372694744,12.494921621658674,NO,0.0
11.042178869247437,2001000000.0,-40.349210638681534,12.446077394436912,NO,0.0
11.267733573913574,2001000000.0,-40.3608747965973,12.501903343095403,NO,0.0
11.497785806655884,2001000000.0,-40.36694954180557,12.491236662632385,NO,0.0
11.729329586029053,2001000000.0,-40.30432994684493,12.463202093933427,NO,0.0
11.955867052078247,2001000000.0,-40.32987743497634,12.503807323475053,NO,0.0
12.181082248687744,2001000000.0,-40.35940885838262,12.484284044049863,NO,0.0
12.408210754394531,2001000000.0,-40.347916218333154,12.482366603867497,NO,0.0
12.630096197128296,2001000000.0,-40.37285135847259,12.42334696953225,NO,0.0
12.869431734085083,2001000000.0,-40.33856107222047,12.429098832194867,NO,0.0
13.10109281539917,2001000000.0,-40.38156182286522,12.431069321066651,NO,0.0
13.328810930252075,2001000000.0,-40.357589296121844,12.431629851915355,NO,0.0
13.55677604675293,2001000000.0,-40.35195713375263,12.476582916256781,NO,0.0
13.787445545196533,2001000000.0,-40.35173976487776,12.422687137910211,NO,0.0
